D = 2;
n = [ 1 1 ];
N = 51;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.38 0.84 0.05 0.50 0.98 0.22 0.92 0.81 0.08 0.36 0.75 0.33 0.36 0.78 0.15 0.19 0.71 0.27 0.86 0.44 0.77 0.71 0.28 0.47 0.32 0.28 0.12 0.03 0.19 0.14 0.95 0.77 0.82 0.88 0.97 0.52 0.66 0.39 0.93 0.96 0.56 0.87 0.97 0.41 0.32 0.95 1.00 0.86 0.59 0.25 ]
[0.38 1.00 0.76 0.66 0.62 0.84 0.16 0.41 0.15 0.61 0.78 0.08 0.86 0.43 0.32 0.44 0.39 0.26 0.36 0.56 0.24 0.80 0.15 0.23 0.78 0.62 0.17 0.42 0.09 0.98 0.95 0.33 0.04 0.18 0.19 0.02 0.17 0.41 0.21 0.28 0.21 0.98 0.33 0.84 0.12 0.95 0.35 0.73 0.92 0.09 0.45 ]
[0.84 0.76 1.00 0.87 0.09 0.79 0.34 0.24 0.07 0.21 0.74 0.46 0.83 0.33 0.52 0.95 0.69 0.24 0.88 0.14 0.21 0.09 0.28 0.11 0.60 0.10 0.57 1.00 0.52 0.77 0.13 0.35 0.62 0.62 0.81 0.86 0.83 0.98 0.48 0.52 0.70 0.36 0.56 0.48 0.46 0.31 0.06 0.37 0.98 0.10 0.35 ]
[0.05 0.66 0.87 1.00 0.90 0.98 0.44 0.79 0.57 0.75 0.61 0.07 0.68 0.56 0.76 0.37 0.58 0.61 0.51 0.80 0.27 0.73 0.16 0.74 0.58 0.73 0.77 0.04 0.28 0.92 0.98 0.64 0.40 0.79 0.58 0.04 0.01 0.39 0.85 0.29 0.20 0.56 0.99 0.09 0.45 0.95 0.70 0.32 0.19 0.66 0.40 ]
[0.50 0.62 0.09 0.90 1.00 0.99 0.24 0.50 0.84 0.36 0.02 0.99 0.82 0.14 0.59 0.90 0.62 0.32 0.74 0.25 0.46 0.52 0.14 0.37 0.33 0.16 0.75 0.79 0.15 0.88 0.62 0.68 0.19 0.70 0.61 0.86 0.41 0.91 0.29 0.65 0.24 0.25 0.16 0.97 0.79 0.35 0.80 0.97 0.67 0.73 0.40 ]
[0.98 0.84 0.79 0.98 0.99 1.00 0.67 0.81 0.47 0.38 0.16 0.18 0.97 0.93 0.84 0.99 0.90 0.74 0.08 0.85 0.52 0.89 0.61 0.35 0.32 0.04 0.12 0.91 0.22 0.85 0.79 0.98 0.52 0.07 0.32 0.96 0.95 0.71 0.12 0.29 1.00 0.18 0.44 0.65 0.73 0.82 0.38 0.92 0.18 0.51 0.27 ]
[0.22 0.16 0.34 0.44 0.24 0.67 1.00 0.61 0.45 0.90 0.37 0.63 0.20 0.89 0.26 0.85 0.35 0.33 0.91 0.91 0.17 0.14 0.27 0.47 0.39 0.69 0.06 0.39 0.04 0.73 0.60 0.51 0.46 0.68 0.59 0.36 0.92 0.89 0.53 0.93 0.57 0.73 0.31 0.99 0.38 0.85 0.92 0.07 0.43 0.33 0.56 ]
[0.92 0.41 0.24 0.79 0.50 0.81 0.61 1.00 0.21 0.05 0.05 0.05 0.30 0.53 0.76 0.73 0.04 0.14 0.58 0.13 0.77 0.92 0.95 1.00 0.80 0.76 0.34 0.54 0.10 0.26 0.34 0.34 0.35 0.29 0.68 0.19 0.84 0.18 0.82 0.96 0.86 0.66 0.21 0.61 0.67 0.05 0.77 0.73 0.42 0.30 0.69 ]
[0.81 0.15 0.07 0.57 0.84 0.47 0.45 0.21 1.00 0.27 0.95 0.70 0.91 0.15 0.73 0.35 0.16 0.38 0.64 0.91 0.31 0.43 0.19 0.91 0.74 0.52 0.70 0.90 0.55 0.91 0.33 0.82 0.26 0.02 0.27 0.07 0.64 0.65 0.94 0.67 0.78 0.10 0.92 0.20 0.27 0.50 0.58 0.36 0.66 0.60 0.10 ]
[0.08 0.61 0.21 0.75 0.36 0.38 0.90 0.05 0.27 1.00 0.51 0.06 0.25 0.28 0.82 0.92 0.99 0.14 0.89 0.96 0.18 0.34 0.73 0.77 0.68 0.33 0.69 0.78 0.09 0.25 0.85 0.05 0.81 0.11 0.24 0.15 0.11 0.69 0.01 0.75 0.63 0.10 0.12 0.02 0.65 0.19 0.65 0.68 0.29 0.48 0.39 ]
[0.36 0.78 0.74 0.61 0.02 0.16 0.37 0.05 0.95 0.51 1.00 0.15 0.53 0.05 0.77 0.50 0.49 0.60 0.88 0.04 0.09 0.14 0.42 0.32 0.26 0.26 0.35 0.78 0.45 0.92 0.14 0.30 0.01 0.65 0.04 0.06 0.54 0.20 0.97 0.45 0.52 0.37 0.43 0.93 0.90 1.00 0.84 0.24 0.26 0.75 0.52 ]
[0.75 0.08 0.46 0.07 0.99 0.18 0.63 0.05 0.70 0.06 0.15 1.00 0.95 0.02 0.47 0.21 0.47 0.46 0.33 0.26 0.94 0.07 0.53 0.24 0.76 0.78 0.55 0.36 0.99 0.50 0.88 0.98 0.29 0.78 0.82 0.20 0.64 0.47 0.61 0.07 0.65 0.48 0.27 0.50 0.75 0.40 0.72 0.24 0.39 0.39 0.61 ]
[0.33 0.86 0.83 0.68 0.82 0.97 0.20 0.30 0.91 0.25 0.53 0.95 1.00 0.42 0.01 0.14 0.69 0.94 0.78 0.90 0.13 0.62 0.06 0.31 0.04 0.30 0.73 0.09 0.80 0.43 0.98 0.08 0.70 0.40 0.86 0.42 0.15 0.67 0.37 0.79 0.69 0.12 0.62 0.26 0.12 0.96 0.68 0.74 0.04 0.71 0.61 ]
[0.36 0.43 0.33 0.56 0.14 0.93 0.89 0.53 0.15 0.28 0.05 0.02 0.42 1.00 0.77 0.09 0.42 0.60 0.71 0.80 0.62 0.04 0.12 0.33 0.97 0.35 0.87 0.47 0.83 0.00 0.99 0.26 0.25 0.22 0.97 0.93 0.03 0.35 0.50 0.76 0.18 0.76 0.82 0.84 0.22 0.56 0.86 0.24 0.31 0.33 0.95 ]
[0.78 0.32 0.52 0.76 0.59 0.84 0.26 0.76 0.73 0.82 0.77 0.47 0.01 0.77 1.00 0.45 0.09 0.25 0.59 0.75 0.27 0.30 0.28 0.59 0.22 0.71 0.31 0.53 0.12 0.11 0.40 0.34 0.78 0.33 0.72 0.27 0.96 0.12 0.71 0.48 0.23 0.42 0.68 0.18 0.97 0.49 0.87 0.52 0.65 0.96 0.58 ]
[0.15 0.44 0.95 0.37 0.90 0.99 0.85 0.73 0.35 0.92 0.50 0.21 0.14 0.09 0.45 1.00 0.44 0.38 0.95 0.71 0.97 0.97 0.03 0.08 0.47 0.12 0.90 0.24 0.35 0.03 0.78 0.12 0.47 0.97 0.70 0.07 0.58 0.07 0.77 0.59 0.33 0.60 0.28 0.27 0.64 0.23 0.55 0.74 0.06 0.32 0.67 ]
[0.19 0.39 0.69 0.58 0.62 0.90 0.35 0.04 0.16 0.99 0.49 0.47 0.69 0.42 0.09 0.44 1.00 0.18 0.42 0.46 0.93 0.11 0.93 0.17 0.59 0.23 0.35 0.45 0.78 0.30 0.03 0.62 0.08 0.78 0.50 0.74 0.93 0.42 0.32 0.18 0.82 0.10 0.70 0.71 0.19 0.89 0.28 0.96 0.20 0.99 0.87 ]
[0.71 0.26 0.24 0.61 0.32 0.74 0.33 0.14 0.38 0.14 0.60 0.46 0.94 0.60 0.25 0.38 0.18 1.00 0.93 0.35 0.49 0.53 0.79 0.69 0.85 0.37 0.28 0.37 0.93 0.78 0.83 0.55 0.29 0.02 0.45 0.46 0.78 0.54 0.90 0.25 0.76 0.19 0.95 0.88 0.61 0.43 0.79 0.84 0.32 0.74 0.22 ]
