D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 54;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.64 0.27 0.31 0.93 0.84 0.15 0.04 0.94 0.70 0.73 0.50 0.37 0.22 0.18 0.88 0.46 0.38 0.25 0.33 0.02 0.33 0.44 0.92 0.22 0.05 0.97 0.57 0.87 0.67 0.02 0.62 0.00 0.54 0.34 0.52 0.53 0.37 0.87 0.95 0.59 0.40 0.81 0.41 0.09 0.15 0.86 0.35 0.09 0.53 0.17 0.08 0.18 0.49 ]
[0.64 1.00 0.45 0.83 0.23 0.63 0.64 0.98 0.82 0.86 0.08 0.16 0.44 0.11 0.67 0.25 0.93 0.73 0.36 0.91 0.66 0.96 0.67 0.52 0.40 0.31 0.66 0.37 0.78 1.00 0.98 0.67 0.11 0.13 0.54 0.14 0.57 0.85 0.41 0.40 0.34 0.48 0.29 0.92 0.17 0.96 0.16 0.77 0.94 0.01 0.48 0.28 0.89 0.70 ]
[0.27 0.45 1.00 0.02 0.81 0.81 0.02 0.94 0.95 0.29 0.32 0.77 0.16 0.28 0.75 0.22 0.08 0.81 0.70 0.07 0.19 0.45 0.98 0.99 0.58 0.59 0.15 0.43 0.95 0.42 0.76 0.59 0.66 0.52 0.60 0.13 0.38 0.55 0.38 0.89 0.40 0.47 0.75 0.89 0.59 0.43 0.15 0.42 0.64 0.42 0.37 0.86 0.97 0.19 ]
[0.31 0.83 0.02 1.00 0.35 0.80 0.12 0.23 0.64 0.62 0.03 0.48 0.66 0.37 0.22 0.85 0.05 0.43 0.17 0.46 0.50 0.80 0.10 0.70 0.01 0.17 0.76 0.66 0.33 0.26 0.37 0.28 0.91 0.12 0.37 0.94 0.47 0.31 0.46 0.45 0.46 0.78 0.66 0.08 0.48 0.95 0.56 0.77 0.13 0.71 0.90 0.44 0.65 0.45 ]
[0.93 0.23 0.81 0.35 1.00 0.12 0.50 0.89 0.24 0.37 0.99 0.51 0.98 0.89 0.61 0.31 0.56 0.34 0.43 0.11 0.59 0.48 0.58 0.18 0.03 0.56 0.16 0.02 0.01 0.99 0.93 0.32 0.59 0.91 0.93 0.59 0.07 0.03 0.40 0.97 0.24 0.80 0.56 0.78 0.52 0.52 0.45 0.75 0.48 0.40 0.17 0.73 0.91 0.58 ]
[0.84 0.63 0.81 0.80 0.12 1.00 0.11 0.40 0.29 0.93 0.58 0.14 0.55 0.29 0.82 0.95 0.93 0.73 0.12 0.08 0.52 0.40 0.31 0.23 0.80 0.33 0.60 0.52 0.69 0.26 0.98 0.10 0.43 0.82 0.60 0.89 0.37 1.00 0.37 0.51 0.44 0.00 0.06 0.55 0.05 0.68 0.72 0.67 0.04 0.22 0.89 0.81 0.40 0.76 ]
[0.15 0.64 0.02 0.12 0.50 0.11 1.00 0.19 0.72 0.68 0.06 0.78 0.26 0.89 0.79 0.60 0.86 0.21 0.39 0.93 0.88 0.70 0.67 0.39 0.60 0.23 0.71 0.91 0.77 0.47 0.83 0.85 0.77 0.76 0.52 0.23 0.99 0.29 0.95 0.85 0.96 0.26 0.87 0.59 0.80 0.29 0.47 0.47 0.25 0.06 0.50 0.20 0.68 0.64 ]
[0.04 0.98 0.94 0.23 0.89 0.40 0.19 1.00 0.07 0.82 0.93 0.24 0.11 0.43 0.83 0.37 0.40 0.59 0.51 0.23 0.71 0.42 0.26 0.24 0.74 0.01 0.59 0.86 0.92 0.57 0.35 0.49 0.00 0.64 0.14 0.55 0.54 0.60 0.94 0.12 0.71 0.96 0.95 0.59 0.32 0.06 0.55 0.53 0.42 0.85 0.73 0.68 0.31 0.69 ]
[0.94 0.82 0.95 0.64 0.24 0.29 0.72 0.07 1.00 0.71 0.85 0.26 0.12 0.27 0.30 0.69 0.08 0.63 0.64 0.59 1.00 0.57 0.16 0.45 0.05 0.69 0.25 0.38 0.51 0.49 0.85 0.36 0.55 0.44 0.41 0.64 0.42 0.45 0.10 0.84 0.02 0.23 0.15 0.84 0.94 0.56 0.89 0.46 0.09 0.47 0.52 0.15 0.55 0.99 ]
[0.70 0.86 0.29 0.62 0.37 0.93 0.68 0.82 0.71 1.00 0.05 0.27 0.85 0.75 0.90 0.24 0.33 0.34 0.01 0.12 0.97 0.33 0.64 0.73 0.64 0.63 0.35 0.43 0.61 0.08 0.53 0.55 0.51 0.24 0.24 0.53 0.22 0.33 0.56 0.84 0.93 0.01 0.64 0.28 0.29 0.73 0.58 0.60 0.82 0.33 0.66 0.89 0.82 0.04 ]
