D = 2;
n = [ 4 4 ];
N = 54;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.82 0.49 0.70 0.36 0.17 0.33 0.08 0.40 0.88 0.84 0.13 0.53 0.62 0.77 0.62 0.78 0.43 0.00 0.16 0.53 0.94 0.25 0.34 0.17 0.81 0.38 0.26 0.11 0.43 0.98 0.16 0.42 0.60 0.24 0.86 0.00 0.30 0.98 0.26 0.36 0.76 0.70 0.45 0.59 0.88 0.22 0.35 0.41 0.35 0.74 0.76 0.63 0.99 ]
[0.82 1.00 0.47 0.99 0.15 0.39 0.94 0.32 0.20 0.37 0.33 0.40 0.76 0.03 0.15 0.34 0.88 0.85 0.99 0.16 0.86 0.22 0.02 0.61 0.03 0.14 0.54 0.73 0.75 0.64 0.93 0.30 0.63 0.73 0.34 0.13 0.34 0.36 1.00 0.95 0.31 0.99 0.75 0.00 0.14 0.49 0.58 0.94 0.31 0.21 0.43 0.34 0.15 0.93 ]
[0.49 0.47 1.00 0.33 0.60 0.75 0.84 0.55 0.97 0.10 0.54 0.47 0.43 0.84 0.27 0.13 0.70 0.62 0.52 0.50 0.66 0.85 0.92 0.96 0.99 0.67 0.80 0.14 0.60 0.20 0.44 0.62 0.73 1.00 0.24 0.69 0.37 0.44 0.53 0.17 0.64 0.76 0.18 0.74 0.98 0.65 0.35 0.33 0.73 0.99 0.46 0.64 0.52 0.96 ]
[0.70 0.99 0.33 1.00 0.90 0.82 0.04 0.83 0.06 0.58 0.53 0.09 0.04 0.85 0.01 0.97 0.61 0.52 0.05 0.71 0.85 0.40 0.29 0.54 0.83 0.64 0.54 0.56 0.75 0.17 0.01 0.61 0.15 0.00 0.72 0.24 0.11 0.09 0.88 0.72 0.34 0.54 0.53 0.79 0.44 0.35 0.53 0.48 0.72 0.82 0.19 0.84 0.20 0.00 ]
[0.36 0.15 0.60 0.90 1.00 0.92 0.41 0.74 0.83 0.56 0.46 0.14 0.61 0.07 0.03 0.16 0.06 0.27 0.50 0.52 0.62 0.05 0.14 0.50 0.38 0.38 0.49 0.78 0.83 0.65 0.97 0.64 0.31 0.54 0.46 0.51 0.89 0.13 0.35 0.01 0.85 0.28 0.34 0.95 0.83 0.46 0.95 0.47 0.70 0.82 0.98 0.39 0.48 0.31 ]
[0.17 0.39 0.75 0.82 0.92 1.00 0.51 0.32 0.74 0.44 0.23 0.63 0.46 0.76 0.71 0.99 0.50 0.50 0.26 0.91 0.45 0.41 0.12 0.70 0.30 0.13 0.68 0.92 0.40 0.92 0.20 0.56 0.59 0.01 0.99 0.40 0.36 0.63 0.17 0.47 0.12 0.23 0.23 0.69 0.43 0.56 1.00 0.91 0.09 0.28 0.89 0.24 0.24 0.20 ]
[0.33 0.94 0.84 0.04 0.41 0.51 1.00 0.11 0.88 0.99 0.87 0.24 0.99 0.20 0.37 0.96 0.77 0.97 0.04 0.57 0.31 0.79 0.97 0.02 0.03 0.52 0.37 0.52 0.08 0.63 0.11 0.50 0.44 0.48 0.55 0.53 0.41 0.03 0.62 0.11 0.15 0.70 0.18 0.24 0.46 0.09 0.59 0.83 0.61 0.05 0.25 0.68 0.08 0.97 ]
[0.08 0.32 0.55 0.83 0.74 0.32 0.11 1.00 0.25 0.60 0.77 0.97 0.60 0.21 0.17 0.21 0.54 0.48 0.12 0.62 0.31 0.76 0.94 0.27 0.07 0.91 0.98 0.61 0.28 0.47 0.48 0.21 0.09 0.07 0.77 0.78 0.82 0.99 0.19 0.79 0.93 0.15 0.82 0.99 0.89 0.64 0.67 0.98 0.83 0.44 0.77 0.26 0.57 0.72 ]
[0.40 0.20 0.97 0.06 0.83 0.74 0.88 0.25 1.00 0.76 0.06 0.56 0.75 0.20 0.11 0.42 0.36 0.20 0.12 0.34 0.11 0.79 0.05 0.77 0.95 0.20 0.47 0.66 0.14 0.72 0.86 0.59 0.72 0.85 0.69 0.67 0.30 0.21 0.91 0.13 0.44 0.51 0.67 0.87 0.58 0.36 0.58 0.50 0.34 0.31 0.21 0.53 0.03 0.38 ]
[0.88 0.37 0.10 0.58 0.56 0.44 0.99 0.60 0.76 1.00 0.23 0.12 0.05 0.49 0.23 0.17 0.52 0.46 0.56 0.16 0.59 0.64 0.30 0.01 0.86 0.16 0.74 0.33 0.05 0.10 0.15 0.01 0.79 0.54 0.46 0.01 0.30 0.80 0.15 0.69 0.69 0.37 0.67 0.57 0.62 0.12 0.93 0.63 0.40 0.49 0.76 0.77 0.96 0.90 ]
[0.84 0.33 0.54 0.53 0.46 0.23 0.87 0.77 0.06 0.23 1.00 0.53 0.60 0.32 0.66 0.90 0.38 0.29 0.68 0.95 0.97 0.09 0.33 0.28 0.23 0.66 0.37 0.21 0.48 0.31 0.36 0.02 0.63 0.91 0.40 0.12 0.61 0.42 0.85 0.25 0.51 0.86 0.33 0.25 0.14 0.05 0.72 0.45 0.40 0.69 0.86 0.97 0.10 0.24 ]
[0.13 0.40 0.47 0.09 0.14 0.63 0.24 0.97 0.56 0.12 0.53 1.00 0.36 0.48 0.16 0.26 0.04 0.64 0.57 0.34 0.11 0.87 0.53 0.18 0.49 0.74 0.66 0.56 0.23 0.49 0.98 0.43 0.25 0.45 0.40 0.85 0.32 0.64 0.71 0.81 0.15 0.22 0.18 0.20 0.91 0.60 0.81 0.06 0.11 0.38 0.97 0.61 0.39 0.80 ]
[0.53 0.76 0.43 0.04 0.61 0.46 0.99 0.60 0.75 0.05 0.60 0.36 1.00 0.81 0.95 0.14 0.53 0.23 0.11 0.99 0.23 0.73 0.42 0.07 0.30 0.17 0.92 0.53 0.28 0.85 0.97 0.86 0.53 0.80 0.07 0.97 0.92 0.85 0.40 0.70 0.20 0.70 0.94 0.10 0.18 0.72 0.49 0.54 0.97 0.15 0.46 0.01 0.51 0.85 ]
[0.62 0.03 0.84 0.85 0.07 0.76 0.20 0.21 0.20 0.49 0.32 0.48 0.81 1.00 0.65 0.22 0.54 0.40 0.92 0.52 0.74 0.82 0.67 0.36 0.94 0.59 0.82 0.20 0.79 0.50 0.57 0.89 0.99 0.15 0.78 0.39 0.67 0.85 0.13 0.70 0.25 0.73 0.30 0.64 0.01 0.10 0.10 0.30 0.28 0.32 0.62 0.45 0.61 0.56 ]
[0.77 0.15 0.27 0.01 0.03 0.71 0.37 0.17 0.11 0.23 0.66 0.16 0.95 0.65 1.00 0.47 0.34 0.17 0.78 0.32 0.50 0.72 0.70 0.75 0.97 0.66 0.99 0.32 0.66 0.83 0.92 0.65 0.95 0.29 0.05 0.07 0.64 0.65 0.21 0.53 0.96 0.95 0.45 0.68 0.90 0.62 0.18 0.44 0.75 0.00 0.02 0.70 0.57 0.13 ]
[0.62 0.34 0.13 0.97 0.16 0.99 0.96 0.21 0.42 0.17 0.90 0.26 0.14 0.22 0.47 1.00 0.61 0.98 0.42 0.19 0.89 0.42 0.41 0.85 0.66 0.75 0.43 0.68 0.27 0.37 0.20 0.51 0.62 0.85 0.72 0.19 0.05 0.05 0.65 0.03 0.95 0.89 0.12 0.24 0.45 0.96 0.75 0.13 0.91 0.45 0.33 0.83 0.73 0.74 ]
[0.78 0.88 0.70 0.61 0.06 0.50 0.77 0.54 0.36 0.52 0.38 0.04 0.53 0.54 0.34 0.61 1.00 0.93 0.46 0.72 0.53 0.29 0.83 0.22 0.32 0.51 0.82 0.26 0.84 0.46 0.24 0.64 0.18 0.88 0.65 0.74 0.16 0.94 0.23 0.55 0.59 0.87 0.55 0.21 0.39 0.75 0.39 0.04 0.85 1.00 0.72 0.82 0.56 0.06 ]
