D = 6;
n = [ 5 5 5 5 5 5 ];
N = 87;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.01 0.77 0.79 0.92 0.64 0.74 0.24 0.34 0.69 0.20 0.83 0.38 0.51 0.33 0.31 0.04 0.31 0.10 0.45 0.44 0.46 0.56 0.72 0.03 0.41 0.46 0.07 0.66 0.84 0.52 0.37 0.54 0.20 0.33 0.23 0.58 0.59 0.71 0.39 0.34 0.34 0.12 0.33 0.51 0.84 0.13 0.83 0.92 0.72 0.45 0.87 0.86 0.20 0.67 0.40 0.48 0.06 0.14 0.14 0.70 0.08 0.80 0.87 0.53 0.72 0.73 0.75 0.92 0.11 0.84 0.76 0.66 0.31 0.45 0.79 0.11 0.07 0.68 0.10 0.30 0.78 0.95 0.42 0.82 0.89 0.27 ]
[0.01 1.00 0.94 0.21 0.23 0.85 0.44 0.45 0.16 0.16 0.28 0.87 0.35 0.37 0.88 0.86 0.63 0.70 0.67 0.64 0.13 0.95 0.52 0.97 0.32 0.49 0.63 0.47 0.42 0.44 0.39 0.81 0.22 0.95 0.80 0.83 0.24 0.96 0.25 0.66 0.55 0.26 0.67 0.32 0.74 0.81 0.27 0.94 0.72 0.13 0.91 0.86 0.83 0.76 0.45 0.30 0.82 0.89 0.09 0.35 0.79 0.50 0.39 0.62 0.27 0.40 0.59 0.39 0.84 0.34 0.69 0.59 0.84 0.56 0.24 0.79 0.37 0.53 0.87 0.42 0.54 0.23 0.57 0.54 0.93 0.14 0.70 ]
[0.77 0.94 1.00 0.66 0.35 0.75 0.65 0.05 0.01 0.86 0.55 0.88 0.57 0.76 0.59 1.00 0.55 0.06 0.74 0.38 0.65 0.23 0.33 0.75 0.24 0.91 0.94 0.69 0.69 0.10 0.63 0.43 0.00 0.35 0.12 0.51 0.25 0.49 0.52 0.60 0.80 0.53 0.41 0.28 0.02 0.12 0.66 0.23 0.34 0.03 0.27 0.96 0.53 0.28 0.52 0.80 0.46 0.57 0.47 0.81 0.87 0.72 0.60 0.48 0.62 0.44 0.96 0.34 0.31 0.88 0.07 0.82 0.74 0.99 0.50 0.61 0.24 0.89 0.75 0.14 0.32 0.45 0.45 0.50 0.61 0.08 0.73 ]
[0.79 0.21 0.66 1.00 0.81 0.43 0.78 0.09 0.79 0.95 0.80 0.48 0.74 0.74 0.51 0.24 0.39 0.18 0.25 0.21 0.20 0.66 0.94 0.77 0.64 0.57 1.00 0.47 0.17 0.80 0.99 0.93 0.62 0.68 0.14 0.03 0.82 0.30 0.79 0.90 0.84 0.74 0.22 0.51 0.90 0.75 0.94 0.36 0.72 0.24 0.38 0.81 0.14 0.58 0.65 0.65 0.72 0.56 0.03 0.10 0.59 0.28 0.12 0.38 0.61 0.07 0.83 0.88 0.41 0.45 0.63 0.87 0.17 0.12 0.27 0.56 0.41 0.00 0.08 0.92 0.09 0.71 0.18 0.17 0.33 0.83 0.23 ]
[0.92 0.23 0.35 0.81 1.00 0.99 0.99 0.18 0.94 0.91 0.31 0.15 0.47 0.84 0.66 0.31 0.56 0.08 0.05 0.37 0.26 0.26 0.68 0.13 0.30 0.66 0.31 0.68 0.72 0.62 0.23 0.27 0.20 0.19 0.02 0.16 0.57 0.78 0.32 0.65 0.28 0.54 0.60 0.57 0.22 0.76 0.52 0.75 0.57 0.37 0.51 0.49 0.32 0.52 0.82 0.70 0.12 0.89 0.27 0.41 0.79 0.42 0.48 0.15 0.97 0.54 0.62 0.44 0.48 0.23 0.71 0.29 0.62 0.43 0.72 0.33 0.94 0.83 0.43 0.80 0.20 0.17 0.23 0.41 0.13 0.59 0.36 ]
[0.64 0.85 0.75 0.43 0.99 1.00 0.95 0.94 0.20 0.68 0.73 0.52 0.70 0.37 0.93 0.51 0.50 0.78 0.35 0.81 0.54 0.43 0.76 0.01 0.57 0.59 0.50 0.34 0.98 0.49 0.42 0.65 0.96 0.50 0.86 0.05 0.59 0.85 0.66 0.13 0.96 0.10 0.93 0.81 0.31 0.44 0.68 0.68 0.08 0.31 0.66 0.78 0.81 0.16 0.20 0.82 0.93 0.46 0.96 0.74 0.72 0.12 0.54 0.82 0.56 0.70 0.36 0.03 0.84 0.54 0.70 0.84 0.63 0.43 0.77 0.61 0.14 0.75 0.02 0.61 0.69 0.19 0.54 0.97 0.19 0.23 0.55 ]
[0.74 0.44 0.65 0.78 0.99 0.95 1.00 0.93 0.08 0.76 0.45 0.03 0.32 0.61 0.65 0.06 0.54 0.67 0.26 0.22 0.27 0.66 0.79 0.06 0.48 0.44 0.66 0.11 0.16 0.18 0.80 0.29 0.18 0.91 0.80 0.86 0.32 0.76 0.77 0.23 0.44 0.41 0.50 0.93 0.80 0.55 0.62 0.75 0.47 0.71 0.76 0.44 0.18 0.68 0.60 0.97 0.53 0.83 0.75 0.00 0.99 0.19 0.32 0.89 0.57 0.06 0.00 0.78 0.23 0.54 0.38 0.18 0.29 0.09 0.00 0.32 0.37 0.91 0.94 0.98 0.36 0.35 0.23 0.53 0.02 0.90 0.68 ]
[0.24 0.45 0.05 0.09 0.18 0.94 0.93 1.00 0.62 0.03 0.67 0.60 0.23 0.02 0.90 0.08 0.50 0.03 0.33 0.33 0.70 0.29 0.05 0.16 0.32 0.72 0.80 0.58 0.70 0.68 0.21 0.42 0.16 0.18 0.50 0.19 0.82 0.40 0.68 0.26 0.61 0.69 0.76 0.04 0.30 0.34 0.11 0.92 0.76 0.05 0.27 0.20 0.60 0.30 0.06 0.73 0.80 0.16 0.74 0.56 0.47 0.13 0.46 0.68 0.95 0.69 0.39 0.22 0.40 0.76 0.17 0.17 0.95 0.52 0.97 0.90 0.31 0.91 0.72 0.21 0.95 0.06 0.42 0.16 0.26 0.53 0.20 ]
[0.34 0.16 0.01 0.79 0.94 0.20 0.08 0.62 1.00 0.07 0.94 0.90 0.32 0.98 0.24 0.95 0.09 0.82 0.77 0.38 0.72 0.60 0.59 0.56 0.59 0.85 0.22 0.05 0.05 0.89 0.85 0.01 0.79 0.56 0.05 0.65 0.80 0.58 0.25 0.28 0.50 0.09 0.54 0.86 0.37 0.22 0.33 0.55 0.39 0.88 0.48 0.02 0.20 0.86 0.09 0.99 0.53 0.86 0.44 0.78 0.27 0.56 0.06 0.58 0.70 0.64 0.36 0.28 0.79 0.87 0.46 0.51 0.47 0.10 0.32 0.61 0.62 0.11 0.36 0.89 0.69 0.40 0.44 0.17 0.31 0.80 0.70 ]
[0.69 0.16 0.86 0.95 0.91 0.68 0.76 0.03 0.07 1.00 0.29 0.47 0.83 0.71 0.10 0.30 0.40 0.63 0.61 0.20 0.67 0.98 0.21 0.66 0.34 0.12 0.09 0.92 0.23 0.21 0.32 0.48 0.46 0.35 0.01 0.98 0.77 0.96 0.47 0.42 0.75 0.16 0.21 0.08 0.10 0.16 0.08 0.47 0.76 0.77 0.09 0.33 0.46 0.48 0.53 0.95 0.86 0.33 0.62 0.27 0.55 0.96 0.08 0.22 0.14 0.86 0.26 0.69 0.27 0.32 0.21 0.06 0.38 0.17 0.71 0.15 0.62 0.41 0.07 0.34 0.66 0.09 0.34 0.78 0.54 0.59 0.81 ]
[0.20 0.28 0.55 0.80 0.31 0.73 0.45 0.67 0.94 0.29 1.00 0.57 0.45 0.10 0.15 0.41 0.28 0.37 0.21 0.61 0.15 0.07 0.75 0.73 0.72 0.15 0.43 0.22 0.62 0.61 0.95 0.39 0.53 0.85 0.71 0.46 0.59 0.30 0.51 0.28 0.89 0.95 0.45 0.54 0.63 0.45 0.24 0.78 0.26 0.03 0.06 0.81 0.15 0.98 0.22 0.73 0.83 0.40 0.76 0.66 0.97 0.80 0.63 0.61 0.95 0.49 0.88 0.27 0.89 0.04 0.12 0.65 0.21 0.65 0.48 0.78 0.78 0.90 0.71 0.91 0.69 0.95 0.47 0.45 0.57 0.25 0.76 ]
[0.83 0.87 0.88 0.48 0.15 0.52 0.03 0.60 0.90 0.47 0.57 1.00 0.19 0.97 0.91 0.54 0.69 0.86 0.68 0.91 0.88 0.76 0.71 0.64 0.37 0.77 0.97 0.92 0.25 0.22 0.18 0.64 0.61 0.37 0.75 0.73 0.33 0.49 0.45 0.06 0.71 0.44 0.48 0.73 0.87 0.20 0.29 0.10 0.66 0.79 0.65 0.92 0.35 0.98 0.47 0.95 0.37 0.41 0.63 0.55 0.71 0.76 0.96 0.38 0.90 0.38 0.68 0.28 0.07 0.41 0.54 0.01 0.55 0.85 0.51 0.89 0.48 0.61 0.86 0.09 0.50 0.78 0.57 0.48 0.17 0.87 0.88 ]
[0.38 0.35 0.57 0.74 0.47 0.70 0.32 0.23 0.32 0.83 0.45 0.19 1.00 0.19 0.42 0.63 0.15 0.46 0.35 0.18 0.48 0.24 0.06 0.89 0.29 0.38 0.12 0.03 0.13 0.38 0.59 0.96 0.34 0.18 0.74 0.48 0.40 0.15 0.87 0.63 0.54 0.64 0.88 0.24 0.21 0.63 0.96 0.18 0.25 0.53 0.47 0.23 0.06 1.00 0.02 0.36 0.60 0.15 0.94 0.65 0.09 0.91 0.20 0.21 0.03 0.57 0.55 0.44 0.36 0.84 0.07 0.60 0.20 0.71 0.02 0.43 0.27 0.05 0.31 0.16 0.12 0.36 0.58 0.19 0.57 0.93 0.85 ]
[0.51 0.37 0.76 0.74 0.84 0.37 0.61 0.02 0.98 0.71 0.10 0.97 0.19 1.00 0.90 0.32 0.81 0.64 0.95 0.98 0.62 0.61 0.10 0.80 0.61 0.60 0.11 0.60 0.42 0.15 0.51 0.03 0.41 0.21 0.98 0.69 0.31 0.01 0.07 0.54 0.72 0.85 0.58 0.15 0.14 0.42 0.21 0.56 0.81 0.18 0.14 0.07 0.71 0.59 0.81 0.15 0.09 0.59 0.01 0.80 0.06 0.67 0.32 0.21 0.80 0.08 0.86 0.83 0.83 0.25 0.68 0.06 0.79 0.98 0.87 0.84 0.18 0.06 0.09 0.16 0.40 0.17 0.94 0.22 0.24 0.03 0.09 ]
[0.33 0.88 0.59 0.51 0.66 0.93 0.65 0.90 0.24 0.10 0.15 0.91 0.42 0.90 1.00 0.60 0.60 0.46 0.52 0.05 0.60 0.61 0.85 0.57 0.65 0.96 0.90 0.24 0.30 0.26 0.76 0.07 0.82 0.56 0.69 0.29 0.17 0.49 0.01 0.24 0.41 0.17 0.78 0.41 0.36 0.61 0.22 0.16 0.15 0.86 0.91 0.57 0.90 0.68 0.58 0.72 0.96 0.76 0.02 0.78 0.04 0.05 0.86 0.23 0.64 0.43 0.14 0.10 0.75 0.29 1.00 0.97 0.47 0.76 0.13 0.82 0.32 0.81 0.14 0.64 0.39 0.88 0.79 0.72 0.16 0.94 0.70 ]
[0.31 0.86 1.00 0.24 0.31 0.51 0.06 0.08 0.95 0.30 0.41 0.54 0.63 0.32 0.60 1.00 0.12 0.59 0.89 0.29 0.27 0.29 0.99 0.29 0.10 0.18 0.35 0.07 0.28 0.11 0.76 0.11 0.52 0.85 0.25 0.16 0.28 0.86 0.18 0.94 0.04 0.22 0.07 0.89 0.53 0.08 0.52 0.14 0.97 0.25 0.43 0.43 0.41 0.72 0.56 0.82 0.25 0.78 0.13 0.99 0.00 0.40 0.79 0.39 0.01 0.43 0.61 0.44 0.68 0.66 0.74 0.18 0.73 0.26 0.59 0.91 0.13 0.88 0.50 0.35 0.07 0.27 0.93 0.72 0.18 0.25 0.87 ]
[0.04 0.63 0.55 0.39 0.56 0.50 0.54 0.50 0.09 0.40 0.28 0.69 0.15 0.81 0.60 0.12 1.00 0.24 0.51 0.10 0.57 0.39 0.63 0.09 0.88 1.00 0.80 0.39 0.81 0.67 0.46 0.21 0.37 0.77 0.43 0.02 0.02 0.14 0.97 0.64 0.51 0.95 0.11 0.48 0.22 0.27 0.96 0.65 0.24 0.97 0.78 0.37 0.08 0.52 0.24 0.60 0.09 0.18 0.29 0.55 0.88 0.25 0.00 0.45 0.08 0.06 0.76 0.56 0.54 0.43 0.73 0.30 0.14 0.64 0.63 0.39 0.58 0.57 0.00 0.68 0.92 0.12 0.86 0.68 0.22 0.61 0.78 ]
[0.31 0.70 0.06 0.18 0.08 0.78 0.67 0.03 0.82 0.63 0.37 0.86 0.46 0.64 0.46 0.59 0.24 1.00 0.19 0.68 0.54 0.78 0.09 0.21 0.28 0.21 0.93 0.51 0.95 0.60 0.23 0.19 0.60 0.27 0.24 0.35 0.12 0.31 0.26 0.74 0.66 0.72 0.15 0.67 0.15 0.39 0.23 0.29 0.23 0.23 0.35 0.58 0.43 0.02 0.51 0.48 0.00 0.85 0.43 0.57 0.50 0.50 0.93 0.28 0.03 0.77 0.59 0.29 0.07 0.52 0.89 0.01 0.13 0.97 0.89 0.97 0.49 1.00 0.32 0.50 0.79 0.17 0.90 0.02 0.93 0.19 0.69 ]
[0.10 0.67 0.74 0.25 0.05 0.35 0.26 0.33 0.77 0.61 0.21 0.68 0.35 0.95 0.52 0.89 0.51 0.19 1.00 0.30 0.69 0.31 0.90 0.36 0.33 0.50 0.02 0.75 0.11 0.97 0.41 0.78 0.94 0.44 0.13 0.56 0.47 0.00 0.12 0.73 0.03 0.98 0.78 0.82 0.35 0.50 0.51 0.75 0.26 0.24 0.03 0.76 0.29 0.02 0.19 0.27 0.30 0.58 0.50 0.83 0.77 0.39 0.82 0.37 0.01 0.67 0.60 0.90 0.95 0.53 0.49 0.39 0.99 0.59 0.29 0.26 0.96 0.73 0.26 0.08 0.41 0.30 0.58 0.55 0.53 0.80 0.32 ]
[0.45 0.64 0.38 0.21 0.37 0.81 0.22 0.33 0.38 0.20 0.61 0.91 0.18 0.98 0.05 0.29 0.10 0.68 0.30 1.00 0.40 0.50 0.48 0.45 0.74 0.04 0.13 1.00 0.09 0.38 0.89 0.85 0.95 0.38 0.72 0.53 0.08 0.04 0.57 0.94 0.46 0.08 0.55 0.73 0.17 0.50 0.11 0.71 0.56 0.98 0.54 0.84 0.26 0.04 0.18 0.25 0.98 0.76 0.79 0.57 0.15 0.96 0.60 0.03 0.58 0.26 0.10 0.92 0.58 0.11 0.93 0.36 0.44 0.04 0.25 0.18 0.71 0.15 0.43 0.93 0.09 0.26 0.88 0.72 0.76 0.91 0.28 ]
[0.44 0.13 0.65 0.20 0.26 0.54 0.27 0.70 0.72 0.67 0.15 0.88 0.48 0.62 0.60 0.27 0.57 0.54 0.69 0.40 1.00 0.37 0.36 0.79 0.58 0.25 0.83 0.99 0.99 0.12 0.73 0.88 0.62 0.79 0.21 0.34 0.40 0.86 0.35 0.17 0.33 0.92 0.43 0.02 0.57 0.71 0.31 0.89 0.88 0.09 0.70 0.93 0.56 0.62 0.18 0.82 0.83 0.20 0.42 0.75 0.34 0.31 0.32 0.50 0.67 0.80 0.57 0.46 0.22 0.69 0.96 0.12 0.80 0.53 0.77 0.71 0.30 0.72 0.39 0.30 0.06 0.14 0.34 0.97 0.48 0.45 0.05 ]
[0.46 0.95 0.23 0.66 0.26 0.43 0.66 0.29 0.60 0.98 0.07 0.76 0.24 0.61 0.61 0.29 0.39 0.78 0.31 0.50 0.37 1.00 0.24 0.19 0.43 0.18 0.64 0.92 0.44 0.29 0.66 0.70 0.25 0.52 0.37 0.09 0.48 0.54 0.99 0.26 0.08 0.24 0.03 0.98 0.86 0.31 0.02 0.68 0.12 0.13 0.59 0.17 0.57 0.69 0.22 0.98 0.41 0.43 0.98 0.98 0.32 0.20 0.96 0.04 0.32 0.55 0.95 0.07 0.13 0.90 0.80 0.97 0.28 0.94 0.44 0.67 0.21 0.80 0.54 0.11 0.97 0.74 0.62 0.98 0.69 0.76 0.50 ]
[0.56 0.52 0.33 0.94 0.68 0.76 0.79 0.05 0.59 0.21 0.75 0.71 0.06 0.10 0.85 0.99 0.63 0.09 0.90 0.48 0.36 0.24 1.00 0.46 0.83 0.24 0.15 0.68 0.66 0.09 0.36 0.54 0.44 0.09 0.74 0.92 0.76 0.87 0.44 0.61 0.08 0.94 0.70 0.62 0.73 0.38 0.26 0.33 0.08 0.29 0.14 0.90 0.70 0.42 0.39 0.40 0.21 0.22 0.13 0.47 0.82 0.59 0.83 0.59 0.72 0.25 0.99 0.22 0.28 0.32 0.03 0.22 0.64 0.16 0.94 0.42 0.85 0.43 0.46 0.69 0.22 0.78 0.84 0.89 0.20 0.67 0.52 ]
[0.72 0.97 0.75 0.77 0.13 0.01 0.06 0.16 0.56 0.66 0.73 0.64 0.89 0.80 0.57 0.29 0.09 0.21 0.36 0.45 0.79 0.19 0.46 1.00 0.77 0.58 0.30 0.94 0.74 0.94 0.14 0.52 0.96 0.86 0.42 0.47 0.06 0.60 0.22 0.79 0.66 0.52 0.17 0.91 0.34 1.00 0.36 0.19 0.58 0.41 0.40 0.47 0.32 0.35 0.93 0.95 0.63 0.24 0.69 0.76 0.89 0.10 0.66 0.53 0.59 0.64 0.32 0.40 0.82 0.62 0.42 0.25 0.17 0.67 0.00 0.99 0.36 0.22 0.72 0.23 0.05 0.93 0.91 0.42 0.20 0.05 0.55 ]
