D = 6;
n = [ 2 2 2 2 2 2 ];
N = 49;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.69 0.20 0.47 0.83 0.17 0.32 0.89 0.43 0.82 0.05 0.96 0.63 0.57 0.60 0.13 0.72 0.62 0.32 0.92 0.67 0.32 0.16 0.87 0.83 0.81 0.10 0.17 0.72 0.76 0.79 0.65 0.79 0.61 0.72 0.57 0.65 0.00 0.60 0.37 0.78 0.64 0.31 0.32 0.55 0.69 0.87 0.08 0.53 ]
[0.69 1.00 0.12 0.90 0.66 0.10 0.77 0.70 0.55 0.31 0.69 0.09 0.76 0.46 0.78 0.50 0.67 0.66 0.41 0.39 0.05 0.13 0.54 0.63 0.04 0.79 0.56 0.39 0.83 0.12 0.58 0.42 0.57 0.17 0.84 0.45 0.64 0.72 0.24 0.09 0.03 0.51 0.44 0.41 0.17 0.39 0.07 0.18 0.05 ]
[0.20 0.12 1.00 0.66 0.10 0.07 0.06 0.11 0.41 1.00 0.68 0.29 0.01 0.73 0.32 0.96 0.84 0.83 0.96 0.54 0.59 0.50 0.63 0.81 0.29 0.76 0.24 0.49 0.30 0.53 0.01 0.31 0.41 0.53 0.43 0.63 0.75 0.82 0.33 0.19 0.24 0.22 0.60 0.33 0.88 0.22 0.18 0.34 0.33 ]
[0.47 0.90 0.66 1.00 0.93 0.13 0.55 0.31 0.96 0.46 0.36 0.39 0.48 0.04 0.78 0.37 0.67 0.29 0.80 0.14 0.64 0.53 0.42 0.75 0.98 0.68 0.32 0.34 0.91 0.65 0.20 0.69 0.46 0.25 0.36 0.72 0.91 0.18 0.55 0.61 0.90 0.08 0.25 0.93 0.76 0.03 0.10 0.37 0.33 ]
[0.83 0.66 0.10 0.93 1.00 0.57 0.94 0.12 0.98 1.00 0.76 0.87 0.27 0.74 0.69 0.17 0.01 0.17 0.40 0.29 1.00 0.38 0.38 0.74 0.53 0.67 0.94 0.57 0.75 0.14 0.26 0.07 0.63 1.00 0.94 0.83 0.30 0.15 0.87 0.42 0.78 0.32 0.36 0.91 0.75 0.47 0.33 0.32 0.99 ]
[0.17 0.10 0.07 0.13 0.57 1.00 0.27 0.98 0.05 0.36 0.88 0.34 0.33 0.14 0.13 0.22 0.90 0.33 0.82 0.88 0.05 0.25 0.66 0.72 0.13 0.53 0.79 0.68 0.78 0.04 0.54 0.83 0.15 0.75 0.57 0.92 0.10 0.37 0.41 0.48 0.35 0.48 0.75 0.89 0.65 0.21 0.05 0.79 0.09 ]
[0.32 0.77 0.06 0.55 0.94 0.27 1.00 0.20 0.29 0.62 0.80 0.79 0.05 0.48 0.21 0.48 0.06 0.49 0.71 0.08 0.12 0.19 0.88 0.85 0.87 0.15 0.31 0.47 0.35 0.61 0.91 0.96 0.18 0.55 0.97 0.33 0.45 0.46 0.82 0.53 0.96 0.38 0.56 0.33 0.96 0.38 0.34 0.68 0.09 ]
[0.89 0.70 0.11 0.31 0.12 0.98 0.20 1.00 0.99 0.89 0.64 0.80 0.46 0.67 0.06 0.74 0.24 0.67 0.85 0.11 0.57 0.64 0.33 0.48 0.89 0.50 0.48 0.86 1.00 0.56 0.99 0.12 0.21 0.96 0.56 0.31 0.16 0.87 0.23 0.43 0.39 0.56 0.92 0.79 0.14 0.46 0.19 0.21 0.38 ]
[0.43 0.55 0.41 0.96 0.98 0.05 0.29 0.99 1.00 0.16 0.19 0.42 0.85 0.83 0.37 0.38 0.48 0.34 0.78 0.21 0.94 0.28 0.80 0.83 0.92 0.30 0.43 0.26 0.65 0.59 0.64 0.95 0.39 0.74 0.04 0.93 0.97 0.08 0.62 0.78 0.28 0.24 0.77 0.97 0.40 0.31 0.97 0.66 0.63 ]
[0.82 0.31 1.00 0.46 1.00 0.36 0.62 0.89 0.16 1.00 0.01 0.61 0.52 0.96 0.98 0.15 0.18 0.44 0.36 0.67 0.78 0.21 0.43 0.12 0.92 0.61 0.58 0.19 0.69 0.17 0.55 0.65 0.09 0.37 0.35 0.99 0.91 0.79 0.66 0.40 0.84 0.94 0.05 0.03 0.31 0.17 0.45 0.42 0.93 ]
