D = 2;
n = [ 5 5 ];
N = 37;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.38 0.79 0.32 0.09 0.94 0.39 0.42 0.32 0.65 0.01 0.07 0.45 0.01 0.19 0.66 0.81 0.60 0.88 0.04 0.08 0.60 0.05 0.70 0.10 0.49 0.80 0.46 0.98 0.15 0.96 0.43 0.94 0.49 0.81 0.13 0.35 ]
[0.38 1.00 0.56 0.97 0.51 0.05 0.67 0.02 0.46 0.73 0.42 0.72 1.00 0.21 0.08 0.36 0.20 0.44 0.18 0.31 0.93 0.26 0.27 0.72 0.54 0.79 0.75 0.71 0.45 0.60 0.48 0.02 0.37 0.65 0.17 0.23 0.18 ]
[0.79 0.56 1.00 0.52 0.44 0.59 0.93 0.65 0.87 0.83 0.31 0.29 0.09 0.56 0.43 0.93 0.66 0.46 0.09 0.81 0.71 0.73 0.27 0.05 0.41 0.27 0.05 0.95 0.24 0.63 0.73 0.72 0.04 0.03 0.95 0.77 0.17 ]
[0.32 0.97 0.52 1.00 0.86 0.13 0.14 0.90 0.38 0.20 0.64 0.62 0.73 0.92 0.63 0.88 0.75 0.26 0.67 0.74 0.10 0.08 0.54 0.03 0.00 0.72 0.44 0.67 0.84 0.09 0.21 0.78 0.86 0.54 0.19 0.27 0.06 ]
[0.09 0.51 0.44 0.86 1.00 0.66 0.12 0.77 0.94 0.35 0.74 0.15 0.33 0.06 0.66 0.09 0.18 0.93 0.66 0.32 0.52 0.48 0.59 0.59 0.97 0.78 0.35 0.05 0.00 0.96 0.93 0.44 0.10 0.38 0.58 0.62 0.00 ]
[0.94 0.05 0.59 0.13 0.66 1.00 0.56 0.12 0.80 0.60 0.43 0.77 0.84 0.75 0.58 0.71 0.90 0.05 0.39 0.29 0.17 0.92 0.30 0.87 0.89 0.17 0.92 0.45 0.53 0.24 0.00 0.37 0.19 0.26 0.82 0.90 0.43 ]
[0.39 0.67 0.93 0.14 0.12 0.56 1.00 0.73 0.40 0.15 0.69 0.24 0.45 0.48 0.30 0.89 0.18 0.15 0.47 0.74 0.51 0.28 0.90 0.89 0.79 0.62 0.50 0.26 0.78 0.56 0.19 0.21 0.68 0.47 0.10 0.44 0.83 ]
[0.42 0.02 0.65 0.90 0.77 0.12 0.73 1.00 0.50 0.04 0.84 0.18 0.82 0.50 0.92 0.91 0.80 0.49 0.47 0.21 0.76 0.51 0.68 0.04 0.86 0.65 0.25 0.35 0.40 0.43 1.00 0.62 0.65 0.13 0.31 0.26 0.56 ]
[0.32 0.46 0.87 0.38 0.94 0.80 0.40 0.50 1.00 0.05 0.56 0.39 0.50 0.37 0.32 0.22 0.74 0.04 0.84 0.01 0.37 0.92 0.81 0.75 0.22 0.52 0.37 0.91 0.95 0.05 0.07 0.93 0.19 0.81 0.70 0.39 0.16 ]
[0.65 0.73 0.83 0.20 0.35 0.60 0.15 0.04 0.05 1.00 0.12 0.61 0.88 0.89 0.79 0.67 0.84 0.26 0.02 0.97 0.23 0.84 0.40 0.78 0.66 0.06 0.18 0.92 0.55 0.00 0.80 0.01 0.20 0.12 0.24 0.56 0.65 ]
[0.01 0.42 0.31 0.64 0.74 0.43 0.69 0.84 0.56 0.12 1.00 0.34 0.67 0.12 0.30 0.18 0.40 0.90 0.44 0.79 0.07 0.77 0.37 0.46 0.96 0.28 0.68 0.18 0.09 0.39 0.35 0.75 0.31 0.51 0.65 0.28 0.25 ]
[0.07 0.72 0.29 0.62 0.15 0.77 0.24 0.18 0.39 0.61 0.34 1.00 0.28 0.26 0.93 0.52 0.04 0.63 0.51 0.50 0.43 0.87 0.48 0.57 0.41 0.11 0.81 0.12 0.89 0.84 0.04 0.29 0.44 0.85 0.23 0.71 0.39 ]
[0.45 1.00 0.09 0.73 0.33 0.84 0.45 0.82 0.50 0.88 0.67 0.28 1.00 0.15 0.62 0.13 0.00 0.29 0.59 0.72 0.53 1.00 0.39 0.63 0.67 0.00 0.60 0.59 0.54 0.18 0.29 0.29 0.91 0.69 0.13 0.58 0.99 ]
[0.01 0.21 0.56 0.92 0.06 0.75 0.48 0.50 0.37 0.89 0.12 0.26 0.15 1.00 0.38 0.67 0.82 0.77 0.22 0.48 0.78 0.38 0.05 0.71 0.00 0.51 0.90 0.45 0.66 0.43 0.37 0.44 0.25 0.62 0.87 0.56 0.44 ]
[0.19 0.08 0.43 0.63 0.66 0.58 0.30 0.92 0.32 0.79 0.30 0.93 0.62 0.38 1.00 0.69 0.84 0.51 0.72 0.65 0.97 0.81 0.68 0.23 0.91 0.95 0.42 0.22 0.57 0.58 0.54 0.39 0.32 0.98 0.79 0.29 0.78 ]
[0.66 0.36 0.93 0.88 0.09 0.71 0.89 0.91 0.22 0.67 0.18 0.52 0.13 0.67 0.69 1.00 0.45 0.46 0.22 0.69 0.98 0.88 0.96 0.63 0.45 0.57 0.77 0.78 0.05 0.28 0.77 0.48 0.55 0.13 0.08 0.30 0.40 ]
[0.81 0.20 0.66 0.75 0.18 0.90 0.18 0.80 0.74 0.84 0.40 0.04 0.00 0.82 0.84 0.45 1.00 0.91 0.95 0.52 0.47 0.82 0.28 0.74 0.36 0.63 0.40 0.97 0.37 0.80 0.50 0.85 0.77 0.85 0.83 0.41 0.56 ]
[0.60 0.44 0.46 0.26 0.93 0.05 0.15 0.49 0.04 0.26 0.90 0.63 0.29 0.77 0.51 0.46 0.91 1.00 0.38 0.80 0.82 0.17 0.36 0.49 0.40 0.86 0.06 0.37 0.20 0.70 0.03 0.14 0.84 0.64 0.54 0.92 0.46 ]
[0.88 0.18 0.09 0.67 0.66 0.39 0.47 0.47 0.84 0.02 0.44 0.51 0.59 0.22 0.72 0.22 0.95 0.38 1.00 0.68 0.69 0.63 0.76 0.34 0.48 0.15 0.44 0.71 0.72 0.93 0.91 0.82 0.25 0.45 0.92 0.40 0.18 ]
[0.04 0.31 0.81 0.74 0.32 0.29 0.74 0.21 0.01 0.97 0.79 0.50 0.72 0.48 0.65 0.69 0.52 0.80 0.68 1.00 0.68 0.30 0.43 0.81 0.72 0.12 0.46 0.23 0.22 0.02 0.90 0.63 0.41 0.46 0.29 0.11 0.55 ]
[0.08 0.93 0.71 0.10 0.52 0.17 0.51 0.76 0.37 0.23 0.07 0.43 0.53 0.78 0.97 0.98 0.47 0.82 0.69 0.68 1.00 0.82 0.70 0.72 0.22 0.96 0.74 0.06 0.66 0.76 0.73 0.22 0.35 0.27 0.80 0.41 0.28 ]
[0.60 0.26 0.73 0.08 0.48 0.92 0.28 0.51 0.92 0.84 0.77 0.87 1.00 0.38 0.81 0.88 0.82 0.17 0.63 0.30 0.82 1.00 0.44 0.36 0.56 0.26 0.69 0.62 0.22 0.89 0.13 0.85 0.64 0.77 0.78 0.17 0.43 ]
[0.05 0.27 0.27 0.54 0.59 0.30 0.90 0.68 0.81 0.40 0.37 0.48 0.39 0.05 0.68 0.96 0.28 0.36 0.76 0.43 0.70 0.44 1.00 0.15 0.17 0.33 0.90 0.65 0.04 0.43 0.89 0.31 0.81 0.34 0.55 0.08 0.66 ]
