D = 4;
n = [ 2 2 2 2 ];
N = 70;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.88 0.41 0.89 0.78 0.97 0.65 0.54 0.22 0.19 0.56 0.39 0.68 0.21 0.79 0.11 0.45 0.95 0.97 0.67 0.83 0.85 0.19 0.35 0.65 0.93 0.41 0.25 0.26 0.52 0.00 0.20 0.40 0.67 0.90 0.22 0.43 0.66 0.46 0.31 0.84 0.64 0.91 0.39 0.01 0.18 0.01 0.38 0.18 0.96 0.53 0.27 0.68 0.83 0.19 0.57 0.08 0.25 0.19 0.61 0.54 0.71 0.03 0.82 0.23 0.07 0.64 0.96 0.37 0.71 ]
[0.88 1.00 0.32 0.77 0.81 0.04 0.03 0.86 0.24 0.97 0.30 0.82 0.52 0.53 0.94 0.25 0.33 0.94 0.78 0.99 0.70 0.70 0.67 0.99 0.25 0.94 0.27 0.44 0.65 0.47 0.54 0.67 0.16 0.51 0.82 0.06 0.09 0.25 0.51 0.11 0.05 0.55 0.50 0.25 0.81 0.67 0.24 0.60 0.10 0.84 0.70 0.09 0.69 0.08 0.70 0.09 0.97 0.12 0.73 0.12 0.11 0.01 0.87 0.48 0.68 0.89 0.96 0.50 0.24 0.42 ]
[0.41 0.32 1.00 0.99 0.26 0.07 0.71 0.68 0.14 0.08 0.25 0.56 0.55 0.23 0.51 0.95 0.86 0.42 0.57 0.95 0.43 0.64 0.19 0.69 0.36 0.44 0.89 0.69 0.17 0.06 0.78 0.67 0.23 0.39 0.93 0.47 0.38 0.79 0.49 0.39 0.49 0.24 0.82 0.70 0.24 0.90 0.81 0.13 0.55 0.86 0.90 0.01 0.65 0.49 0.67 0.26 0.78 0.66 0.98 0.94 0.76 0.74 0.59 0.74 0.04 0.41 0.48 0.13 0.41 0.40 ]
[0.89 0.77 0.99 1.00 0.02 0.22 0.22 0.55 0.42 0.76 0.73 0.59 0.01 0.63 0.84 0.71 0.97 0.26 0.58 0.47 0.08 0.70 0.54 0.47 0.34 0.75 0.76 0.53 0.63 0.05 0.99 0.18 0.59 0.30 0.19 0.16 0.42 0.04 0.98 0.20 0.06 0.31 0.44 0.07 0.70 0.76 0.31 0.71 0.64 0.49 0.19 0.55 0.94 0.76 0.86 0.66 0.67 0.83 0.34 0.67 0.79 0.96 0.26 0.24 0.36 0.07 0.42 0.36 0.06 0.04 ]
[0.78 0.81 0.26 0.02 1.00 0.73 0.12 0.90 0.14 0.75 0.53 0.38 0.51 0.89 0.37 0.77 0.41 0.08 0.14 0.88 0.84 0.77 0.57 0.79 0.52 0.52 0.55 0.37 0.70 0.81 0.65 0.43 0.03 0.71 0.57 0.91 0.19 0.13 0.10 0.92 0.45 0.33 0.04 0.47 0.19 0.01 0.89 0.81 0.70 0.51 0.93 0.24 0.31 0.44 0.39 0.13 0.66 0.96 0.97 0.28 0.35 0.56 0.43 0.37 0.73 0.60 0.10 0.49 0.27 0.14 ]
[0.97 0.04 0.07 0.22 0.73 1.00 0.33 0.80 0.03 0.01 0.84 0.98 0.10 0.55 0.35 0.28 0.94 0.40 0.23 0.53 0.11 0.03 0.10 0.51 0.26 0.14 0.36 0.49 0.39 0.53 0.50 0.64 0.41 0.09 0.31 0.28 0.28 0.16 0.21 0.23 0.58 0.20 0.06 0.95 0.18 0.57 0.05 0.22 0.40 0.49 0.19 0.79 0.50 0.31 0.08 0.03 0.77 0.93 0.68 0.99 0.70 0.70 0.81 0.29 0.69 0.33 0.72 0.22 0.58 0.02 ]
[0.65 0.03 0.71 0.22 0.12 0.33 1.00 0.50 0.52 0.55 0.45 0.58 0.15 0.61 0.33 0.35 0.83 0.99 0.05 0.57 0.22 0.76 0.38 0.58 0.12 0.93 0.97 0.67 0.39 0.53 0.98 0.63 0.69 0.03 0.45 0.34 0.97 0.62 0.45 0.75 0.25 0.91 0.63 0.85 0.27 0.37 0.75 0.70 0.39 0.02 0.01 0.49 0.51 0.43 0.86 0.28 0.89 0.71 0.21 0.79 0.80 0.47 0.57 0.50 0.11 0.30 0.76 0.37 0.24 0.44 ]
[0.54 0.86 0.68 0.55 0.90 0.80 0.50 1.00 0.91 0.56 0.09 0.78 0.23 0.19 0.43 0.47 0.75 0.79 0.54 0.34 0.54 0.46 0.77 0.15 0.50 0.73 0.31 0.13 0.42 0.90 0.52 0.21 0.51 0.13 0.03 0.66 0.65 0.13 0.36 0.87 0.22 0.11 0.51 0.62 0.34 0.42 0.14 0.93 0.21 0.00 0.25 0.27 0.58 0.68 0.73 0.55 0.24 0.50 0.01 0.67 0.44 0.29 0.37 0.80 0.06 0.27 0.80 0.27 0.18 0.75 ]
[0.22 0.24 0.14 0.42 0.14 0.03 0.52 0.91 1.00 0.56 0.83 0.66 0.30 0.71 0.15 0.39 0.80 0.92 1.00 0.76 0.30 0.24 0.55 1.00 0.90 0.66 0.67 0.55 0.49 0.86 0.09 0.29 0.65 0.31 0.98 0.91 0.70 0.55 0.81 0.51 0.24 0.74 0.64 0.73 0.02 0.17 0.15 0.55 0.68 0.53 0.20 0.65 0.52 0.14 0.80 0.42 0.23 0.77 0.23 0.08 0.86 0.42 0.08 0.31 0.53 0.21 0.78 0.07 0.79 0.76 ]
[0.19 0.97 0.08 0.76 0.75 0.01 0.55 0.56 0.56 1.00 0.38 0.87 0.04 0.87 0.71 0.76 0.74 0.86 0.12 0.44 0.42 0.51 0.38 0.67 0.69 0.30 0.64 0.41 0.21 0.66 0.65 0.47 0.55 0.99 0.42 0.46 0.65 0.00 1.00 0.29 0.70 0.95 0.14 0.35 0.56 0.46 0.67 0.71 0.15 0.73 0.99 0.67 0.25 0.84 0.06 0.38 0.49 0.82 0.75 0.48 0.53 0.71 0.17 0.44 0.37 0.86 0.56 0.71 0.56 0.79 ]
[0.56 0.30 0.25 0.73 0.53 0.84 0.45 0.09 0.83 0.38 1.00 0.79 0.55 0.41 0.32 0.56 0.58 0.40 0.95 0.27 0.94 0.92 0.96 0.61 0.02 0.34 0.59 0.77 0.19 0.39 0.65 0.42 0.90 0.55 0.13 0.37 0.57 0.29 0.74 0.52 0.47 0.00 0.96 0.19 0.17 0.25 0.71 0.52 0.96 0.62 0.22 0.49 0.61 0.52 0.85 0.50 0.46 0.21 0.43 0.43 0.93 0.78 0.84 0.05 0.33 0.43 0.45 0.19 0.29 0.99 ]
[0.39 0.82 0.56 0.59 0.38 0.98 0.58 0.78 0.66 0.87 0.79 1.00 0.98 0.47 0.74 0.56 0.31 0.52 0.92 0.74 0.31 0.08 0.68 0.82 0.04 0.16 0.15 0.58 0.57 0.08 0.94 0.80 0.39 0.91 0.46 0.60 0.99 0.69 0.25 0.08 0.88 0.00 0.91 0.41 0.22 0.75 0.09 0.04 0.88 0.05 0.79 0.24 0.27 0.27 0.73 0.47 0.30 0.31 0.21 0.76 0.99 0.57 0.34 0.76 0.25 0.36 0.63 0.47 0.03 0.35 ]
[0.68 0.52 0.55 0.01 0.51 0.10 0.15 0.23 0.30 0.04 0.55 0.98 1.00 0.17 0.98 0.89 0.82 0.47 0.22 0.42 0.62 0.07 0.97 0.21 0.79 0.77 0.78 0.21 0.77 0.20 0.71 0.17 0.33 0.95 0.24 0.99 0.54 0.35 0.20 0.22 0.99 0.45 0.30 0.72 0.42 0.46 0.75 0.19 0.36 0.47 0.74 0.58 0.76 0.33 0.58 0.81 0.49 0.33 0.05 0.41 0.21 0.31 0.48 0.02 0.79 0.15 0.36 0.30 0.46 0.73 ]
