D = 2;
n = [ 2 2 ];
N = 35;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.10 0.57 0.31 0.51 0.91 0.41 0.70 0.06 0.92 0.07 0.06 0.73 0.47 0.78 0.48 0.44 0.16 0.57 0.70 0.31 0.96 0.29 0.33 0.04 0.69 0.38 0.88 0.08 0.46 0.45 0.35 0.80 0.09 0.63 ]
[0.10 1.00 0.25 0.22 1.00 0.00 0.30 0.05 0.87 0.97 0.09 0.62 0.89 0.10 0.09 0.24 0.63 0.59 0.81 0.13 0.59 0.55 0.30 0.39 0.50 0.75 0.11 0.01 0.16 0.63 0.88 0.57 0.04 0.50 0.48 ]
[0.57 0.25 1.00 0.62 0.18 0.33 0.06 0.07 0.54 0.42 0.13 0.36 0.90 0.85 0.03 0.97 0.62 0.67 0.87 0.06 0.72 0.62 0.30 0.44 0.62 0.46 0.24 0.38 0.96 0.75 0.75 0.16 0.24 0.47 0.86 ]
[0.31 0.22 0.62 1.00 0.31 0.42 0.85 0.25 0.64 0.74 0.18 0.39 0.41 0.46 0.33 0.67 0.22 0.44 0.36 0.25 0.88 0.04 0.83 0.74 0.51 0.42 0.19 0.90 0.47 0.85 0.13 0.20 0.64 0.48 0.16 ]
[0.51 1.00 0.18 0.31 1.00 0.30 0.79 0.07 0.37 0.00 0.94 0.76 0.72 0.36 0.77 0.83 0.76 0.89 0.33 0.37 0.40 0.57 0.27 0.11 0.76 0.15 0.28 0.77 0.97 0.11 0.58 0.64 0.62 0.30 0.29 ]
[0.91 0.00 0.33 0.42 0.30 1.00 0.51 0.11 0.88 0.74 0.68 0.33 0.61 0.39 0.22 0.62 0.96 0.75 0.96 0.85 0.39 0.64 0.05 0.70 0.32 0.06 0.33 0.89 0.79 0.86 0.54 0.94 0.51 0.89 1.00 ]
[0.41 0.30 0.06 0.85 0.79 0.51 1.00 0.67 0.27 0.35 0.93 0.63 0.36 0.90 0.55 0.57 0.94 0.76 0.04 0.96 0.50 0.43 0.14 0.25 0.69 0.09 0.88 0.81 0.86 0.15 0.71 0.51 0.80 0.84 0.32 ]
[0.70 0.05 0.07 0.25 0.07 0.11 0.67 1.00 0.66 0.47 0.73 0.31 0.08 0.24 0.91 0.86 0.72 0.37 0.45 0.59 0.83 0.45 0.11 0.37 0.27 0.74 0.83 0.46 0.66 0.80 0.57 0.40 0.89 0.41 0.75 ]
[0.06 0.87 0.54 0.64 0.37 0.88 0.27 0.66 1.00 0.18 0.90 0.40 0.81 0.85 0.40 0.07 0.74 0.29 0.10 0.20 0.59 0.07 0.52 0.53 0.58 0.53 0.03 0.76 0.59 0.23 0.73 0.18 0.83 0.73 0.33 ]
[0.92 0.97 0.42 0.74 0.00 0.74 0.35 0.47 0.18 1.00 0.90 0.87 0.86 0.56 0.69 0.89 0.07 0.04 0.76 0.81 0.02 0.98 0.57 0.55 0.31 0.02 0.79 0.14 0.42 0.42 0.93 0.04 0.33 0.62 0.89 ]
[0.07 0.09 0.13 0.18 0.94 0.68 0.93 0.73 0.90 0.90 1.00 0.91 0.76 0.78 0.21 0.53 0.38 0.22 0.75 0.60 0.94 0.76 0.27 0.76 0.14 0.98 0.95 0.34 0.42 0.19 0.73 0.15 0.98 0.87 0.67 ]
[0.06 0.62 0.36 0.39 0.76 0.33 0.63 0.31 0.40 0.87 0.91 1.00 0.30 0.79 0.47 0.35 0.22 0.44 0.13 0.26 0.96 0.70 0.67 0.83 0.86 0.42 0.37 0.50 0.26 0.97 0.35 0.15 0.75 0.40 0.80 ]
[0.73 0.89 0.90 0.41 0.72 0.61 0.36 0.08 0.81 0.86 0.76 0.30 1.00 0.67 0.93 0.23 0.11 0.35 0.29 0.37 0.91 0.31 0.14 0.68 0.22 0.86 0.14 0.03 0.68 0.65 0.98 0.91 0.06 0.32 0.39 ]
[0.47 0.10 0.85 0.46 0.36 0.39 0.90 0.24 0.85 0.56 0.78 0.79 0.67 1.00 0.23 0.81 0.87 0.21 0.54 0.86 0.09 0.76 0.42 0.32 0.52 0.00 0.46 0.03 0.55 0.27 0.02 0.24 0.65 0.89 0.18 ]
[0.78 0.09 0.03 0.33 0.77 0.22 0.55 0.91 0.40 0.69 0.21 0.47 0.93 0.23 1.00 0.29 0.27 0.27 0.20 0.30 0.14 0.45 0.36 0.11 0.04 0.84 0.71 0.38 0.27 0.05 0.58 0.34 0.38 0.42 0.56 ]
[0.48 0.24 0.97 0.67 0.83 0.62 0.57 0.86 0.07 0.89 0.53 0.35 0.23 0.81 0.29 1.00 0.59 0.35 0.72 0.98 0.64 0.30 0.25 0.02 0.98 0.86 0.98 0.06 0.85 0.04 0.11 0.08 0.32 0.89 0.67 ]
[0.44 0.63 0.62 0.22 0.76 0.96 0.94 0.72 0.74 0.07 0.38 0.22 0.11 0.87 0.27 0.59 1.00 0.80 0.56 0.34 0.49 0.58 0.08 0.67 0.80 0.29 0.93 0.53 0.94 0.73 0.17 0.15 0.15 0.60 0.08 ]
[0.16 0.59 0.67 0.44 0.89 0.75 0.76 0.37 0.29 0.04 0.22 0.44 0.35 0.21 0.27 0.35 0.80 1.00 0.95 0.01 0.88 0.06 0.51 0.98 0.60 0.25 0.32 0.08 0.28 0.80 0.18 0.59 0.59 0.61 0.07 ]
[0.57 0.81 0.87 0.36 0.33 0.96 0.04 0.45 0.10 0.76 0.75 0.13 0.29 0.54 0.20 0.72 0.56 0.95 1.00 0.56 0.92 0.56 0.45 0.81 0.68 0.51 0.65 0.73 0.78 0.27 0.38 0.17 0.67 0.29 0.56 ]
[0.70 0.13 0.06 0.25 0.37 0.85 0.96 0.59 0.20 0.81 0.60 0.26 0.37 0.86 0.30 0.98 0.34 0.01 0.56 1.00 0.43 0.67 0.38 0.12 0.49 0.71 0.07 0.17 0.19 0.09 0.95 0.23 0.16 0.08 0.22 ]
