D = 2;
n = [ 5 5 ];
N = 35;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.72 0.85 0.99 0.42 0.66 0.66 0.33 0.65 0.82 0.21 0.73 0.04 0.80 0.32 0.83 0.76 0.24 0.86 0.38 0.26 0.02 0.77 0.81 0.58 0.25 0.89 0.33 0.96 0.29 0.74 0.82 0.66 0.06 0.60 ]
[0.72 1.00 0.54 0.77 0.82 0.89 0.21 0.10 0.20 0.95 0.13 0.95 0.84 0.17 0.27 0.64 0.52 0.09 0.67 0.19 0.77 0.87 0.44 0.48 0.70 0.86 0.58 0.82 0.96 0.40 0.17 0.95 0.36 0.30 0.96 ]
[0.85 0.54 1.00 0.66 0.68 0.52 0.87 0.93 0.21 0.94 0.92 0.35 0.13 0.92 0.24 0.79 0.90 0.69 0.10 0.51 0.35 0.25 0.91 0.16 0.73 0.47 0.83 0.96 0.08 0.21 0.30 0.13 0.22 0.69 0.25 ]
[0.99 0.77 0.66 1.00 0.54 0.93 0.10 0.68 0.68 0.16 0.07 0.64 0.40 0.78 0.97 0.81 0.68 0.97 0.77 0.85 0.06 0.87 0.66 0.17 0.57 0.32 0.43 0.46 0.67 0.93 0.14 0.92 0.06 0.75 0.98 ]
[0.42 0.82 0.68 0.54 1.00 0.63 0.36 0.06 0.74 0.26 0.35 0.25 0.70 0.41 0.31 0.68 0.22 0.25 0.69 0.34 0.73 0.27 0.93 0.75 0.79 0.57 0.64 0.12 0.04 0.13 0.86 0.54 0.01 0.44 0.69 ]
[0.66 0.89 0.52 0.93 0.63 1.00 0.17 0.59 0.42 0.40 0.85 0.89 0.34 0.66 0.82 0.34 0.77 0.89 0.49 0.93 0.15 0.26 0.87 0.20 0.31 0.53 0.22 0.89 0.28 0.62 0.35 0.48 0.88 0.02 0.46 ]
[0.66 0.21 0.87 0.10 0.36 0.17 1.00 0.66 0.76 0.17 0.05 0.66 0.05 0.23 0.92 0.28 0.29 0.41 0.31 0.41 0.38 0.01 0.37 0.14 0.08 0.09 0.76 0.14 0.41 0.09 0.26 0.78 0.35 0.25 0.37 ]
[0.33 0.10 0.93 0.68 0.06 0.59 0.66 1.00 0.99 0.16 0.36 0.74 0.24 0.80 0.05 0.32 0.78 0.19 0.99 0.57 0.62 0.80 0.36 0.76 0.34 0.77 0.26 0.08 0.51 0.54 0.18 0.97 0.10 0.13 0.31 ]
[0.65 0.20 0.21 0.68 0.74 0.42 0.76 0.99 1.00 0.71 0.02 0.13 0.55 0.33 0.60 0.07 0.35 0.79 0.67 0.38 0.63 0.41 0.05 0.61 0.16 0.83 0.89 0.08 0.23 0.15 0.36 0.87 0.33 0.85 0.77 ]
[0.82 0.95 0.94 0.16 0.26 0.40 0.17 0.16 0.71 1.00 0.96 0.48 0.66 0.33 0.51 0.95 0.05 0.73 0.42 0.24 0.10 0.99 0.05 0.04 0.03 0.84 0.57 0.23 0.54 0.29 0.85 0.06 0.61 0.84 0.67 ]
[0.21 0.13 0.92 0.07 0.35 0.85 0.05 0.36 0.02 0.96 1.00 0.07 0.71 0.95 0.50 0.71 0.00 0.62 0.32 0.56 0.94 0.75 0.55 0.76 0.82 0.87 0.67 0.89 0.65 0.08 0.64 0.81 0.65 0.72 0.41 ]
[0.73 0.95 0.35 0.64 0.25 0.89 0.66 0.74 0.13 0.48 0.07 1.00 0.54 0.63 0.78 0.29 0.38 0.94 0.44 0.80 0.39 0.28 0.34 0.81 0.81 0.30 0.73 0.79 0.68 0.61 0.78 0.00 0.68 0.38 0.58 ]
[0.04 0.84 0.13 0.40 0.70 0.34 0.05 0.24 0.55 0.66 0.71 0.54 1.00 0.25 0.22 0.18 0.90 0.84 0.83 0.53 0.77 0.65 0.65 0.52 0.06 0.01 0.53 0.10 0.32 0.57 0.56 0.81 0.91 0.93 0.14 ]
[0.80 0.17 0.92 0.78 0.41 0.66 0.23 0.80 0.33 0.33 0.95 0.63 0.25 1.00 0.04 0.22 0.09 0.42 0.92 0.63 0.58 0.56 0.32 0.60 0.50 0.17 0.48 0.47 0.53 0.63 0.02 0.02 0.42 0.04 0.67 ]
[0.32 0.27 0.24 0.97 0.31 0.82 0.92 0.05 0.60 0.51 0.50 0.78 0.22 0.04 1.00 0.04 0.58 0.51 0.72 0.42 0.15 0.24 0.09 0.61 0.38 0.24 0.27 0.60 0.44 0.87 0.98 0.13 0.43 0.49 0.48 ]
[0.83 0.64 0.79 0.81 0.68 0.34 0.28 0.32 0.07 0.95 0.71 0.29 0.18 0.22 0.04 1.00 0.97 0.17 0.42 0.52 0.50 0.72 0.39 0.43 0.84 0.43 0.18 0.31 0.46 0.21 0.23 0.75 0.84 0.55 0.36 ]
[0.76 0.52 0.90 0.68 0.22 0.77 0.29 0.78 0.35 0.05 0.00 0.38 0.90 0.09 0.58 0.97 1.00 0.43 0.18 0.32 0.95 0.95 0.35 0.81 0.81 0.90 0.95 0.98 0.30 0.34 0.88 0.03 0.08 0.33 0.98 ]
[0.24 0.09 0.69 0.97 0.25 0.89 0.41 0.19 0.79 0.73 0.62 0.94 0.84 0.42 0.51 0.17 0.43 1.00 0.20 0.52 0.82 0.32 0.05 0.26 0.83 0.18 0.92 0.69 0.77 0.37 0.47 0.80 0.58 0.44 0.54 ]
[0.86 0.67 0.10 0.77 0.69 0.49 0.31 0.99 0.67 0.42 0.32 0.44 0.83 0.92 0.72 0.42 0.18 0.20 1.00 0.98 0.62 0.88 0.58 0.08 0.86 0.74 0.55 0.94 0.01 0.38 0.64 0.01 0.60 0.16 0.81 ]
[0.38 0.19 0.51 0.85 0.34 0.93 0.41 0.57 0.38 0.24 0.56 0.80 0.53 0.63 0.42 0.52 0.32 0.52 0.98 1.00 0.09 0.70 0.98 0.92 0.17 0.66 0.87 0.29 0.59 0.48 0.89 0.19 0.42 0.28 0.57 ]
[0.26 0.77 0.35 0.06 0.73 0.15 0.38 0.62 0.63 0.10 0.94 0.39 0.77 0.58 0.15 0.50 0.95 0.82 0.62 0.09 1.00 0.79 0.07 0.85 0.67 0.81 0.01 0.59 0.79 0.41 0.85 0.98 0.63 0.33 0.46 ]
[0.02 0.87 0.25 0.87 0.27 0.26 0.01 0.80 0.41 0.99 0.75 0.28 0.65 0.56 0.24 0.72 0.95 0.32 0.88 0.70 0.79 1.00 0.26 0.34 0.42 0.47 0.99 0.77 0.48 0.15 0.90 0.85 0.01 0.31 0.84 ]
[0.77 0.44 0.91 0.66 0.93 0.87 0.37 0.36 0.05 0.05 0.55 0.34 0.65 0.32 0.09 0.39 0.35 0.05 0.58 0.98 0.07 0.26 1.00 0.71 0.53 0.09 0.70 0.12 0.82 0.91 0.80 0.22 0.80 0.43 0.22 ]
[0.81 0.48 0.16 0.17 0.75 0.20 0.14 0.76 0.61 0.04 0.76 0.81 0.52 0.60 0.61 0.43 0.81 0.26 0.08 0.92 0.85 0.34 0.71 1.00 0.49 0.76 0.11 0.45 0.95 0.88 0.28 0.53 0.48 0.20 0.69 ]
[0.58 0.70 0.73 0.57 0.79 0.31 0.08 0.34 0.16 0.03 0.82 0.81 0.06 0.50 0.38 0.84 0.81 0.83 0.86 0.17 0.67 0.42 0.53 0.49 1.00 0.97 0.62 0.93 0.84 0.95 0.50 0.42 0.90 0.63 0.16 ]
[0.25 0.86 0.47 0.32 0.57 0.53 0.09 0.77 0.83 0.84 0.87 0.30 0.01 0.17 0.24 0.43 0.90 0.18 0.74 0.66 0.81 0.47 0.09 0.76 0.97 1.00 0.06 0.15 0.59 0.24 0.15 0.53 0.51 0.59 0.23 ]
[0.89 0.58 0.83 0.43 0.64 0.22 0.76 0.26 0.89 0.57 0.67 0.73 0.53 0.48 0.27 0.18 0.95 0.92 0.55 0.87 0.01 0.99 0.70 0.11 0.62 0.06 1.00 0.78 0.17 0.94 0.16 0.94 0.51 0.79 0.15 ]
[0.33 0.82 0.96 0.46 0.12 0.89 0.14 0.08 0.08 0.23 0.89 0.79 0.10 0.47 0.60 0.31 0.98 0.69 0.94 0.29 0.59 0.77 0.12 0.45 0.93 0.15 0.78 1.00 0.26 0.80 0.12 0.94 0.91 0.19 0.35 ]
[0.96 0.96 0.08 0.67 0.04 0.28 0.41 0.51 0.23 0.54 0.65 0.68 0.32 0.53 0.44 0.46 0.30 0.77 0.01 0.59 0.79 0.48 0.82 0.95 0.84 0.59 0.17 0.26 1.00 0.91 0.66 0.02 0.37 0.95 0.62 ]
[0.29 0.40 0.21 0.93 0.13 0.62 0.09 0.54 0.15 0.29 0.08 0.61 0.57 0.63 0.87 0.21 0.34 0.37 0.38 0.48 0.41 0.15 0.91 0.88 0.95 0.24 0.94 0.80 0.91 1.00 0.32 0.22 0.21 0.38 0.61 ]
[0.74 0.17 0.30 0.14 0.86 0.35 0.26 0.18 0.36 0.85 0.64 0.78 0.56 0.02 0.98 0.23 0.88 0.47 0.64 0.89 0.85 0.90 0.80 0.28 0.50 0.15 0.16 0.12 0.66 0.32 1.00 0.14 0.38 0.37 0.06 ]
[0.82 0.95 0.13 0.92 0.54 0.48 0.78 0.97 0.87 0.06 0.81 0.00 0.81 0.02 0.13 0.75 0.03 0.80 0.01 0.19 0.98 0.85 0.22 0.53 0.42 0.53 0.94 0.94 0.02 0.22 0.14 1.00 0.59 0.33 0.11 ]
[0.66 0.36 0.22 0.06 0.01 0.88 0.35 0.10 0.33 0.61 0.65 0.68 0.91 0.42 0.43 0.84 0.08 0.58 0.60 0.42 0.63 0.01 0.80 0.48 0.90 0.51 0.51 0.91 0.37 0.21 0.38 0.59 1.00 0.35 0.23 ]
[0.06 0.30 0.69 0.75 0.44 0.02 0.25 0.13 0.85 0.84 0.72 0.38 0.93 0.04 0.49 0.55 0.33 0.44 0.16 0.28 0.33 0.31 0.43 0.20 0.63 0.59 0.79 0.19 0.95 0.38 0.37 0.33 0.35 1.00 0.01 ]
[0.60 0.96 0.25 0.98 0.69 0.46 0.37 0.31 0.77 0.67 0.41 0.58 0.14 0.67 0.48 0.36 0.98 0.54 0.81 0.57 0.46 0.84 0.22 0.69 0.16 0.23 0.15 0.35 0.62 0.61 0.06 0.11 0.23 0.01 1.00 ]
];
