D = 6;
n = [ 5 5 5 5 5 5 ];
N = 77;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.61 0.77 0.92 0.40 0.14 0.06 0.96 0.75 0.73 0.83 0.29 0.72 0.19 0.40 0.18 0.57 0.37 0.88 0.02 0.54 0.35 0.23 0.37 0.85 0.15 0.30 0.96 0.20 0.64 0.03 0.07 0.14 0.49 0.55 0.96 0.47 0.64 0.56 0.86 0.45 0.67 0.93 0.39 0.03 0.44 0.67 0.02 0.94 0.32 0.59 0.86 0.94 0.59 0.34 0.50 0.71 0.58 0.75 0.13 0.09 0.68 0.39 0.25 0.91 0.64 0.27 0.47 0.67 0.39 0.36 0.28 0.13 0.23 0.88 0.47 0.99 ]
[0.61 1.00 0.17 0.05 0.82 0.53 0.73 0.99 0.33 0.25 0.44 0.41 0.47 0.70 0.64 0.18 0.46 0.71 0.90 0.17 0.84 0.05 0.02 0.49 0.29 0.26 0.56 0.24 0.43 0.24 0.00 0.43 0.51 0.39 0.31 0.16 0.77 0.96 0.23 0.83 0.79 0.38 0.28 0.12 0.01 0.36 0.44 0.77 0.35 0.35 0.22 0.89 0.68 0.55 0.88 0.96 0.87 0.56 0.83 0.72 0.22 0.48 0.26 0.13 0.06 0.63 0.20 0.54 0.90 0.92 0.92 0.86 0.33 0.42 0.78 0.46 0.19 ]
[0.77 0.17 1.00 0.55 0.15 0.56 0.68 0.82 0.69 0.60 0.36 0.32 0.32 0.23 0.45 0.57 0.39 0.45 0.06 0.66 0.73 0.14 0.46 0.94 0.60 0.72 0.51 0.80 0.44 0.84 0.55 0.40 0.06 0.02 0.39 0.28 0.41 0.80 0.26 0.52 0.90 0.23 0.61 0.75 0.21 0.36 0.52 0.83 0.23 0.13 0.73 0.97 0.69 0.82 0.34 0.99 0.19 0.69 0.10 0.27 0.98 0.60 0.62 0.58 0.42 0.64 0.40 0.83 0.02 0.09 0.73 0.68 0.57 0.30 0.12 0.99 0.54 ]
[0.92 0.05 0.55 1.00 0.77 0.81 0.39 0.20 0.03 0.03 0.08 0.33 0.28 0.28 0.84 0.96 0.64 0.92 0.58 0.07 0.80 0.44 0.06 0.72 0.74 0.09 0.34 0.14 0.28 0.09 0.23 0.72 0.77 0.18 0.47 0.42 0.12 0.29 0.05 0.61 0.80 0.15 0.19 0.69 0.20 0.44 0.44 0.77 0.62 0.30 0.68 0.88 0.64 0.24 0.65 0.12 0.61 0.90 0.88 0.90 0.43 0.00 0.35 0.01 0.42 0.39 0.13 0.60 0.22 0.37 0.44 0.57 0.62 0.95 0.37 0.49 0.88 ]
[0.40 0.82 0.15 0.77 1.00 0.51 0.08 0.21 0.49 0.14 0.52 0.79 0.82 0.65 1.00 0.82 0.80 0.64 0.45 0.68 0.56 0.69 0.93 0.44 0.06 0.82 0.35 0.18 0.85 0.10 0.57 0.97 0.85 0.76 0.50 0.30 0.58 0.05 0.75 0.94 0.48 0.61 0.49 0.32 0.90 0.42 0.71 0.13 0.12 0.76 0.06 0.95 0.11 0.78 0.08 0.94 0.88 0.89 0.07 0.20 0.92 0.82 0.49 0.80 0.66 0.46 0.94 0.26 0.79 0.85 0.85 0.17 0.67 0.84 0.70 0.06 0.29 ]
[0.14 0.53 0.56 0.81 0.51 1.00 0.61 0.07 0.30 0.65 0.37 0.81 0.64 0.54 0.33 0.95 0.24 0.13 0.30 0.80 0.38 0.91 0.38 0.36 0.78 0.14 0.43 0.48 0.68 0.87 0.34 0.61 0.91 0.68 0.93 0.87 0.07 0.87 0.61 0.75 0.35 0.53 0.21 0.37 0.66 0.34 0.53 0.94 0.10 0.84 0.01 0.36 1.00 0.10 0.56 0.64 0.12 0.24 0.15 0.11 0.84 0.42 0.46 0.27 0.55 0.94 0.84 0.79 0.30 0.51 0.38 0.47 0.39 0.81 0.83 0.56 0.43 ]
[0.06 0.73 0.68 0.39 0.08 0.61 1.00 0.73 0.33 0.44 0.08 0.42 0.25 0.10 0.67 0.31 0.87 0.83 0.02 0.02 0.72 0.03 0.48 0.39 0.65 1.00 0.43 0.86 0.61 0.90 0.78 0.60 0.79 0.76 0.39 0.22 0.53 0.54 0.84 0.02 0.96 0.60 0.19 0.18 0.84 0.36 0.33 0.10 0.94 0.34 0.14 0.36 0.56 0.67 0.97 0.73 0.28 0.43 0.03 0.58 0.36 0.43 0.35 0.27 0.46 0.78 0.95 0.71 0.91 0.23 0.72 0.51 0.33 0.08 0.07 0.05 0.32 ]
[0.96 0.99 0.82 0.20 0.21 0.07 0.73 1.00 0.25 0.69 0.69 0.07 0.12 0.28 0.03 0.39 0.57 0.64 0.35 0.73 0.77 0.65 0.29 0.75 0.13 0.93 0.85 0.31 0.50 0.59 0.52 0.46 0.51 0.81 0.33 0.91 0.04 0.36 0.53 0.14 0.27 0.96 0.18 0.06 0.69 0.40 0.57 0.77 0.83 0.29 0.78 0.45 0.08 0.45 0.19 0.98 0.61 0.14 0.49 0.77 0.28 0.13 0.05 0.34 0.59 0.24 0.82 0.05 0.87 0.67 0.57 0.70 0.85 0.12 0.33 0.85 0.55 ]
[0.75 0.33 0.69 0.03 0.49 0.30 0.33 0.25 1.00 0.21 0.53 0.56 0.50 0.65 0.86 0.30 0.50 0.10 0.62 0.30 0.24 0.03 0.11 0.54 0.88 0.02 0.38 0.65 0.64 0.80 0.72 0.08 0.20 0.78 0.33 0.43 0.64 0.77 0.20 0.77 0.30 0.95 0.14 0.52 0.59 0.46 0.60 0.26 0.33 0.42 0.06 0.48 0.47 0.35 0.60 0.07 0.73 0.49 0.93 0.25 0.92 0.54 0.95 0.46 0.83 0.72 0.44 0.16 0.90 0.68 0.59 0.03 0.08 0.60 0.37 0.50 0.56 ]
[0.73 0.25 0.60 0.03 0.14 0.65 0.44 0.69 0.21 1.00 0.86 0.51 0.91 0.47 0.84 0.48 0.84 0.56 0.13 0.51 0.84 0.76 0.85 0.89 0.08 0.86 0.77 0.76 0.11 0.63 0.82 0.39 0.35 0.89 0.64 0.15 0.70 0.82 0.08 0.92 0.72 0.74 0.53 0.02 0.38 0.08 0.06 0.15 0.29 0.57 0.14 0.86 0.61 0.73 0.88 0.67 0.42 0.53 0.09 0.99 0.66 0.09 0.70 0.67 0.99 0.61 0.84 0.05 0.41 0.25 0.24 0.48 0.84 0.83 0.22 0.97 0.44 ]
