D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 40;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 ];
m = [
[1.00 0.26 0.65 0.22 0.62 0.07 0.01 0.56 0.25 0.48 0.97 0.97 0.19 0.88 0.71 0.58 0.88 0.49 0.45 0.78 0.08 0.32 0.54 0.12 0.61 0.62 0.95 0.67 0.31 0.76 0.40 0.24 0.46 0.37 0.67 0.50 0.28 0.60 0.39 0.57 ]
[0.26 1.00 0.53 0.08 0.07 0.50 0.83 0.24 0.41 0.92 0.73 0.77 0.17 0.11 0.58 0.18 0.94 0.10 0.21 0.28 0.60 0.47 0.70 0.11 0.17 0.65 0.91 0.48 0.16 0.21 0.34 0.51 0.30 0.14 0.65 0.69 0.37 0.95 0.87 0.68 ]
[0.65 0.53 1.00 0.55 0.03 0.29 0.48 0.56 0.32 0.74 0.28 0.10 0.76 0.88 0.94 0.25 0.66 0.86 0.99 0.29 0.70 0.68 0.57 0.69 0.67 0.34 0.18 0.97 0.98 0.96 0.47 0.80 0.75 0.41 0.77 0.07 0.94 0.17 0.62 0.48 ]
[0.22 0.08 0.55 1.00 0.82 0.22 0.66 0.10 0.06 0.06 0.75 0.21 0.18 0.82 0.78 0.88 0.49 0.33 0.92 0.46 0.62 0.97 0.92 0.03 0.21 0.41 0.13 0.66 0.91 0.51 0.66 0.83 0.95 0.21 0.60 0.53 0.94 0.42 0.52 0.87 ]
[0.62 0.07 0.03 0.82 1.00 0.09 0.34 0.71 0.56 0.55 0.40 0.23 0.83 0.48 0.09 0.30 0.50 0.51 1.00 0.27 0.15 0.67 0.92 0.92 0.54 0.14 0.83 0.09 0.01 0.50 0.71 0.56 0.78 0.32 0.96 0.97 0.72 0.93 0.42 0.58 ]
[0.07 0.50 0.29 0.22 0.09 1.00 1.00 0.83 0.01 0.33 0.48 0.94 0.28 0.71 0.50 0.05 0.20 0.03 0.34 0.22 0.13 0.38 0.68 0.01 0.13 0.69 0.12 0.74 0.10 0.69 0.42 0.01 0.65 0.12 0.18 0.91 0.89 0.13 0.52 0.81 ]
[0.01 0.83 0.48 0.66 0.34 1.00 1.00 0.14 0.11 0.04 0.47 0.24 0.43 0.09 0.68 0.53 0.18 0.09 0.05 0.37 0.42 0.23 0.44 0.18 0.76 0.92 0.50 0.77 0.52 0.26 0.97 0.09 0.47 0.06 0.76 0.08 0.82 0.60 0.38 0.71 ]
[0.56 0.24 0.56 0.10 0.71 0.83 0.14 1.00 0.76 0.99 0.34 0.04 0.48 0.93 0.55 0.27 0.47 0.43 0.77 0.55 0.45 0.71 0.91 0.17 0.06 0.44 0.27 0.44 0.12 0.88 0.03 0.60 0.42 0.94 0.58 0.32 0.28 0.02 0.02 0.40 ]
[0.25 0.41 0.32 0.06 0.56 0.01 0.11 0.76 1.00 0.99 0.25 0.31 0.72 1.00 0.99 0.39 0.57 0.56 0.39 0.58 0.87 0.67 0.48 0.73 0.32 0.42 0.61 0.29 0.60 0.46 0.20 0.31 0.84 0.32 0.79 0.68 0.56 0.10 0.50 0.67 ]
[0.48 0.92 0.74 0.06 0.55 0.33 0.04 0.99 0.99 1.00 0.79 0.20 0.85 0.91 0.92 0.66 0.58 0.94 0.99 0.21 0.39 0.65 0.60 0.77 0.88 0.80 0.37 0.35 0.39 0.50 0.06 0.81 0.38 0.77 0.50 0.61 0.99 0.58 0.08 0.18 ]
[0.97 0.73 0.28 0.75 0.40 0.48 0.47 0.34 0.25 0.79 1.00 0.76 0.03 0.12 0.12 0.46 0.99 0.45 0.29 0.54 0.56 0.11 0.61 0.86 0.73 0.97 0.08 0.57 0.41 0.14 0.21 0.94 0.63 0.59 0.49 0.03 0.02 0.98 0.35 0.45 ]
[0.97 0.77 0.10 0.21 0.23 0.94 0.24 0.04 0.31 0.20 0.76 1.00 0.91 0.03 0.59 0.45 0.07 0.85 0.08 0.91 0.21 0.58 0.40 0.41 0.44 0.42 0.79 0.71 0.30 0.77 0.82 0.55 0.06 0.85 0.93 0.58 0.98 0.73 0.20 0.99 ]
[0.19 0.17 0.76 0.18 0.83 0.28 0.43 0.48 0.72 0.85 0.03 0.91 1.00 0.57 0.18 0.10 0.02 0.54 0.78 0.20 0.81 0.07 0.58 0.17 0.06 0.93 0.85 0.78 0.09 0.48 0.09 0.05 0.67 0.71 0.73 0.10 0.79 0.70 0.61 0.13 ]
[0.88 0.11 0.88 0.82 0.48 0.71 0.09 0.93 1.00 0.91 0.12 0.03 0.57 1.00 0.73 0.75 0.38 0.54 0.69 0.76 0.17 0.41 0.12 0.56 0.76 0.25 0.21 0.76 0.20 0.47 0.92 0.59 0.39 0.30 0.94 0.71 0.99 0.20 0.25 0.37 ]
[0.71 0.58 0.94 0.78 0.09 0.50 0.68 0.55 0.99 0.92 0.12 0.59 0.18 0.73 1.00 0.14 0.54 0.68 0.20 0.31 0.66 0.71 0.53 0.80 0.58 0.79 0.86 0.47 0.55 0.38 0.02 0.28 0.35 0.92 0.04 0.32 0.11 0.60 0.05 0.78 ]
[0.58 0.18 0.25 0.88 0.30 0.05 0.53 0.27 0.39 0.66 0.46 0.45 0.10 0.75 0.14 1.00 0.79 0.92 0.90 0.61 0.74 0.00 0.97 0.64 0.74 0.93 0.77 0.22 0.63 0.96 0.24 0.27 0.84 0.15 0.93 0.36 0.57 0.80 0.16 0.50 ]
[0.88 0.94 0.66 0.49 0.50 0.20 0.18 0.47 0.57 0.58 0.99 0.07 0.02 0.38 0.54 0.79 1.00 0.96 0.04 0.52 0.67 0.03 0.10 0.18 0.03 0.31 0.80 0.26 0.74 0.16 0.01 0.55 0.40 0.84 0.49 0.84 0.86 0.76 0.09 0.50 ]
[0.49 0.10 0.86 0.33 0.51 0.03 0.09 0.43 0.56 0.94 0.45 0.85 0.54 0.54 0.68 0.92 0.96 1.00 0.37 0.47 0.83 0.15 0.17 0.18 0.04 0.09 0.76 0.87 0.23 0.74 0.00 0.43 0.41 0.31 0.29 0.63 0.92 0.69 0.92 0.08 ]
[0.45 0.21 0.99 0.92 1.00 0.34 0.05 0.77 0.39 0.99 0.29 0.08 0.78 0.69 0.20 0.90 0.04 0.37 1.00 0.45 0.08 0.66 0.05 0.53 0.28 0.27 0.79 0.13 0.40 0.86 0.44 0.85 0.68 0.01 0.55 0.54 0.09 0.45 0.87 0.42 ]
[0.78 0.28 0.29 0.46 0.27 0.22 0.37 0.55 0.58 0.21 0.54 0.91 0.20 0.76 0.31 0.61 0.52 0.47 0.45 1.00 0.76 0.06 0.23 0.19 0.62 0.45 0.31 0.66 0.22 0.85 0.19 0.53 0.01 0.65 0.04 0.63 0.63 0.76 0.29 0.31 ]
[0.08 0.60 0.70 0.62 0.15 0.13 0.42 0.45 0.87 0.39 0.56 0.21 0.81 0.17 0.66 0.74 0.67 0.83 0.08 0.76 1.00 1.00 0.77 0.99 0.41 0.86 0.46 0.87 0.27 0.27 0.07 0.81 0.36 0.27 0.00 0.77 0.75 0.50 0.34 0.55 ]
[0.32 0.47 0.68 0.97 0.67 0.38 0.23 0.71 0.67 0.65 0.11 0.58 0.07 0.41 0.71 0.00 0.03 0.15 0.66 0.06 1.00 1.00 0.52 0.14 0.42 0.14 0.05 0.05 0.24 0.41 0.80 0.18 0.67 0.29 0.01 0.11 0.38 0.79 0.30 0.96 ]
[0.54 0.70 0.57 0.92 0.92 0.68 0.44 0.91 0.48 0.60 0.61 0.40 0.58 0.12 0.53 0.97 0.10 0.17 0.05 0.23 0.77 0.52 1.00 0.41 0.81 0.82 0.56 0.88 0.92 0.43 0.24 0.03 0.88 0.57 0.20 0.81 0.65 0.88 0.07 0.44 ]
[0.12 0.11 0.69 0.03 0.92 0.01 0.18 0.17 0.73 0.77 0.86 0.41 0.17 0.56 0.80 0.64 0.18 0.18 0.53 0.19 0.99 0.14 0.41 1.00 0.47 0.00 0.46 0.26 0.31 0.60 0.25 0.10 0.10 0.92 0.03 0.44 0.88 0.25 0.76 0.19 ]
[0.61 0.17 0.67 0.21 0.54 0.13 0.76 0.06 0.32 0.88 0.73 0.44 0.06 0.76 0.58 0.74 0.03 0.04 0.28 0.62 0.41 0.42 0.81 0.47 1.00 0.61 0.08 0.77 0.90 0.18 0.32 0.62 0.67 0.65 0.07 0.55 0.46 0.52 0.41 0.26 ]
[0.62 0.65 0.34 0.41 0.14 0.69 0.92 0.44 0.42 0.80 0.97 0.42 0.93 0.25 0.79 0.93 0.31 0.09 0.27 0.45 0.86 0.14 0.82 0.00 0.61 1.00 0.05 0.65 0.81 0.63 0.64 0.13 0.22 0.48 0.85 0.45 0.37 0.21 0.06 0.28 ]
[0.95 0.91 0.18 0.13 0.83 0.12 0.50 0.27 0.61 0.37 0.08 0.79 0.85 0.21 0.86 0.77 0.80 0.76 0.79 0.31 0.46 0.05 0.56 0.46 0.08 0.05 1.00 0.51 0.89 0.57 0.45 0.65 0.28 0.77 0.35 0.62 0.66 0.11 0.88 0.58 ]
[0.67 0.48 0.97 0.66 0.09 0.74 0.77 0.44 0.29 0.35 0.57 0.71 0.78 0.76 0.47 0.22 0.26 0.87 0.13 0.66 0.87 0.05 0.88 0.26 0.77 0.65 0.51 1.00 0.76 0.05 0.46 0.93 0.98 0.69 0.08 0.49 0.66 0.08 0.84 0.11 ]
[0.31 0.16 0.98 0.91 0.01 0.10 0.52 0.12 0.60 0.39 0.41 0.30 0.09 0.20 0.55 0.63 0.74 0.23 0.40 0.22 0.27 0.24 0.92 0.31 0.90 0.81 0.89 0.76 1.00 0.21 0.28 0.54 0.62 0.60 0.05 0.12 0.04 0.06 0.52 0.26 ]
