D = 4;
n = [ 2 2 2 2 ];
N = 23;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.68 0.99 0.42 0.92 0.64 0.36 0.63 0.75 0.71 0.34 0.34 0.95 0.38 0.12 0.12 0.73 0.89 0.51 0.25 0.94 0.99 0.36 ]
[0.68 1.00 0.39 0.16 0.88 0.16 0.46 0.19 0.84 0.81 0.70 0.07 0.05 0.52 0.87 0.82 0.27 0.26 0.26 0.48 0.89 0.14 0.30 ]
[0.99 0.39 1.00 0.08 0.95 0.54 0.19 0.50 0.49 0.73 0.84 0.16 0.75 0.12 0.82 0.72 0.89 0.22 0.99 0.15 0.68 0.21 0.49 ]
[0.42 0.16 0.08 1.00 0.22 0.89 0.57 0.17 0.93 0.38 0.89 0.49 0.99 0.89 0.71 0.69 0.72 0.80 0.57 0.59 0.68 0.47 0.14 ]
[0.92 0.88 0.95 0.22 1.00 0.25 0.43 0.91 0.21 0.25 0.36 0.41 0.54 0.28 0.55 0.48 0.72 0.79 0.85 0.51 0.28 0.85 0.44 ]
[0.64 0.16 0.54 0.89 0.25 1.00 0.44 0.08 0.17 0.85 0.18 0.83 0.37 0.78 0.98 0.29 0.29 0.99 0.42 0.35 0.97 0.05 0.51 ]
[0.36 0.46 0.19 0.57 0.43 0.44 1.00 0.23 0.08 0.46 0.47 0.87 0.69 0.45 0.88 0.23 0.77 0.91 0.02 0.37 0.39 0.07 0.30 ]
[0.63 0.19 0.50 0.17 0.91 0.08 0.23 1.00 0.41 0.76 0.94 0.20 0.05 0.50 0.30 0.81 0.02 0.81 0.64 0.84 0.66 0.15 0.86 ]
[0.75 0.84 0.49 0.93 0.21 0.17 0.08 0.41 1.00 0.94 0.63 0.39 0.29 0.13 0.05 0.93 0.45 0.82 0.02 0.25 0.49 0.34 0.09 ]
[0.71 0.81 0.73 0.38 0.25 0.85 0.46 0.76 0.94 1.00 0.65 0.62 0.19 0.84 0.53 0.04 0.82 0.44 0.15 0.39 0.69 0.21 0.47 ]
[0.34 0.70 0.84 0.89 0.36 0.18 0.47 0.94 0.63 0.65 1.00 0.58 0.12 0.17 0.25 0.05 0.72 0.84 0.87 0.15 0.52 0.53 0.70 ]
[0.34 0.07 0.16 0.49 0.41 0.83 0.87 0.20 0.39 0.62 0.58 1.00 0.64 0.14 0.34 0.82 0.13 0.41 0.29 0.13 0.48 0.01 0.61 ]
[0.95 0.05 0.75 0.99 0.54 0.37 0.69 0.05 0.29 0.19 0.12 0.64 1.00 0.28 0.82 0.77 0.75 0.00 0.13 0.60 0.60 0.70 0.21 ]
[0.38 0.52 0.12 0.89 0.28 0.78 0.45 0.50 0.13 0.84 0.17 0.14 0.28 1.00 0.97 0.75 0.42 0.93 0.86 0.21 0.78 0.13 0.34 ]
[0.12 0.87 0.82 0.71 0.55 0.98 0.88 0.30 0.05 0.53 0.25 0.34 0.82 0.97 1.00 0.10 0.91 0.92 0.85 0.58 0.78 0.72 0.83 ]
[0.12 0.82 0.72 0.69 0.48 0.29 0.23 0.81 0.93 0.04 0.05 0.82 0.77 0.75 0.10 1.00 0.68 0.85 0.99 0.14 0.54 0.16 0.31 ]
[0.73 0.27 0.89 0.72 0.72 0.29 0.77 0.02 0.45 0.82 0.72 0.13 0.75 0.42 0.91 0.68 1.00 0.61 0.67 0.12 0.20 0.70 0.83 ]
[0.89 0.26 0.22 0.80 0.79 0.99 0.91 0.81 0.82 0.44 0.84 0.41 0.00 0.93 0.92 0.85 0.61 1.00 0.73 0.46 0.89 0.99 0.52 ]
[0.51 0.26 0.99 0.57 0.85 0.42 0.02 0.64 0.02 0.15 0.87 0.29 0.13 0.86 0.85 0.99 0.67 0.73 1.00 0.40 0.83 0.35 0.46 ]
[0.25 0.48 0.15 0.59 0.51 0.35 0.37 0.84 0.25 0.39 0.15 0.13 0.60 0.21 0.58 0.14 0.12 0.46 0.40 1.00 0.95 0.57 0.62 ]
[0.94 0.89 0.68 0.68 0.28 0.97 0.39 0.66 0.49 0.69 0.52 0.48 0.60 0.78 0.78 0.54 0.20 0.89 0.83 0.95 1.00 0.37 0.91 ]
[0.99 0.14 0.21 0.47 0.85 0.05 0.07 0.15 0.34 0.21 0.53 0.01 0.70 0.13 0.72 0.16 0.70 0.99 0.35 0.57 0.37 1.00 0.03 ]
[0.36 0.30 0.49 0.14 0.44 0.51 0.30 0.86 0.09 0.47 0.70 0.61 0.21 0.34 0.83 0.31 0.83 0.52 0.46 0.62 0.91 0.03 1.00 ]
];
