D = 2;
n = [ 3 3 ];
N = 46;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.79 0.28 0.51 0.10 0.68 0.84 0.19 0.85 0.75 0.88 0.55 0.51 0.32 0.03 0.11 0.09 0.31 0.22 0.77 0.73 0.03 0.60 0.71 0.09 0.09 0.97 0.45 0.18 0.59 0.23 0.14 0.45 0.54 0.31 0.24 0.45 0.85 0.92 0.84 0.87 0.95 0.40 0.18 0.84 0.99 ]
[0.79 1.00 0.10 0.84 0.78 0.06 0.68 0.72 0.76 0.30 0.57 0.78 0.71 0.04 0.73 0.61 0.53 0.17 0.67 0.83 0.25 0.83 0.88 0.98 0.86 0.27 0.19 0.34 0.78 0.84 0.63 0.27 0.51 0.70 0.58 0.84 0.87 0.20 0.05 0.45 0.20 0.97 0.64 0.26 0.71 0.31 ]
[0.28 0.10 1.00 0.51 0.34 0.82 0.30 0.36 0.01 0.48 0.52 0.45 0.79 0.83 0.10 0.44 0.23 0.34 0.67 0.99 0.10 0.68 0.21 0.05 0.56 0.33 0.21 0.24 0.16 0.61 0.35 0.29 0.76 0.21 0.31 0.93 0.41 0.51 0.42 0.81 0.90 0.86 0.77 0.32 0.64 0.64 ]
[0.51 0.84 0.51 1.00 0.17 0.59 0.93 0.83 0.91 0.62 0.91 0.53 0.44 0.80 0.11 0.62 0.52 0.59 0.04 0.30 0.65 0.95 0.75 0.77 0.82 0.20 0.56 0.54 0.47 0.96 0.81 0.80 0.12 0.83 0.59 0.45 0.83 0.69 0.02 0.22 0.20 0.03 0.50 0.40 0.85 0.57 ]
[0.10 0.78 0.34 0.17 1.00 0.91 0.84 0.66 0.38 0.64 0.33 0.98 0.43 0.73 0.03 0.89 0.49 0.07 0.55 0.86 0.63 0.26 0.13 0.58 0.66 0.20 0.95 0.48 0.97 0.44 0.64 0.25 0.71 0.38 0.34 0.21 0.93 0.94 0.21 0.31 0.65 0.21 0.88 0.99 0.01 0.31 ]
[0.68 0.06 0.82 0.59 0.91 1.00 0.04 0.72 0.39 0.79 0.58 0.34 0.29 0.67 0.79 0.38 0.56 0.71 0.65 0.80 0.18 0.39 0.58 0.16 0.30 0.01 0.53 0.19 0.48 0.12 0.43 0.45 0.45 0.34 0.96 0.50 0.60 0.57 0.89 0.27 0.60 0.41 0.96 0.38 0.27 0.98 ]
[0.84 0.68 0.30 0.93 0.84 0.04 1.00 0.72 0.52 0.39 0.62 0.64 0.46 0.33 0.95 0.72 0.80 0.83 0.55 0.62 0.84 0.44 0.88 0.94 0.31 0.58 0.19 0.90 0.98 0.80 0.72 0.15 0.68 0.26 0.81 0.41 0.11 0.65 0.62 0.51 0.60 0.01 0.88 0.26 0.67 0.70 ]
[0.19 0.72 0.36 0.83 0.66 0.72 0.72 1.00 0.04 0.83 0.76 0.42 0.78 0.32 0.87 0.02 0.59 0.99 0.34 0.03 0.88 0.56 0.87 0.93 0.47 0.88 0.72 0.07 0.82 0.26 0.13 0.55 0.02 0.51 0.68 0.40 0.78 0.19 0.30 0.33 0.42 0.11 0.09 0.19 0.13 0.21 ]
[0.85 0.76 0.01 0.91 0.38 0.39 0.52 0.04 1.00 0.47 0.08 0.79 0.54 0.19 0.79 0.24 0.14 0.41 0.52 0.56 0.44 0.98 0.25 0.61 0.34 0.50 0.07 0.90 0.79 0.54 0.79 0.17 0.08 0.56 0.04 0.21 0.97 0.49 0.46 0.86 0.93 0.26 0.15 0.96 0.44 0.42 ]
[0.75 0.30 0.48 0.62 0.64 0.79 0.39 0.83 0.47 1.00 0.55 0.86 0.55 0.21 0.73 0.26 0.89 0.63 0.11 0.96 0.25 0.97 0.97 0.95 0.47 0.80 0.33 0.58 0.49 0.70 0.27 0.26 0.50 0.99 0.46 0.95 0.03 0.74 0.51 0.96 0.85 0.36 0.94 0.45 0.33 0.62 ]
