D = 4;
n = [ 5 5 5 5 ];
N = 48;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.95 0.93 0.76 0.95 0.49 0.94 0.13 0.09 0.74 0.89 0.22 0.31 0.52 0.07 0.50 0.54 0.06 0.45 0.14 0.95 0.84 0.96 0.28 0.43 0.62 0.89 0.20 0.51 0.29 0.18 0.53 0.91 0.60 0.95 0.72 0.54 0.94 0.32 0.87 0.89 0.08 0.48 0.60 0.07 0.35 0.85 0.69 ]
[0.95 1.00 0.20 0.84 0.12 0.70 0.32 0.91 0.21 0.51 0.99 0.23 0.31 0.04 0.43 0.27 0.93 0.31 0.32 0.49 0.79 0.94 0.74 0.50 0.07 0.80 0.05 0.45 0.32 0.10 0.81 0.10 0.82 0.96 0.93 0.27 0.13 0.41 0.48 0.22 0.13 0.26 0.39 0.16 0.82 0.82 0.75 0.91 ]
[0.93 0.20 1.00 0.15 0.06 0.40 0.59 0.73 0.75 0.61 0.06 0.23 0.42 0.83 0.96 0.82 0.97 0.10 0.91 0.54 0.66 0.30 0.33 0.26 0.55 0.80 0.64 0.76 0.08 0.40 0.26 0.74 0.94 0.12 0.38 0.19 0.49 0.73 0.49 0.83 0.87 0.86 0.46 0.65 0.27 0.63 0.30 0.12 ]
[0.76 0.84 0.15 1.00 0.40 0.21 0.14 0.51 0.39 0.65 0.54 0.19 0.74 0.63 0.03 0.71 0.35 0.59 1.00 0.40 0.67 0.12 0.65 0.29 0.84 0.74 0.09 0.18 0.75 0.50 0.71 0.09 0.70 0.32 0.47 0.87 0.04 0.26 0.56 0.47 0.46 0.17 0.38 0.45 0.54 0.65 0.65 0.39 ]
[0.95 0.12 0.06 0.40 1.00 0.78 0.11 0.48 0.64 0.76 0.51 0.49 0.09 0.89 0.14 0.51 0.17 0.77 0.55 0.14 0.89 0.45 0.38 0.01 0.44 0.71 0.81 0.08 0.22 0.10 0.32 0.85 0.68 0.43 0.24 0.99 0.18 0.15 0.69 0.81 0.81 0.12 0.67 0.94 0.85 0.21 0.27 0.82 ]
[0.49 0.70 0.40 0.21 0.78 1.00 0.52 0.37 0.55 0.35 0.75 0.10 0.57 0.15 0.44 0.78 0.88 0.47 0.26 0.56 0.36 0.68 0.03 0.63 0.31 0.81 0.31 0.90 0.76 0.99 0.39 0.58 0.67 0.57 0.72 0.54 0.80 0.39 0.39 0.31 0.80 0.30 0.95 0.16 0.80 0.14 0.07 0.46 ]
[0.94 0.32 0.59 0.14 0.11 0.52 1.00 0.03 0.58 0.61 0.68 0.40 0.18 0.73 0.23 0.91 0.97 0.24 0.57 0.37 0.64 0.44 0.72 0.65 0.89 0.02 0.42 0.59 0.34 0.17 0.73 0.22 0.99 0.38 0.26 0.41 0.77 0.65 0.04 0.35 0.36 0.67 0.60 0.57 0.40 0.77 0.86 0.14 ]
[0.13 0.91 0.73 0.51 0.48 0.37 0.03 1.00 0.38 0.83 0.58 0.44 0.80 0.81 0.60 0.21 0.08 0.82 0.57 0.01 0.33 0.71 0.04 0.51 0.34 0.44 0.95 0.92 0.54 0.61 0.47 0.63 0.98 0.16 0.38 0.35 0.92 0.44 0.02 0.05 0.70 0.41 0.91 0.66 0.19 0.10 0.82 0.44 ]
[0.09 0.21 0.75 0.39 0.64 0.55 0.58 0.38 1.00 0.94 0.96 0.76 0.71 0.30 0.30 0.61 0.57 0.55 0.87 0.40 0.06 0.10 0.54 0.70 0.38 0.22 0.86 0.34 0.56 0.03 0.34 0.73 0.38 0.88 0.37 0.22 0.42 0.87 0.23 0.00 0.49 0.52 0.83 0.44 0.90 0.06 0.07 0.04 ]
[0.74 0.51 0.61 0.65 0.76 0.35 0.61 0.83 0.94 1.00 0.31 0.33 0.67 0.48 0.49 0.53 0.73 0.37 0.76 0.92 0.14 0.58 0.01 0.09 0.69 0.31 0.47 0.81 0.65 0.60 0.83 0.71 0.53 0.56 0.37 0.36 0.76 0.54 0.89 0.20 0.75 0.52 0.05 0.94 0.44 0.03 0.39 0.65 ]
