D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 48;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 7 7 7 7 7 7 8 8 8 8 8 8 ];
m = [
[1.00 0.31 0.47 0.14 0.37 0.12 0.56 0.87 0.91 0.00 0.74 0.91 0.28 0.15 0.12 0.51 0.71 0.94 0.62 0.56 0.58 0.14 0.57 0.81 0.00 0.64 0.33 0.15 0.84 0.04 0.48 0.36 0.03 0.06 0.99 0.99 0.28 0.91 0.26 0.95 0.37 0.75 0.82 0.75 0.68 0.60 0.36 0.69 ]
[0.31 1.00 0.28 0.89 0.21 0.54 0.41 0.47 0.67 0.37 0.41 0.74 0.64 0.59 0.53 0.40 0.47 0.54 0.95 0.85 0.05 0.66 0.58 0.64 0.21 0.99 0.75 0.10 0.63 0.94 0.26 0.45 0.33 0.53 0.93 0.92 0.93 0.25 0.33 0.23 0.74 0.77 0.20 0.04 0.54 0.71 0.59 0.39 ]
[0.47 0.28 1.00 0.68 0.76 0.26 0.33 0.11 0.19 0.55 0.58 0.98 0.63 0.26 0.68 0.97 0.29 0.15 0.09 0.54 0.81 0.66 0.29 0.51 0.93 0.53 0.31 0.91 0.68 0.08 0.57 0.51 0.25 0.46 0.25 0.31 0.67 0.67 0.03 0.17 0.80 0.89 0.92 0.29 0.60 0.39 0.79 0.05 ]
[0.14 0.89 0.68 1.00 0.41 0.43 0.15 0.85 0.75 0.10 0.53 0.07 0.92 0.08 0.99 0.07 0.48 0.83 0.62 0.44 0.44 0.10 0.37 0.27 0.39 0.90 0.01 0.49 0.52 0.08 0.98 0.43 0.67 0.63 0.64 0.30 0.29 0.97 0.77 0.35 0.56 0.37 0.08 0.98 0.86 0.35 0.88 0.48 ]
[0.37 0.21 0.76 0.41 1.00 0.17 0.78 0.85 0.96 0.18 0.33 0.61 0.69 0.76 0.93 0.82 0.80 0.89 0.97 0.57 0.75 0.45 0.50 0.77 0.71 0.78 0.02 0.25 0.63 0.53 0.30 0.83 0.66 0.37 0.66 0.21 0.96 0.17 0.88 0.46 0.15 0.23 0.93 0.31 0.60 0.50 0.47 0.88 ]
[0.12 0.54 0.26 0.43 0.17 1.00 0.75 0.77 0.24 0.96 0.85 0.79 0.78 0.58 0.68 0.68 0.39 0.09 0.21 0.37 0.63 0.92 0.70 0.66 0.00 0.50 0.25 0.13 0.21 0.33 0.29 0.55 0.83 0.10 0.53 0.58 0.65 0.30 0.61 0.37 0.06 0.98 0.78 0.89 0.45 0.37 0.03 0.36 ]
[0.56 0.41 0.33 0.15 0.78 0.75 1.00 0.34 0.03 0.82 0.10 0.84 0.26 0.68 0.86 0.87 0.81 0.61 0.17 0.39 0.45 0.77 0.70 0.07 0.34 0.66 0.36 0.39 0.52 0.09 0.05 0.28 0.23 0.11 0.28 0.17 0.75 0.94 0.31 0.07 0.64 0.77 0.79 0.56 0.35 0.79 0.21 0.53 ]
[0.87 0.47 0.11 0.85 0.85 0.77 0.34 1.00 0.07 0.74 0.87 0.58 0.57 0.75 0.03 0.53 0.62 0.82 0.49 0.63 0.57 0.39 0.73 0.28 0.26 0.14 0.42 0.25 0.65 0.94 0.93 0.27 0.76 0.64 0.20 0.79 0.22 0.40 0.17 0.27 0.41 0.88 0.95 0.10 0.26 0.31 0.96 0.46 ]
[0.91 0.67 0.19 0.75 0.96 0.24 0.03 0.07 1.00 0.96 0.68 0.85 0.63 0.82 0.94 0.45 0.64 0.52 0.89 0.47 0.18 0.40 0.11 0.59 0.61 0.30 0.03 0.94 0.40 0.46 0.69 0.31 0.49 0.45 0.44 0.65 0.28 0.98 0.73 0.26 0.35 0.49 0.29 0.99 0.91 0.03 0.86 0.25 ]
[0.00 0.37 0.55 0.10 0.18 0.96 0.82 0.74 0.96 1.00 0.84 0.07 0.30 0.85 0.19 0.38 0.26 0.16 0.79 0.48 0.86 0.11 0.50 0.60 0.14 0.06 0.26 0.01 0.00 0.45 0.22 0.42 0.83 0.84 0.77 0.71 0.56 0.28 0.08 0.77 0.30 0.76 0.47 0.68 0.41 0.02 0.09 0.37 ]
