D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 42;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 7 7 7 7 7 8 8 8 8 8 8 8 ];
m = [
[1.00 0.97 0.64 0.61 0.42 0.84 0.11 0.96 0.20 0.80 0.80 0.28 0.91 0.15 0.75 0.40 0.93 0.39 0.55 0.95 0.79 0.23 0.41 0.69 0.67 0.33 0.17 0.08 0.68 0.49 0.32 0.06 0.19 0.07 0.83 0.49 0.42 0.17 0.03 0.69 0.88 0.06 ]
[0.97 1.00 0.31 0.29 0.65 0.29 0.31 0.21 0.97 0.30 0.47 0.99 0.33 0.35 0.42 0.26 0.66 0.84 0.83 0.11 0.91 0.34 0.21 0.48 0.28 0.45 0.57 0.75 0.80 0.24 0.57 0.38 0.27 0.87 0.58 0.61 0.71 0.07 0.68 0.29 0.55 0.27 ]
[0.64 0.31 1.00 0.97 0.09 0.45 0.48 0.73 0.01 0.95 0.21 0.86 0.64 0.96 0.81 0.75 0.74 0.02 0.15 0.01 0.86 0.43 0.68 0.13 0.94 0.62 0.96 0.13 0.73 0.28 0.21 0.35 0.05 0.84 0.89 0.07 0.58 0.78 0.81 0.84 0.51 0.82 ]
[0.61 0.29 0.97 1.00 0.23 0.86 0.39 0.68 0.80 0.22 0.43 0.57 0.64 0.09 0.88 0.87 0.99 0.61 0.91 0.64 0.47 0.04 0.46 0.32 0.06 0.60 0.58 0.32 0.07 0.55 0.72 0.22 0.81 0.14 0.65 0.56 0.15 0.12 0.47 0.83 0.46 0.68 ]
[0.42 0.65 0.09 0.23 1.00 0.39 0.45 0.14 0.09 0.78 0.97 0.04 0.42 0.09 0.04 0.49 0.49 0.06 0.12 0.56 0.75 0.56 0.49 0.30 0.41 0.95 0.01 0.93 0.45 0.40 0.16 0.80 0.89 0.15 0.40 0.07 0.91 0.45 0.61 0.57 0.31 0.82 ]
[0.84 0.29 0.45 0.86 0.39 1.00 0.53 0.04 0.09 0.66 0.90 0.22 0.44 0.11 0.06 0.13 0.22 0.15 0.44 0.21 0.63 0.99 0.44 0.21 0.42 0.63 0.36 0.23 0.83 0.83 0.86 0.07 0.44 0.85 0.28 0.96 0.74 0.80 0.76 0.99 0.20 0.39 ]
[0.11 0.31 0.48 0.39 0.45 0.53 1.00 0.85 0.74 0.03 0.26 0.59 0.32 0.35 0.97 0.50 0.74 0.22 0.82 0.34 0.25 0.52 0.78 0.18 0.37 0.11 0.42 0.70 0.46 0.34 0.35 0.87 0.20 0.71 0.83 0.14 0.95 0.16 0.49 0.34 0.61 0.02 ]
[0.96 0.21 0.73 0.68 0.14 0.04 0.85 1.00 0.21 0.21 0.16 0.43 0.62 0.01 0.64 0.78 0.74 0.40 0.94 0.27 0.91 0.24 0.16 0.44 0.55 0.16 0.31 0.51 0.88 0.97 0.35 0.74 0.08 0.20 0.71 0.43 0.54 0.02 0.94 0.28 0.48 0.02 ]
[0.20 0.97 0.01 0.80 0.09 0.09 0.74 0.21 1.00 0.83 0.17 0.10 0.71 0.31 0.49 0.63 0.96 0.35 0.55 0.58 0.12 0.18 0.05 0.18 0.48 0.05 0.67 0.34 0.92 0.12 0.08 0.79 0.65 0.40 0.22 0.98 0.05 0.81 0.75 0.61 0.95 0.63 ]
[0.80 0.30 0.95 0.22 0.78 0.66 0.03 0.21 0.83 1.00 0.34 0.97 0.75 0.77 0.30 0.98 0.11 0.75 0.70 0.59 0.84 0.37 0.33 0.05 0.30 0.74 0.76 0.09 0.44 0.81 0.66 0.45 0.03 0.63 0.69 0.30 0.92 0.63 0.33 0.53 0.93 0.67 ]
