D = 6;
n = [ 2 2 2 2 2 2 ];
N = 42;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 ];
m = [
[1.00 0.55 0.87 0.92 0.57 0.86 0.11 0.42 0.65 0.07 0.15 0.64 0.41 0.71 0.12 0.14 0.19 0.27 0.23 0.50 0.21 0.86 0.38 0.73 0.34 0.91 0.20 0.97 0.37 0.45 0.47 0.42 0.37 0.18 0.60 0.79 0.55 0.08 0.43 0.24 0.60 0.86 ]
[0.55 1.00 0.57 0.94 0.16 0.33 0.51 0.37 0.39 0.69 0.34 0.57 0.96 0.30 0.14 0.13 0.58 0.16 0.46 0.97 0.42 0.64 0.78 0.44 0.61 0.49 0.09 0.56 0.31 0.73 0.94 0.22 0.53 0.70 0.70 0.51 0.80 0.17 0.96 0.44 0.98 0.64 ]
[0.87 0.57 1.00 0.54 0.17 0.45 0.07 0.60 0.48 0.40 0.09 0.08 0.83 0.25 0.97 0.78 0.74 0.32 0.26 0.20 0.63 0.80 0.89 0.57 0.75 0.37 0.32 0.70 0.72 0.70 0.99 0.75 0.06 0.22 0.47 0.26 0.78 0.82 0.44 0.05 0.02 0.11 ]
[0.92 0.94 0.54 1.00 0.09 0.01 0.71 0.54 0.25 0.39 0.60 0.33 0.37 0.93 0.50 0.43 0.68 0.83 0.44 0.07 0.02 0.18 0.38 0.29 0.92 0.91 0.45 0.71 0.15 0.91 0.72 0.92 0.35 0.32 0.22 0.99 0.11 0.78 0.03 0.20 0.04 0.58 ]
[0.57 0.16 0.17 0.09 1.00 0.61 0.24 0.86 0.93 0.79 0.62 0.57 0.21 0.32 0.16 0.76 0.09 0.24 0.99 0.71 0.62 0.63 0.35 0.64 0.38 0.23 0.62 0.19 0.28 0.49 0.36 0.07 0.05 0.19 0.41 0.80 0.31 0.96 0.43 0.20 0.74 0.23 ]
[0.86 0.33 0.45 0.01 0.61 1.00 0.56 0.51 0.33 0.71 0.41 0.76 0.60 0.28 0.96 0.72 0.59 0.91 0.46 0.11 0.61 0.58 0.33 0.74 0.45 0.92 0.35 0.48 0.86 0.44 0.01 0.55 0.62 0.06 0.26 0.06 0.93 0.08 0.34 0.62 0.76 0.87 ]
[0.11 0.51 0.07 0.71 0.24 0.56 1.00 0.25 0.00 0.41 0.69 0.39 0.67 0.48 0.10 0.33 0.88 0.28 0.18 0.81 0.92 0.75 0.10 0.24 0.85 0.80 0.01 0.24 0.40 0.02 0.84 0.09 0.84 0.99 0.23 0.08 0.01 0.87 0.37 0.07 0.17 0.41 ]
[0.42 0.37 0.60 0.54 0.86 0.51 0.25 1.00 0.67 0.90 0.05 0.60 0.41 0.45 0.12 0.62 0.61 0.27 0.28 0.02 0.15 0.03 0.43 0.47 0.72 0.35 0.90 0.32 0.28 0.25 0.17 0.04 0.89 0.23 0.18 0.31 0.84 0.53 0.81 0.52 0.11 0.46 ]
[0.65 0.39 0.48 0.25 0.93 0.33 0.00 0.67 1.00 0.57 0.04 0.21 0.12 0.99 0.65 0.21 0.25 0.52 0.21 0.25 0.24 0.34 0.25 0.07 0.25 0.70 0.33 0.10 0.70 0.23 0.55 0.85 0.27 0.22 0.73 0.58 0.12 0.08 0.42 0.42 0.71 0.87 ]
[0.07 0.69 0.40 0.39 0.79 0.71 0.41 0.90 0.57 1.00 0.49 0.64 0.10 0.03 0.72 0.17 0.03 0.88 0.21 0.66 0.80 0.04 0.02 0.46 0.11 1.00 0.71 0.76 0.71 0.33 0.20 0.89 0.04 0.82 0.85 0.86 0.90 0.71 0.84 0.06 0.47 0.44 ]
