D = 2;
n = [ 1 1 ];
N = 76;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.51 0.56 0.32 0.96 0.55 0.51 0.85 0.59 0.69 0.10 0.56 0.02 0.20 1.00 0.57 0.92 0.50 0.99 0.36 0.70 0.40 0.97 0.90 0.60 0.48 0.40 0.39 0.98 0.86 0.08 0.28 0.08 0.26 0.40 0.62 0.22 0.07 0.02 0.36 0.22 0.54 0.79 0.07 0.57 0.38 0.79 0.75 0.47 0.45 0.26 0.57 0.99 0.42 0.42 0.70 0.08 0.55 0.14 0.18 0.22 0.55 0.55 0.25 0.71 0.87 0.36 0.95 0.08 0.14 0.49 0.22 0.36 0.20 0.35 0.89 ]
[0.51 1.00 0.88 0.26 0.04 0.30 0.12 0.72 0.03 0.60 0.88 0.20 0.09 0.97 0.77 0.42 0.96 0.22 0.38 0.94 0.07 0.89 0.71 0.78 1.00 0.65 0.99 0.57 0.57 0.28 0.41 0.81 0.47 0.27 0.57 0.89 0.36 0.83 1.00 0.86 0.61 0.30 0.98 0.74 0.95 0.10 0.27 0.47 0.15 0.85 0.31 0.51 0.15 0.43 0.75 0.04 0.72 0.62 0.74 0.23 0.09 0.55 0.97 0.32 0.83 0.37 0.43 0.42 0.40 0.18 0.88 0.40 0.84 0.81 0.81 0.95 ]
[0.56 0.88 1.00 0.28 0.28 0.61 0.65 0.08 0.05 0.17 0.44 0.34 0.22 0.64 0.01 0.13 0.66 0.51 0.24 0.30 0.00 0.94 0.36 0.36 0.21 0.96 0.78 0.06 0.22 0.89 0.80 0.31 0.02 0.93 0.82 0.02 0.13 0.57 0.16 0.52 0.07 0.68 0.92 0.08 0.85 0.11 0.81 0.70 0.73 0.67 0.74 0.62 0.11 0.23 0.40 0.61 0.89 0.14 0.78 0.68 0.55 0.69 0.96 0.39 0.96 0.15 0.98 0.61 0.07 0.23 0.74 0.90 0.61 0.44 0.67 0.10 ]
[0.32 0.26 0.28 1.00 0.37 0.96 0.51 0.47 0.17 0.63 0.16 0.90 0.10 0.87 0.54 0.27 0.58 0.13 0.18 0.76 0.67 0.02 0.51 0.11 0.65 0.08 0.35 0.34 0.01 0.59 0.70 0.75 0.27 0.25 0.18 0.79 0.39 0.05 0.56 0.38 0.30 0.14 0.39 0.01 0.48 0.15 0.30 0.94 0.89 0.93 0.87 0.25 0.98 0.80 0.51 0.52 0.49 0.38 0.85 0.92 0.34 0.46 0.28 0.48 0.65 0.70 0.60 0.87 0.67 0.77 0.53 0.77 0.87 0.43 0.40 0.43 ]
[0.96 0.04 0.28 0.37 1.00 0.99 0.43 0.63 0.92 0.75 0.31 0.85 0.78 0.99 0.85 0.86 0.95 0.89 0.80 0.42 0.83 0.85 0.73 0.72 0.32 0.24 0.56 0.77 0.35 0.17 0.15 0.63 0.75 0.34 0.57 0.24 0.62 0.49 0.57 0.74 0.28 0.93 0.60 0.73 0.77 0.56 0.28 0.75 0.16 0.90 0.86 0.60 0.11 0.31 0.21 0.80 0.37 0.69 0.85 0.95 0.36 0.11 0.44 0.27 0.17 0.64 0.88 0.96 0.41 0.71 1.00 0.92 0.33 0.70 0.19 0.16 ]
[0.55 0.30 0.61 0.96 0.99 1.00 0.89 0.40 0.60 0.08 0.71 0.61 0.69 0.66 0.07 0.60 0.93 0.85 0.39 0.85 0.89 0.06 0.29 0.37 0.51 0.73 0.93 0.01 0.15 0.08 0.83 0.12 0.79 0.03 0.86 0.77 0.36 0.10 0.59 0.34 0.83 0.83 0.63 0.23 0.68 0.66 0.20 0.39 0.86 0.33 0.82 0.88 0.16 0.13 0.51 0.53 0.42 0.88 0.29 0.10 0.66 0.01 0.27 0.07 0.56 0.10 0.77 0.57 0.02 0.34 0.18 0.65 0.74 0.01 0.28 0.48 ]
[0.51 0.12 0.65 0.51 0.43 0.89 1.00 0.07 0.04 0.03 0.74 0.07 0.55 0.79 0.66 0.32 0.63 0.87 0.85 0.87 0.51 0.52 0.24 0.54 0.89 0.67 0.80 0.82 0.38 0.24 0.19 0.01 0.42 0.45 0.94 0.18 0.55 0.28 0.30 0.18 0.18 0.84 0.43 0.61 0.07 0.32 0.03 0.13 0.81 0.43 0.47 0.02 0.36 0.34 0.65 0.20 0.58 0.77 0.67 0.78 0.90 0.49 0.46 0.12 0.82 0.40 0.55 0.22 0.43 0.64 0.65 0.57 0.97 0.58 0.04 0.19 ]
[0.85 0.72 0.08 0.47 0.63 0.40 0.07 1.00 0.11 0.21 0.45 0.44 0.76 0.22 0.41 0.44 0.98 0.27 0.93 0.20 0.60 0.65 0.27 0.08 0.98 0.52 0.48 0.72 0.99 0.98 0.29 0.88 0.93 0.36 0.66 0.04 0.48 0.91 0.70 0.15 0.09 0.69 0.36 0.75 0.84 0.62 0.16 0.07 0.44 0.60 0.99 0.59 0.95 0.82 0.19 0.65 0.90 0.49 0.66 0.48 0.29 0.58 0.05 0.74 0.11 0.58 0.25 0.74 0.04 0.23 0.52 0.71 0.70 0.85 0.58 0.61 ]
[0.59 0.03 0.05 0.17 0.92 0.60 0.04 0.11 1.00 0.47 0.07 0.43 0.12 0.46 0.21 0.63 0.54 0.69 0.85 0.20 0.19 0.08 0.86 0.73 0.80 0.71 0.62 0.24 0.23 0.90 0.05 0.16 0.85 0.32 0.13 0.79 0.47 0.07 0.27 0.92 0.93 0.85 0.79 0.57 0.46 0.25 0.25 0.39 0.05 0.44 0.94 0.30 0.97 0.01 0.78 0.25 0.15 0.64 0.18 0.76 0.67 0.82 0.23 0.51 0.14 0.50 0.07 0.64 0.85 0.25 0.61 0.15 0.44 0.23 0.22 0.67 ]
[0.69 0.60 0.17 0.63 0.75 0.08 0.03 0.21 0.47 1.00 0.45 0.85 0.67 0.69 0.39 0.17 0.88 0.46 0.89 0.46 0.94 0.26 0.15 0.87 0.88 0.99 0.27 0.74 0.15 0.18 0.02 0.91 0.07 0.68 0.01 0.81 0.13 0.28 0.79 0.78 0.77 0.27 0.15 0.44 0.01 0.49 0.54 0.12 0.29 0.71 0.06 0.72 0.67 0.19 0.69 0.43 0.26 0.08 0.28 0.60 0.42 0.55 0.89 0.10 0.63 0.01 0.10 0.14 0.64 0.87 0.56 0.25 0.11 0.53 0.59 0.31 ]
