D = 4;
n = [ 5 5 5 5 ];
N = 41;
d = [1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.42 0.21 0.11 0.93 0.59 0.55 0.17 0.28 0.83 0.07 0.51 0.21 0.47 0.73 0.74 0.24 0.76 0.90 0.80 0.15 0.45 0.32 0.76 0.29 0.35 0.38 0.19 0.28 0.29 0.78 0.08 0.04 0.43 0.63 0.85 0.58 0.47 0.76 0.33 0.06 ]
[0.42 1.00 0.91 0.48 0.73 0.86 0.87 0.13 0.45 0.99 0.41 0.93 0.75 0.88 0.68 0.50 0.36 0.47 0.84 0.01 0.30 0.80 0.79 0.31 0.44 0.10 0.18 0.99 0.12 0.03 0.72 0.08 0.78 0.67 0.08 0.97 0.37 0.44 0.22 0.66 0.62 ]
[0.21 0.91 1.00 0.61 0.74 0.71 0.09 0.15 0.76 0.95 0.26 0.07 0.79 0.21 0.88 0.60 0.30 0.70 0.18 0.59 0.75 0.18 0.19 0.80 0.93 0.76 0.28 0.70 0.62 0.71 0.14 0.53 0.89 0.66 0.40 0.40 0.44 0.55 0.42 0.17 0.05 ]
[0.11 0.48 0.61 1.00 0.94 0.07 0.87 0.71 0.81 0.73 0.31 0.63 0.41 0.09 0.14 0.27 0.12 0.85 0.80 0.64 0.77 0.80 0.56 0.76 0.60 0.02 0.67 0.77 0.76 0.58 0.23 0.96 0.83 0.42 0.72 0.90 0.88 0.17 0.48 0.50 0.66 ]
[0.93 0.73 0.74 0.94 1.00 0.48 0.09 0.79 0.92 0.32 0.99 0.44 0.85 0.32 0.52 0.17 0.72 0.43 0.68 0.80 1.00 0.18 0.35 0.88 0.21 0.14 0.45 0.68 0.12 0.22 0.16 0.14 0.71 0.64 0.36 0.87 0.09 0.27 0.82 0.69 0.51 ]
[0.59 0.86 0.71 0.07 0.48 1.00 0.35 0.31 0.07 0.43 0.75 0.23 0.24 0.05 0.20 0.45 0.87 0.76 0.52 0.87 0.34 0.00 0.59 0.55 0.10 0.72 0.80 0.33 0.36 0.51 0.94 0.91 0.59 0.79 0.53 0.40 0.80 0.71 0.67 0.19 0.43 ]
[0.55 0.87 0.09 0.87 0.09 0.35 1.00 0.03 0.31 0.52 0.60 0.26 0.45 0.38 0.17 0.68 0.63 0.93 1.00 0.05 0.08 0.76 0.61 0.13 0.88 0.37 0.08 0.48 0.74 0.40 0.37 0.63 0.70 0.17 0.28 0.54 0.69 0.66 0.81 0.58 0.48 ]
[0.17 0.13 0.15 0.71 0.79 0.31 0.03 1.00 0.28 0.35 0.55 0.45 0.58 0.61 0.08 0.10 0.69 0.94 0.29 0.77 0.91 0.90 0.79 0.18 0.34 0.47 0.66 0.46 0.21 0.06 0.44 0.82 0.50 0.29 0.51 0.70 0.95 0.82 0.91 0.72 0.78 ]
[0.28 0.45 0.76 0.81 0.92 0.07 0.31 0.28 1.00 1.00 0.74 0.56 0.14 0.71 0.80 0.72 0.22 0.49 0.67 0.93 0.37 0.03 0.17 0.27 0.98 0.47 0.43 0.56 0.46 0.06 0.32 0.32 0.11 0.53 0.07 0.49 0.93 0.05 0.27 0.27 0.45 ]
[0.83 0.99 0.95 0.73 0.32 0.43 0.52 0.35 1.00 1.00 0.08 0.96 0.04 0.36 0.76 0.09 0.81 0.20 0.86 0.91 0.45 0.84 0.41 0.26 0.48 0.95 0.40 0.12 1.00 0.53 0.17 0.30 0.74 0.22 1.00 0.25 0.82 0.61 0.09 0.40 0.77 ]
[0.07 0.41 0.26 0.31 0.99 0.75 0.60 0.55 0.74 0.08 1.00 0.15 0.36 0.17 0.38 0.30 0.71 0.71 0.65 0.74 0.36 0.47 0.95 0.08 0.23 0.74 0.67 0.44 0.04 0.67 0.94 0.13 0.12 0.73 0.81 0.85 0.23 0.39 0.61 0.59 0.49 ]
