D = 6;
n = [ 5 5 5 5 5 5 ];
N = 66;
d = [1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.88 0.15 0.75 0.61 0.22 0.77 0.50 0.06 0.64 0.41 0.26 0.66 0.86 0.29 0.47 0.56 0.94 0.69 0.25 0.75 0.65 1.00 0.12 0.98 0.09 0.29 0.46 0.12 0.38 0.21 0.72 0.03 0.47 0.22 0.66 0.50 0.58 0.61 0.31 0.87 0.90 0.91 0.72 0.95 0.23 0.67 0.08 0.58 0.87 0.26 0.10 0.33 0.20 0.14 0.62 0.85 0.20 0.21 0.40 0.96 0.63 0.19 0.53 0.36 0.81 ]
[0.88 1.00 0.41 0.59 0.75 0.74 0.99 0.32 0.99 0.37 0.82 0.61 0.68 0.86 0.05 0.45 0.00 0.05 0.38 0.70 0.93 0.46 0.31 0.21 0.31 0.38 0.33 0.16 0.85 0.66 0.01 0.43 0.57 0.73 0.89 0.24 0.82 0.14 0.62 0.09 0.23 0.40 0.36 0.55 0.93 0.47 0.74 0.65 0.27 0.21 0.49 0.46 0.47 0.29 0.31 0.46 0.67 0.73 0.47 0.19 0.59 0.14 0.84 0.28 0.18 0.24 ]
[0.15 0.41 1.00 0.59 0.64 0.68 0.40 0.46 0.67 0.33 1.00 0.53 0.41 0.69 0.06 0.09 0.08 0.90 0.19 0.44 0.90 0.92 0.83 0.21 0.97 0.94 0.39 0.19 0.17 0.19 1.00 0.81 0.96 0.26 1.00 0.30 0.08 0.25 0.83 0.02 0.51 0.95 0.40 0.65 0.05 0.93 0.56 0.39 0.81 0.98 0.57 0.54 0.81 0.49 0.60 0.34 0.03 0.29 0.63 0.67 0.64 0.21 0.03 0.93 0.80 0.02 ]
[0.75 0.59 0.59 1.00 0.07 0.08 0.22 0.73 0.94 0.68 0.56 0.30 0.78 0.34 0.63 0.77 0.33 0.20 0.81 0.28 0.75 0.38 0.48 0.95 0.10 0.03 0.14 0.32 0.51 0.16 0.67 0.83 0.04 0.41 0.45 0.25 0.75 0.72 0.35 0.11 0.16 0.18 0.56 0.69 0.80 0.77 0.00 0.31 0.96 0.89 0.97 0.29 0.80 0.58 0.98 0.65 0.41 0.74 0.53 0.21 0.92 0.72 0.41 0.47 0.67 0.33 ]
[0.61 0.75 0.64 0.07 1.00 0.63 0.53 0.69 0.64 0.10 0.79 0.33 0.10 0.91 0.89 0.99 0.26 0.58 0.36 0.14 0.69 0.19 0.70 0.90 0.40 0.34 0.70 0.31 0.00 0.91 0.33 0.26 0.02 0.52 0.94 0.63 0.14 0.71 0.76 0.12 0.66 0.87 0.95 0.92 0.17 0.28 0.72 0.97 0.26 0.09 0.77 0.19 0.61 0.79 0.28 0.13 0.48 0.74 0.26 0.73 0.89 0.76 0.13 0.36 0.51 0.08 ]
[0.22 0.74 0.68 0.08 0.63 1.00 0.13 0.68 0.02 0.05 0.87 0.85 0.28 0.30 0.34 0.09 1.00 0.74 0.53 0.74 0.04 0.04 0.72 0.82 0.24 0.93 0.48 0.62 0.88 0.07 0.37 0.45 0.68 0.07 0.05 0.98 0.63 0.77 0.17 0.85 0.92 0.26 0.43 0.19 0.50 0.78 0.28 0.57 0.95 0.28 0.36 0.45 0.31 0.90 0.41 0.43 0.96 0.61 0.61 0.21 0.60 0.31 0.44 0.65 0.11 0.16 ]
[0.77 0.99 0.40 0.22 0.53 0.13 1.00 0.80 0.13 0.65 0.61 0.23 0.52 0.57 0.14 0.26 0.78 0.08 0.92 0.79 0.84 0.80 0.50 0.72 0.38 0.94 0.77 0.14 0.79 0.66 0.27 0.94 0.56 0.22 0.13 0.66 0.77 0.41 0.37 0.70 0.09 0.09 0.80 0.73 0.78 0.62 1.00 0.65 0.85 0.29 0.24 0.40 0.48 0.91 0.85 0.18 0.98 0.31 0.25 0.92 0.97 0.42 0.33 0.80 0.51 0.52 ]
[0.50 0.32 0.46 0.73 0.69 0.68 0.80 1.00 0.77 0.99 0.11 0.86 0.88 0.30 0.70 0.20 0.66 0.08 0.55 0.64 0.14 0.79 0.48 0.73 0.41 0.67 0.88 0.79 0.74 0.79 0.32 0.91 0.62 0.52 0.10 0.02 0.77 0.15 0.26 0.61 0.17 0.49 0.56 0.09 0.17 0.81 0.18 0.98 0.71 0.97 0.81 0.17 0.52 0.02 0.55 0.82 0.43 0.80 0.44 0.14 0.51 0.94 0.49 0.29 0.40 0.19 ]
[0.06 0.99 0.67 0.94 0.64 0.02 0.13 0.77 1.00 0.15 0.89 0.76 0.72 0.13 0.71 0.43 0.40 0.99 0.62 0.32 0.91 0.38 0.87 0.05 0.76 0.09 0.24 0.39 0.86 0.33 0.05 0.48 0.41 0.76 0.42 0.45 0.21 0.01 0.71 0.32 0.17 0.82 0.68 0.42 0.74 0.50 0.68 0.61 0.54 0.92 0.60 0.50 0.03 0.11 0.46 0.95 0.36 0.07 0.20 0.90 0.15 0.84 0.41 0.19 0.62 0.94 ]
[0.64 0.37 0.33 0.68 0.10 0.05 0.65 0.99 0.15 1.00 0.01 0.90 0.55 0.36 0.60 0.75 0.46 0.76 0.22 0.34 0.84 0.73 0.59 0.90 0.26 0.81 0.38 1.00 0.43 0.96 0.04 0.67 0.09 0.34 0.93 0.79 0.66 0.57 0.87 0.88 0.27 0.19 0.93 0.97 0.28 0.58 0.32 0.62 0.70 0.02 0.32 0.42 0.71 0.60 0.94 0.75 0.11 0.46 0.23 0.19 0.91 0.45 0.51 0.94 0.49 0.82 ]
[0.41 0.82 1.00 0.56 0.79 0.87 0.61 0.11 0.89 0.01 1.00 0.88 0.32 0.51 0.04 0.01 0.12 0.29 0.11 0.37 0.52 0.53 0.22 0.34 0.35 0.02 0.21 0.85 0.42 0.36 0.15 0.70 0.17 0.92 0.65 0.74 0.45 0.53 0.38 0.83 0.80 0.09 0.79 0.76 0.26 0.10 0.98 0.95 0.05 0.13 0.04 0.65 1.00 0.63 0.69 0.85 0.99 0.61 0.46 0.04 0.77 0.57 0.07 0.19 0.75 0.31 ]
[0.26 0.61 0.53 0.30 0.33 0.85 0.23 0.86 0.76 0.90 0.88 1.00 0.86 0.63 0.77 0.71 0.40 0.65 0.75 0.02 0.58 0.69 0.93 0.95 0.92 0.08 0.71 0.64 0.53 0.16 0.30 0.53 0.67 0.55 0.85 0.98 0.61 0.40 0.27 0.28 0.62 0.24 0.79 0.79 0.84 0.34 0.41 0.12 0.64 0.83 0.25 0.30 0.22 0.65 0.30 0.33 0.05 0.51 0.57 0.96 0.70 0.67 0.09 0.03 0.44 0.45 ]
[0.66 0.68 0.41 0.78 0.10 0.28 0.52 0.88 0.72 0.55 0.32 0.86 1.00 0.86 0.15 0.42 0.52 0.58 0.71 0.90 0.22 0.55 0.43 0.48 0.72 0.43 0.37 0.94 0.52 0.96 0.11 0.05 0.24 0.95 0.52 0.02 0.50 0.21 0.14 0.56 0.87 0.61 0.30 0.63 0.55 0.24 0.71 0.80 0.61 0.55 0.35 0.85 0.45 0.02 0.22 0.45 0.85 0.49 0.49 0.95 0.57 0.60 0.60 0.09 0.68 0.81 ]
[0.86 0.86 0.69 0.34 0.91 0.30 0.57 0.30 0.13 0.36 0.51 0.63 0.86 1.00 0.75 0.66 0.18 0.11 0.08 0.95 0.74 0.48 0.47 0.45 0.56 0.05 0.33 0.94 0.28 0.54 0.55 0.10 0.02 0.12 0.18 0.24 0.50 0.56 0.56 0.07 0.46 0.61 0.44 0.58 0.66 0.05 0.81 0.54 0.29 0.81 0.85 0.91 0.34 0.20 0.42 0.99 0.96 0.95 0.81 0.07 0.17 0.53 0.72 0.77 0.76 0.93 ]
[0.29 0.05 0.06 0.63 0.89 0.34 0.14 0.70 0.71 0.60 0.04 0.77 0.15 0.75 1.00 0.11 0.61 0.85 0.21 0.66 0.37 0.78 0.88 0.59 0.40 0.72 0.63 0.80 0.95 0.44 0.86 0.66 0.47 0.08 0.36 0.41 0.74 0.80 0.36 0.71 0.33 0.26 0.29 0.12 0.88 0.57 0.18 0.71 0.81 0.22 0.38 0.08 0.71 0.61 0.23 0.06 0.70 0.68 0.31 0.45 0.47 0.58 0.69 0.25 0.47 0.51 ]
[0.47 0.45 0.09 0.77 0.99 0.09 0.26 0.20 0.43 0.75 0.01 0.71 0.42 0.66 0.11 1.00 0.95 0.97 0.20 0.18 0.64 0.33 0.15 0.63 0.05 0.37 0.77 0.63 0.47 0.24 0.06 0.52 0.93 0.46 0.23 0.31 0.12 0.80 0.71 0.28 0.83 0.05 0.44 0.26 0.50 0.65 0.51 0.08 0.39 0.69 0.39 0.77 0.91 0.90 0.94 0.85 0.65 0.93 0.44 0.79 0.28 0.92 0.25 0.95 0.79 0.53 ]
[0.56 0.00 0.08 0.33 0.26 1.00 0.78 0.66 0.40 0.46 0.12 0.40 0.52 0.18 0.61 0.95 1.00 0.27 0.86 0.27 0.16 0.37 0.93 0.42 0.74 0.79 0.41 0.82 0.75 0.48 0.48 0.76 0.95 0.19 0.47 0.31 0.85 0.15 0.03 0.23 0.74 0.33 0.03 0.88 0.35 0.22 0.28 0.58 1.00 0.90 0.02 0.11 0.82 0.16 0.76 0.74 0.15 0.54 0.92 0.53 0.96 0.84 0.33 0.65 0.27 0.55 ]
[0.94 0.05 0.90 0.20 0.58 0.74 0.08 0.08 0.99 0.76 0.29 0.65 0.58 0.11 0.85 0.97 0.27 1.00 0.43 0.88 0.77 0.03 0.02 0.30 0.86 0.36 0.96 0.66 0.58 0.11 0.78 0.78 0.86 0.51 0.69 0.61 0.99 0.67 0.50 0.61 0.00 0.65 0.84 0.96 0.88 0.93 0.95 0.96 0.99 0.74 0.75 0.56 0.82 0.91 0.68 0.35 0.98 0.23 0.55 0.63 0.26 0.50 0.69 0.36 0.70 0.94 ]
[0.69 0.38 0.19 0.81 0.36 0.53 0.92 0.55 0.62 0.22 0.11 0.75 0.71 0.08 0.21 0.20 0.86 0.43 1.00 0.83 0.88 0.50 0.04 0.28 0.82 0.72 0.62 0.68 0.26 0.58 0.28 0.88 0.68 0.08 0.21 0.91 0.61 0.52 0.91 0.20 0.40 0.54 0.68 0.43 0.90 0.48 0.62 0.56 0.59 0.97 0.01 0.90 0.86 0.22 0.65 0.51 0.53 0.99 0.94 0.79 0.29 0.16 0.95 0.38 0.66 0.91 ]
[0.25 0.70 0.44 0.28 0.14 0.74 0.79 0.64 0.32 0.34 0.37 0.02 0.90 0.95 0.66 0.18 0.27 0.88 0.83 1.00 0.99 0.81 0.45 0.72 0.34 0.89 0.89 0.28 0.11 0.65 0.82 0.17 0.05 0.85 0.52 0.54 0.85 0.00 0.20 0.52 0.60 0.18 0.24 0.49 0.70 0.53 0.78 0.77 0.34 0.43 0.73 0.81 0.03 0.80 0.92 0.79 0.43 0.80 0.74 0.09 0.46 0.92 0.67 0.25 0.02 0.07 ]
[0.75 0.93 0.90 0.75 0.69 0.04 0.84 0.14 0.91 0.84 0.52 0.58 0.22 0.74 0.37 0.64 0.16 0.77 0.88 0.99 1.00 0.56 0.19 0.73 0.54 0.03 0.89 0.31 0.98 0.78 0.18 0.64 0.12 0.03 0.58 0.71 0.37 0.67 0.88 0.20 0.15 0.94 0.20 0.95 0.40 0.30 0.51 0.80 0.29 0.88 0.40 0.61 0.73 0.81 0.88 0.99 0.72 0.21 0.75 0.50 0.27 0.95 0.18 0.84 0.79 0.36 ]
