D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 56;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 ];
m = [
[1.00 0.27 0.83 0.48 0.60 0.98 0.44 0.23 0.51 0.18 0.50 0.76 0.24 0.46 0.51 0.42 0.93 0.43 0.18 0.05 0.41 0.29 0.01 0.57 0.87 0.97 0.05 0.99 0.90 0.04 0.10 0.69 0.98 0.40 0.32 0.38 0.34 0.94 0.60 0.72 0.12 0.72 0.63 0.59 0.62 0.94 0.35 0.73 0.31 0.54 0.76 0.81 0.83 0.67 0.61 0.94 ]
[0.27 1.00 0.05 0.83 0.45 0.80 0.14 0.71 0.52 0.73 0.89 0.12 0.13 0.42 0.38 0.21 0.86 0.58 0.40 0.96 0.12 0.42 0.41 0.53 0.71 0.88 0.39 0.92 0.37 0.35 0.97 0.96 0.81 0.72 0.98 0.92 0.58 0.25 0.47 0.53 0.81 0.40 0.32 0.37 0.84 0.04 0.58 0.07 0.80 0.41 0.17 0.52 0.98 0.11 0.93 0.36 ]
[0.83 0.05 1.00 0.81 0.21 0.58 0.47 0.03 0.24 0.70 0.17 0.61 0.91 0.70 0.31 0.20 0.93 0.54 0.83 0.36 0.43 0.48 0.77 0.60 0.74 0.91 0.58 0.27 0.82 0.14 0.79 0.31 0.80 0.39 0.16 0.15 0.98 0.02 0.36 0.08 0.67 0.31 0.23 0.66 0.09 0.30 0.16 0.21 0.40 0.48 0.43 0.25 0.87 0.72 0.01 0.10 ]
[0.48 0.83 0.81 1.00 0.41 0.32 0.24 0.80 0.08 0.53 0.35 0.22 0.58 0.34 0.97 0.81 0.27 0.91 0.66 0.86 0.51 0.73 0.89 0.21 0.24 0.61 0.80 0.61 0.26 0.89 0.87 0.90 0.70 0.74 0.78 0.76 0.21 0.44 0.04 0.03 0.32 0.80 0.42 0.46 0.11 0.34 0.42 0.87 0.47 0.54 0.72 0.15 0.26 0.46 0.96 0.02 ]
[0.60 0.45 0.21 0.41 1.00 0.29 0.43 0.89 0.54 0.09 0.79 0.06 0.05 0.85 0.12 0.82 0.89 0.87 0.32 0.47 0.92 0.15 0.25 0.35 0.19 0.42 0.07 0.18 0.61 0.18 0.11 0.50 0.05 0.06 0.55 0.76 0.19 0.50 0.26 0.85 0.03 0.70 0.70 0.07 0.77 0.39 0.58 0.56 0.74 0.07 0.64 0.87 0.29 0.12 0.16 0.99 ]
[0.98 0.80 0.58 0.32 0.29 1.00 0.93 0.37 0.99 0.11 0.73 0.81 0.47 0.80 0.21 0.20 0.28 0.32 0.86 0.55 0.84 0.53 0.67 0.67 0.99 0.92 0.27 0.98 0.86 0.27 0.88 0.09 0.76 0.02 0.36 0.90 0.75 0.77 0.31 0.11 0.23 0.65 0.07 0.15 0.16 0.29 0.49 0.90 0.66 0.72 0.26 0.12 0.65 0.92 0.31 0.30 ]
[0.44 0.14 0.47 0.24 0.43 0.93 1.00 0.05 0.47 0.94 0.16 0.46 0.60 0.06 0.21 0.01 0.77 0.30 0.21 0.98 0.91 0.57 0.53 0.73 0.03 0.18 0.02 0.27 0.85 0.38 0.56 0.06 0.63 0.88 0.50 0.88 0.91 0.93 0.73 0.75 0.03 0.23 0.10 0.19 0.44 0.96 0.53 0.60 0.74 0.83 0.37 0.89 0.79 0.10 0.30 0.76 ]
[0.23 0.71 0.03 0.80 0.89 0.37 0.05 1.00 0.40 0.93 0.84 0.98 0.27 0.45 0.45 0.90 0.65 0.82 0.44 0.56 0.18 0.56 0.50 0.04 0.97 0.46 0.98 0.40 0.47 0.24 0.90 0.08 0.51 0.97 0.89 0.62 0.95 0.87 0.27 0.39 0.22 0.09 0.09 0.44 0.60 0.93 0.82 0.71 0.16 0.04 0.70 0.64 0.02 0.37 0.29 0.22 ]
[0.51 0.52 0.24 0.08 0.54 0.99 0.47 0.40 1.00 0.15 0.19 0.98 0.85 0.66 0.95 0.37 0.52 0.69 0.75 0.98 0.63 0.55 0.83 0.60 0.05 0.08 0.55 0.98 0.46 0.13 0.75 0.39 0.65 0.74 0.76 0.28 0.64 0.05 0.90 0.61 0.65 0.81 0.58 0.11 0.32 0.76 0.32 0.89 0.17 0.87 0.80 0.13 0.66 0.30 0.06 0.47 ]
[0.18 0.73 0.70 0.53 0.09 0.11 0.94 0.93 0.15 1.00 0.80 0.69 0.73 0.87 0.57 0.95 0.85 0.32 0.83 0.34 0.40 0.39 0.49 0.59 0.23 0.28 0.88 0.41 0.93 0.31 0.46 0.92 0.74 0.99 0.33 0.65 0.17 0.79 0.06 0.38 0.71 0.89 0.67 0.84 0.13 0.80 0.54 0.51 0.11 0.11 0.35 0.39 0.09 0.64 0.68 0.39 ]
[0.50 0.89 0.17 0.35 0.79 0.73 0.16 0.84 0.19 0.80 1.00 0.45 0.52 0.83 0.21 0.56 1.00 0.54 0.92 0.47 0.45 0.82 0.70 0.23 0.58 0.56 0.29 0.75 0.14 0.55 0.51 0.80 0.12 0.76 0.86 0.45 0.91 0.59 0.74 0.71 0.49 0.98 0.52 0.14 0.00 0.25 0.12 0.77 0.73 0.87 0.93 1.00 0.59 0.22 0.78 0.79 ]
[0.76 0.12 0.61 0.22 0.06 0.81 0.46 0.98 0.98 0.69 0.45 1.00 0.57 0.94 0.03 0.17 0.32 0.51 0.65 0.25 0.48 0.36 0.69 0.20 0.23 0.93 0.97 0.80 0.04 0.91 0.01 0.50 0.60 0.24 0.05 0.41 0.68 0.40 0.67 0.53 0.29 0.21 0.12 0.18 0.41 0.92 0.23 0.01 0.49 0.70 0.28 0.55 0.04 0.80 0.80 0.36 ]
[0.24 0.13 0.91 0.58 0.05 0.47 0.60 0.27 0.85 0.73 0.52 0.57 1.00 0.20 0.13 0.86 0.10 0.33 0.21 0.66 0.10 0.07 0.90 0.38 0.54 0.77 0.90 0.35 0.12 0.04 0.63 0.91 0.19 0.42 0.85 0.40 0.21 0.31 0.56 0.60 0.23 0.59 0.21 0.62 0.22 0.90 0.25 0.90 0.17 0.19 0.00 0.63 0.81 0.80 0.41 0.44 ]
[0.46 0.42 0.70 0.34 0.85 0.80 0.06 0.45 0.66 0.87 0.83 0.94 0.20 1.00 0.63 0.75 0.00 0.42 0.67 0.50 0.10 0.66 0.34 0.55 0.24 0.75 0.93 0.10 0.73 0.53 0.28 0.60 0.66 0.27 0.00 0.76 0.89 0.12 0.22 0.64 0.07 0.73 0.04 0.97 0.24 0.67 0.70 0.89 0.23 0.34 0.64 0.53 0.21 0.39 0.32 0.85 ]
[0.51 0.38 0.31 0.97 0.12 0.21 0.21 0.45 0.95 0.57 0.21 0.03 0.13 0.63 1.00 0.64 0.92 0.89 0.37 0.12 0.08 0.63 0.34 0.14 0.31 0.69 0.75 0.10 0.20 0.28 0.51 0.90 0.60 0.18 0.93 0.77 0.34 0.57 0.73 0.96 0.50 0.02 0.09 0.49 0.74 0.39 0.07 0.58 0.76 0.82 0.50 0.50 0.69 0.83 0.43 0.97 ]
