D = 6;
n = [ 4 4 4 4 4 4 ];
N = 28;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.13 0.16 0.28 0.45 0.21 0.53 0.71 0.52 0.57 0.61 0.97 0.35 0.81 0.81 0.08 0.30 0.98 0.57 0.70 0.68 0.35 0.56 0.04 0.46 0.02 0.70 0.26 ]
[0.13 1.00 0.74 0.64 0.87 0.42 0.53 0.11 0.49 0.27 0.46 0.88 0.61 0.18 0.97 0.03 0.43 0.03 0.85 0.97 0.58 0.12 0.90 0.70 0.20 0.40 0.00 0.08 ]
[0.16 0.74 1.00 0.60 0.91 0.55 0.81 0.55 0.34 0.22 0.37 0.00 0.49 0.39 0.13 0.41 0.02 0.35 0.02 0.06 0.53 0.10 0.13 0.96 0.11 0.96 0.21 0.84 ]
[0.28 0.64 0.60 1.00 0.50 0.98 0.36 0.58 0.23 0.41 0.97 0.84 0.19 0.22 0.88 0.76 0.87 0.82 0.61 0.36 0.82 0.52 0.72 0.81 0.04 0.27 0.90 0.55 ]
[0.45 0.87 0.91 0.50 1.00 0.38 0.23 0.19 0.56 0.62 0.66 0.32 0.10 0.12 0.37 0.83 0.14 0.59 0.38 0.68 0.11 0.92 0.24 0.58 0.01 0.43 0.91 0.62 ]
[0.21 0.42 0.55 0.98 0.38 1.00 0.81 0.40 0.81 0.13 0.71 0.84 0.82 0.41 0.29 0.59 0.13 0.65 0.05 0.63 0.52 0.32 0.03 0.34 0.88 0.68 0.65 0.23 ]
[0.53 0.53 0.81 0.36 0.23 0.81 1.00 0.43 0.55 0.04 0.28 0.23 0.93 0.83 0.09 0.62 0.61 0.36 0.56 0.21 0.50 0.57 0.45 0.68 0.16 0.96 0.63 0.81 ]
[0.71 0.11 0.55 0.58 0.19 0.40 0.43 1.00 0.42 0.86 0.07 0.54 0.52 0.30 0.38 0.70 0.95 0.34 1.00 0.75 0.20 0.35 0.05 0.43 0.97 0.79 0.59 0.42 ]
[0.52 0.49 0.34 0.23 0.56 0.81 0.55 0.42 1.00 0.65 0.66 0.21 0.06 0.63 0.58 0.13 0.45 0.58 0.32 0.10 0.52 0.13 0.59 0.00 0.11 0.17 0.87 0.32 ]
[0.57 0.27 0.22 0.41 0.62 0.13 0.04 0.86 0.65 1.00 0.50 0.38 0.72 0.21 0.01 0.99 0.81 0.96 0.54 0.50 0.46 0.09 0.96 0.42 0.92 0.57 0.89 0.18 ]
[0.61 0.46 0.37 0.97 0.66 0.71 0.28 0.07 0.66 0.50 1.00 0.47 0.17 0.88 0.99 0.83 0.98 0.83 0.44 0.51 0.49 0.91 0.19 0.24 0.58 0.20 0.08 0.72 ]
[0.97 0.88 0.00 0.84 0.32 0.84 0.23 0.54 0.21 0.38 0.47 1.00 0.83 0.05 0.42 0.35 0.60 0.59 0.13 0.37 0.66 0.64 0.41 0.42 0.18 0.51 0.31 0.39 ]
[0.35 0.61 0.49 0.19 0.10 0.82 0.93 0.52 0.06 0.72 0.17 0.83 1.00 0.76 0.35 0.95 0.19 0.13 0.62 0.06 0.30 0.99 0.31 0.18 0.76 0.76 0.47 0.35 ]
[0.81 0.18 0.39 0.22 0.12 0.41 0.83 0.30 0.63 0.21 0.88 0.05 0.76 1.00 0.82 0.49 0.66 0.02 0.70 0.88 0.19 0.74 0.97 0.28 0.24 0.04 0.25 0.51 ]
[0.81 0.97 0.13 0.88 0.37 0.29 0.09 0.38 0.58 0.01 0.99 0.42 0.35 0.82 1.00 0.61 0.46 0.80 0.71 0.73 0.66 0.06 0.98 0.62 0.59 0.54 0.76 0.67 ]
