D = 2;
n = [ 1 1 ];
N = 29;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.98 0.79 0.59 0.00 0.21 0.48 0.52 0.01 0.81 0.63 0.23 0.48 0.46 0.36 0.89 0.27 0.30 0.49 0.13 0.14 0.22 0.24 0.39 0.04 0.73 0.91 0.45 0.28 ]
[0.98 1.00 0.57 0.40 0.38 0.63 0.93 0.12 0.99 0.79 0.05 0.19 1.00 0.70 0.46 0.10 0.48 0.38 0.13 0.84 0.52 0.11 0.76 0.18 0.05 0.72 0.02 0.94 0.83 ]
[0.79 0.57 1.00 0.29 0.44 0.97 1.00 0.50 0.89 0.75 0.07 0.36 0.21 0.56 0.21 0.48 0.70 0.76 0.39 0.78 0.14 0.46 0.30 0.59 0.90 0.00 0.54 0.15 0.21 ]
[0.59 0.40 0.29 1.00 0.33 0.76 0.37 0.83 0.78 0.61 0.80 0.44 0.64 0.27 0.95 0.12 0.71 0.66 0.85 0.78 0.77 0.03 0.95 0.19 0.22 0.48 0.43 0.49 0.85 ]
[0.00 0.38 0.44 0.33 1.00 0.91 0.26 0.26 0.35 0.11 0.19 0.71 0.45 0.58 0.75 0.91 0.65 0.07 0.31 0.56 0.61 0.48 0.44 0.43 0.97 0.77 0.47 0.29 0.27 ]
[0.21 0.63 0.97 0.76 0.91 1.00 0.99 0.79 0.00 0.22 0.52 0.23 0.80 0.54 0.85 0.13 0.65 0.23 0.58 0.98 0.15 0.10 0.78 0.16 0.83 0.46 0.45 0.71 1.00 ]
[0.48 0.93 1.00 0.37 0.26 0.99 1.00 0.34 0.48 0.95 0.67 0.76 0.32 0.74 0.88 0.26 0.23 0.25 0.26 0.56 0.30 0.50 0.59 0.62 0.44 0.05 0.05 0.12 0.39 ]
[0.52 0.12 0.50 0.83 0.26 0.79 0.34 1.00 0.37 0.25 0.74 0.15 0.82 0.17 0.68 0.00 0.15 0.62 0.48 0.54 0.61 0.88 0.19 0.06 0.10 0.37 0.10 0.93 0.46 ]
[0.01 0.99 0.89 0.78 0.35 0.00 0.48 0.37 1.00 0.69 0.95 0.12 0.76 0.72 0.78 0.35 0.45 0.70 0.32 0.71 0.50 0.15 0.33 0.86 0.82 0.59 0.33 0.87 0.26 ]
[0.81 0.79 0.75 0.61 0.11 0.22 0.95 0.25 0.69 1.00 0.21 0.74 0.15 0.05 0.94 0.52 0.69 0.34 0.99 0.94 0.83 0.88 0.98 0.98 0.51 0.89 0.56 0.21 0.34 ]
[0.63 0.05 0.07 0.80 0.19 0.52 0.67 0.74 0.95 0.21 1.00 0.34 0.67 0.36 0.80 0.31 0.96 0.48 0.36 0.75 0.07 0.52 0.28 0.85 0.67 0.28 0.71 0.40 0.26 ]
[0.23 0.19 0.36 0.44 0.71 0.23 0.76 0.15 0.12 0.74 0.34 1.00 0.83 0.10 0.48 0.48 0.67 0.37 0.97 0.48 0.25 0.14 0.17 0.24 0.55 0.52 0.48 1.00 0.05 ]
[0.48 1.00 0.21 0.64 0.45 0.80 0.32 0.82 0.76 0.15 0.67 0.83 1.00 0.59 0.51 0.05 0.67 0.83 0.40 0.75 0.47 0.91 0.31 0.24 0.05 0.05 0.91 0.21 0.72 ]
[0.46 0.70 0.56 0.27 0.58 0.54 0.74 0.17 0.72 0.05 0.36 0.10 0.59 1.00 0.10 0.01 0.81 0.53 0.85 0.16 0.17 0.73 0.85 0.20 0.04 0.30 0.60 0.01 0.26 ]
[0.36 0.46 0.21 0.95 0.75 0.85 0.88 0.68 0.78 0.94 0.80 0.48 0.51 0.10 1.00 0.58 0.84 0.03 0.10 0.79 0.96 0.62 0.60 0.51 0.31 0.62 0.81 0.44 0.57 ]
