D = 2;
n = [ 4 4 ];
N = 35;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.01 0.39 0.01 0.20 0.38 0.27 0.28 0.59 0.29 0.50 0.07 0.84 0.76 0.62 0.18 0.80 0.55 0.69 0.57 0.17 0.63 0.91 0.25 0.43 0.65 0.35 0.12 0.86 0.88 0.82 0.12 0.44 0.04 0.61 ]
[0.01 1.00 0.74 0.87 0.61 0.08 0.05 0.50 0.89 0.27 0.71 0.82 0.35 0.93 0.37 0.72 0.67 0.90 0.31 0.62 0.36 0.74 0.98 0.47 0.03 0.08 0.18 0.91 0.29 0.70 0.67 0.74 0.84 0.07 0.65 ]
[0.39 0.74 1.00 0.32 0.97 0.61 0.23 0.71 0.43 0.75 0.15 0.98 0.40 0.31 0.09 0.06 0.12 0.36 0.04 0.76 0.07 0.67 0.04 0.43 0.07 0.36 0.06 0.63 0.84 0.45 0.81 0.54 0.04 0.62 0.16 ]
[0.01 0.87 0.32 1.00 0.65 0.73 0.99 0.13 0.91 0.45 0.35 0.70 0.78 0.49 0.28 0.56 0.22 0.06 0.44 0.53 0.66 0.35 0.80 0.31 0.89 0.83 0.08 0.88 0.23 0.90 0.42 0.82 0.07 0.57 0.01 ]
[0.20 0.61 0.97 0.65 1.00 0.18 0.37 0.33 0.77 0.58 0.59 0.33 0.10 0.36 0.64 0.12 0.67 0.52 0.75 0.57 0.89 0.34 0.50 0.23 0.79 0.08 0.59 0.01 0.46 0.63 0.30 0.10 0.29 0.86 0.81 ]
[0.38 0.08 0.61 0.73 0.18 1.00 0.94 0.82 0.53 0.55 0.62 0.48 0.73 0.41 0.47 0.14 0.69 0.11 0.02 0.26 0.07 0.72 0.38 0.76 0.26 0.88 0.73 0.72 0.15 0.09 0.39 0.32 0.68 0.27 0.56 ]
[0.27 0.05 0.23 0.99 0.37 0.94 1.00 0.68 0.44 0.15 0.16 0.38 0.92 0.49 0.03 0.69 0.76 0.41 0.86 0.17 0.70 0.43 0.70 0.56 1.00 0.99 0.58 0.72 0.89 0.13 0.07 0.02 0.23 0.26 0.75 ]
[0.28 0.50 0.71 0.13 0.33 0.82 0.68 1.00 0.95 0.29 0.07 0.72 0.39 0.73 0.38 0.13 0.03 0.68 0.43 0.81 0.65 0.72 0.91 0.31 0.70 0.10 0.37 0.04 0.71 0.32 0.50 0.38 0.24 0.56 0.09 ]
[0.59 0.89 0.43 0.91 0.77 0.53 0.44 0.95 1.00 0.55 0.95 0.81 0.72 0.43 0.57 0.47 0.29 0.25 0.69 0.13 0.41 0.00 0.27 0.96 0.39 0.79 0.44 0.14 1.00 0.41 0.67 0.27 0.88 0.40 0.55 ]
[0.29 0.27 0.75 0.45 0.58 0.55 0.15 0.29 0.55 1.00 0.47 0.88 0.87 0.46 0.84 0.53 0.30 0.86 0.62 0.04 0.66 0.44 0.07 0.33 0.59 0.42 0.75 0.73 0.65 0.13 0.20 0.64 0.40 0.04 0.58 ]
[0.50 0.71 0.15 0.35 0.59 0.62 0.16 0.07 0.95 0.47 1.00 0.36 0.80 0.81 0.41 0.93 0.89 0.19 0.32 0.46 0.75 0.22 0.62 0.88 0.54 0.10 0.40 0.16 0.40 0.02 0.80 0.76 0.87 0.87 0.37 ]
