D = 6;
n = [ 4 4 4 4 4 4 ];
N = 33;
d = [1 1 1 1 1 2 2 2 2 2 3 3 3 3 3 4 4 4 4 4 5 5 5 5 5 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.95 0.68 0.77 0.19 0.86 0.91 0.67 0.45 0.58 0.68 0.68 0.80 0.20 0.14 0.12 0.02 0.90 0.88 0.75 0.44 0.19 0.81 0.00 0.17 0.44 0.71 0.38 0.58 0.69 0.14 0.16 0.93 ]
[0.95 1.00 0.36 0.53 0.91 0.42 0.04 0.19 0.20 0.30 0.18 0.41 0.95 0.50 0.42 0.29 0.06 0.65 0.61 0.04 0.29 0.60 0.25 0.60 0.49 0.39 0.84 0.83 0.23 0.95 0.66 0.38 0.75 ]
[0.68 0.36 1.00 0.10 0.83 0.87 0.76 0.45 0.69 0.82 0.14 0.71 0.15 0.18 0.58 0.46 0.64 0.87 0.60 0.82 0.29 1.00 0.01 0.65 0.45 0.57 0.31 0.41 0.73 0.13 0.60 0.30 0.03 ]
[0.77 0.53 0.10 1.00 0.04 0.61 0.10 0.01 0.16 0.67 0.37 0.93 0.63 0.02 0.84 0.58 0.42 0.87 0.69 0.75 0.94 0.91 0.68 0.31 0.66 0.27 0.67 0.59 0.55 0.45 0.05 0.34 0.38 ]
[0.19 0.91 0.83 0.04 1.00 0.24 0.85 0.59 0.33 0.52 0.17 0.80 0.46 0.44 0.60 0.52 0.04 0.68 0.34 0.30 0.87 0.46 0.85 0.56 0.71 0.51 0.93 0.49 0.96 0.69 0.83 0.41 0.55 ]
[0.86 0.42 0.87 0.61 0.24 1.00 0.12 0.51 0.89 0.63 0.89 0.79 0.09 0.54 0.96 0.20 0.03 0.18 0.20 0.22 0.86 0.02 0.05 0.78 0.13 0.11 0.81 0.78 0.30 0.61 0.26 0.25 0.77 ]
[0.91 0.04 0.76 0.10 0.85 0.12 1.00 0.72 0.16 0.27 0.13 0.01 0.73 1.00 0.12 0.61 0.16 0.07 0.47 0.98 0.56 0.17 0.26 0.38 0.94 0.63 0.79 0.25 0.60 0.24 0.72 0.13 0.71 ]
[0.67 0.19 0.45 0.01 0.59 0.51 0.72 1.00 0.49 0.79 0.23 0.77 0.10 0.07 0.93 0.66 0.94 0.28 0.14 0.32 0.71 0.19 0.66 0.17 0.56 0.87 0.11 0.43 0.71 0.38 1.00 0.13 0.05 ]
[0.45 0.20 0.69 0.16 0.33 0.89 0.16 0.49 1.00 0.15 0.43 0.78 0.89 0.57 0.75 0.61 1.00 0.59 0.49 0.35 0.53 0.52 0.75 0.59 0.15 0.52 0.09 0.47 0.63 0.42 0.56 0.77 0.31 ]
[0.58 0.30 0.82 0.67 0.52 0.63 0.27 0.79 0.15 1.00 0.54 0.25 0.54 0.99 0.63 0.24 0.69 0.06 0.75 0.95 0.29 0.76 1.00 0.78 0.08 0.40 0.86 0.92 0.37 0.68 0.64 0.48 0.78 ]
[0.68 0.18 0.14 0.37 0.17 0.89 0.13 0.23 0.43 0.54 1.00 0.90 0.30 0.38 0.95 0.23 0.64 0.29 0.51 0.25 0.80 0.27 0.76 0.04 0.94 0.78 0.11 0.34 0.92 0.41 0.98 0.73 0.32 ]
[0.68 0.41 0.71 0.93 0.80 0.79 0.01 0.77 0.78 0.25 0.90 1.00 0.33 0.87 0.73 0.73 0.96 0.46 0.00 0.51 0.54 0.61 0.73 0.95 0.59 0.16 0.93 0.38 0.23 0.60 0.63 0.46 0.05 ]
[0.80 0.95 0.15 0.63 0.46 0.09 0.73 0.10 0.89 0.54 0.30 0.33 1.00 0.14 0.99 0.12 0.39 0.80 0.99 0.60 0.14 0.46 0.99 0.33 1.00 0.66 0.98 0.47 0.40 0.09 0.68 0.22 0.13 ]
[0.20 0.50 0.18 0.02 0.44 0.54 1.00 0.07 0.57 0.99 0.38 0.87 0.14 1.00 0.89 0.24 0.46 0.76 0.67 0.91 0.44 0.37 0.09 0.12 0.20 0.88 0.92 0.92 0.95 0.22 0.76 0.87 0.94 ]
[0.14 0.42 0.58 0.84 0.60 0.96 0.12 0.93 0.75 0.63 0.95 0.73 0.99 0.89 1.00 0.56 0.56 0.03 0.54 0.02 0.92 0.32 0.39 0.78 0.38 0.86 0.27 0.94 0.10 0.14 0.80 0.46 0.44 ]
[0.12 0.29 0.46 0.58 0.52 0.20 0.61 0.66 0.61 0.24 0.23 0.73 0.12 0.24 0.56 1.00 0.41 0.06 0.94 0.36 0.65 0.61 0.29 0.71 0.56 0.43 0.09 0.88 0.29 0.71 0.59 0.01 0.36 ]
[0.02 0.06 0.64 0.42 0.04 0.03 0.16 0.94 1.00 0.69 0.64 0.96 0.39 0.46 0.56 0.41 1.00 0.16 0.67 0.01 0.73 0.31 0.43 0.88 0.47 0.32 0.45 0.18 0.75 0.32 0.52 0.52 0.37 ]
[0.90 0.65 0.87 0.87 0.68 0.18 0.07 0.28 0.59 0.06 0.29 0.46 0.80 0.76 0.03 0.06 0.16 1.00 0.82 0.39 0.80 0.23 0.30 0.67 0.07 0.87 0.13 0.91 0.14 0.10 0.33 0.54 0.31 ]
[0.88 0.61 0.60 0.69 0.34 0.20 0.47 0.14 0.49 0.75 0.51 0.00 0.99 0.67 0.54 0.94 0.67 0.82 1.00 0.30 0.69 0.02 0.57 0.12 0.93 0.72 0.98 0.01 0.41 0.84 0.96 0.74 0.09 ]
[0.75 0.04 0.82 0.75 0.30 0.22 0.98 0.32 0.35 0.95 0.25 0.51 0.60 0.91 0.02 0.36 0.01 0.39 0.30 1.00 0.74 0.01 0.51 0.74 0.88 0.81 0.76 0.46 0.44 0.79 0.23 0.57 0.08 ]
[0.44 0.29 0.29 0.94 0.87 0.86 0.56 0.71 0.53 0.29 0.80 0.54 0.14 0.44 0.92 0.65 0.73 0.80 0.69 0.74 1.00 0.43 0.06 0.22 0.94 0.53 0.26 0.48 0.74 0.26 0.76 0.29 0.84 ]
[0.19 0.60 1.00 0.91 0.46 0.02 0.17 0.19 0.52 0.76 0.27 0.61 0.46 0.37 0.32 0.61 0.31 0.23 0.02 0.01 0.43 1.00 0.31 0.33 0.94 0.79 1.00 0.83 0.67 0.17 0.07 0.21 0.12 ]
[0.81 0.25 0.01 0.68 0.85 0.05 0.26 0.66 0.75 1.00 0.76 0.73 0.99 0.09 0.39 0.29 0.43 0.30 0.57 0.51 0.06 0.31 1.00 0.25 0.69 0.80 0.47 0.74 0.31 0.34 0.48 0.82 0.05 ]
[0.00 0.60 0.65 0.31 0.56 0.78 0.38 0.17 0.59 0.78 0.04 0.95 0.33 0.12 0.78 0.71 0.88 0.67 0.12 0.74 0.22 0.33 0.25 1.00 0.22 0.04 0.76 0.36 0.90 0.56 0.46 0.39 0.83 ]
[0.17 0.49 0.45 0.66 0.71 0.13 0.94 0.56 0.15 0.08 0.94 0.59 1.00 0.20 0.38 0.56 0.47 0.07 0.93 0.88 0.94 0.94 0.69 0.22 1.00 0.72 0.24 0.88 0.26 0.24 0.38 0.77 0.44 ]
[0.44 0.39 0.57 0.27 0.51 0.11 0.63 0.87 0.52 0.40 0.78 0.16 0.66 0.88 0.86 0.43 0.32 0.87 0.72 0.81 0.53 0.79 0.80 0.04 0.72 1.00 0.29 0.82 0.54 0.45 0.40 0.18 0.77 ]
[0.71 0.84 0.31 0.67 0.93 0.81 0.79 0.11 0.09 0.86 0.11 0.93 0.98 0.92 0.27 0.09 0.45 0.13 0.98 0.76 0.26 1.00 0.47 0.76 0.24 0.29 1.00 0.37 0.97 0.55 0.21 0.44 0.84 ]
[0.38 0.83 0.41 0.59 0.49 0.78 0.25 0.43 0.47 0.92 0.34 0.38 0.47 0.92 0.94 0.88 0.18 0.91 0.01 0.46 0.48 0.83 0.74 0.36 0.88 0.82 0.37 1.00 0.58 0.29 0.33 0.96 0.62 ]
[0.58 0.23 0.73 0.55 0.96 0.30 0.60 0.71 0.63 0.37 0.92 0.23 0.40 0.95 0.10 0.29 0.75 0.14 0.41 0.44 0.74 0.67 0.31 0.90 0.26 0.54 0.97 0.58 1.00 0.77 0.93 0.77 0.00 ]
[0.69 0.95 0.13 0.45 0.69 0.61 0.24 0.38 0.42 0.68 0.41 0.60 0.09 0.22 0.14 0.71 0.32 0.10 0.84 0.79 0.26 0.17 0.34 0.56 0.24 0.45 0.55 0.29 0.77 1.00 0.62 0.53 0.64 ]
[0.14 0.66 0.60 0.05 0.83 0.26 0.72 1.00 0.56 0.64 0.98 0.63 0.68 0.76 0.80 0.59 0.52 0.33 0.96 0.23 0.76 0.07 0.48 0.46 0.38 0.40 0.21 0.33 0.93 0.62 1.00 0.36 0.98 ]
[0.16 0.38 0.30 0.34 0.41 0.25 0.13 0.13 0.77 0.48 0.73 0.46 0.22 0.87 0.46 0.01 0.52 0.54 0.74 0.57 0.29 0.21 0.82 0.39 0.77 0.18 0.44 0.96 0.77 0.53 0.36 1.00 0.38 ]
[0.93 0.75 0.03 0.38 0.55 0.77 0.71 0.05 0.31 0.78 0.32 0.05 0.13 0.94 0.44 0.36 0.37 0.31 0.09 0.08 0.84 0.12 0.05 0.83 0.44 0.77 0.84 0.62 0.00 0.64 0.98 0.38 1.00 ]
];
