D = 6;
n = [ 5 5 5 5 5 5 ];
N = 45;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.95 0.58 0.50 0.20 0.05 0.72 0.09 0.87 0.98 0.55 0.93 0.34 0.29 0.05 0.04 0.51 0.69 0.54 0.53 0.03 0.20 0.11 0.88 0.92 0.11 0.59 0.98 0.28 0.46 0.56 0.97 0.02 0.06 0.52 0.76 0.38 0.92 0.29 0.52 0.05 0.69 0.20 0.14 0.10 ]
[0.95 1.00 0.14 0.53 0.61 0.52 0.87 0.32 0.63 0.20 0.81 0.40 0.87 0.06 0.02 0.45 0.07 0.50 0.41 0.03 0.10 0.32 0.48 0.25 0.30 0.10 0.18 0.51 0.34 0.31 0.45 0.82 0.77 0.58 0.86 0.83 0.64 0.84 0.67 0.16 0.10 0.76 0.81 0.27 0.03 ]
[0.58 0.14 1.00 0.19 0.40 0.18 0.37 0.47 0.81 0.49 0.41 0.68 0.29 0.02 0.34 0.48 0.96 0.26 0.79 0.89 0.26 0.24 0.79 0.53 0.90 0.63 0.61 0.88 0.82 0.64 0.24 0.44 0.22 0.48 0.76 0.50 0.55 0.46 0.37 0.26 0.80 0.65 0.74 0.91 0.23 ]
[0.50 0.53 0.19 1.00 0.90 0.79 0.31 0.02 0.25 0.50 0.12 0.95 0.57 0.42 0.03 0.39 0.04 0.84 0.34 0.19 0.43 0.13 0.86 0.15 0.21 0.63 0.98 0.01 0.92 0.36 0.58 0.80 0.26 0.97 0.51 0.24 0.11 0.29 0.20 0.77 0.08 0.07 0.44 0.26 0.59 ]
[0.20 0.61 0.40 0.90 1.00 0.25 0.19 0.13 0.84 0.98 0.59 0.34 0.03 0.90 0.27 0.72 0.36 0.15 0.65 0.28 0.26 0.22 0.53 0.03 0.87 0.64 0.72 0.65 0.15 0.44 0.84 0.75 0.50 0.43 0.68 0.65 0.92 0.79 0.48 0.43 0.54 0.83 0.41 0.62 0.44 ]
[0.05 0.52 0.18 0.79 0.25 1.00 0.24 0.27 0.33 0.47 0.68 0.80 0.88 0.99 0.33 0.38 0.40 0.44 0.40 0.96 0.22 0.08 0.12 0.34 0.50 0.23 0.65 0.96 0.60 0.76 0.18 0.73 0.54 0.89 0.70 0.53 0.06 0.12 0.62 0.10 0.31 0.45 0.75 0.72 0.57 ]
[0.72 0.87 0.37 0.31 0.19 0.24 1.00 0.04 0.15 0.22 0.72 0.65 0.67 0.23 0.71 0.33 0.89 0.12 0.78 0.47 0.45 0.04 0.83 0.46 0.77 0.43 0.45 0.00 0.29 0.27 0.28 0.67 0.86 0.04 0.03 0.03 0.80 0.57 0.53 0.06 0.31 0.05 0.97 0.33 0.13 ]
[0.09 0.32 0.47 0.02 0.13 0.27 0.04 1.00 0.41 0.06 0.95 0.80 0.81 0.71 0.98 0.06 0.44 0.87 0.86 0.03 0.29 0.73 0.73 0.74 0.42 0.49 0.74 0.44 0.01 0.89 0.68 0.35 0.18 0.36 0.78 0.08 0.06 0.31 0.26 0.99 0.89 0.02 0.23 0.12 0.12 ]
[0.87 0.63 0.81 0.25 0.84 0.33 0.15 0.41 1.00 0.88 0.44 0.07 0.16 0.29 0.65 0.55 0.85 0.25 0.27 0.37 0.09 0.09 0.07 0.96 0.46 0.97 0.86 0.03 0.77 0.73 0.78 0.28 0.62 0.63 0.90 0.43 0.62 0.20 0.58 0.38 0.20 0.47 0.16 0.95 0.22 ]
[0.98 0.20 0.49 0.50 0.98 0.47 0.22 0.06 0.88 1.00 0.16 0.21 0.74 0.41 0.43 0.18 0.41 0.65 0.43 0.59 0.54 0.88 0.15 0.04 0.03 0.33 0.88 0.51 0.08 0.27 0.01 0.38 0.73 0.02 0.42 0.15 0.98 0.13 0.73 0.24 0.26 0.96 0.56 0.74 0.06 ]
