D = 6;
n = [ 4 4 4 4 4 4 ];
N = 63;
d = [1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.54 0.54 0.44 0.45 0.51 0.49 0.89 0.71 0.58 0.27 0.71 0.56 0.51 0.92 0.92 0.71 0.86 0.72 0.62 0.01 0.54 0.48 0.04 0.16 0.41 0.41 0.33 0.84 0.26 0.23 0.41 0.14 0.18 0.50 0.42 0.50 0.85 0.76 0.82 0.13 0.44 0.28 1.00 0.32 0.41 0.27 0.27 0.95 0.54 0.92 0.87 0.78 0.10 0.79 0.04 0.15 0.52 0.98 0.80 0.69 0.83 0.32 ]
[0.54 1.00 0.62 0.89 0.95 0.94 0.22 0.80 0.63 0.15 0.51 0.01 0.87 0.54 0.44 0.87 0.45 0.08 0.42 0.12 0.18 0.27 0.98 0.80 0.61 0.29 0.10 0.54 0.84 0.71 0.36 0.68 0.34 0.18 0.28 0.08 0.30 0.31 0.43 0.37 0.55 0.20 0.86 0.73 0.37 0.88 0.03 0.81 0.39 0.01 0.40 0.95 0.38 0.04 0.47 0.54 0.82 0.82 0.50 0.91 0.71 0.68 0.71 ]
[0.54 0.62 1.00 0.46 0.68 0.14 0.88 0.30 0.74 0.60 0.97 0.58 0.00 0.31 0.13 0.17 0.60 0.22 0.93 0.48 0.76 0.81 0.11 0.02 0.24 0.58 0.52 0.19 0.41 0.89 0.61 0.86 0.76 0.75 0.67 0.40 0.81 0.94 0.38 0.29 0.54 0.88 0.47 0.44 0.77 0.52 0.28 0.09 0.33 0.61 0.98 0.61 0.01 0.73 0.47 0.82 0.49 0.11 0.43 0.44 0.65 0.38 0.42 ]
[0.44 0.89 0.46 1.00 0.35 0.37 0.41 0.35 0.55 0.62 0.58 0.56 0.65 0.57 0.13 0.88 0.19 0.55 0.27 0.91 0.69 0.03 0.51 0.11 0.78 0.51 0.23 0.53 0.45 0.86 0.30 0.75 0.39 0.81 0.94 0.07 0.90 0.02 0.04 0.02 0.74 0.40 0.25 0.62 0.13 0.54 0.33 0.15 0.67 0.18 0.75 0.91 0.98 0.73 0.96 0.48 0.51 0.68 0.74 0.14 0.56 0.06 0.53 ]
[0.45 0.95 0.68 0.35 1.00 0.72 0.20 0.12 0.57 0.35 0.96 0.38 0.22 0.04 0.70 0.28 0.73 0.73 0.61 0.94 0.22 0.45 0.01 0.08 0.25 0.61 0.65 0.19 0.05 0.97 0.34 0.94 0.99 0.71 0.95 0.41 0.78 0.69 0.32 0.46 0.33 0.78 0.07 0.97 0.21 0.22 0.54 0.49 0.87 0.77 0.10 0.82 0.70 0.21 0.20 0.19 0.67 0.53 0.51 0.99 0.51 0.22 0.31 ]
[0.51 0.94 0.14 0.37 0.72 1.00 0.29 0.30 0.62 0.20 0.18 0.16 0.59 0.38 0.68 0.57 0.33 0.86 0.86 0.44 0.71 0.10 0.16 0.04 0.77 0.50 0.88 0.22 0.19 0.84 0.04 0.30 0.60 0.11 0.94 0.24 0.02 0.98 0.57 0.00 0.72 0.12 0.10 0.74 0.88 0.52 0.96 0.98 0.44 0.63 0.39 0.74 0.85 0.49 0.56 0.37 0.76 0.04 0.43 0.13 0.53 0.40 0.64 ]
[0.49 0.22 0.88 0.41 0.20 0.29 1.00 0.03 0.00 0.34 0.70 0.70 0.21 0.62 0.79 0.11 0.35 0.11 0.22 0.20 0.27 0.38 0.23 0.60 0.11 0.78 0.77 0.54 0.44 0.17 0.96 0.26 0.87 0.04 0.76 0.32 0.34 0.59 0.76 0.26 0.83 0.35 0.91 0.91 0.89 1.00 0.26 0.95 0.67 0.32 0.68 0.02 0.83 0.69 0.97 0.80 0.07 0.34 0.61 0.74 0.65 0.27 0.25 ]
[0.89 0.80 0.30 0.35 0.12 0.30 0.03 1.00 0.05 0.76 0.04 0.98 0.16 0.99 0.25 0.25 0.35 0.01 0.52 0.93 0.79 0.70 0.99 0.58 0.78 0.77 0.74 0.64 0.33 0.37 0.60 0.76 0.71 0.81 0.74 0.77 0.61 0.83 0.44 0.33 0.36 0.72 0.80 0.96 0.21 0.94 0.42 0.14 0.95 0.13 0.34 0.15 0.34 0.18 0.92 0.00 0.59 0.31 0.38 0.69 0.50 0.73 0.57 ]
[0.71 0.63 0.74 0.55 0.57 0.62 0.00 0.05 1.00 0.62 0.19 0.06 0.43 0.70 0.27 0.41 0.40 0.86 0.93 0.83 0.54 0.86 0.85 0.95 0.37 0.66 0.61 0.70 0.62 0.19 0.59 0.50 0.32 0.67 0.17 0.88 0.82 0.63 0.05 0.55 0.58 0.34 0.05 0.99 0.65 0.39 0.98 0.00 0.24 0.88 0.41 0.67 0.23 0.86 0.79 0.70 0.89 0.73 0.79 0.68 0.80 0.68 0.36 ]
[0.58 0.15 0.60 0.62 0.35 0.20 0.34 0.76 0.62 1.00 0.47 0.48 0.29 0.80 0.73 0.40 0.84 0.72 0.94 0.13 0.48 0.26 0.41 0.86 0.61 0.68 0.84 0.62 0.41 0.20 0.46 0.36 0.76 0.18 0.32 0.20 0.50 0.37 0.60 0.05 0.00 0.39 0.88 0.30 0.69 0.60 0.73 0.06 0.04 0.94 0.04 0.94 0.85 0.32 0.18 0.75 0.96 0.53 0.42 0.25 0.62 0.28 0.83 ]
[0.27 0.51 0.97 0.58 0.96 0.18 0.70 0.04 0.19 0.47 1.00 0.56 0.56 0.48 0.09 0.40 0.97 0.28 0.67 0.60 0.59 0.69 0.64 0.78 0.30 0.98 0.82 0.09 0.09 0.65 0.36 0.71 0.56 0.82 0.42 0.81 0.02 0.05 0.22 0.05 0.52 0.08 0.05 0.93 0.80 0.26 0.94 0.35 0.17 0.00 0.77 0.11 0.79 0.38 0.16 0.93 0.47 0.87 0.96 0.42 0.47 0.32 0.74 ]
[0.71 0.01 0.58 0.56 0.38 0.16 0.70 0.98 0.06 0.48 0.56 1.00 0.72 0.42 0.69 0.66 0.59 0.13 0.73 0.67 0.80 0.28 0.60 0.63 0.94 0.06 0.50 0.96 0.60 0.92 0.74 0.77 0.29 0.19 0.28 0.63 0.12 0.29 0.39 0.11 0.85 0.91 0.61 0.11 0.73 0.11 0.65 0.63 0.48 0.67 0.12 0.41 0.12 0.19 0.59 0.77 0.65 0.19 0.08 0.04 0.18 0.52 0.68 ]
[0.56 0.87 0.00 0.65 0.22 0.59 0.21 0.16 0.43 0.29 0.56 0.72 1.00 0.38 0.38 0.29 0.34 0.95 0.40 0.54 0.09 0.77 0.89 0.98 0.57 0.42 0.07 0.07 0.65 0.53 0.25 0.84 0.49 0.72 0.40 0.37 0.84 0.03 0.81 0.28 0.99 0.00 1.00 0.05 0.31 0.75 0.64 0.07 0.42 0.31 0.73 0.45 0.16 0.77 0.45 0.42 0.60 0.74 0.87 0.52 0.61 0.31 0.89 ]
[0.51 0.54 0.31 0.57 0.04 0.38 0.62 0.99 0.70 0.80 0.48 0.42 0.38 1.00 0.37 0.59 0.98 0.74 0.36 0.38 0.38 0.91 0.76 0.40 0.36 0.54 0.53 0.93 0.24 0.50 0.41 0.69 0.79 0.67 0.08 0.54 0.84 0.14 0.48 0.25 0.05 0.39 1.00 0.62 0.18 0.02 0.60 0.63 0.76 0.76 0.01 0.69 0.50 0.54 0.29 0.74 0.76 0.82 0.14 0.63 0.79 0.19 0.26 ]
[0.92 0.44 0.13 0.13 0.70 0.68 0.79 0.25 0.27 0.73 0.09 0.69 0.38 0.37 1.00 0.82 0.67 0.24 0.62 0.67 0.46 0.65 0.41 0.48 0.88 0.17 0.09 0.40 0.35 0.73 0.93 0.02 0.40 0.67 0.99 0.82 0.74 0.97 0.99 0.92 0.83 0.50 0.60 0.56 0.91 0.87 0.57 0.98 0.59 0.46 0.96 0.13 0.98 0.16 0.27 0.86 0.52 0.27 0.65 0.76 0.21 0.07 0.15 ]
[0.92 0.87 0.17 0.88 0.28 0.57 0.11 0.25 0.41 0.40 0.40 0.66 0.29 0.59 0.82 1.00 0.11 0.19 0.84 0.16 0.72 0.17 0.46 0.75 0.71 0.40 0.20 0.02 0.94 0.71 0.74 0.14 0.61 0.81 0.29 0.80 0.33 0.67 0.31 0.63 0.91 0.75 0.31 0.32 0.57 0.04 0.00 0.49 0.71 0.74 0.32 0.58 0.77 0.94 0.99 0.41 0.87 0.64 0.39 0.47 0.50 0.93 0.65 ]
