D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 36;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 7 7 7 7 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.72 0.36 0.54 0.33 0.44 0.62 0.58 0.61 0.89 0.60 0.90 0.07 0.41 0.76 0.04 0.75 0.46 0.23 0.96 0.71 0.46 0.08 0.92 0.13 0.94 0.58 0.79 0.69 0.39 0.55 0.68 0.70 0.37 0.74 0.49 ]
[0.72 1.00 0.35 0.91 0.77 0.81 0.29 0.62 0.65 0.98 0.72 0.37 0.17 0.42 0.60 0.11 0.36 0.79 0.12 0.19 0.72 0.51 0.34 0.31 0.42 0.35 0.57 0.77 0.24 0.93 0.35 0.82 0.13 0.07 0.05 0.14 ]
[0.36 0.35 1.00 0.64 0.23 0.20 0.88 0.63 0.53 0.90 0.82 0.95 0.09 0.88 0.14 0.47 0.14 0.93 0.84 0.65 0.51 0.29 0.61 0.78 0.21 0.37 0.12 0.97 0.09 0.47 0.61 0.04 0.09 0.52 0.76 0.75 ]
[0.54 0.91 0.64 1.00 0.78 0.04 0.50 0.55 0.90 0.57 0.22 0.25 0.79 0.85 0.38 0.22 0.80 0.38 0.15 0.11 0.46 0.66 0.33 0.56 0.22 0.77 0.96 0.02 0.16 0.98 0.16 0.87 0.20 0.59 0.50 0.24 ]
[0.33 0.77 0.23 0.78 1.00 0.65 0.16 0.51 0.14 0.56 0.64 0.45 0.08 0.22 0.24 0.04 0.96 0.49 0.15 0.86 0.26 0.95 0.11 0.42 0.23 0.70 0.25 0.52 0.93 0.13 0.34 0.54 0.54 0.31 0.01 0.61 ]
[0.44 0.81 0.20 0.04 0.65 1.00 0.88 0.35 0.65 0.44 0.36 0.81 0.98 0.55 0.08 0.06 0.65 0.23 0.84 0.96 0.61 0.18 0.85 0.41 0.40 0.55 0.26 0.23 0.43 0.33 0.62 0.17 0.00 0.66 0.22 0.74 ]
[0.62 0.29 0.88 0.50 0.16 0.88 1.00 0.67 0.69 0.23 0.33 0.35 1.00 0.65 0.28 0.68 0.60 0.62 0.69 0.64 0.25 0.97 0.08 0.77 0.29 0.68 0.68 0.58 0.65 0.91 0.64 0.63 0.92 1.00 0.53 0.66 ]
[0.58 0.62 0.63 0.55 0.51 0.35 0.67 1.00 0.06 0.48 0.91 0.20 0.09 0.64 0.13 0.63 0.95 0.94 0.80 0.12 0.02 0.13 0.99 0.19 0.44 0.27 0.25 0.74 0.78 0.50 0.76 0.92 0.58 0.91 0.90 0.85 ]
[0.61 0.65 0.53 0.90 0.14 0.65 0.69 0.06 1.00 0.75 0.27 0.82 0.53 0.64 0.73 0.88 0.94 0.14 0.75 0.44 0.95 0.77 0.86 0.63 0.82 0.90 0.30 1.00 0.56 0.28 0.55 0.90 0.36 0.49 0.89 0.91 ]
[0.89 0.98 0.90 0.57 0.56 0.44 0.23 0.48 0.75 1.00 0.35 0.18 0.82 0.33 0.46 0.88 0.24 0.56 0.80 0.95 0.70 0.37 0.82 0.32 0.15 0.66 0.78 0.07 0.74 0.09 0.93 0.53 0.60 0.65 0.63 0.48 ]
