D = 8;
n = [ 4 4 4 4 4 4 4 4 ];
N = 71;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.52 0.94 0.13 0.28 0.78 0.62 0.47 0.61 0.91 0.84 0.67 0.20 0.73 0.72 0.99 0.71 0.78 0.60 0.63 0.02 0.72 0.28 0.43 0.20 0.94 0.30 0.18 0.55 0.27 0.21 0.21 0.22 0.79 0.14 0.10 0.10 0.15 0.22 0.81 0.67 0.96 0.12 0.44 0.21 0.32 0.23 1.00 0.83 0.70 0.96 0.86 0.04 0.21 0.57 0.35 0.09 0.20 0.10 0.67 0.64 0.78 0.97 0.94 0.92 0.55 0.70 0.22 0.17 0.51 0.66 ]
[0.52 1.00 0.58 0.32 0.31 0.28 0.12 0.61 0.87 0.27 0.31 0.95 0.53 0.56 0.81 0.08 0.93 0.03 0.57 0.93 0.96 0.75 0.65 0.31 0.42 0.87 0.56 0.81 0.57 0.28 0.81 0.09 0.63 0.56 0.12 0.36 0.71 0.80 0.70 0.84 0.85 0.48 0.69 0.98 0.07 0.18 0.95 0.20 0.81 0.44 0.57 0.06 0.27 0.67 0.98 0.02 0.60 0.15 0.27 0.63 0.80 0.11 0.84 0.85 0.76 0.76 0.37 0.97 0.94 0.54 0.99 ]
[0.94 0.58 1.00 0.18 0.34 0.56 0.54 0.82 0.82 0.74 0.73 0.80 0.47 0.19 0.54 0.23 0.42 0.75 0.69 0.83 0.44 0.69 0.70 0.38 0.33 0.13 0.60 0.80 1.00 0.98 0.10 0.02 0.69 0.50 0.96 0.52 0.70 0.77 0.03 0.49 0.25 0.28 0.67 0.53 0.39 0.51 0.75 0.35 0.86 0.51 0.04 0.63 0.93 0.33 0.98 0.81 0.25 0.34 0.33 0.44 0.84 0.58 0.94 0.78 0.87 0.86 0.97 0.81 0.82 0.49 0.85 ]
[0.13 0.32 0.18 1.00 0.88 0.17 0.70 0.18 0.09 0.04 0.32 0.98 0.38 0.70 0.66 0.99 0.28 0.14 0.27 0.44 0.94 0.65 0.59 0.66 0.07 0.74 0.41 0.57 0.36 0.80 0.34 0.30 0.29 0.23 0.80 0.57 0.57 0.60 0.97 0.49 0.18 0.83 0.54 0.84 0.35 0.76 0.09 0.69 0.13 0.93 1.00 0.86 0.70 0.14 0.87 0.39 0.29 0.81 0.15 0.18 0.84 0.63 0.67 0.37 0.34 0.10 0.34 0.39 0.73 0.65 0.87 ]
[0.28 0.31 0.34 0.88 1.00 0.71 0.84 0.67 0.40 0.21 0.29 0.83 0.09 0.69 0.90 0.04 0.55 0.62 0.07 0.40 0.78 0.08 0.77 0.47 0.14 0.23 0.06 0.97 0.34 0.27 0.43 0.12 0.64 0.06 0.43 0.78 0.93 0.33 0.27 0.02 0.55 0.90 0.06 0.56 0.87 0.78 0.99 0.43 0.48 0.25 0.12 0.64 0.20 0.96 0.43 0.73 0.45 0.54 0.66 0.00 0.22 0.14 0.09 0.45 0.68 0.89 0.27 0.06 0.31 0.30 0.20 ]
[0.78 0.28 0.56 0.17 0.71 1.00 0.24 0.08 0.66 0.22 0.13 0.93 0.78 0.34 0.36 0.48 0.77 0.14 0.74 0.20 0.79 0.36 0.15 0.48 0.64 0.42 0.26 0.76 0.30 0.76 0.26 0.36 0.41 0.93 0.08 0.42 0.73 0.75 0.65 0.58 0.79 0.98 0.45 0.10 0.83 0.94 0.20 0.02 0.25 0.35 0.92 0.15 0.40 0.20 0.88 0.97 0.86 0.86 0.66 0.43 0.57 0.95 0.63 0.66 0.54 0.35 0.61 0.51 0.43 0.88 0.68 ]
[0.62 0.12 0.54 0.70 0.84 0.24 1.00 0.25 0.15 0.03 0.20 0.26 0.66 0.56 0.67 0.33 0.28 0.68 0.36 0.71 0.96 0.70 0.53 0.16 0.47 0.75 0.56 0.70 0.77 0.59 0.69 0.35 0.27 0.82 0.94 0.56 0.09 0.64 0.80 0.33 0.90 0.24 0.97 0.15 0.04 0.41 0.55 0.33 0.60 0.47 0.65 0.48 0.08 0.97 0.97 0.55 0.51 0.67 0.14 0.10 0.53 0.85 0.40 0.76 0.67 0.30 0.74 0.83 0.96 0.87 0.11 ]
[0.47 0.61 0.82 0.18 0.67 0.08 0.25 1.00 0.68 0.96 0.08 0.35 0.54 0.07 0.23 0.65 0.76 0.83 0.73 0.83 0.81 0.13 0.05 0.01 0.37 0.07 0.17 0.76 0.06 0.03 0.71 0.54 0.46 0.77 0.68 0.84 0.53 0.02 0.02 0.37 0.33 0.02 0.17 0.88 0.27 0.85 0.16 0.66 0.16 0.90 0.02 0.49 0.57 0.80 0.63 0.33 0.99 0.29 0.11 0.17 0.52 0.99 0.35 0.40 0.92 0.21 0.06 0.32 0.86 0.12 0.48 ]
[0.61 0.87 0.82 0.09 0.40 0.66 0.15 0.68 1.00 0.96 0.14 0.56 0.28 0.25 0.70 0.56 0.85 0.90 0.92 0.08 0.16 0.34 0.34 0.70 0.42 0.67 0.42 0.62 0.63 0.41 0.31 0.58 0.91 0.27 0.87 0.48 0.15 0.28 0.01 0.25 0.02 0.38 0.60 0.12 0.40 0.77 0.59 0.88 0.69 0.02 0.04 0.77 0.56 0.69 0.05 0.24 0.06 0.86 0.20 0.00 0.70 0.90 0.14 0.41 0.04 0.18 0.58 0.70 0.50 0.67 0.48 ]
[0.91 0.27 0.74 0.04 0.21 0.22 0.03 0.96 0.96 1.00 0.86 0.94 0.27 0.10 0.92 0.51 0.93 0.87 0.36 0.83 0.81 0.16 0.87 0.30 0.74 0.54 0.66 0.24 0.48 0.18 0.47 0.68 0.90 0.04 0.68 0.87 0.12 0.45 0.63 0.95 0.67 0.77 0.79 0.22 0.91 0.51 0.29 0.49 0.44 0.29 0.39 0.77 0.44 0.11 0.04 0.76 0.25 0.68 0.40 0.22 0.95 0.70 0.25 0.85 0.64 0.78 0.35 0.03 0.47 0.65 0.86 ]
[0.84 0.31 0.73 0.32 0.29 0.13 0.20 0.08 0.14 0.86 1.00 0.92 0.01 0.26 0.47 0.57 1.00 0.99 0.14 0.85 0.60 0.21 0.03 0.70 0.30 0.26 0.54 0.22 0.40 0.64 0.98 0.25 0.30 0.01 0.47 0.56 0.36 0.57 0.69 0.67 0.13 0.09 0.64 0.52 0.51 0.46 0.40 0.23 0.81 0.02 0.95 0.54 0.75 0.69 0.06 0.08 0.81 0.16 0.86 0.06 0.32 0.15 0.98 0.82 0.26 0.39 0.03 0.47 0.58 1.00 0.95 ]
[0.67 0.95 0.80 0.98 0.83 0.93 0.26 0.35 0.56 0.94 0.92 1.00 0.32 0.69 0.30 0.92 0.23 0.08 0.01 0.03 0.54 0.27 0.72 0.47 0.53 0.94 0.96 0.32 0.87 0.18 0.78 0.09 0.72 0.01 0.59 0.51 0.22 0.81 0.79 0.43 0.48 0.58 0.20 0.56 0.40 0.75 0.33 0.02 0.33 0.32 0.77 0.17 0.89 0.00 0.50 0.99 0.56 0.60 0.20 0.36 0.50 0.82 0.12 0.91 0.13 0.96 0.23 0.39 0.51 0.95 0.20 ]
[0.20 0.53 0.47 0.38 0.09 0.78 0.66 0.54 0.28 0.27 0.01 0.32 1.00 0.71 0.63 0.15 0.47 0.03 0.63 0.09 0.03 0.35 0.37 0.82 0.99 0.74 0.71 0.71 0.86 0.88 0.63 0.66 0.72 0.15 0.15 0.80 0.80 0.05 0.02 0.87 0.94 0.62 0.20 0.97 0.61 0.71 0.28 0.96 0.44 0.64 0.84 0.56 0.53 0.98 0.05 0.12 0.07 0.90 0.31 0.08 0.98 0.12 0.89 0.98 0.80 0.67 0.84 0.72 0.66 0.21 0.35 ]
[0.73 0.56 0.19 0.70 0.69 0.34 0.56 0.07 0.25 0.10 0.26 0.69 0.71 1.00 0.56 0.52 0.67 0.40 0.36 0.91 0.00 0.63 0.76 0.86 0.40 0.08 0.77 0.09 0.30 0.49 0.07 0.51 0.19 0.27 0.19 0.35 0.21 0.04 0.19 0.01 0.22 0.38 0.07 0.88 0.53 0.45 0.44 0.35 0.67 0.49 0.80 0.98 0.92 0.41 0.60 0.64 0.27 0.35 0.11 0.58 0.07 0.51 0.58 0.76 0.64 0.75 0.87 0.17 0.09 0.28 0.86 ]
[0.72 0.81 0.54 0.66 0.90 0.36 0.67 0.23 0.70 0.92 0.47 0.30 0.63 0.56 1.00 0.76 0.53 1.00 0.77 0.82 0.75 0.23 0.54 0.96 0.05 0.45 0.02 0.74 0.50 0.88 0.40 0.28 0.73 0.33 0.85 0.42 0.84 0.85 0.21 0.58 0.14 0.74 0.55 0.34 0.72 0.67 0.43 0.25 0.62 0.94 0.77 0.27 0.43 0.38 0.70 0.16 0.59 0.84 0.88 0.76 0.14 0.56 0.54 0.37 0.11 0.38 0.86 0.13 0.33 0.84 0.28 ]
[0.99 0.08 0.23 0.99 0.04 0.48 0.33 0.65 0.56 0.51 0.57 0.92 0.15 0.52 0.76 1.00 0.65 0.73 0.44 0.14 0.40 0.26 0.15 0.03 0.65 0.65 0.42 0.89 0.91 0.25 0.57 0.99 0.53 1.00 0.40 0.51 0.40 0.09 0.26 0.70 0.06 0.55 0.34 0.34 0.08 0.76 0.32 0.65 0.99 0.35 0.08 0.54 0.81 0.22 0.44 0.58 0.82 0.23 0.68 0.74 0.40 0.45 1.00 0.10 0.50 0.99 0.84 0.40 0.27 0.83 0.93 ]
[0.71 0.93 0.42 0.28 0.55 0.77 0.28 0.76 0.85 0.93 1.00 0.23 0.47 0.67 0.53 0.65 1.00 0.31 0.54 0.59 0.31 0.82 0.39 0.88 0.04 0.19 0.50 0.80 0.15 0.36 0.63 0.81 0.22 0.12 0.63 0.55 0.41 0.13 0.71 0.21 0.19 0.93 0.35 0.59 0.61 0.94 0.93 0.86 0.44 0.38 0.79 0.24 0.35 0.00 0.77 0.75 0.91 0.65 0.38 0.32 0.13 0.48 0.42 0.19 0.86 0.31 0.81 0.43 0.05 0.96 0.57 ]
[0.78 0.03 0.75 0.14 0.62 0.14 0.68 0.83 0.90 0.87 0.99 0.08 0.03 0.40 1.00 0.73 0.31 1.00 0.48 0.47 0.52 0.24 0.05 0.34 0.29 0.09 0.01 0.13 0.42 0.45 0.61 0.91 0.39 0.67 0.21 0.37 0.87 0.49 0.21 0.91 0.14 0.94 0.77 0.49 0.10 0.67 0.53 0.97 0.18 0.55 0.70 0.09 0.95 0.15 0.83 0.05 0.42 0.03 0.85 0.74 0.56 0.25 0.77 0.52 0.95 0.47 0.70 0.12 0.27 0.31 0.14 ]
[0.60 0.57 0.69 0.27 0.07 0.74 0.36 0.73 0.92 0.36 0.14 0.01 0.63 0.36 0.77 0.44 0.54 0.48 1.00 0.35 0.00 0.45 0.44 0.06 0.91 0.29 0.60 0.32 0.36 0.48 0.74 0.30 0.85 0.99 0.92 0.59 0.20 0.26 0.22 0.33 0.98 0.02 0.64 0.84 0.44 0.02 0.90 0.61 0.28 0.58 0.53 0.68 0.18 0.58 0.33 0.40 0.18 0.71 0.07 0.95 0.12 0.28 0.09 0.43 0.05 0.55 0.43 0.77 0.14 0.39 0.68 ]
[0.63 0.93 0.83 0.44 0.40 0.20 0.71 0.83 0.08 0.83 0.85 0.03 0.09 0.91 0.82 0.14 0.59 0.47 0.35 1.00 0.85 0.24 0.31 0.53 0.87 0.87 0.75 0.29 0.35 0.54 0.61 0.51 0.07 0.30 0.43 0.82 0.58 0.85 0.29 0.45 0.81 0.49 0.35 0.68 0.02 0.55 0.87 0.32 0.92 0.42 0.53 0.64 0.13 0.21 0.68 0.32 0.43 0.81 0.30 0.68 0.43 0.00 0.79 0.15 0.05 0.96 0.14 0.35 0.99 0.21 0.49 ]
