D = 2;
n = [ 3 3 ];
N = 68;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.46 0.31 0.37 0.87 0.96 0.01 0.86 0.55 0.39 0.83 0.16 0.51 0.04 0.83 0.16 0.72 0.54 0.89 0.97 0.33 0.51 0.95 0.05 0.23 0.10 0.24 0.63 0.82 0.95 0.85 0.37 0.01 0.64 0.06 0.52 0.45 0.95 0.22 0.12 0.87 0.10 0.54 0.93 0.63 0.47 0.09 0.45 0.25 0.92 0.94 0.97 0.66 0.50 0.62 0.01 0.05 0.73 0.56 0.05 0.94 0.67 0.14 0.33 0.68 0.48 0.05 0.44 ]
[0.46 1.00 0.24 0.16 0.14 0.30 0.42 0.88 0.13 0.41 0.90 0.89 0.95 0.38 0.24 0.49 0.27 0.47 0.97 0.68 0.99 0.32 0.73 0.80 0.42 0.97 0.63 0.67 0.21 0.33 0.24 0.21 0.32 0.70 0.62 0.89 0.03 0.63 0.64 0.53 0.57 0.50 0.31 0.64 0.65 0.06 0.96 0.98 0.25 0.08 0.87 0.14 0.75 0.71 0.37 0.92 0.45 0.50 0.37 0.29 0.67 0.23 0.01 0.54 0.54 0.18 0.58 0.85 ]
[0.31 0.24 1.00 0.94 0.46 0.34 0.10 0.40 0.53 0.38 0.02 0.94 0.99 0.96 0.99 0.36 0.67 0.98 0.80 0.91 0.44 0.65 0.64 0.68 0.28 0.36 0.56 0.91 0.56 0.98 0.41 0.92 0.42 0.51 0.64 0.89 0.34 0.35 0.99 0.22 0.75 0.93 0.42 0.44 0.75 0.59 0.79 0.15 0.59 0.39 0.37 0.04 0.72 0.58 0.97 0.34 0.91 0.78 0.70 0.63 0.69 0.54 0.35 0.57 0.94 0.24 0.61 0.81 ]
[0.37 0.16 0.94 1.00 0.12 0.45 0.94 0.71 0.03 0.54 0.47 0.90 0.03 0.72 0.03 0.95 0.61 0.73 0.63 0.11 0.94 0.24 0.58 0.94 0.39 0.16 0.97 0.95 0.96 0.22 0.34 0.34 0.35 0.99 0.94 0.38 0.98 0.59 0.62 0.90 0.12 0.98 0.12 0.62 0.05 0.29 0.97 0.21 0.05 0.14 0.05 0.78 0.56 0.63 0.11 0.72 0.15 0.28 0.89 0.21 0.37 0.76 0.82 0.90 0.99 0.34 0.07 0.68 ]
[0.87 0.14 0.46 0.12 1.00 0.02 0.72 0.45 0.42 0.48 0.42 0.70 0.85 0.88 0.01 0.47 0.53 0.81 0.63 0.19 0.70 0.23 0.78 0.39 0.62 1.00 0.14 0.55 0.06 0.75 0.27 0.95 0.04 0.35 0.92 0.74 0.79 0.15 0.02 0.61 0.46 0.29 0.63 0.02 0.06 0.91 0.97 0.15 0.28 0.79 0.52 0.11 0.80 0.23 0.20 0.96 0.58 0.74 0.38 0.12 0.05 0.85 0.70 0.60 0.20 0.92 0.37 0.17 ]
[0.96 0.30 0.34 0.45 0.02 1.00 0.22 0.96 0.38 0.44 0.20 0.10 0.39 0.11 0.02 0.44 0.34 0.05 0.88 0.79 0.84 0.27 0.74 0.26 0.95 0.80 0.86 0.76 0.15 0.25 0.26 0.05 0.19 0.63 0.71 0.07 0.87 0.55 0.28 0.78 0.33 0.37 0.38 0.22 0.60 0.51 0.68 0.64 0.81 0.13 0.68 0.98 0.74 0.86 0.10 0.05 0.96 0.56 0.41 0.45 0.21 0.91 0.82 0.94 0.59 0.19 0.49 0.64 ]
[0.01 0.42 0.10 0.94 0.72 0.22 1.00 0.84 0.55 0.80 0.94 0.79 0.54 0.16 0.53 0.37 0.67 0.53 0.54 0.17 0.99 0.82 0.23 0.95 0.54 0.32 1.00 0.92 0.38 0.75 0.38 0.15 0.20 0.57 0.56 0.97 0.78 0.31 0.89 0.93 0.38 0.97 0.49 0.63 0.95 0.88 0.23 0.68 0.84 0.47 0.80 0.22 0.75 0.62 0.62 0.39 0.98 0.70 0.91 0.81 0.03 0.62 0.33 0.53 0.87 0.61 0.84 0.06 ]
[0.86 0.88 0.40 0.71 0.45 0.96 0.84 1.00 0.82 0.92 0.75 0.38 0.92 0.65 0.49 0.28 0.59 0.39 0.25 0.10 0.40 0.56 0.48 0.67 0.06 0.82 0.64 0.25 0.64 0.52 0.53 0.32 0.82 0.89 0.45 0.61 0.95 0.14 0.02 0.18 0.43 0.38 0.59 0.91 0.77 0.68 0.31 0.95 0.62 0.02 0.36 0.49 0.54 0.78 0.09 0.01 0.60 0.98 0.48 0.87 0.75 0.60 0.11 0.94 0.52 0.46 0.55 0.53 ]
[0.55 0.13 0.53 0.03 0.42 0.38 0.55 0.82 1.00 0.33 0.60 0.87 0.68 0.01 0.60 0.50 0.33 0.31 0.70 0.07 0.85 0.43 0.86 0.65 0.81 0.94 0.50 0.98 0.35 0.36 0.11 0.75 0.76 0.76 0.22 0.49 0.07 0.27 0.32 0.72 0.20 0.10 0.07 0.85 0.98 0.99 0.46 0.49 0.24 0.47 0.38 0.68 0.14 0.91 0.09 0.90 0.99 0.91 0.38 0.68 0.84 0.33 0.95 0.80 0.68 0.47 0.26 0.93 ]
[0.39 0.41 0.38 0.54 0.48 0.44 0.80 0.92 0.33 1.00 0.18 0.95 0.12 0.19 0.87 0.88 0.61 0.54 0.75 0.03 0.74 0.44 0.95 0.89 0.00 0.70 0.57 0.05 0.38 0.58 0.25 0.50 0.91 0.93 0.08 0.56 0.75 0.49 0.41 0.69 0.02 0.28 0.98 0.58 0.70 0.67 0.88 0.61 0.70 0.47 0.21 0.86 0.68 0.49 0.16 0.51 0.06 0.40 0.68 0.95 0.93 0.18 0.93 0.08 0.77 0.06 0.72 0.51 ]
[0.83 0.90 0.02 0.47 0.42 0.20 0.94 0.75 0.60 0.18 1.00 0.49 0.22 0.51 0.59 0.08 0.33 0.40 0.47 0.73 1.00 0.05 0.90 0.21 0.81 0.45 0.10 0.07 0.21 0.62 0.03 0.43 0.90 0.20 0.80 0.43 0.40 0.09 0.83 0.03 0.71 0.82 0.03 0.94 0.85 0.90 0.94 0.55 0.59 0.39 0.64 0.47 0.51 0.92 0.17 0.05 0.00 0.86 0.71 0.53 0.16 0.26 0.69 0.27 0.44 0.25 0.75 0.06 ]
[0.16 0.89 0.94 0.90 0.70 0.10 0.79 0.38 0.87 0.95 0.49 1.00 0.67 0.86 0.32 0.47 0.58 0.27 0.57 0.01 0.24 0.59 0.48 0.05 0.23 0.98 0.90 1.00 0.92 0.31 0.36 0.77 0.75 0.58 0.83 0.94 0.24 0.97 0.08 0.06 0.86 0.12 0.97 0.22 0.68 0.79 0.22 0.28 0.66 0.26 0.25 0.55 0.76 0.27 0.67 0.78 0.99 0.30 0.31 0.13 0.40 0.73 0.30 0.59 0.23 0.97 0.92 0.31 ]
[0.51 0.95 0.99 0.03 0.85 0.39 0.54 0.92 0.68 0.12 0.22 0.67 1.00 0.08 0.34 0.70 0.47 0.42 0.31 0.59 0.05 0.56 0.58 0.67 0.55 0.95 0.08 0.10 0.22 0.41 0.70 0.94 0.69 0.07 0.75 0.39 0.33 0.24 0.80 0.35 0.75 0.78 0.46 0.67 0.26 1.00 0.40 0.11 0.13 0.88 0.67 1.00 0.27 0.74 0.81 0.73 0.60 0.05 0.43 0.17 0.36 0.36 0.03 0.97 0.54 0.33 0.14 0.99 ]
[0.04 0.38 0.96 0.72 0.88 0.11 0.16 0.65 0.01 0.19 0.51 0.86 0.08 1.00 0.58 0.81 0.95 0.90 0.24 0.19 0.31 0.25 0.22 0.04 0.54 0.01 0.48 0.58 0.05 0.38 0.63 0.79 0.07 0.80 0.29 0.08 0.12 0.97 0.63 0.74 0.21 0.82 0.12 0.88 0.90 0.80 0.11 0.26 0.57 0.56 0.18 0.24 0.86 0.71 0.75 0.00 0.99 0.24 0.31 0.00 0.20 0.34 0.90 0.37 0.31 0.07 0.49 0.44 ]
[0.83 0.24 0.99 0.03 0.01 0.02 0.53 0.49 0.60 0.87 0.59 0.32 0.34 0.58 1.00 0.52 0.92 0.76 0.85 0.12 0.89 0.05 0.96 0.13 0.35 0.59 0.21 0.23 0.63 0.89 0.89 0.77 0.27 0.85 0.24 0.48 0.85 0.11 0.97 0.57 0.32 0.31 0.52 0.79 0.97 0.24 0.88 0.45 0.48 0.51 0.96 0.52 0.11 0.15 0.67 0.97 0.10 0.45 0.84 0.61 0.44 0.73 0.98 0.15 0.77 0.64 0.21 0.31 ]
[0.16 0.49 0.36 0.95 0.47 0.44 0.37 0.28 0.50 0.88 0.08 0.47 0.70 0.81 0.52 1.00 0.48 0.75 0.51 0.17 0.39 0.86 0.39 0.02 0.23 0.61 0.28 0.32 0.45 0.03 0.84 0.48 0.36 0.07 0.83 0.50 0.65 0.48 0.06 0.47 0.17 0.06 0.61 0.96 0.54 0.00 0.39 0.50 0.20 0.10 0.37 0.70 0.35 0.55 0.26 0.24 0.02 0.62 0.16 0.87 0.76 0.05 0.97 0.70 0.54 0.54 0.08 0.74 ]
[0.72 0.27 0.67 0.61 0.53 0.34 0.67 0.59 0.33 0.61 0.33 0.58 0.47 0.95 0.92 0.48 1.00 0.26 0.01 0.58 0.83 0.53 0.26 0.70 0.97 0.90 0.57 0.68 0.73 0.79 0.03 0.64 0.23 0.58 0.94 0.16 0.95 0.24 0.65 0.53 0.52 0.94 0.31 0.72 0.80 0.83 0.70 0.78 0.76 0.36 0.42 0.71 0.22 0.75 0.96 0.22 0.81 0.76 0.61 0.37 0.41 0.81 0.82 0.08 0.87 0.27 0.23 0.80 ]
