D = 4;
n = [ 2 2 2 2 ];
N = 40;
d = [1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.36 0.75 0.03 0.64 0.23 0.69 1.00 0.42 0.15 0.45 0.27 0.80 0.23 0.86 0.68 0.35 0.68 0.75 0.53 0.60 0.59 0.46 0.40 0.41 0.51 0.45 0.21 0.35 0.58 0.19 0.11 0.05 0.55 0.03 0.33 0.59 0.80 0.02 0.12 ]
[0.36 1.00 0.90 0.17 0.25 0.46 0.35 0.17 0.81 0.87 0.99 0.53 0.11 0.93 0.80 0.32 0.36 0.58 0.96 0.42 0.03 0.57 0.90 0.62 0.47 0.67 0.67 0.63 0.15 0.07 0.45 0.50 0.32 0.40 0.11 0.80 0.17 0.58 0.41 0.98 ]
[0.75 0.90 1.00 0.46 0.66 0.24 0.17 0.93 0.72 0.25 0.25 0.84 0.46 0.29 0.77 0.43 0.95 0.37 0.16 0.97 0.64 0.62 0.46 0.35 0.18 0.76 0.88 0.91 0.37 0.56 0.37 0.74 0.31 0.76 0.59 0.89 0.07 0.81 0.17 0.94 ]
[0.03 0.17 0.46 1.00 0.26 0.54 0.06 0.53 1.00 0.21 0.05 0.84 0.53 0.59 0.82 0.14 0.89 0.66 0.54 0.76 0.77 0.12 0.51 0.57 0.31 0.16 0.80 0.01 0.10 0.30 0.57 0.79 0.65 0.65 0.94 0.81 0.63 0.86 0.77 0.20 ]
[0.64 0.25 0.66 0.26 1.00 0.95 0.07 0.90 0.14 0.05 0.71 0.39 0.35 0.20 0.07 0.22 0.96 0.94 0.59 0.09 0.28 0.83 0.34 0.28 0.67 0.18 0.25 0.38 0.27 0.85 0.93 0.93 0.79 0.85 0.69 0.04 0.64 0.73 0.06 0.29 ]
[0.23 0.46 0.24 0.54 0.95 1.00 0.38 0.23 0.24 0.09 0.04 0.47 0.64 0.40 0.82 0.02 0.70 0.73 0.06 0.08 0.04 0.47 0.42 0.32 0.88 0.20 0.88 0.56 0.09 0.45 0.45 0.86 0.20 0.86 0.74 0.25 0.63 0.58 0.16 0.37 ]
[0.69 0.35 0.17 0.06 0.07 0.38 1.00 0.11 0.66 0.89 0.40 0.53 0.27 0.12 0.88 0.22 0.98 0.40 0.27 0.74 0.98 0.97 0.40 0.29 0.14 0.37 0.10 0.35 0.06 0.90 0.31 0.09 0.18 0.40 0.92 0.68 0.95 0.03 0.96 0.31 ]
[1.00 0.17 0.93 0.53 0.90 0.23 0.11 1.00 0.02 0.56 0.10 0.78 0.74 0.20 0.77 0.95 0.47 0.24 0.10 0.61 0.10 0.53 0.45 0.27 0.15 0.08 0.05 0.16 0.22 0.02 0.70 0.87 0.92 0.40 0.24 0.92 0.99 0.51 0.30 0.86 ]
[0.42 0.81 0.72 1.00 0.14 0.24 0.66 0.02 1.00 0.76 0.32 0.95 0.21 0.13 0.54 0.84 0.51 0.59 0.11 0.11 0.40 0.21 0.85 0.53 0.87 0.55 0.01 0.83 0.53 0.21 0.40 0.27 0.50 0.95 0.19 0.50 0.36 0.59 0.52 0.07 ]
[0.15 0.87 0.25 0.21 0.05 0.09 0.89 0.56 0.76 1.00 0.38 0.42 0.02 0.15 0.02 0.78 0.15 0.96 0.92 0.03 0.34 0.98 0.12 0.49 0.26 0.10 0.92 0.64 0.10 0.69 0.74 0.58 0.03 0.93 0.91 0.05 0.88 0.63 0.11 0.11 ]
[0.45 0.99 0.25 0.05 0.71 0.04 0.40 0.10 0.32 0.38 1.00 0.62 0.90 0.04 0.39 0.44 0.74 0.10 0.69 0.17 0.94 0.42 0.05 0.47 0.70 0.27 0.50 0.88 0.11 0.13 0.16 0.60 0.79 0.47 0.27 0.40 0.96 0.22 0.58 0.14 ]
[0.27 0.53 0.84 0.84 0.39 0.47 0.53 0.78 0.95 0.42 0.62 1.00 0.88 0.81 0.47 0.29 0.38 0.07 0.28 0.23 0.23 0.86 0.40 0.23 0.04 0.30 0.70 0.85 0.05 0.14 0.84 0.72 0.09 0.86 0.82 0.25 0.77 0.34 0.51 0.36 ]
[0.80 0.11 0.46 0.53 0.35 0.64 0.27 0.74 0.21 0.02 0.90 0.88 1.00 0.88 0.02 0.97 0.42 0.24 0.51 0.77 0.57 0.34 0.85 0.44 0.23 0.42 0.25 0.58 0.25 0.29 0.34 1.00 0.99 0.30 0.02 0.19 0.89 0.36 0.98 0.80 ]
[0.23 0.93 0.29 0.59 0.20 0.40 0.12 0.20 0.13 0.15 0.04 0.81 0.88 1.00 0.29 0.22 0.43 0.78 0.13 0.60 0.72 0.77 0.90 0.04 0.63 0.84 0.91 0.19 0.77 0.01 0.53 0.36 0.70 0.50 0.23 0.21 0.97 0.93 0.72 0.80 ]
[0.86 0.80 0.77 0.82 0.07 0.82 0.88 0.77 0.54 0.02 0.39 0.47 0.02 0.29 1.00 0.20 0.11 0.19 0.03 0.03 0.16 0.89 0.35 0.41 0.62 0.96 0.46 0.28 0.71 0.90 0.54 0.71 0.64 0.99 0.35 0.11 0.78 0.19 0.19 0.88 ]
[0.68 0.32 0.43 0.14 0.22 0.02 0.22 0.95 0.84 0.78 0.44 0.29 0.97 0.22 0.20 1.00 0.50 0.88 0.98 0.08 0.14 0.06 0.47 0.13 0.03 0.93 0.29 0.94 0.01 0.11 0.06 0.58 0.20 0.29 0.61 0.00 0.64 0.99 0.39 0.09 ]
[0.35 0.36 0.95 0.89 0.96 0.70 0.98 0.47 0.51 0.15 0.74 0.38 0.42 0.43 0.11 0.50 1.00 0.95 0.26 0.77 0.97 0.61 0.02 0.59 0.49 0.10 0.62 0.73 0.73 0.87 0.51 0.23 0.23 0.06 0.42 0.69 0.80 0.38 0.46 0.41 ]
