D = 6;
n = [ 5 5 5 5 5 5 ];
N = 48;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.75 0.20 0.35 0.50 0.22 0.07 0.48 0.93 0.34 0.25 0.24 0.83 0.19 0.89 0.95 0.67 0.47 0.67 0.61 0.11 0.50 0.04 0.66 0.55 0.05 0.02 0.89 0.13 0.28 0.53 0.09 0.28 0.97 0.67 0.18 0.52 0.44 0.09 0.43 0.90 0.61 0.97 0.49 0.35 0.33 0.14 0.36 ]
[0.75 1.00 0.88 0.75 0.40 0.14 0.69 0.08 0.20 0.95 0.30 0.13 0.09 0.13 0.60 0.54 0.42 0.10 0.09 0.57 0.39 0.66 0.18 0.32 0.37 0.29 0.91 0.07 0.90 0.29 0.94 0.73 0.84 0.26 0.38 0.54 0.54 0.91 0.55 0.58 0.55 0.51 0.37 0.06 0.68 0.81 0.80 0.71 ]
[0.20 0.88 1.00 0.28 0.43 0.76 0.41 0.90 0.97 0.07 0.39 0.30 0.69 0.24 0.42 0.18 0.85 0.72 0.58 0.20 0.66 0.02 0.10 0.52 0.31 0.06 0.43 0.24 0.16 0.52 0.69 0.65 0.68 0.51 0.33 0.97 0.33 0.25 0.42 0.12 0.01 0.43 1.00 0.66 0.43 0.87 0.73 0.35 ]
[0.35 0.75 0.28 1.00 0.68 0.42 0.55 0.72 0.89 0.07 0.53 0.99 0.17 0.16 0.38 0.84 0.43 0.24 0.29 0.25 0.13 0.22 0.78 0.69 0.97 0.95 0.39 0.64 0.71 0.99 0.55 0.73 0.23 0.18 0.91 0.25 0.68 0.03 0.17 0.99 0.28 0.55 0.63 0.23 0.54 0.42 0.20 0.28 ]
[0.50 0.40 0.43 0.68 1.00 0.21 0.20 0.02 0.14 0.21 0.01 0.56 0.25 0.99 0.08 0.84 0.82 0.11 0.77 0.21 0.64 0.60 0.65 0.34 0.39 0.37 0.20 0.95 0.51 0.17 0.82 0.09 0.43 0.87 0.87 0.26 0.56 0.72 0.40 0.63 0.24 0.06 0.30 0.38 0.64 0.29 0.35 0.45 ]
[0.22 0.14 0.76 0.42 0.21 1.00 0.19 0.20 0.37 0.87 0.80 0.57 0.81 0.25 0.15 0.94 0.50 0.29 0.77 0.65 0.19 0.40 0.34 0.03 0.75 0.65 0.55 0.22 0.90 0.43 0.42 0.62 0.51 0.90 0.54 0.62 0.87 0.50 0.07 0.39 0.21 0.18 0.64 0.26 0.18 0.04 0.75 0.19 ]
[0.07 0.69 0.41 0.55 0.20 0.19 1.00 0.40 0.05 0.45 0.26 0.93 0.33 0.64 0.79 0.88 0.93 0.14 0.40 0.04 0.48 0.76 0.47 0.89 0.88 0.66 0.04 0.42 0.66 0.74 0.04 0.81 0.67 0.31 0.38 0.51 0.69 0.92 0.46 0.70 0.07 0.45 0.86 0.42 0.77 0.23 0.75 0.50 ]
[0.48 0.08 0.90 0.72 0.02 0.20 0.40 1.00 0.26 0.25 0.30 0.33 0.71 0.19 0.20 0.17 0.79 0.82 0.56 0.30 0.96 0.64 0.93 0.51 0.91 0.61 0.99 0.35 0.52 0.03 0.72 0.73 0.98 0.25 0.30 0.30 0.86 0.02 0.44 0.74 0.54 0.03 0.67 0.27 0.78 0.85 0.31 0.68 ]
[0.93 0.20 0.97 0.89 0.14 0.37 0.05 0.26 1.00 0.88 0.57 0.87 0.69 0.93 0.33 0.79 0.77 0.36 0.71 0.88 0.29 0.03 0.19 0.28 0.32 0.24 0.51 0.38 0.14 0.80 0.74 0.74 0.81 0.68 0.45 0.79 0.78 0.66 0.45 0.43 0.43 0.23 0.82 0.27 0.34 0.55 0.22 0.48 ]
[0.34 0.95 0.07 0.07 0.21 0.87 0.45 0.25 0.88 1.00 0.83 0.72 0.40 0.97 0.42 0.36 0.60 0.53 0.20 0.19 0.26 0.30 0.37 0.13 0.64 0.02 0.29 0.50 0.69 0.23 0.83 0.46 0.65 0.81 0.99 0.27 0.70 0.85 0.72 0.88 0.73 0.46 0.08 0.21 0.87 0.35 0.44 0.57 ]
[0.25 0.30 0.39 0.53 0.01 0.80 0.26 0.30 0.57 0.83 1.00 0.12 0.03 0.89 0.26 0.22 0.84 0.02 0.78 0.38 0.79 0.27 0.45 0.35 0.85 0.45 0.68 0.36 0.88 0.06 0.69 0.83 0.04 0.44 0.70 0.48 0.70 0.94 0.94 0.53 0.05 0.00 0.13 0.94 0.54 0.42 0.87 0.85 ]
[0.24 0.13 0.30 0.99 0.56 0.57 0.93 0.33 0.87 0.72 0.12 1.00 0.49 0.30 0.85 0.98 0.40 0.65 0.14 0.63 0.71 0.45 0.48 0.33 0.13 0.73 0.28 0.22 0.89 0.93 0.28 0.24 0.26 0.25 0.43 0.44 0.44 0.82 0.36 0.76 0.90 0.37 0.16 0.24 0.75 0.04 0.95 0.84 ]
[0.83 0.09 0.69 0.17 0.25 0.81 0.33 0.71 0.69 0.40 0.03 0.49 1.00 0.66 0.95 0.38 0.94 0.58 0.19 0.67 0.43 0.39 0.98 0.02 0.52 0.18 0.71 0.62 0.66 0.32 0.84 0.52 0.87 0.91 0.00 0.57 0.42 0.89 0.56 0.00 0.01 0.54 0.63 0.77 0.63 0.81 0.66 0.55 ]
[0.19 0.13 0.24 0.16 0.99 0.25 0.64 0.19 0.93 0.97 0.89 0.30 0.66 1.00 0.19 0.01 0.87 0.98 0.81 0.88 0.45 0.53 0.03 0.70 0.55 0.90 0.72 0.19 0.88 0.36 0.15 0.32 0.16 0.44 0.50 0.46 0.10 0.22 0.78 0.77 0.22 0.50 0.42 0.43 0.79 0.55 0.30 0.16 ]
[0.89 0.60 0.42 0.38 0.08 0.15 0.79 0.20 0.33 0.42 0.26 0.85 0.95 0.19 1.00 0.27 0.40 0.77 0.77 0.00 0.64 0.02 0.99 0.87 0.46 0.96 0.21 0.29 0.93 0.16 0.16 0.63 0.74 0.78 0.49 0.75 0.86 0.25 0.16 0.58 0.45 0.62 0.76 0.44 0.22 0.66 0.27 0.07 ]
[0.95 0.54 0.18 0.84 0.84 0.94 0.88 0.17 0.79 0.36 0.22 0.98 0.38 0.01 0.27 1.00 0.21 0.45 0.53 0.28 0.90 0.42 0.63 0.43 0.52 0.29 0.13 0.45 0.64 0.82 0.96 0.28 1.00 0.61 0.87 0.26 0.84 0.44 0.18 0.88 0.23 0.37 0.91 0.81 0.11 0.77 0.56 0.80 ]
[0.67 0.42 0.85 0.43 0.82 0.50 0.93 0.79 0.77 0.60 0.84 0.40 0.94 0.87 0.40 0.21 1.00 0.13 0.34 0.15 0.95 0.97 0.62 0.15 0.82 0.53 0.83 0.45 0.97 0.74 0.71 0.90 0.87 0.82 0.84 0.87 0.95 0.91 0.38 0.70 0.21 0.52 0.65 0.06 0.80 0.57 0.76 0.27 ]
[0.47 0.10 0.72 0.24 0.11 0.29 0.14 0.82 0.36 0.53 0.02 0.65 0.58 0.98 0.77 0.45 0.13 1.00 0.62 0.85 0.00 0.52 0.68 0.93 0.27 0.69 0.51 0.59 0.80 0.33 0.74 0.92 0.67 0.46 0.00 0.32 0.60 0.02 0.12 0.14 0.58 0.68 0.92 0.42 0.23 0.84 0.06 0.40 ]
[0.67 0.09 0.58 0.29 0.77 0.77 0.40 0.56 0.71 0.20 0.78 0.14 0.19 0.81 0.77 0.53 0.34 0.62 1.00 0.63 0.77 0.46 0.29 0.27 0.29 0.33 0.23 0.18 0.68 0.35 0.04 0.39 0.23 0.56 0.13 0.37 0.63 0.31 0.39 0.05 0.06 0.03 0.45 0.19 0.93 0.98 0.96 0.39 ]
[0.61 0.57 0.20 0.25 0.21 0.65 0.04 0.30 0.88 0.19 0.38 0.63 0.67 0.88 0.00 0.28 0.15 0.85 0.63 1.00 0.55 0.16 0.71 0.41 0.20 0.83 0.40 0.69 0.08 0.40 0.33 0.02 0.04 0.61 0.77 0.63 0.51 0.41 0.69 0.06 0.45 0.95 0.76 0.19 0.90 0.01 0.56 0.75 ]
[0.11 0.39 0.66 0.13 0.64 0.19 0.48 0.96 0.29 0.26 0.79 0.71 0.43 0.45 0.64 0.90 0.95 0.00 0.77 0.55 1.00 0.71 0.33 0.96 0.60 0.84 0.94 0.01 0.49 0.25 0.83 0.47 0.99 0.70 0.62 0.70 0.76 0.87 0.50 0.85 0.88 0.43 0.31 0.92 0.25 0.16 0.77 0.96 ]
[0.50 0.66 0.02 0.22 0.60 0.40 0.76 0.64 0.03 0.30 0.27 0.45 0.39 0.53 0.02 0.42 0.97 0.52 0.46 0.16 0.71 1.00 0.70 0.77 0.15 0.55 0.25 0.34 0.03 0.85 0.50 0.14 0.86 0.96 0.88 0.88 0.89 0.04 0.67 1.00 0.82 0.75 0.27 0.55 0.69 0.83 0.74 0.36 ]
[0.04 0.18 0.10 0.78 0.65 0.34 0.47 0.93 0.19 0.37 0.45 0.48 0.98 0.03 0.99 0.63 0.62 0.68 0.29 0.71 0.33 0.70 1.00 0.14 0.70 0.48 0.46 0.71 0.39 0.47 0.90 0.18 0.58 0.31 0.65 0.23 0.15 0.22 0.21 0.67 0.37 0.23 0.32 0.67 0.73 0.30 0.74 0.92 ]
[0.66 0.32 0.52 0.69 0.34 0.03 0.89 0.51 0.28 0.13 0.35 0.33 0.02 0.70 0.87 0.43 0.15 0.93 0.27 0.41 0.96 0.77 0.14 1.00 0.21 0.22 0.44 0.84 0.76 0.45 0.45 0.05 0.12 0.38 0.53 0.06 0.42 0.35 0.30 0.23 0.62 0.57 0.82 0.27 0.65 0.19 0.55 0.18 ]
[0.55 0.37 0.31 0.97 0.39 0.75 0.88 0.91 0.32 0.64 0.85 0.13 0.52 0.55 0.46 0.52 0.82 0.27 0.29 0.20 0.60 0.15 0.70 0.21 1.00 0.71 0.41 0.82 0.09 0.50 0.83 0.38 0.82 0.51 0.55 0.81 0.16 0.68 0.47 0.31 0.81 0.78 0.48 0.37 0.65 0.12 0.74 0.68 ]
[0.05 0.29 0.06 0.95 0.37 0.65 0.66 0.61 0.24 0.02 0.45 0.73 0.18 0.90 0.96 0.29 0.53 0.69 0.33 0.83 0.84 0.55 0.48 0.22 0.71 1.00 0.54 0.68 0.67 0.75 0.75 0.92 0.86 0.75 0.57 0.98 0.36 0.63 0.14 0.03 0.06 0.88 0.81 0.77 0.99 0.90 0.50 0.74 ]
[0.02 0.91 0.43 0.39 0.20 0.55 0.04 0.99 0.51 0.29 0.68 0.28 0.71 0.72 0.21 0.13 0.83 0.51 0.23 0.40 0.94 0.25 0.46 0.44 0.41 0.54 1.00 0.55 0.48 0.38 0.87 0.44 0.95 0.08 0.76 0.26 0.15 0.62 0.89 0.04 0.63 0.46 0.46 0.63 0.49 0.42 0.77 0.37 ]
[0.89 0.07 0.24 0.64 0.95 0.22 0.42 0.35 0.38 0.50 0.36 0.22 0.62 0.19 0.29 0.45 0.45 0.59 0.18 0.69 0.01 0.34 0.71 0.84 0.82 0.68 0.55 1.00 0.25 0.40 0.02 0.48 0.86 0.75 0.54 0.77 0.01 0.46 0.20 0.77 0.09 0.97 0.53 0.26 0.99 0.50 0.44 0.95 ]
[0.13 0.90 0.16 0.71 0.51 0.90 0.66 0.52 0.14 0.69 0.88 0.89 0.66 0.88 0.93 0.64 0.97 0.80 0.68 0.08 0.49 0.03 0.39 0.76 0.09 0.67 0.48 0.25 1.00 0.83 0.55 0.53 0.00 0.09 0.91 0.63 0.22 0.48 0.22 0.85 0.26 0.84 0.74 0.24 0.42 0.18 0.26 0.91 ]
[0.28 0.29 0.52 0.99 0.17 0.43 0.74 0.03 0.80 0.23 0.06 0.93 0.32 0.36 0.16 0.82 0.74 0.33 0.35 0.40 0.25 0.85 0.47 0.45 0.50 0.75 0.38 0.40 0.83 1.00 0.06 0.30 0.01 0.17 0.40 0.00 0.30 0.97 0.36 0.97 0.29 0.84 0.04 0.67 0.77 0.22 0.88 0.71 ]
[0.53 0.94 0.69 0.55 0.82 0.42 0.04 0.72 0.74 0.83 0.69 0.28 0.84 0.15 0.16 0.96 0.71 0.74 0.04 0.33 0.83 0.50 0.90 0.45 0.83 0.75 0.87 0.02 0.55 0.06 1.00 0.06 0.62 0.03 0.98 0.18 0.74 0.97 0.55 0.86 0.67 0.31 0.75 0.18 0.96 0.01 0.76 0.68 ]
[0.09 0.73 0.65 0.73 0.09 0.62 0.81 0.73 0.74 0.46 0.83 0.24 0.52 0.32 0.63 0.28 0.90 0.92 0.39 0.02 0.47 0.14 0.18 0.05 0.38 0.92 0.44 0.48 0.53 0.30 0.06 1.00 0.44 0.15 0.23 0.81 0.50 0.88 0.58 0.83 0.49 0.89 0.79 0.45 0.40 0.14 0.09 0.33 ]
[0.28 0.84 0.68 0.23 0.43 0.51 0.67 0.98 0.81 0.65 0.04 0.26 0.87 0.16 0.74 1.00 0.87 0.67 0.23 0.04 0.99 0.86 0.58 0.12 0.82 0.86 0.95 0.86 0.00 0.01 0.62 0.44 1.00 0.30 0.43 0.29 0.25 0.54 0.21 0.44 0.20 0.83 0.17 0.94 0.07 0.51 0.78 0.25 ]
[0.97 0.26 0.51 0.18 0.87 0.90 0.31 0.25 0.68 0.81 0.44 0.25 0.91 0.44 0.78 0.61 0.82 0.46 0.56 0.61 0.70 0.96 0.31 0.38 0.51 0.75 0.08 0.75 0.09 0.17 0.03 0.15 0.30 1.00 0.10 0.62 0.26 0.59 0.39 0.80 0.79 0.18 0.84 0.09 0.48 0.51 0.72 0.51 ]
[0.67 0.38 0.33 0.91 0.87 0.54 0.38 0.30 0.45 0.99 0.70 0.43 0.00 0.50 0.49 0.87 0.84 0.00 0.13 0.77 0.62 0.88 0.65 0.53 0.55 0.57 0.76 0.54 0.91 0.40 0.98 0.23 0.43 0.10 1.00 0.47 0.75 0.55 0.74 0.43 0.05 0.53 0.32 0.28 0.35 0.85 0.46 0.98 ]
[0.18 0.54 0.97 0.25 0.26 0.62 0.51 0.30 0.79 0.27 0.48 0.44 0.57 0.46 0.75 0.26 0.87 0.32 0.37 0.63 0.70 0.88 0.23 0.06 0.81 0.98 0.26 0.77 0.63 0.00 0.18 0.81 0.29 0.62 0.47 1.00 0.05 0.28 0.26 0.02 0.71 0.89 0.19 0.24 0.81 0.10 0.23 0.95 ]
[0.52 0.54 0.33 0.68 0.56 0.87 0.69 0.86 0.78 0.70 0.70 0.44 0.42 0.10 0.86 0.84 0.95 0.60 0.63 0.51 0.76 0.89 0.15 0.42 0.16 0.36 0.15 0.01 0.22 0.30 0.74 0.50 0.25 0.26 0.75 0.05 1.00 0.73 0.07 0.69 0.38 0.01 0.91 0.24 0.73 0.60 0.47 0.57 ]
[0.44 0.91 0.25 0.03 0.72 0.50 0.92 0.02 0.66 0.85 0.94 0.82 0.89 0.22 0.25 0.44 0.91 0.02 0.31 0.41 0.87 0.04 0.22 0.35 0.68 0.63 0.62 0.46 0.48 0.97 0.97 0.88 0.54 0.59 0.55 0.28 0.73 1.00 0.36 0.01 0.35 0.85 0.65 0.19 0.31 0.30 0.40 0.68 ]
[0.09 0.55 0.42 0.17 0.40 0.07 0.46 0.44 0.45 0.72 0.94 0.36 0.56 0.78 0.16 0.18 0.38 0.12 0.39 0.69 0.50 0.67 0.21 0.30 0.47 0.14 0.89 0.20 0.22 0.36 0.55 0.58 0.21 0.39 0.74 0.26 0.07 0.36 1.00 0.98 0.17 0.96 0.79 0.43 0.07 0.46 0.21 0.21 ]
[0.43 0.58 0.12 0.99 0.63 0.39 0.70 0.74 0.43 0.88 0.53 0.76 0.00 0.77 0.58 0.88 0.70 0.14 0.05 0.06 0.85 1.00 0.67 0.23 0.31 0.03 0.04 0.77 0.85 0.97 0.86 0.83 0.44 0.80 0.43 0.02 0.69 0.01 0.98 1.00 0.65 0.55 0.69 0.93 0.88 0.67 0.03 0.23 ]
[0.90 0.55 0.01 0.28 0.24 0.21 0.07 0.54 0.43 0.73 0.05 0.90 0.01 0.22 0.45 0.23 0.21 0.58 0.06 0.45 0.88 0.82 0.37 0.62 0.81 0.06 0.63 0.09 0.26 0.29 0.67 0.49 0.20 0.79 0.05 0.71 0.38 0.35 0.17 0.65 1.00 0.90 0.02 0.36 0.44 0.66 0.77 0.16 ]
[0.61 0.51 0.43 0.55 0.06 0.18 0.45 0.03 0.23 0.46 0.00 0.37 0.54 0.50 0.62 0.37 0.52 0.68 0.03 0.95 0.43 0.75 0.23 0.57 0.78 0.88 0.46 0.97 0.84 0.84 0.31 0.89 0.83 0.18 0.53 0.89 0.01 0.85 0.96 0.55 0.90 1.00 0.54 1.00 0.98 0.27 0.30 0.82 ]
