D = 6;
n = [ 5 5 5 5 5 5 ];
N = 73;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.12 0.87 0.62 0.49 0.33 0.87 0.20 0.82 0.29 0.19 0.71 0.25 0.81 0.05 0.49 0.27 0.72 0.13 0.53 0.08 0.81 1.00 0.29 0.73 0.50 0.45 0.83 0.17 0.26 0.43 0.88 0.19 0.92 0.07 0.30 0.86 0.74 0.79 0.11 0.08 0.91 0.59 0.88 0.87 0.49 0.81 0.80 0.37 0.95 0.88 0.69 0.59 0.63 0.92 0.58 0.16 0.73 0.87 0.81 0.33 0.91 0.58 0.02 0.53 0.61 0.26 0.20 0.18 0.12 0.57 0.75 0.52 ]
[0.12 1.00 0.79 0.82 0.50 0.67 0.18 0.55 0.88 0.06 0.45 0.04 0.31 0.70 0.96 0.23 0.65 0.40 0.97 0.08 0.71 0.36 0.27 0.72 0.32 0.25 0.56 0.24 0.97 0.32 0.85 0.15 0.85 0.75 0.64 0.05 0.30 0.28 0.47 0.06 0.89 0.68 0.28 0.57 0.30 0.24 0.20 0.92 0.32 0.32 0.11 0.84 0.28 0.12 0.32 0.41 0.77 0.53 0.97 0.58 0.96 0.59 0.65 0.37 0.55 0.33 0.50 0.74 0.17 0.49 0.52 0.34 0.30 ]
[0.87 0.79 1.00 0.62 0.23 0.55 0.95 0.97 0.38 0.60 0.80 0.47 0.63 0.02 0.20 0.37 0.40 0.74 0.19 0.84 0.47 0.81 0.81 0.00 0.06 0.58 0.27 0.52 0.63 0.60 0.26 0.33 0.11 0.53 0.92 0.05 0.91 0.75 0.06 0.50 0.40 0.86 0.25 0.88 0.96 0.36 0.21 0.27 0.88 0.98 0.05 0.93 0.19 0.86 0.97 0.76 0.74 0.32 0.09 0.59 0.48 0.94 0.60 0.51 0.86 0.89 0.73 0.24 0.00 0.02 0.43 0.11 0.08 ]
[0.62 0.82 0.62 1.00 0.04 0.12 0.26 0.52 0.23 0.18 0.40 0.46 0.66 0.83 0.14 0.75 0.97 0.81 0.93 0.97 0.77 0.09 0.91 0.46 0.20 0.68 0.84 0.26 0.52 0.43 0.57 0.47 0.06 0.66 0.99 0.89 0.36 0.68 0.05 0.88 0.46 0.28 0.28 0.41 0.81 0.72 0.16 0.74 0.40 0.57 0.65 0.49 0.62 0.84 0.66 0.19 0.04 0.16 0.90 0.65 0.67 0.87 0.57 0.70 0.44 0.48 0.53 0.20 0.95 0.03 0.92 0.72 0.93 ]
[0.49 0.50 0.23 0.04 1.00 0.48 0.18 0.30 0.25 0.94 0.73 0.55 0.48 0.38 0.96 0.81 0.89 0.42 0.19 0.14 0.17 0.16 0.81 0.94 0.79 0.44 0.87 0.47 0.46 0.58 0.96 0.99 0.63 0.79 0.56 0.75 0.67 0.60 0.71 0.83 0.70 0.42 0.33 0.71 0.00 0.66 0.66 0.86 0.82 0.67 0.88 0.32 0.86 0.29 0.44 0.36 0.65 0.16 0.86 0.21 0.56 0.39 0.71 0.14 0.15 0.59 0.73 0.53 0.71 0.98 0.14 0.08 0.50 ]
[0.33 0.67 0.55 0.12 0.48 1.00 0.66 0.01 0.58 0.72 0.24 0.41 0.88 0.97 0.65 0.77 0.86 0.76 0.49 0.46 0.86 0.94 0.27 0.08 0.99 0.03 0.07 0.45 0.96 0.60 0.07 0.16 0.72 0.67 0.64 0.18 0.77 0.57 0.16 0.62 0.96 0.41 0.08 0.81 0.20 0.47 0.42 0.89 0.11 0.31 0.71 0.58 0.73 0.98 0.05 0.71 0.62 0.23 0.91 0.33 0.76 0.80 0.49 0.85 0.69 0.67 0.11 0.97 0.41 0.06 0.99 0.00 0.00 ]
[0.87 0.18 0.95 0.26 0.18 0.66 1.00 0.51 0.23 0.45 0.71 0.88 0.03 0.58 0.46 0.67 0.34 0.25 0.95 0.49 0.94 0.84 0.60 0.58 0.90 0.02 0.95 0.43 1.00 0.15 0.80 0.96 0.27 0.85 0.71 0.65 0.78 0.35 0.75 0.61 0.12 0.93 0.31 0.14 0.09 0.56 0.62 0.36 0.11 0.24 0.76 0.49 0.02 0.36 0.85 0.73 0.36 0.51 0.64 0.15 0.15 0.94 0.30 0.45 0.48 0.63 0.06 0.81 0.10 0.50 0.74 0.78 0.41 ]
[0.20 0.55 0.97 0.52 0.30 0.01 0.51 1.00 0.58 0.92 0.78 0.60 0.91 0.72 0.83 0.76 0.77 0.68 0.54 0.02 0.51 0.78 0.14 0.55 0.12 0.44 0.69 0.21 0.53 0.74 0.82 0.38 0.87 0.15 0.01 0.42 0.68 0.86 0.67 0.83 0.58 0.35 0.89 0.37 0.62 0.69 0.99 0.95 0.27 0.83 0.35 0.91 0.43 0.99 0.87 0.72 0.24 0.70 0.04 0.49 0.73 0.98 0.77 0.81 0.88 0.16 0.52 0.17 0.25 0.85 0.51 0.29 0.76 ]
[0.82 0.88 0.38 0.23 0.25 0.58 0.23 0.58 1.00 0.78 0.99 0.93 0.95 0.93 0.57 0.77 0.99 0.50 0.80 0.23 0.10 0.53 0.45 0.89 0.58 0.67 0.76 0.38 0.32 0.78 0.72 0.56 0.81 0.93 0.93 0.13 0.70 0.01 0.03 0.87 0.59 0.30 0.84 0.21 0.14 0.88 0.21 0.02 0.22 0.73 0.49 0.46 0.23 0.12 0.30 0.29 0.69 0.88 0.22 0.37 0.93 0.03 0.50 0.79 0.22 0.33 0.93 0.68 0.45 0.25 0.09 0.26 0.27 ]
[0.29 0.06 0.60 0.18 0.94 0.72 0.45 0.92 0.78 1.00 0.75 0.22 0.75 0.96 0.13 0.52 0.80 0.43 0.98 0.04 0.84 0.99 0.57 0.84 0.56 0.15 0.13 0.07 0.65 0.64 0.81 0.07 0.43 0.64 0.98 0.80 0.11 0.38 0.07 0.46 0.35 0.01 0.55 0.41 0.14 0.44 0.33 0.44 0.45 0.48 0.53 0.48 0.61 0.04 0.87 0.92 0.82 0.32 0.30 0.67 0.41 0.50 0.31 0.10 0.33 0.15 0.85 0.90 0.93 0.57 0.59 0.15 0.10 ]
