D = 2;
n = [ 2 2 ];
N = 39;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.04 0.67 0.57 0.90 0.61 0.29 0.07 0.20 0.16 0.68 0.46 0.98 0.03 0.20 0.51 0.44 0.18 0.91 0.14 0.87 0.80 0.40 0.85 0.78 0.52 0.45 0.95 0.05 0.71 0.35 0.38 0.78 0.73 0.05 0.38 0.39 0.84 0.43 ]
[0.04 1.00 1.00 0.65 0.85 0.26 0.80 0.49 0.71 0.07 0.71 0.27 0.40 0.20 0.78 0.21 0.84 0.80 0.48 0.45 0.61 0.53 0.65 0.83 0.44 0.08 0.51 0.53 0.70 0.13 0.61 0.20 0.93 0.42 0.09 0.87 0.93 0.40 0.74 ]
[0.67 1.00 1.00 0.39 0.81 0.70 0.77 0.23 0.06 0.86 0.75 0.34 0.86 0.57 0.28 0.95 0.27 0.16 0.61 0.94 0.56 0.99 0.68 0.65 0.98 0.83 0.06 0.86 0.16 0.40 0.25 0.16 0.15 0.42 0.78 0.58 0.54 0.16 0.25 ]
[0.57 0.65 0.39 1.00 0.20 0.36 0.54 0.57 0.77 0.31 0.23 0.41 0.80 0.96 0.13 0.46 0.68 0.22 0.82 0.17 0.94 0.06 0.29 0.91 0.17 1.00 0.44 0.71 0.78 0.21 0.31 0.95 0.96 0.22 0.89 0.83 0.92 0.46 0.32 ]
[0.90 0.85 0.81 0.20 1.00 0.36 0.66 0.32 0.02 0.17 0.44 0.85 0.00 0.90 0.97 0.28 0.73 0.85 0.18 0.51 0.98 0.42 0.07 0.62 0.18 0.60 0.20 0.44 0.21 0.37 0.49 0.38 0.13 0.17 0.62 0.56 0.36 0.71 0.54 ]
[0.61 0.26 0.70 0.36 0.36 1.00 0.01 0.43 0.64 0.93 0.52 0.74 0.23 0.36 0.37 0.54 0.57 0.55 0.50 0.04 0.45 0.50 0.53 0.16 0.96 0.11 0.01 0.57 0.28 0.38 0.37 0.37 0.02 0.18 0.18 0.15 0.75 0.68 0.56 ]
[0.29 0.80 0.77 0.54 0.66 0.01 1.00 0.68 0.52 0.21 0.41 0.34 0.19 0.48 0.75 0.71 0.43 0.27 0.91 0.18 0.49 0.45 0.13 0.49 0.51 0.43 0.78 0.83 0.29 0.22 0.31 0.86 0.79 0.20 0.46 0.91 0.12 0.79 0.89 ]
[0.07 0.49 0.23 0.57 0.32 0.43 0.68 1.00 0.22 0.08 0.79 0.65 0.39 0.61 0.56 0.01 0.89 1.00 0.01 0.70 0.19 0.86 0.13 0.56 0.38 0.93 0.39 0.97 0.41 0.30 0.60 1.00 0.23 0.28 0.26 0.10 0.22 0.04 0.59 ]
[0.20 0.71 0.06 0.77 0.02 0.64 0.52 0.22 1.00 0.02 0.50 0.49 0.71 0.06 0.40 0.61 0.87 0.42 0.02 0.50 0.54 0.54 0.73 0.56 0.84 0.90 0.78 0.72 0.51 0.17 0.08 0.34 0.67 0.97 0.34 0.78 0.83 0.65 0.48 ]
[0.16 0.07 0.86 0.31 0.17 0.93 0.21 0.08 0.02 1.00 0.11 0.56 0.62 0.28 0.98 0.55 0.27 0.60 0.31 0.99 0.58 0.97 0.61 0.76 0.37 0.06 0.31 0.02 0.51 0.46 0.97 0.49 0.72 0.04 0.61 0.90 0.42 0.46 0.48 ]
[0.68 0.71 0.75 0.23 0.44 0.52 0.41 0.79 0.50 0.11 1.00 0.30 0.60 0.13 0.02 0.34 0.66 0.22 0.56 0.35 0.59 0.84 0.70 0.24 0.66 0.06 0.06 0.30 0.40 0.54 0.24 0.44 0.80 0.62 0.77 0.10 0.48 0.99 0.48 ]
[0.46 0.27 0.34 0.41 0.85 0.74 0.34 0.65 0.49 0.56 0.30 1.00 0.10 0.01 0.35 0.56 0.08 0.61 0.93 0.68 0.59 0.19 0.09 0.32 0.24 0.97 0.91 0.65 0.62 0.15 0.45 0.20 0.23 0.82 0.57 0.26 0.18 0.79 0.05 ]
[0.98 0.40 0.86 0.80 0.00 0.23 0.19 0.39 0.71 0.62 0.60 0.10 1.00 0.75 0.59 0.09 0.80 0.64 0.94 0.81 0.09 0.51 0.37 0.78 0.31 0.32 0.62 0.85 0.70 0.77 0.31 0.14 0.56 0.16 0.29 0.98 0.29 0.40 1.00 ]
[0.03 0.20 0.57 0.96 0.90 0.36 0.48 0.61 0.06 0.28 0.13 0.01 0.75 1.00 0.04 0.52 0.68 0.86 0.26 0.63 0.36 0.61 0.04 0.27 0.31 0.78 0.06 0.93 0.64 0.88 0.85 0.86 0.25 0.72 0.49 0.89 0.05 0.31 0.61 ]
[0.20 0.78 0.28 0.13 0.97 0.37 0.75 0.56 0.40 0.98 0.02 0.35 0.59 0.04 1.00 0.11 0.26 0.34 0.94 0.49 1.00 0.94 0.60 0.43 0.10 0.12 0.95 0.44 0.24 0.50 0.07 0.24 0.20 0.04 0.85 0.07 0.91 0.66 0.73 ]
[0.51 0.21 0.95 0.46 0.28 0.54 0.71 0.01 0.61 0.55 0.34 0.56 0.09 0.52 0.11 1.00 0.62 0.82 0.29 0.40 0.19 0.92 0.61 0.93 0.59 0.86 0.95 0.50 0.64 0.62 0.85 0.86 0.87 0.14 0.95 0.21 0.54 0.60 0.63 ]
[0.44 0.84 0.27 0.68 0.73 0.57 0.43 0.89 0.87 0.27 0.66 0.08 0.80 0.68 0.26 0.62 1.00 0.68 0.22 0.56 0.15 0.35 0.12 0.88 0.27 0.78 0.64 0.47 0.50 0.46 0.39 0.84 0.87 0.48 0.92 0.39 0.23 0.97 0.41 ]
[0.18 0.80 0.16 0.22 0.85 0.55 0.27 1.00 0.42 0.60 0.22 0.61 0.64 0.86 0.34 0.82 0.68 1.00 0.60 0.69 0.45 0.03 0.87 0.05 0.13 0.99 0.06 0.81 0.65 0.49 0.74 0.49 0.95 0.40 0.80 0.99 0.23 0.41 0.72 ]
[0.91 0.48 0.61 0.82 0.18 0.50 0.91 0.01 0.02 0.31 0.56 0.93 0.94 0.26 0.94 0.29 0.22 0.60 1.00 0.98 0.90 0.23 0.17 0.26 0.32 0.11 0.90 0.98 0.09 0.55 0.70 0.02 0.18 0.37 0.23 0.98 0.41 0.56 0.43 ]
[0.14 0.45 0.94 0.17 0.51 0.04 0.18 0.70 0.50 0.99 0.35 0.68 0.81 0.63 0.49 0.40 0.56 0.69 0.98 1.00 0.30 0.45 0.44 0.48 0.47 0.96 0.95 0.84 0.65 0.31 0.11 0.93 0.87 0.81 0.23 0.43 0.66 0.34 0.36 ]
[0.87 0.61 0.56 0.94 0.98 0.45 0.49 0.19 0.54 0.58 0.59 0.59 0.09 0.36 1.00 0.19 0.15 0.45 0.90 0.30 1.00 0.22 0.54 0.46 0.91 0.04 0.46 0.82 0.79 0.54 0.30 0.08 0.80 0.96 0.07 0.40 0.50 0.97 0.53 ]
[0.80 0.53 0.99 0.06 0.42 0.50 0.45 0.86 0.54 0.97 0.84 0.19 0.51 0.61 0.94 0.92 0.35 0.03 0.23 0.45 0.22 1.00 0.37 0.03 0.83 0.11 0.32 0.61 0.42 0.65 0.38 0.01 0.21 0.88 0.31 0.86 0.06 0.37 0.79 ]
