D = 6;
n = [ 4 4 4 4 4 4 ];
N = 87;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.49 0.07 0.65 0.66 0.51 0.52 0.90 0.32 0.30 0.02 0.92 0.63 0.91 0.80 0.86 0.41 0.79 0.45 0.42 0.92 0.87 0.66 0.78 0.72 0.36 0.14 0.95 0.47 0.86 0.70 0.99 0.79 0.01 0.89 0.91 0.90 0.35 0.23 0.54 0.17 0.51 0.22 0.35 0.53 0.98 0.33 0.02 0.94 0.53 0.05 0.92 0.94 0.80 0.48 0.82 0.94 0.03 0.02 0.32 0.68 0.66 0.01 0.88 0.38 0.46 0.43 0.41 0.23 0.81 0.47 0.25 0.10 0.85 0.64 0.69 0.16 0.61 0.28 0.55 0.21 0.93 0.13 0.62 0.74 0.97 0.11 ]
[0.49 1.00 0.73 0.05 0.87 0.62 0.63 0.47 0.01 0.31 0.79 0.81 0.10 0.26 0.89 0.14 0.11 0.22 0.53 0.15 0.65 0.38 0.60 0.71 0.46 0.54 0.80 0.29 0.71 0.24 0.77 0.50 0.68 0.40 0.17 0.38 1.00 0.55 0.30 0.53 0.92 0.14 0.16 0.74 0.00 0.08 0.32 0.19 1.00 0.92 0.27 0.09 0.48 0.28 0.95 0.97 0.31 0.59 0.03 0.66 0.09 0.24 0.62 0.98 0.15 0.65 0.82 0.21 0.98 0.16 0.19 0.78 0.03 0.54 0.51 0.27 0.20 0.81 0.13 0.77 0.48 0.26 0.15 0.27 0.31 0.87 0.63 ]
[0.07 0.73 1.00 0.56 0.49 0.21 0.24 0.24 0.27 0.80 0.76 0.18 0.75 0.67 0.25 0.76 0.95 0.16 0.81 0.57 0.47 0.18 0.01 0.31 0.37 0.09 0.82 0.61 0.03 0.53 0.81 0.54 0.24 0.10 0.63 0.10 0.79 0.79 0.29 0.45 0.17 0.72 0.57 0.87 0.97 0.60 0.22 0.38 0.56 0.67 0.02 0.15 0.19 0.24 0.22 0.92 0.95 0.22 0.89 0.97 0.20 0.26 0.68 0.97 0.36 0.07 0.43 0.62 0.20 0.62 0.62 0.37 0.41 0.82 0.41 0.28 0.71 0.19 0.83 0.49 0.07 0.28 0.64 0.11 0.12 0.35 0.27 ]
[0.65 0.05 0.56 1.00 0.26 0.18 0.77 0.47 0.13 0.33 0.46 0.34 0.66 0.49 0.61 0.33 0.92 0.40 0.86 0.93 0.81 0.85 0.20 0.93 0.05 0.86 0.57 0.41 0.11 0.91 0.37 0.50 0.23 0.13 0.06 0.19 0.22 0.09 0.36 0.42 0.08 0.66 0.96 0.31 0.50 0.54 0.68 0.14 0.53 0.41 0.02 0.62 1.00 0.78 0.82 0.79 0.48 0.05 0.06 0.17 0.10 0.30 0.43 0.77 0.32 0.65 0.61 0.46 0.29 0.93 0.01 0.57 0.84 0.94 0.92 0.84 0.71 0.02 0.11 0.61 0.16 0.71 0.98 0.23 0.72 0.59 0.40 ]
[0.66 0.87 0.49 0.26 1.00 0.24 0.21 0.79 0.43 0.96 0.58 0.05 0.46 0.10 0.59 0.04 0.50 0.23 0.92 0.11 0.86 0.55 0.85 0.82 0.22 0.38 0.50 0.05 0.87 0.03 0.54 0.68 0.56 0.83 0.77 0.13 0.68 0.27 0.37 0.99 0.05 0.21 0.49 0.37 0.59 0.98 0.16 0.78 0.71 0.57 0.22 0.74 0.96 0.62 0.82 0.55 0.17 0.25 0.74 0.77 0.15 0.20 0.10 0.99 0.41 0.22 0.90 0.10 0.97 0.29 0.56 0.71 0.91 0.82 0.02 0.72 0.71 0.11 0.07 0.46 0.15 0.90 0.03 0.54 0.80 0.38 0.84 ]
[0.51 0.62 0.21 0.18 0.24 1.00 0.64 0.83 0.06 0.67 0.77 0.05 0.75 0.23 0.11 0.58 0.06 0.64 0.89 0.79 0.90 0.62 0.87 0.26 0.23 0.63 0.94 0.11 0.45 0.50 0.91 0.73 0.48 0.99 0.53 0.21 0.31 0.16 0.16 0.82 0.95 0.10 0.32 0.60 0.94 0.41 0.95 0.72 0.29 0.78 0.84 0.04 0.20 0.69 1.00 0.55 0.96 0.12 0.16 0.91 0.59 0.20 0.09 0.32 0.03 0.29 0.99 0.60 0.16 0.55 0.85 0.81 0.44 0.67 0.44 0.57 0.86 0.36 0.75 0.58 0.76 0.41 0.69 0.67 0.86 0.78 0.26 ]
[0.52 0.63 0.24 0.77 0.21 0.64 1.00 0.97 0.50 0.69 0.92 0.35 0.91 0.25 0.01 0.36 0.16 0.69 0.33 0.86 0.83 0.42 0.04 0.27 0.86 0.75 0.43 0.42 0.60 0.24 0.63 0.28 0.02 0.32 0.18 0.25 0.22 0.77 0.55 0.05 0.59 0.11 0.10 0.33 0.41 0.76 0.34 0.39 0.46 0.96 0.03 0.13 0.62 0.51 0.37 0.83 0.57 0.61 0.12 0.14 0.87 0.48 0.56 0.49 0.76 0.72 0.79 0.29 0.84 0.59 0.57 0.84 0.27 0.90 0.61 0.50 0.97 0.98 0.22 0.97 0.03 0.09 0.57 0.81 0.28 0.01 0.60 ]
[0.90 0.47 0.24 0.47 0.79 0.83 0.97 1.00 0.26 0.16 0.43 0.52 0.11 0.22 0.43 0.15 0.96 0.45 0.85 0.82 0.38 0.33 0.22 0.82 0.36 0.01 0.55 0.28 0.31 0.68 0.44 0.39 0.19 0.41 0.42 0.71 0.53 0.43 0.63 0.43 0.82 0.42 0.21 0.57 0.26 0.03 0.19 0.01 0.42 0.39 0.77 0.64 0.29 0.70 0.84 0.12 0.04 0.66 0.95 0.07 0.42 0.96 0.17 0.21 0.29 0.89 0.60 0.11 0.22 0.16 0.85 0.07 0.56 0.31 0.17 0.97 0.88 0.76 0.10 0.38 0.98 0.21 0.01 0.14 0.09 0.64 0.86 ]
[0.32 0.01 0.27 0.13 0.43 0.06 0.50 0.26 1.00 0.53 0.25 0.80 0.12 0.05 0.78 0.60 0.43 0.14 0.47 0.77 0.53 0.52 0.75 0.71 0.66 0.85 0.44 0.67 0.75 0.67 0.32 0.39 0.84 0.86 0.97 0.38 0.26 0.04 0.42 0.67 0.24 0.66 0.25 0.19 0.46 0.78 0.13 0.89 0.60 0.16 0.09 0.93 0.92 0.08 0.02 0.53 0.39 0.36 0.88 0.20 0.12 0.34 0.07 0.50 0.34 0.57 0.28 0.91 0.10 0.35 0.01 0.83 0.17 0.79 0.20 0.87 0.84 0.54 0.06 0.88 0.19 0.23 0.53 0.30 0.53 1.00 0.45 ]
[0.30 0.31 0.80 0.33 0.96 0.67 0.69 0.16 0.53 1.00 0.47 0.69 0.84 0.04 0.50 0.96 0.16 0.14 0.48 0.79 0.84 0.25 0.58 0.28 0.56 0.76 0.31 0.14 0.57 0.91 0.23 0.69 0.81 0.82 0.84 0.92 0.75 0.55 0.03 0.44 0.05 0.81 0.21 0.15 0.34 0.98 0.70 0.88 0.14 0.75 0.76 0.08 0.51 0.26 0.85 0.59 0.94 0.82 0.98 0.33 0.02 0.90 0.82 0.58 0.95 0.54 0.24 0.57 0.17 0.89 0.21 0.37 0.24 0.04 0.71 0.97 0.45 0.12 0.47 0.83 0.20 0.82 0.73 0.95 0.67 0.97 0.68 ]
