D = 6;
n = [ 4 4 4 4 4 4 ];
N = 49;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.78 0.54 0.74 0.41 0.79 0.72 0.07 0.96 0.55 0.41 0.63 0.37 0.08 0.16 0.31 0.77 0.50 0.73 0.91 0.45 0.07 0.20 0.61 0.07 0.41 0.51 0.32 0.54 0.82 0.60 0.90 0.75 0.89 0.16 0.69 0.36 0.15 0.51 0.65 0.55 0.07 0.33 0.69 0.09 0.45 0.73 0.34 0.84 ]
[0.78 1.00 0.64 0.54 0.71 0.89 0.39 0.33 0.98 0.53 0.04 0.92 0.90 0.07 0.62 0.01 0.81 0.07 0.21 0.94 0.47 0.04 0.62 0.25 0.12 0.58 0.62 0.50 0.83 0.58 0.44 0.47 0.79 0.88 0.97 0.47 0.01 0.94 0.25 0.14 0.48 0.92 0.20 0.03 0.95 0.41 0.20 0.87 0.01 ]
[0.54 0.64 1.00 0.44 0.09 0.16 0.44 0.82 0.46 0.68 0.02 0.79 0.85 0.90 0.49 0.09 0.53 0.07 0.25 0.78 0.87 0.25 0.01 0.52 0.11 0.81 0.53 0.49 0.70 0.73 0.46 0.12 0.47 0.67 0.46 0.92 0.63 0.52 0.43 0.25 1.00 0.52 0.32 0.69 0.05 0.09 0.70 0.89 0.77 ]
[0.74 0.54 0.44 1.00 0.27 0.19 0.66 0.37 0.73 0.59 0.81 0.29 0.23 0.69 0.65 0.54 0.02 0.54 0.81 0.78 0.29 0.70 0.78 0.43 0.87 0.37 0.35 0.24 0.49 0.79 0.89 0.54 0.67 0.54 0.19 0.79 0.61 0.49 0.70 0.52 0.21 0.92 0.60 0.07 0.82 0.38 0.84 0.16 0.70 ]
[0.41 0.71 0.09 0.27 1.00 0.62 0.80 0.60 0.31 0.55 0.64 0.55 0.39 0.12 0.44 0.08 0.93 0.08 0.55 0.33 0.11 0.92 0.46 0.87 0.92 0.53 0.98 0.99 0.40 0.85 0.47 0.17 0.89 0.07 0.09 0.05 0.16 0.04 0.45 0.88 0.30 0.02 0.57 0.02 0.90 0.74 0.61 0.48 0.30 ]
[0.79 0.89 0.16 0.19 0.62 1.00 0.43 0.38 0.16 0.45 0.44 0.46 0.44 0.37 0.44 0.04 0.19 0.81 0.92 0.12 0.21 0.04 0.69 0.70 0.64 0.27 0.21 0.92 0.49 0.37 0.84 0.75 0.18 0.80 0.66 0.66 0.88 0.04 0.24 0.95 0.01 0.93 0.31 0.61 0.12 0.07 0.20 0.79 0.10 ]
[0.72 0.39 0.44 0.66 0.80 0.43 1.00 0.77 0.19 0.24 0.41 0.61 0.72 0.03 0.50 0.74 0.24 0.96 0.09 0.77 0.82 0.04 0.50 0.45 0.81 0.02 0.16 0.49 0.21 0.08 0.62 0.11 0.71 0.52 0.78 0.56 0.67 0.29 0.52 0.89 0.29 0.18 0.07 0.75 0.69 0.98 0.75 0.37 0.42 ]
[0.07 0.33 0.82 0.37 0.60 0.38 0.77 1.00 0.33 0.54 0.25 0.20 0.51 0.13 0.56 0.70 0.88 0.37 0.27 0.58 0.64 0.11 0.26 0.73 0.16 0.97 0.69 0.94 0.56 0.70 0.88 0.49 0.38 0.57 0.04 0.99 0.76 0.81 0.12 0.33 0.36 0.51 0.83 0.29 0.34 0.06 0.57 0.13 0.46 ]
[0.96 0.98 0.46 0.73 0.31 0.16 0.19 0.33 1.00 0.56 0.52 0.79 0.54 0.42 0.66 0.29 0.25 0.52 0.29 0.60 0.94 0.50 0.52 0.05 0.90 0.38 0.38 0.41 0.82 0.33 0.25 0.09 0.74 0.66 0.58 0.13 0.14 0.60 0.22 0.55 0.49 0.35 0.91 0.64 0.38 0.96 0.39 0.82 0.97 ]
[0.55 0.53 0.68 0.59 0.55 0.45 0.24 0.54 0.56 1.00 0.16 0.18 0.27 0.54 0.70 0.19 0.34 0.23 0.21 0.90 0.17 0.30 0.10 0.79 0.06 0.99 0.96 0.94 0.50 0.67 0.72 0.03 0.28 0.52 0.71 0.15 0.67 0.45 0.16 0.56 0.45 0.48 0.84 0.51 0.63 0.60 0.91 0.22 0.14 ]
