D = 4;
n = [ 3 3 3 3 ];
N = 62;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.84 0.70 0.72 0.92 0.37 0.56 0.51 0.96 0.51 0.52 0.72 0.37 0.97 0.67 0.21 0.14 0.26 0.43 0.21 0.80 0.27 0.22 0.65 0.23 0.76 0.55 0.94 0.80 0.38 0.15 0.56 0.42 0.24 0.38 0.33 0.59 0.24 1.00 0.85 0.61 0.83 0.75 0.03 0.01 0.73 0.57 0.31 0.52 0.51 0.26 0.20 0.93 0.12 0.40 0.53 0.75 0.48 0.81 0.88 0.72 0.27 ]
[0.84 1.00 0.47 0.17 0.22 0.93 0.83 0.48 0.30 0.61 0.16 0.90 0.65 0.72 0.90 0.26 0.53 0.45 0.64 0.78 0.33 0.75 0.81 0.06 0.44 0.47 0.51 0.01 0.29 0.01 0.46 0.38 0.68 0.57 0.86 0.35 0.85 0.09 0.41 0.32 0.29 0.46 0.10 0.96 0.79 0.41 0.95 0.79 0.95 0.82 0.77 0.85 0.04 0.40 0.08 0.45 0.93 0.56 0.70 0.72 0.36 0.37 ]
[0.70 0.47 1.00 0.24 0.47 0.32 0.93 0.23 0.10 0.42 0.75 0.87 0.39 0.31 0.04 0.73 0.79 0.52 0.67 0.74 0.17 0.89 0.80 0.18 0.03 0.39 0.68 0.18 0.24 0.40 0.19 1.00 0.28 0.68 0.94 0.24 0.91 0.62 0.06 0.58 0.59 0.33 0.44 0.68 0.08 0.93 0.38 0.29 0.81 0.17 0.21 0.94 0.56 0.88 0.54 0.88 0.16 0.74 0.59 0.00 0.67 0.46 ]
[0.72 0.17 0.24 1.00 0.60 0.90 0.45 0.91 0.77 0.01 0.88 0.96 0.47 0.90 0.92 0.14 0.73 0.75 0.87 0.13 0.21 0.70 0.73 0.58 0.97 0.08 0.41 0.36 0.67 0.79 0.44 0.51 0.62 0.64 0.58 0.65 0.26 0.84 0.37 0.15 0.10 0.51 0.06 0.43 0.03 0.02 0.27 0.72 0.89 0.56 0.45 0.76 0.48 0.49 0.85 0.69 0.15 0.79 0.45 0.34 0.05 0.88 ]
[0.92 0.22 0.47 0.60 1.00 0.93 0.02 0.16 0.26 0.88 0.54 0.83 0.27 0.74 0.50 0.97 0.67 0.29 0.44 0.88 0.92 0.21 0.58 0.62 0.82 0.65 0.77 0.58 0.99 0.23 0.79 0.03 0.96 0.63 0.94 0.86 0.26 0.28 0.86 0.84 0.35 0.45 0.85 0.83 0.95 0.42 0.61 0.79 0.70 0.01 0.21 0.01 0.69 0.62 0.10 0.30 0.19 0.08 0.98 0.15 0.99 0.79 ]
[0.37 0.93 0.32 0.90 0.93 1.00 0.29 0.64 0.73 0.64 0.31 0.79 0.39 0.94 0.77 0.51 0.34 0.04 0.49 0.44 0.18 0.04 0.17 0.84 0.60 0.47 0.74 0.95 0.07 0.04 0.99 0.25 0.63 0.58 0.58 0.57 0.45 0.59 0.84 0.70 0.25 0.87 0.17 0.57 0.06 0.54 0.38 0.73 0.09 0.79 0.61 0.43 0.50 0.99 0.24 0.87 0.60 0.99 0.48 0.91 0.09 0.90 ]
[0.56 0.83 0.93 0.45 0.02 0.29 1.00 0.88 0.22 0.99 0.14 0.74 0.16 0.97 0.44 0.78 0.15 0.53 0.85 0.37 0.40 0.61 0.53 0.67 0.66 0.41 0.09 0.41 0.86 0.22 0.07 0.05 0.83 0.61 0.09 0.28 0.86 0.26 0.42 0.45 0.91 0.69 0.25 0.42 0.26 0.26 0.87 0.69 0.38 0.65 0.69 0.14 0.64 0.59 0.10 0.89 0.67 0.23 0.73 0.22 0.56 0.31 ]
[0.51 0.48 0.23 0.91 0.16 0.64 0.88 1.00 0.49 0.01 0.88 0.59 0.40 0.90 0.32 0.54 0.90 0.62 0.34 0.15 0.06 0.38 0.39 0.00 0.45 0.26 0.21 0.48 0.68 1.00 0.26 0.18 0.61 0.45 0.09 0.13 0.64 0.25 0.88 0.07 0.44 0.60 0.84 0.58 0.04 0.21 0.99 0.56 0.18 0.76 0.19 0.32 0.11 0.72 0.89 0.37 0.47 0.36 0.84 0.23 0.18 0.54 ]
[0.96 0.30 0.10 0.77 0.26 0.73 0.22 0.49 1.00 0.11 0.65 0.28 0.85 0.96 0.01 0.10 0.96 0.82 0.40 0.73 0.93 0.87 0.83 0.72 0.88 0.31 0.32 0.29 0.87 0.29 0.61 0.24 0.12 0.00 0.15 0.67 0.69 0.17 0.34 0.15 0.81 0.48 0.70 0.59 0.12 0.88 0.52 0.26 0.28 0.71 0.77 0.84 0.47 0.21 0.22 0.53 0.44 0.95 0.31 0.51 0.41 0.93 ]
[0.51 0.61 0.42 0.01 0.88 0.64 0.99 0.01 0.11 1.00 0.50 0.53 0.83 0.64 0.12 0.13 0.96 0.87 0.28 0.25 0.01 0.50 0.85 0.91 0.01 0.22 0.50 0.83 0.50 0.78 0.39 0.97 0.53 0.00 0.58 0.20 0.57 0.01 0.36 0.77 0.58 0.42 0.83 0.69 0.06 0.55 0.11 0.98 0.38 0.71 0.52 0.99 0.05 0.99 0.72 0.54 0.74 0.62 0.83 0.96 0.73 0.02 ]
