D = 2;
n = [ 1 1 ];
N = 50;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.75 0.63 0.04 0.33 0.49 0.14 0.99 0.10 0.21 0.39 0.58 0.01 0.60 0.52 0.84 0.70 0.26 0.01 0.56 0.84 0.60 0.83 0.77 0.13 0.10 0.61 0.49 0.16 0.52 0.65 0.81 0.81 0.93 0.12 0.87 0.77 0.56 0.57 0.06 0.97 0.02 0.23 0.55 0.15 0.22 0.10 0.99 0.06 0.52 ]
[0.75 1.00 0.99 0.89 0.69 0.97 0.85 0.51 0.14 0.93 0.74 0.11 0.15 0.04 0.75 0.81 0.27 0.72 0.31 0.76 0.86 0.09 0.15 0.49 0.13 0.80 0.22 0.14 0.58 0.26 0.62 0.60 0.70 0.98 0.12 0.72 0.64 0.57 0.02 0.13 0.68 0.33 0.33 0.38 0.18 0.90 0.95 0.64 0.76 0.36 ]
[0.63 0.99 1.00 0.86 0.35 0.16 0.74 0.42 0.26 0.79 0.76 0.14 0.64 0.51 0.19 0.72 0.37 0.69 0.03 0.32 0.70 0.87 0.16 0.32 0.23 0.92 0.32 0.60 0.62 0.39 0.22 0.24 0.04 0.45 0.27 0.27 0.39 0.65 0.57 0.75 0.33 0.16 0.53 0.58 0.18 0.11 0.49 0.87 0.41 0.10 ]
[0.04 0.89 0.86 1.00 0.44 0.27 0.16 0.12 0.10 0.74 0.86 0.28 0.10 0.80 0.05 0.42 0.95 0.27 0.64 0.96 0.26 0.32 0.99 0.52 0.57 0.86 0.02 0.61 0.06 0.44 0.05 0.26 0.83 0.81 0.12 0.97 0.14 0.10 0.62 0.74 0.00 0.72 0.44 0.67 0.23 0.73 0.54 0.96 0.54 0.34 ]
[0.33 0.69 0.35 0.44 1.00 0.11 0.57 0.37 0.33 0.97 0.29 0.89 0.12 0.71 0.73 0.80 0.79 0.96 0.90 0.37 0.09 0.53 0.54 0.69 0.93 0.08 0.32 0.91 0.33 0.46 0.01 0.17 0.04 0.00 0.50 0.61 0.74 0.15 0.17 0.07 0.23 0.57 0.72 0.58 0.46 0.00 0.97 0.05 0.27 0.23 ]
[0.49 0.97 0.16 0.27 0.11 1.00 0.06 0.67 0.80 0.88 0.59 0.47 0.77 0.49 0.45 0.61 0.15 0.06 0.85 0.55 0.56 0.86 0.26 0.06 0.27 0.41 0.63 0.27 0.17 0.96 0.74 0.75 0.95 0.89 0.75 0.47 0.57 0.95 0.37 0.20 0.27 0.77 0.87 0.89 0.85 0.88 0.88 0.71 0.87 0.25 ]
[0.14 0.85 0.74 0.16 0.57 0.06 1.00 0.11 0.86 0.42 0.48 0.33 0.64 0.96 0.32 0.54 0.09 0.91 0.73 0.05 0.08 0.73 0.21 0.05 0.78 0.25 0.88 0.32 0.98 0.61 0.58 0.04 0.36 0.18 0.58 0.94 0.05 0.43 0.14 0.38 0.34 0.08 0.77 0.08 0.47 0.56 0.63 0.01 0.57 0.16 ]
[0.99 0.51 0.42 0.12 0.37 0.67 0.11 1.00 0.58 0.85 0.69 0.30 0.35 0.13 0.12 0.46 0.57 0.66 0.42 0.15 0.52 0.91 0.46 0.60 0.66 0.81 0.42 0.86 0.42 0.81 0.87 0.48 0.58 0.60 0.83 0.28 0.67 0.91 0.94 0.21 0.97 0.82 0.29 0.21 0.63 0.39 0.51 0.38 0.40 0.07 ]
[0.10 0.14 0.26 0.10 0.33 0.80 0.86 0.58 1.00 0.78 0.20 0.79 0.82 0.02 0.30 0.67 0.25 0.88 0.72 0.82 0.89 0.36 0.58 0.86 0.66 0.81 0.37 0.75 0.61 0.13 0.20 0.77 0.72 0.41 0.84 0.91 0.80 0.10 0.35 0.44 0.02 0.55 0.43 0.87 0.72 0.70 0.41 0.92 0.09 0.13 ]
[0.21 0.93 0.79 0.74 0.97 0.88 0.42 0.85 0.78 1.00 0.32 0.49 0.46 0.90 0.81 0.68 0.93 0.55 0.35 0.84 0.30 0.32 0.78 0.03 0.24 0.70 0.23 0.06 1.00 0.79 0.00 0.68 0.33 0.64 0.08 0.14 0.60 0.93 0.68 0.02 0.93 0.70 0.55 0.72 0.78 0.94 0.93 0.62 0.76 0.34 ]
