D = 2;
n = [ 4 4 ];
N = 53;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.51 0.43 0.09 0.17 0.80 0.15 0.38 0.84 0.71 0.07 0.48 0.91 0.16 0.44 0.77 0.11 0.06 0.45 0.75 0.07 0.10 0.17 0.78 0.11 0.87 0.41 0.09 0.46 0.18 0.28 0.80 0.19 0.62 0.30 0.36 0.22 0.08 0.56 0.56 0.55 0.16 0.65 0.48 0.93 0.76 0.38 0.78 0.63 0.25 0.20 0.05 0.59 ]
[0.51 1.00 0.57 0.53 0.64 0.74 0.61 0.44 0.06 0.44 0.75 0.17 0.83 0.36 0.07 0.08 0.12 0.47 0.34 0.39 0.69 0.29 0.41 0.90 0.98 0.29 0.74 0.53 0.97 0.48 0.47 0.58 0.92 0.89 0.35 0.36 0.75 0.97 0.39 0.62 0.73 0.26 0.93 0.90 0.55 0.35 0.55 0.69 0.46 0.68 0.66 0.85 0.20 ]
[0.43 0.57 1.00 0.32 0.05 0.90 0.16 0.51 0.91 0.40 0.60 0.78 0.40 0.31 0.53 0.28 0.71 0.69 0.38 0.23 0.77 0.46 0.38 0.92 0.94 0.08 0.28 0.57 0.01 0.49 0.86 0.19 0.99 0.48 0.30 0.04 0.83 0.98 0.55 0.88 0.71 0.65 0.97 0.43 0.42 0.72 0.34 0.88 0.02 0.46 0.27 0.85 0.15 ]
[0.09 0.53 0.32 1.00 0.68 0.66 0.39 0.29 0.23 0.98 0.62 0.42 0.13 0.70 0.20 0.50 0.60 0.72 0.90 0.78 0.29 0.54 0.05 0.17 0.84 0.66 0.41 0.09 0.05 0.67 0.16 0.41 0.43 0.98 1.00 0.71 0.70 0.07 0.89 0.59 0.30 0.44 0.70 0.57 0.05 0.74 0.14 0.30 0.12 0.61 0.85 0.10 0.22 ]
[0.17 0.64 0.05 0.68 1.00 0.88 0.46 0.31 0.37 0.53 0.96 0.73 0.13 0.24 0.83 0.11 0.85 0.77 0.20 0.54 0.32 0.65 0.97 0.43 0.05 0.51 0.68 0.00 0.20 0.18 0.19 0.43 0.13 0.44 0.76 0.33 0.97 0.09 0.67 0.98 0.68 0.19 0.57 0.40 0.16 0.43 0.73 0.87 0.62 0.93 0.41 0.71 0.29 ]
[0.80 0.74 0.90 0.66 0.88 1.00 0.93 0.72 0.11 0.11 0.90 0.56 0.39 0.06 0.93 0.49 0.30 0.31 0.62 0.42 0.36 0.06 0.08 0.68 0.08 0.50 0.23 0.38 0.85 0.61 0.31 0.70 0.99 0.23 0.76 0.21 0.45 0.34 0.55 0.39 0.01 0.90 0.09 0.46 0.43 0.97 0.07 0.77 0.06 0.32 0.25 0.88 0.50 ]
[0.15 0.61 0.16 0.39 0.46 0.93 1.00 0.85 0.05 0.72 0.79 0.72 0.17 0.87 0.23 0.42 0.72 0.49 0.47 0.76 0.60 0.17 0.38 0.21 0.67 0.38 0.59 0.37 0.68 0.97 0.53 0.47 0.17 0.35 0.14 0.90 0.98 0.61 0.79 0.58 0.77 0.09 0.92 0.14 0.38 0.91 0.07 0.33 0.28 0.93 0.12 0.57 0.08 ]
[0.38 0.44 0.51 0.29 0.31 0.72 0.85 1.00 0.57 0.51 0.93 0.58 0.04 0.15 0.85 0.68 0.75 0.02 0.36 0.35 0.68 0.42 0.32 0.75 0.43 0.79 0.10 0.42 0.66 0.02 0.56 0.35 0.74 0.96 0.48 0.23 0.82 0.00 0.87 0.31 0.06 0.51 0.65 0.95 0.19 0.04 0.13 0.11 0.00 0.61 0.38 0.36 0.60 ]
[0.84 0.06 0.91 0.23 0.37 0.11 0.05 0.57 1.00 0.56 0.51 0.80 0.59 0.77 0.98 0.51 0.95 0.57 0.12 0.59 0.34 0.80 0.39 0.74 0.68 0.28 0.73 0.08 0.39 0.43 0.47 0.53 0.01 0.78 0.15 0.25 0.41 0.20 0.06 0.15 0.39 0.07 0.81 0.14 0.32 0.83 0.15 0.10 0.61 0.97 0.19 0.34 0.87 ]
[0.71 0.44 0.40 0.98 0.53 0.11 0.72 0.51 0.56 1.00 0.56 0.20 0.07 0.66 0.39 0.23 0.22 0.80 0.19 0.49 0.96 0.16 0.03 0.16 0.87 0.87 0.76 0.82 0.20 0.53 0.40 0.37 0.83 0.28 0.32 0.81 0.48 0.70 0.59 0.83 0.58 0.06 0.04 0.60 0.63 0.78 0.33 0.61 0.92 0.60 0.74 0.45 0.36 ]
