D = 4;
n = [ 3 3 3 3 ];
N = 35;
d = [1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.41 0.16 0.40 0.71 0.36 0.77 0.66 0.06 0.55 0.71 0.64 0.62 0.53 0.68 0.66 0.09 0.32 0.32 0.54 0.26 0.59 0.87 0.95 0.68 0.02 0.64 0.06 0.56 0.16 0.46 0.54 0.24 0.26 0.97 ]
[0.41 1.00 0.99 0.65 0.02 0.66 0.06 0.64 0.96 0.10 0.35 0.74 0.09 0.56 0.65 0.77 0.51 0.69 0.59 0.37 0.86 0.21 0.86 0.38 0.51 0.59 0.01 0.42 0.47 0.70 0.19 0.43 0.12 0.75 0.10 ]
[0.16 0.99 1.00 0.01 0.49 0.19 0.75 0.30 0.86 0.72 0.30 0.86 0.06 0.09 0.19 0.23 0.53 0.87 0.01 0.88 0.86 0.83 0.03 0.03 0.94 0.93 0.70 0.42 0.13 0.14 0.94 0.50 0.44 0.60 0.38 ]
[0.40 0.65 0.01 1.00 0.59 0.46 0.70 0.36 0.54 0.30 0.72 0.04 0.38 0.41 0.73 0.21 0.96 0.76 0.22 0.42 0.44 0.83 0.25 0.11 0.24 0.75 0.79 0.22 0.61 0.40 0.93 0.84 0.04 0.30 0.46 ]
[0.71 0.02 0.49 0.59 1.00 0.46 0.26 0.94 0.31 0.67 0.82 0.14 0.56 0.94 0.49 0.39 0.92 0.81 0.88 0.66 0.76 0.47 0.41 0.05 0.06 0.40 0.33 0.39 0.53 0.39 0.74 0.27 0.61 0.88 0.65 ]
[0.36 0.66 0.19 0.46 0.46 1.00 0.41 0.55 0.61 0.49 0.31 0.55 0.69 0.15 0.57 0.13 0.20 0.13 0.94 0.38 0.06 0.74 0.47 0.03 0.95 0.54 0.85 0.80 0.85 0.48 0.02 0.38 0.64 0.53 0.63 ]
[0.77 0.06 0.75 0.70 0.26 0.41 1.00 0.02 0.30 0.84 0.76 0.28 0.83 0.62 0.97 0.18 0.68 0.63 0.25 0.33 0.13 0.97 0.75 0.90 0.87 0.39 0.67 0.86 0.80 0.55 0.93 0.65 0.03 0.13 0.66 ]
[0.66 0.64 0.30 0.36 0.94 0.55 0.02 1.00 0.53 1.00 0.15 0.92 0.18 0.80 0.14 0.48 0.61 0.59 0.83 0.31 0.49 0.96 0.74 0.30 0.93 0.62 0.01 0.61 0.80 0.02 0.46 0.52 0.93 0.86 0.52 ]
[0.06 0.96 0.86 0.54 0.31 0.61 0.30 0.53 1.00 0.26 0.60 0.61 0.17 0.12 0.70 0.84 0.80 0.02 0.66 0.65 0.48 0.21 0.73 0.01 0.48 0.52 0.87 0.48 0.10 0.61 0.59 0.77 0.87 0.50 0.61 ]
[0.55 0.10 0.72 0.30 0.67 0.49 0.84 1.00 0.26 1.00 0.26 0.10 0.43 0.04 0.05 0.44 0.91 0.44 0.34 0.30 0.27 0.51 0.77 0.21 0.30 0.34 0.06 0.35 0.69 0.44 0.88 0.96 0.54 0.99 0.48 ]
[0.71 0.35 0.30 0.72 0.82 0.31 0.76 0.15 0.60 0.26 1.00 0.10 0.47 0.13 0.69 0.86 0.18 0.15 0.46 0.30 0.57 0.63 0.64 0.65 0.85 0.30 0.33 0.23 0.58 0.91 0.09 0.96 0.02 0.72 0.57 ]
[0.64 0.74 0.86 0.04 0.14 0.55 0.28 0.92 0.61 0.10 0.10 1.00 0.87 0.43 0.14 0.05 0.01 0.53 0.14 0.09 0.68 0.82 0.42 0.37 0.87 0.92 0.43 0.47 0.14 0.24 0.01 0.56 0.67 0.44 0.15 ]
[0.62 0.09 0.06 0.38 0.56 0.69 0.83 0.18 0.17 0.43 0.47 0.87 1.00 0.78 0.32 0.18 0.45 0.66 0.75 0.28 0.82 0.50 0.07 0.03 0.27 0.87 0.71 0.09 0.93 0.27 0.62 0.78 0.16 0.78 0.21 ]
[0.53 0.56 0.09 0.41 0.94 0.15 0.62 0.80 0.12 0.04 0.13 0.43 0.78 1.00 0.40 0.99 0.62 0.21 0.61 0.23 0.33 0.98 0.53 0.31 0.60 0.35 0.28 0.70 0.88 0.37 0.31 0.01 0.36 0.04 0.87 ]
[0.68 0.65 0.19 0.73 0.49 0.57 0.97 0.14 0.70 0.05 0.69 0.14 0.32 0.40 1.00 0.09 0.11 0.53 0.30 0.57 0.75 0.23 0.60 0.15 0.98 0.70 0.95 0.21 0.89 0.96 0.38 0.60 0.47 0.30 0.75 ]
[0.66 0.77 0.23 0.21 0.39 0.13 0.18 0.48 0.84 0.44 0.86 0.05 0.18 0.99 0.09 1.00 0.07 0.79 0.44 0.11 0.47 0.88 0.05 0.69 0.04 0.35 0.08 0.22 0.65 0.57 0.63 0.85 0.42 0.30 0.51 ]
[0.09 0.51 0.53 0.96 0.92 0.20 0.68 0.61 0.80 0.91 0.18 0.01 0.45 0.62 0.11 0.07 1.00 0.94 0.55 0.65 0.43 0.48 0.68 0.01 0.26 0.79 0.32 0.37 0.37 0.06 0.45 0.20 0.44 0.88 0.71 ]
[0.32 0.69 0.87 0.76 0.81 0.13 0.63 0.59 0.02 0.44 0.15 0.53 0.66 0.21 0.53 0.79 0.94 1.00 0.13 0.29 0.28 0.97 0.60 0.20 0.48 0.09 0.31 0.96 0.23 0.70 0.37 0.60 0.80 0.21 0.88 ]
[0.32 0.59 0.01 0.22 0.88 0.94 0.25 0.83 0.66 0.34 0.46 0.14 0.75 0.61 0.30 0.44 0.55 0.13 1.00 0.54 0.30 0.34 0.20 0.07 0.86 0.19 0.21 0.24 0.27 0.79 0.18 0.14 0.50 0.09 0.57 ]
[0.54 0.37 0.88 0.42 0.66 0.38 0.33 0.31 0.65 0.30 0.30 0.09 0.28 0.23 0.57 0.11 0.65 0.29 0.54 1.00 0.30 0.75 0.34 0.82 0.57 0.18 0.99 0.89 0.01 0.51 0.64 0.14 0.26 0.73 0.22 ]
[0.26 0.86 0.86 0.44 0.76 0.06 0.13 0.49 0.48 0.27 0.57 0.68 0.82 0.33 0.75 0.47 0.43 0.28 0.30 0.30 1.00 0.68 0.59 0.82 0.45 0.69 0.62 0.27 0.72 0.00 0.62 0.49 0.09 0.66 0.23 ]
[0.59 0.21 0.83 0.83 0.47 0.74 0.97 0.96 0.21 0.51 0.63 0.82 0.50 0.98 0.23 0.88 0.48 0.97 0.34 0.75 0.68 1.00 0.45 0.84 0.79 0.94 0.17 0.96 0.75 0.76 0.83 0.57 0.90 0.30 0.83 ]
[0.87 0.86 0.03 0.25 0.41 0.47 0.75 0.74 0.73 0.77 0.64 0.42 0.07 0.53 0.60 0.05 0.68 0.60 0.20 0.34 0.59 0.45 1.00 0.96 0.21 0.43 0.41 0.30 0.29 0.18 0.18 0.35 0.59 0.29 0.40 ]
