D = 2;
n = [ 4 4 ];
N = 34;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.63 0.60 0.13 0.44 0.85 0.98 0.82 0.82 0.18 0.61 0.35 1.00 0.27 0.84 0.49 0.16 0.38 0.91 0.93 0.80 0.34 0.63 0.15 0.48 0.21 0.06 0.26 0.72 0.45 0.21 0.03 0.88 0.25 ]
[0.63 1.00 0.25 0.80 0.44 0.81 0.64 0.86 0.86 0.97 0.34 0.11 0.22 0.32 0.00 0.17 0.40 0.22 0.24 0.50 0.52 0.72 0.33 0.77 0.47 0.58 0.15 0.65 0.96 0.20 0.87 0.57 0.62 0.62 ]
[0.60 0.25 1.00 0.94 0.75 0.69 0.08 0.05 0.70 0.02 0.66 0.64 0.88 0.40 0.76 0.91 0.90 0.10 0.72 0.49 0.00 0.38 0.80 0.14 0.67 0.91 0.27 0.22 0.32 0.08 0.25 0.97 0.87 0.57 ]
[0.13 0.80 0.94 1.00 0.16 0.30 0.86 0.27 0.29 0.17 0.73 0.76 0.59 0.45 0.70 0.38 0.47 0.33 0.74 0.76 0.52 0.18 0.64 0.49 0.64 0.90 0.19 0.20 0.63 0.21 0.92 0.40 0.79 0.27 ]
[0.44 0.44 0.75 0.16 1.00 0.46 0.12 0.45 0.06 0.22 0.62 0.88 0.70 0.08 0.74 0.76 0.59 0.55 0.09 0.61 0.77 0.05 0.46 0.96 0.52 0.46 0.55 0.77 0.34 0.49 0.44 0.01 0.82 0.29 ]
[0.85 0.81 0.69 0.30 0.46 1.00 0.19 0.93 0.92 0.39 0.49 0.27 0.45 0.96 0.94 0.50 0.95 0.77 0.75 0.14 0.60 0.07 0.09 0.06 0.87 0.10 0.19 0.40 0.78 0.72 0.40 0.96 0.56 0.14 ]
[0.98 0.64 0.08 0.86 0.12 0.19 1.00 0.26 0.95 0.33 0.87 0.94 0.65 0.26 0.26 0.45 0.98 0.57 0.02 0.29 0.55 0.09 1.00 0.36 0.81 0.43 0.71 0.64 0.66 0.02 0.78 0.69 0.22 0.92 ]
[0.82 0.86 0.05 0.27 0.45 0.93 0.26 1.00 0.87 0.56 0.78 0.75 0.93 0.16 0.04 0.06 0.64 0.26 0.14 0.75 0.88 0.44 0.70 0.97 0.34 0.68 0.88 0.07 0.91 0.27 0.08 0.66 0.15 0.55 ]
[0.82 0.86 0.70 0.29 0.06 0.92 0.95 0.87 1.00 0.20 0.90 0.13 0.49 0.31 0.30 0.26 0.02 0.32 0.66 0.89 0.98 0.66 0.16 0.34 0.19 0.99 0.24 0.07 0.04 0.90 0.27 0.57 0.30 0.32 ]
[0.18 0.97 0.02 0.17 0.22 0.39 0.33 0.56 0.20 1.00 0.91 0.40 0.53 0.03 0.02 0.42 0.09 0.99 0.26 0.33 0.20 0.83 0.17 0.79 0.10 0.86 0.22 0.15 0.68 0.89 0.48 0.95 0.91 0.94 ]
[0.61 0.34 0.66 0.73 0.62 0.49 0.87 0.78 0.90 0.91 1.00 0.39 0.49 0.63 0.34 0.54 0.89 0.40 0.99 0.75 0.09 0.61 0.54 0.72 0.17 0.41 0.85 0.96 0.89 0.18 0.28 0.20 0.78 0.37 ]
