D = 8;
n = [ 5 5 5 5 5 5 5 5 ];
N = 51;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.91 0.68 0.92 0.33 0.11 0.84 0.82 0.45 0.53 0.85 0.37 0.52 0.93 0.95 0.86 0.83 0.93 0.39 0.01 0.52 0.52 0.97 0.14 0.61 0.12 0.36 0.37 0.74 0.01 0.56 0.66 0.26 0.69 0.93 0.91 0.62 0.96 0.66 0.37 0.57 0.78 0.72 0.45 0.55 0.93 0.26 0.33 0.83 0.45 0.84 ]
[0.91 1.00 0.13 0.59 0.67 0.72 0.51 0.98 0.89 0.19 0.40 0.50 0.08 0.67 0.26 0.59 0.06 0.55 0.66 0.42 0.97 0.28 0.96 0.35 0.99 0.65 0.21 0.87 0.78 0.37 0.14 0.29 0.96 0.89 0.13 0.06 0.51 0.90 0.50 0.59 0.61 0.31 0.51 0.68 0.96 0.87 0.31 0.99 0.38 0.73 0.32 ]
[0.68 0.13 1.00 0.64 0.93 0.90 0.27 0.39 0.66 0.25 0.49 0.01 0.08 0.36 0.85 0.44 0.17 0.92 0.38 0.01 0.65 0.85 0.45 0.07 0.32 0.55 0.72 0.95 0.21 0.20 0.28 0.61 0.59 0.16 0.39 0.41 0.45 0.90 0.46 0.64 0.39 0.94 0.44 0.97 0.48 0.19 0.27 0.36 0.77 0.82 0.99 ]
[0.92 0.59 0.64 1.00 0.03 0.00 0.31 0.58 0.42 0.98 0.67 0.55 0.28 0.25 0.27 0.18 0.16 0.63 0.81 0.25 0.54 0.23 0.03 0.01 0.52 0.94 0.76 0.14 0.44 0.11 0.51 0.86 0.37 0.98 0.93 0.36 0.70 0.31 0.82 0.70 0.67 0.58 0.56 0.38 0.58 0.27 0.32 0.13 0.88 0.73 0.48 ]
[0.33 0.67 0.93 0.03 1.00 0.31 0.33 0.14 0.30 0.50 0.60 0.01 0.26 0.35 0.21 0.92 0.34 0.64 0.26 0.92 0.13 0.34 0.58 0.03 0.69 0.72 0.56 0.82 0.56 0.93 0.26 0.77 0.34 0.08 0.63 0.45 0.06 0.48 0.86 0.66 0.85 0.78 0.66 0.38 0.29 0.86 0.47 0.34 0.37 0.18 0.85 ]
[0.11 0.72 0.90 0.00 0.31 1.00 0.06 0.03 0.80 0.80 0.16 0.39 0.75 0.13 0.78 0.09 0.50 0.27 0.83 0.64 0.69 0.77 0.70 0.93 0.64 0.92 0.90 0.15 0.36 0.14 0.37 0.82 0.82 0.29 0.81 0.77 0.25 0.55 0.78 0.54 0.61 0.29 0.32 0.81 0.33 0.33 0.85 0.56 0.03 0.47 0.34 ]
[0.84 0.51 0.27 0.31 0.33 0.06 1.00 0.60 0.42 0.43 0.04 0.72 0.18 0.95 0.22 0.10 0.19 0.80 0.59 0.05 0.61 0.07 0.87 0.79 0.68 0.16 0.20 0.98 0.16 0.25 0.92 0.57 0.81 0.30 0.64 0.90 0.35 0.05 0.20 0.71 0.30 0.68 0.70 0.80 0.87 0.40 0.55 0.24 0.46 0.39 0.11 ]
[0.82 0.98 0.39 0.58 0.14 0.03 0.60 1.00 0.18 0.13 0.55 0.89 0.54 0.71 0.05 0.93 0.99 0.11 0.25 0.91 0.02 0.56 0.54 0.35 0.26 0.85 0.83 0.84 0.20 0.17 0.18 0.18 0.77 0.44 0.96 0.31 0.83 0.56 0.62 0.43 0.90 0.04 0.16 0.85 0.41 0.62 0.36 0.01 0.29 0.04 0.31 ]
[0.45 0.89 0.66 0.42 0.30 0.80 0.42 0.18 1.00 0.03 0.65 0.47 0.84 0.35 0.04 0.28 0.91 0.61 0.48 0.49 0.76 0.31 0.17 0.89 0.25 0.15 0.77 0.90 0.68 0.85 0.68 0.18 0.05 0.65 0.22 0.15 0.14 0.64 0.92 0.54 0.40 0.41 0.39 0.30 0.05 0.62 0.16 0.06 0.81 0.70 0.80 ]
[0.53 0.19 0.25 0.98 0.50 0.80 0.43 0.13 0.03 1.00 0.41 0.85 0.16 0.85 0.75 0.37 0.13 0.45 0.43 0.18 0.96 0.49 0.45 0.76 0.31 0.07 0.15 0.59 0.52 0.97 0.64 0.53 0.15 0.82 0.65 0.12 0.60 0.99 0.11 0.01 0.34 0.48 0.29 0.86 0.35 0.23 0.78 0.15 0.67 0.46 0.89 ]
