D = 2;
n = [ 5 5 ];
N = 25;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.86 0.11 0.19 0.14 0.89 0.29 0.96 0.12 0.44 0.18 0.48 0.08 0.06 0.34 0.81 0.30 0.71 0.08 0.04 0.13 0.44 0.55 0.07 0.75 ]
[0.86 1.00 0.93 0.98 0.97 0.31 0.51 0.11 0.63 0.70 0.39 0.36 0.06 0.32 0.87 0.16 0.17 0.91 0.23 0.21 0.13 0.04 0.75 0.55 0.09 ]
[0.11 0.93 1.00 0.12 0.13 0.04 0.91 0.19 0.47 0.83 0.54 0.76 0.68 0.15 0.76 0.42 0.75 0.14 0.02 0.47 0.23 0.39 0.61 0.85 0.86 ]
[0.19 0.98 0.12 1.00 0.52 0.08 0.78 0.53 0.40 0.36 0.46 0.28 0.49 0.22 0.05 0.54 0.94 0.93 0.86 0.24 0.78 0.94 0.18 0.39 1.00 ]
[0.14 0.97 0.13 0.52 1.00 0.80 0.25 0.49 0.39 0.03 0.03 0.38 0.23 0.73 0.35 0.27 0.87 0.72 0.83 0.93 0.79 0.62 0.70 0.26 0.05 ]
[0.89 0.31 0.04 0.08 0.80 1.00 0.58 0.15 0.33 0.91 0.87 0.97 0.56 0.24 0.15 0.71 1.00 0.06 0.08 0.69 0.78 0.89 0.00 0.55 0.64 ]
[0.29 0.51 0.91 0.78 0.25 0.58 1.00 0.21 0.79 0.06 0.32 0.04 0.08 0.17 0.90 0.97 0.24 0.70 0.71 0.56 0.32 0.57 0.06 0.07 0.83 ]
[0.96 0.11 0.19 0.53 0.49 0.15 0.21 1.00 0.65 0.22 0.01 0.67 0.63 0.64 0.90 0.20 0.72 0.14 0.61 0.49 0.10 0.91 0.54 0.35 0.00 ]
[0.12 0.63 0.47 0.40 0.39 0.33 0.79 0.65 1.00 0.19 0.62 0.63 0.22 0.02 0.54 0.45 0.88 0.97 0.77 0.48 0.40 0.83 0.35 0.57 0.12 ]
[0.44 0.70 0.83 0.36 0.03 0.91 0.06 0.22 0.19 1.00 0.50 0.97 0.72 0.93 0.65 0.04 0.13 0.78 0.25 0.90 0.02 1.00 0.72 0.79 0.98 ]
[0.18 0.39 0.54 0.46 0.03 0.87 0.32 0.01 0.62 0.50 1.00 0.86 0.98 0.10 0.98 0.03 0.17 0.12 0.27 0.55 0.64 0.29 0.67 0.10 0.38 ]
[0.48 0.36 0.76 0.28 0.38 0.97 0.04 0.67 0.63 0.97 0.86 1.00 0.13 0.42 0.98 0.94 0.58 0.59 0.14 0.26 0.12 0.68 0.45 0.29 0.48 ]
[0.08 0.06 0.68 0.49 0.23 0.56 0.08 0.63 0.22 0.72 0.98 0.13 1.00 0.87 0.43 0.51 0.77 0.60 0.75 0.14 0.65 0.81 0.88 0.36 0.49 ]
[0.06 0.32 0.15 0.22 0.73 0.24 0.17 0.64 0.02 0.93 0.10 0.42 0.87 1.00 0.46 0.69 0.95 0.57 0.93 0.61 0.52 0.60 0.27 0.20 0.36 ]
[0.34 0.87 0.76 0.05 0.35 0.15 0.90 0.90 0.54 0.65 0.98 0.98 0.43 0.46 1.00 0.39 0.59 0.30 0.38 0.03 0.63 0.12 0.26 0.34 0.12 ]
[0.81 0.16 0.42 0.54 0.27 0.71 0.97 0.20 0.45 0.04 0.03 0.94 0.51 0.69 0.39 1.00 0.91 0.21 0.13 0.45 0.08 0.94 0.76 0.18 0.81 ]
[0.30 0.17 0.75 0.94 0.87 1.00 0.24 0.72 0.88 0.13 0.17 0.58 0.77 0.95 0.59 0.91 1.00 0.65 0.89 0.98 0.40 0.40 0.74 0.50 0.80 ]
[0.71 0.91 0.14 0.93 0.72 0.06 0.70 0.14 0.97 0.78 0.12 0.59 0.60 0.57 0.30 0.21 0.65 1.00 0.01 0.68 0.69 0.76 0.03 0.77 0.01 ]
[0.08 0.23 0.02 0.86 0.83 0.08 0.71 0.61 0.77 0.25 0.27 0.14 0.75 0.93 0.38 0.13 0.89 0.01 1.00 0.62 0.83 0.23 0.99 0.65 0.24 ]
[0.04 0.21 0.47 0.24 0.93 0.69 0.56 0.49 0.48 0.90 0.55 0.26 0.14 0.61 0.03 0.45 0.98 0.68 0.62 1.00 0.03 0.47 0.68 0.74 0.49 ]
[0.13 0.13 0.23 0.78 0.79 0.78 0.32 0.10 0.40 0.02 0.64 0.12 0.65 0.52 0.63 0.08 0.40 0.69 0.83 0.03 1.00 0.89 0.85 0.98 0.13 ]
[0.44 0.04 0.39 0.94 0.62 0.89 0.57 0.91 0.83 1.00 0.29 0.68 0.81 0.60 0.12 0.94 0.40 0.76 0.23 0.47 0.89 1.00 0.83 0.81 0.31 ]
[0.55 0.75 0.61 0.18 0.70 0.00 0.06 0.54 0.35 0.72 0.67 0.45 0.88 0.27 0.26 0.76 0.74 0.03 0.99 0.68 0.85 0.83 1.00 0.61 0.96 ]
[0.07 0.55 0.85 0.39 0.26 0.55 0.07 0.35 0.57 0.79 0.10 0.29 0.36 0.20 0.34 0.18 0.50 0.77 0.65 0.74 0.98 0.81 0.61 1.00 0.66 ]
[0.75 0.09 0.86 1.00 0.05 0.64 0.83 0.00 0.12 0.98 0.38 0.48 0.49 0.36 0.12 0.81 0.80 0.01 0.24 0.49 0.13 0.31 0.96 0.66 1.00 ]
];
