D = 8;
n = [ 2 2 2 2 2 2 2 2 ];
N = 39;
d = [1 1 1 1 2 2 2 2 3 3 3 3 4 4 4 4 5 5 5 5 6 6 6 6 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.00 0.74 0.91 0.83 0.21 0.83 0.01 0.09 0.66 0.74 0.72 0.04 0.37 0.22 0.20 0.65 0.94 0.15 0.80 0.62 0.79 0.12 0.01 0.98 0.11 0.33 0.41 0.47 0.23 0.63 0.07 0.53 0.00 0.12 0.28 0.20 0.80 0.70 ]
[0.00 1.00 0.99 0.51 0.61 0.72 0.90 0.58 0.87 0.40 0.54 0.82 0.10 0.40 0.19 0.17 0.09 0.31 0.41 0.71 0.60 0.42 0.00 0.56 0.01 0.11 0.68 0.24 0.82 0.89 0.46 0.74 0.31 0.22 0.75 0.62 0.56 0.84 0.26 ]
[0.74 0.99 1.00 0.61 0.80 0.23 0.66 0.13 0.89 0.75 0.42 0.68 0.43 0.97 0.10 0.64 0.64 0.74 0.40 0.77 0.61 0.09 0.51 0.30 0.06 0.62 0.20 0.44 0.19 0.25 0.80 0.82 0.37 0.45 0.51 0.09 0.81 0.97 0.01 ]
[0.91 0.51 0.61 1.00 0.74 0.35 0.68 0.70 0.57 0.71 0.89 0.69 0.82 0.15 0.59 0.87 0.06 0.38 0.82 0.70 0.95 0.48 0.27 0.60 0.10 0.97 0.53 0.33 0.47 0.63 0.50 0.43 0.24 0.55 0.86 0.44 0.71 0.15 0.37 ]
[0.83 0.61 0.80 0.74 1.00 0.83 0.20 0.62 0.96 0.98 0.52 0.90 0.61 0.34 0.09 0.89 0.58 0.08 0.74 0.49 0.98 0.72 0.70 0.79 0.26 0.77 0.74 0.62 0.07 0.09 0.51 0.62 0.89 0.53 0.97 0.07 0.42 0.02 0.71 ]
[0.21 0.72 0.23 0.35 0.83 1.00 0.64 0.51 0.56 0.21 0.71 0.07 0.20 0.63 0.55 0.28 0.13 0.43 0.62 0.29 0.22 0.37 0.80 0.67 0.59 0.63 0.50 0.76 0.34 0.05 0.72 0.64 0.56 0.18 0.51 0.18 0.72 0.31 0.75 ]
[0.83 0.90 0.66 0.68 0.20 0.64 1.00 0.09 0.64 0.70 0.96 0.61 0.23 0.50 0.95 0.54 0.50 0.57 0.18 0.12 0.69 0.68 0.54 0.81 0.56 0.64 0.27 0.82 0.93 0.90 0.46 0.94 0.21 0.42 0.86 0.39 0.54 0.04 0.15 ]
[0.01 0.58 0.13 0.70 0.62 0.51 0.09 1.00 0.24 0.85 0.62 0.50 0.22 0.17 0.50 0.51 0.44 0.37 0.49 0.50 0.02 0.09 0.72 0.83 0.28 0.42 0.50 0.41 0.14 0.95 0.63 0.97 0.05 0.17 1.00 0.73 0.61 0.72 0.41 ]
[0.09 0.87 0.89 0.57 0.96 0.56 0.64 0.24 1.00 0.20 0.13 0.26 0.90 0.47 0.53 0.68 0.27 0.73 0.48 0.21 0.84 0.45 0.22 0.72 0.05 0.76 0.91 0.27 0.28 0.43 0.75 0.85 0.27 0.54 0.24 0.04 0.50 0.16 0.88 ]
[0.66 0.40 0.75 0.71 0.98 0.21 0.70 0.85 0.20 1.00 0.29 0.88 0.91 0.18 0.23 0.80 0.06 0.39 0.05 0.76 0.79 0.08 0.56 0.67 0.07 0.99 0.38 0.20 0.73 0.04 0.00 0.26 0.03 0.00 0.82 0.77 0.87 0.46 0.99 ]
