D = 2;
n = [ 1 1 ];
N = 38;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.42 0.75 0.81 0.37 0.29 0.70 0.45 0.65 0.93 0.76 0.10 0.06 0.85 0.09 0.55 0.86 0.17 0.74 0.75 0.69 0.58 0.72 0.49 0.85 0.54 0.46 0.91 0.80 0.05 0.21 0.77 0.99 0.06 0.43 0.88 0.02 0.57 ]
[0.42 1.00 0.26 0.89 0.30 0.04 0.53 0.23 0.49 0.76 0.46 0.11 0.77 0.41 0.03 0.66 0.05 0.49 0.96 0.58 0.58 0.21 0.66 0.40 0.80 0.27 0.63 0.42 0.52 0.05 0.05 0.95 0.90 0.85 0.58 0.78 0.38 0.99 ]
[0.75 0.26 1.00 0.50 0.31 0.48 0.92 0.23 0.86 0.19 0.94 0.33 0.91 0.33 0.45 0.63 0.52 0.63 0.28 0.91 0.77 0.84 0.09 0.30 0.17 0.77 0.95 0.02 0.15 0.15 0.15 0.95 0.65 0.53 0.20 0.38 0.85 0.86 ]
[0.81 0.89 0.50 1.00 0.73 0.78 0.28 0.79 0.43 0.87 0.64 0.21 0.27 0.52 0.51 0.93 0.79 0.72 0.08 0.73 0.52 0.74 0.47 0.58 0.07 0.90 0.20 0.76 0.12 0.61 0.99 0.46 0.29 0.22 0.45 0.77 0.57 0.92 ]
[0.37 0.30 0.31 0.73 1.00 0.13 0.62 0.98 0.26 0.02 0.58 0.98 0.62 0.52 0.40 0.46 0.18 0.57 0.69 0.72 0.24 0.05 0.83 0.89 0.83 0.09 0.78 0.73 0.88 0.42 0.90 0.92 0.39 0.99 0.93 0.59 0.18 0.85 ]
[0.29 0.04 0.48 0.78 0.13 1.00 0.15 0.10 0.14 0.26 0.59 0.92 0.82 0.09 0.59 0.16 0.11 0.74 0.78 0.06 0.13 0.52 0.76 0.85 0.80 0.68 0.19 0.80 0.41 0.79 0.57 0.88 0.78 0.47 0.66 0.44 0.62 0.69 ]
[0.70 0.53 0.92 0.28 0.62 0.15 1.00 0.10 0.32 0.38 0.59 0.98 0.31 0.95 0.31 0.73 0.31 0.57 0.87 0.62 0.75 0.32 0.38 0.42 0.43 0.91 0.34 0.45 0.09 0.06 0.55 0.79 0.75 0.59 0.13 0.19 0.07 0.26 ]
[0.45 0.23 0.23 0.79 0.98 0.10 0.10 1.00 0.07 0.61 0.96 0.89 0.41 0.80 0.29 0.45 0.52 0.94 0.88 0.60 0.71 0.44 0.65 0.08 0.41 0.95 0.98 0.67 0.44 0.20 0.54 0.18 0.30 1.00 0.36 0.07 0.23 0.56 ]
[0.65 0.49 0.86 0.43 0.26 0.14 0.32 0.07 1.00 0.89 0.63 0.94 0.62 0.46 0.47 0.15 0.59 0.33 0.20 0.45 0.84 0.34 0.11 0.69 0.63 0.40 0.92 0.85 0.17 0.16 0.66 0.07 0.18 0.88 0.80 0.51 0.82 0.64 ]
[0.93 0.76 0.19 0.87 0.02 0.26 0.38 0.61 0.89 1.00 0.66 0.22 0.32 0.02 0.10 0.42 0.15 0.52 0.76 0.07 0.51 0.88 0.84 0.40 0.91 0.44 0.13 0.24 0.27 0.21 0.72 0.89 0.82 0.62 0.37 0.22 0.18 0.84 ]
[0.76 0.46 0.94 0.64 0.58 0.59 0.59 0.96 0.63 0.66 1.00 0.59 0.30 0.47 0.05 0.68 0.36 0.95 0.61 0.67 0.10 0.54 0.42 0.55 0.01 0.91 0.80 0.26 0.73 0.14 0.31 0.91 0.09 0.87 0.47 0.76 0.76 0.88 ]
