D = 2;
n = [ 1 1 ];
N = 37;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.97 0.79 0.32 0.54 0.53 0.47 0.75 0.13 0.82 0.59 0.13 0.06 0.21 0.89 0.08 0.52 0.78 0.16 0.82 0.75 0.06 0.65 0.78 0.88 0.62 0.25 1.00 0.44 0.01 0.56 0.52 0.45 0.95 0.38 0.45 0.56 ]
[0.97 1.00 0.46 0.60 0.57 0.68 0.72 0.25 0.12 0.85 0.02 0.28 0.73 0.46 0.51 0.43 0.45 0.28 0.70 0.52 0.59 0.09 0.90 0.40 0.80 0.50 0.08 0.76 0.89 0.41 0.28 0.42 0.84 0.68 0.96 0.89 0.31 ]
[0.79 0.46 1.00 0.05 0.78 0.42 0.64 0.70 0.45 0.82 0.01 0.46 0.07 0.76 0.76 0.08 0.66 0.94 0.84 0.68 0.45 0.61 0.63 0.90 0.39 0.39 0.94 0.56 0.73 0.92 0.32 0.99 0.81 0.50 0.92 0.75 0.22 ]
[0.32 0.60 0.05 1.00 0.25 0.09 0.17 0.95 0.40 0.11 0.60 0.55 0.31 0.94 0.81 0.42 0.99 0.91 0.95 0.13 0.17 0.96 0.98 0.83 0.03 0.89 0.79 0.22 0.22 0.02 0.89 0.91 0.77 0.87 0.41 0.36 0.27 ]
[0.54 0.57 0.78 0.25 1.00 0.06 0.84 0.67 0.93 0.68 0.87 0.56 0.69 0.36 0.54 0.84 0.45 0.89 0.02 0.98 0.75 0.64 0.98 0.83 0.39 0.97 0.85 0.46 0.92 0.27 0.57 0.24 0.77 0.28 0.66 0.41 0.06 ]
[0.53 0.68 0.42 0.09 0.06 1.00 0.57 0.07 0.52 0.00 0.34 0.15 0.16 0.83 0.68 0.36 0.86 0.37 0.04 0.09 0.84 0.82 0.75 0.19 0.32 0.02 0.97 0.67 0.59 0.95 0.66 0.64 0.23 0.52 0.18 0.32 0.82 ]
[0.47 0.72 0.64 0.17 0.84 0.57 1.00 0.82 0.85 0.24 0.63 0.34 0.50 0.44 0.94 0.73 0.93 0.07 0.30 0.30 0.23 0.23 0.88 0.48 0.27 0.53 0.78 0.35 0.85 0.63 0.94 0.03 0.35 0.88 0.40 0.32 0.19 ]
[0.75 0.25 0.70 0.95 0.67 0.07 0.82 1.00 0.48 0.10 0.47 0.09 0.08 0.94 0.37 0.62 0.04 0.03 0.20 0.45 0.33 0.25 0.32 0.05 0.45 0.27 0.20 0.41 0.76 0.08 0.38 0.88 0.31 0.65 0.59 0.85 0.43 ]
[0.13 0.12 0.45 0.40 0.93 0.52 0.85 0.48 1.00 0.14 0.68 0.67 0.43 0.16 0.31 0.18 0.43 0.19 0.13 0.35 0.33 0.53 0.61 0.95 0.33 0.61 0.68 0.82 0.50 0.73 0.37 0.86 0.46 0.58 0.69 0.92 0.21 ]
[0.82 0.85 0.82 0.11 0.68 0.00 0.24 0.10 0.14 1.00 0.39 0.11 0.79 0.52 0.15 0.95 0.23 0.66 0.68 0.21 0.54 0.03 0.47 0.31 0.46 0.32 0.94 0.44 0.53 0.12 0.13 0.89 0.20 0.68 0.82 0.59 0.26 ]
[0.59 0.02 0.01 0.60 0.87 0.34 0.63 0.47 0.68 0.39 1.00 0.35 0.95 0.10 0.36 0.80 0.79 0.57 0.11 0.07 0.68 0.65 0.80 0.65 0.12 0.43 0.43 0.03 0.58 0.14 0.92 0.06 0.92 0.48 0.78 0.95 0.78 ]
[0.13 0.28 0.46 0.55 0.56 0.15 0.34 0.09 0.67 0.11 0.35 1.00 0.56 0.13 0.98 0.91 0.39 0.63 0.76 0.57 0.64 0.21 0.73 0.91 0.56 0.06 0.69 0.59 0.10 0.10 0.64 0.06 0.80 0.03 0.70 0.57 0.19 ]
[0.06 0.73 0.07 0.31 0.69 0.16 0.50 0.08 0.43 0.79 0.95 0.56 1.00 0.85 0.83 0.88 0.35 0.66 0.68 0.99 0.08 0.59 0.16 0.19 0.54 0.78 0.21 0.45 0.36 0.37 0.50 0.89 0.59 0.21 0.62 0.30 0.79 ]
[0.21 0.46 0.76 0.94 0.36 0.83 0.44 0.94 0.16 0.52 0.10 0.13 0.85 1.00 0.47 0.21 0.29 0.36 0.08 0.41 0.40 0.00 0.95 0.92 0.74 0.94 1.00 0.35 0.97 0.42 0.01 1.00 0.40 0.33 0.51 0.32 0.93 ]
[0.89 0.51 0.76 0.81 0.54 0.68 0.94 0.37 0.31 0.15 0.36 0.98 0.83 0.47 1.00 0.87 0.55 0.04 0.50 0.19 0.77 0.46 0.34 0.97 0.43 0.07 0.50 0.75 0.92 0.95 0.42 0.97 0.16 0.47 0.21 0.21 0.25 ]
[0.08 0.43 0.08 0.42 0.84 0.36 0.73 0.62 0.18 0.95 0.80 0.91 0.88 0.21 0.87 1.00 0.77 0.65 0.30 0.61 0.87 0.16 0.43 0.74 0.74 0.14 0.84 0.35 0.38 0.48 0.95 0.26 0.65 0.06 0.27 0.85 0.98 ]
[0.52 0.45 0.66 0.99 0.45 0.86 0.93 0.04 0.43 0.23 0.79 0.39 0.35 0.29 0.55 0.77 1.00 0.93 0.76 0.49 0.43 0.63 0.32 1.00 0.27 0.27 0.69 0.85 0.40 0.18 0.42 0.56 0.99 0.16 0.01 0.03 0.79 ]
[0.78 0.28 0.94 0.91 0.89 0.37 0.07 0.03 0.19 0.66 0.57 0.63 0.66 0.36 0.04 0.65 0.93 1.00 0.44 0.10 0.87 0.67 0.42 0.67 0.79 0.67 0.36 0.22 0.69 0.27 0.52 0.96 0.25 0.95 0.32 0.36 0.61 ]
[0.16 0.70 0.84 0.95 0.02 0.04 0.30 0.20 0.13 0.68 0.11 0.76 0.68 0.08 0.50 0.30 0.76 0.44 1.00 0.74 0.10 0.66 0.21 0.98 0.28 0.66 0.05 0.10 0.85 0.34 0.85 0.51 0.97 0.84 0.22 0.73 0.77 ]
[0.82 0.52 0.68 0.13 0.98 0.09 0.30 0.45 0.35 0.21 0.07 0.57 0.99 0.41 0.19 0.61 0.49 0.10 0.74 1.00 0.51 0.78 0.67 0.68 0.19 0.70 0.20 0.44 0.09 0.64 0.04 0.27 0.30 0.94 0.60 0.87 0.45 ]
[0.75 0.59 0.45 0.17 0.75 0.84 0.23 0.33 0.33 0.54 0.68 0.64 0.08 0.40 0.77 0.87 0.43 0.87 0.10 0.51 1.00 0.99 0.76 0.72 0.37 0.62 0.82 0.25 0.15 0.90 0.86 0.51 0.20 0.25 0.10 0.59 0.55 ]
[0.06 0.09 0.61 0.96 0.64 0.82 0.23 0.25 0.53 0.03 0.65 0.21 0.59 0.00 0.46 0.16 0.63 0.67 0.66 0.78 0.99 1.00 0.74 0.21 0.16 0.91 0.28 0.03 0.09 0.27 0.44 0.65 0.66 0.48 0.20 0.74 0.06 ]
[0.65 0.90 0.63 0.98 0.98 0.75 0.88 0.32 0.61 0.47 0.80 0.73 0.16 0.95 0.34 0.43 0.32 0.42 0.21 0.67 0.76 0.74 1.00 0.64 0.05 0.41 0.18 0.72 0.85 0.53 0.65 0.35 0.60 0.30 0.90 0.88 0.79 ]
[0.78 0.40 0.90 0.83 0.83 0.19 0.48 0.05 0.95 0.31 0.65 0.91 0.19 0.92 0.97 0.74 1.00 0.67 0.98 0.68 0.72 0.21 0.64 1.00 0.99 0.06 0.81 0.00 0.08 0.59 0.63 0.20 0.83 0.02 0.50 0.97 0.08 ]
[0.88 0.80 0.39 0.03 0.39 0.32 0.27 0.45 0.33 0.46 0.12 0.56 0.54 0.74 0.43 0.74 0.27 0.79 0.28 0.19 0.37 0.16 0.05 0.99 1.00 0.65 0.61 0.28 0.43 0.99 0.14 0.64 0.62 0.67 0.54 0.25 0.08 ]
