D = 6;
n = [ 3 3 3 3 3 3 ];
N = 57;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.95 0.53 0.61 0.87 0.33 0.17 0.04 0.84 0.90 0.50 0.37 0.05 0.24 0.43 0.30 0.82 0.75 0.28 0.13 0.73 0.62 0.77 0.81 0.99 0.20 0.02 0.21 0.92 0.15 0.37 0.91 0.50 0.49 0.77 0.44 0.28 0.54 0.09 0.12 0.10 0.23 0.27 0.97 0.26 0.80 0.46 0.88 0.98 0.19 0.64 0.39 0.46 0.33 0.27 0.94 0.89 ]
[0.95 1.00 0.53 0.59 0.35 0.38 0.50 0.69 0.65 0.56 0.50 0.07 0.99 0.59 0.47 0.02 0.49 0.49 0.78 0.86 0.54 0.78 0.54 0.20 0.19 0.95 0.36 0.34 0.17 0.34 0.86 0.04 0.01 0.59 1.00 0.76 0.71 0.33 0.29 0.60 0.89 0.98 0.32 0.62 0.67 0.95 1.00 0.95 0.63 0.69 0.48 0.77 0.69 0.84 0.87 0.34 0.97 ]
[0.53 0.53 1.00 0.73 0.70 0.06 0.17 0.04 0.06 0.24 0.21 0.46 0.29 0.92 0.73 0.45 0.48 0.47 0.03 0.23 0.23 0.17 0.55 0.41 0.66 0.24 0.61 0.31 0.95 0.14 0.79 0.56 0.51 0.24 0.65 0.17 0.44 0.03 0.60 0.98 0.02 0.32 0.89 0.81 0.22 0.78 0.80 0.18 0.06 0.39 0.83 0.96 0.14 0.94 0.40 0.93 0.08 ]
[0.61 0.59 0.73 1.00 0.41 0.99 0.48 0.04 0.37 0.64 0.76 0.33 0.25 0.86 0.32 0.99 0.15 0.10 0.64 0.55 0.79 0.23 0.83 0.86 0.72 0.23 0.73 0.41 0.86 0.73 0.85 0.48 0.78 0.88 0.71 0.70 0.85 0.81 0.35 0.05 0.84 0.20 0.88 0.07 0.36 0.45 0.73 0.03 0.32 0.69 0.51 0.25 0.22 0.63 0.80 0.14 0.61 ]
[0.87 0.35 0.70 0.41 1.00 0.91 0.43 0.35 0.84 0.95 0.83 0.66 0.21 0.78 0.11 0.13 0.97 0.38 0.16 0.18 0.61 0.73 0.08 0.94 0.05 0.10 0.68 0.16 0.83 0.13 0.44 0.00 0.28 0.46 0.90 0.97 0.32 0.91 0.16 0.93 0.32 0.81 0.33 0.55 0.98 0.25 0.32 0.58 0.67 0.70 0.02 0.99 0.54 0.19 0.42 0.34 0.40 ]
[0.33 0.38 0.06 0.99 0.91 1.00 0.11 0.32 0.96 0.73 0.41 1.00 0.81 0.58 0.13 0.15 0.53 0.34 0.40 0.00 0.46 0.94 0.43 0.98 0.71 0.78 0.39 0.94 0.49 1.00 0.07 0.88 0.36 0.59 0.56 0.59 0.47 0.07 0.66 0.87 0.72 0.01 0.74 0.42 0.88 0.34 0.07 0.26 0.07 0.19 0.23 0.77 0.22 0.20 0.67 0.66 0.77 ]
[0.17 0.50 0.17 0.48 0.43 0.11 1.00 0.65 0.60 0.07 0.14 0.63 0.53 0.54 0.35 0.01 0.17 0.26 0.95 0.65 0.02 0.23 0.53 0.73 0.66 0.43 0.67 0.02 0.05 0.43 0.45 0.07 0.21 0.54 0.06 0.82 0.89 0.56 0.18 0.40 0.65 0.57 0.34 0.31 0.09 0.72 1.00 0.87 0.57 0.33 0.48 0.36 0.52 0.58 0.27 0.34 0.81 ]
[0.04 0.69 0.04 0.04 0.35 0.32 0.65 1.00 0.51 0.21 0.91 0.29 0.83 0.95 0.00 0.58 0.43 0.41 0.17 0.77 0.48 0.91 0.14 0.33 0.47 0.23 0.82 0.58 0.60 0.97 0.65 0.57 0.33 0.66 0.52 0.83 0.94 0.66 0.38 0.04 0.72 0.97 0.27 0.54 0.99 0.62 0.77 0.58 0.04 0.16 0.23 0.57 0.23 0.16 0.42 0.12 0.09 ]
[0.84 0.65 0.06 0.37 0.84 0.96 0.60 0.51 1.00 0.99 0.27 0.06 0.30 0.94 0.12 0.57 0.77 0.54 0.63 0.47 0.74 0.80 0.75 0.56 0.28 0.42 0.56 0.25 0.84 0.44 0.59 0.86 0.51 0.53 0.19 0.19 0.66 0.97 0.23 0.15 0.67 0.55 0.50 0.02 0.15 0.83 0.26 0.81 0.79 0.00 0.07 0.46 0.91 0.49 0.51 0.48 0.08 ]
[0.90 0.56 0.24 0.64 0.95 0.73 0.07 0.21 0.99 1.00 0.46 0.03 0.57 0.04 0.40 0.69 0.79 0.35 0.64 0.19 0.61 0.65 0.74 0.72 0.01 0.72 0.73 0.93 0.48 0.38 0.24 0.93 0.71 0.25 0.03 0.80 0.90 1.00 0.73 0.02 0.86 0.82 0.30 0.93 0.75 0.69 0.11 0.86 0.12 0.69 0.85 0.46 0.55 0.51 0.88 0.94 0.70 ]
[0.50 0.50 0.21 0.76 0.83 0.41 0.14 0.91 0.27 0.46 1.00 0.30 0.99 0.14 0.06 0.44 0.83 0.38 0.02 0.16 0.76 0.14 0.96 0.69 0.95 0.71 0.58 0.20 0.55 0.32 0.82 0.42 0.36 0.47 0.51 0.81 0.77 0.79 0.22 0.69 0.47 0.48 0.50 0.26 0.50 0.39 0.62 0.64 0.69 0.28 0.84 0.85 0.34 0.84 0.78 0.93 0.98 ]
[0.37 0.07 0.46 0.33 0.66 1.00 0.63 0.29 0.06 0.03 0.30 1.00 0.02 0.85 0.54 0.84 0.46 0.08 0.80 0.58 0.06 0.44 0.84 0.26 0.90 0.37 0.39 0.26 0.52 0.46 0.23 0.07 0.94 0.87 0.63 0.58 0.62 0.43 0.34 0.15 0.84 0.76 0.06 0.06 0.85 0.14 0.47 0.16 0.28 0.02 0.36 0.64 0.44 0.99 0.73 0.74 0.42 ]
[0.05 0.99 0.29 0.25 0.21 0.81 0.53 0.83 0.30 0.57 0.99 0.02 1.00 0.13 0.76 0.51 0.67 0.90 0.03 0.19 0.75 0.98 0.60 0.69 0.97 0.32 0.07 0.65 0.19 0.95 0.97 0.40 0.90 0.40 0.60 0.53 0.04 0.52 0.20 0.03 0.73 0.20 0.52 0.59 0.62 0.29 0.43 0.45 0.69 0.54 0.53 0.59 0.72 0.45 0.95 0.87 0.21 ]
[0.24 0.59 0.92 0.86 0.78 0.58 0.54 0.95 0.94 0.04 0.14 0.85 0.13 1.00 0.29 0.44 0.92 0.92 0.70 0.66 0.43 0.55 0.63 0.14 0.41 0.59 0.40 0.12 0.50 0.30 0.47 0.01 0.16 0.54 0.72 0.69 0.55 0.24 0.65 0.91 0.45 0.18 0.31 0.51 0.37 0.04 0.46 0.31 0.37 0.17 0.14 0.59 0.95 0.92 0.81 0.87 0.39 ]
[0.43 0.47 0.73 0.32 0.11 0.13 0.35 0.00 0.12 0.40 0.06 0.54 0.76 0.29 1.00 0.56 0.22 0.30 0.30 0.29 0.54 0.99 0.07 0.12 0.51 0.11 0.36 0.86 0.37 0.40 0.03 0.94 0.88 0.38 0.21 0.06 0.40 0.11 0.60 0.15 0.23 0.22 0.76 0.49 0.93 0.96 0.59 0.28 0.24 0.32 0.07 0.57 0.17 0.80 0.59 0.33 0.30 ]
[0.30 0.02 0.45 0.99 0.13 0.15 0.01 0.58 0.57 0.69 0.44 0.84 0.51 0.44 0.56 1.00 0.16 0.74 0.75 0.17 0.15 0.52 0.66 0.51 0.90 0.15 0.47 0.27 0.98 0.52 0.44 0.08 0.93 0.40 0.89 0.33 0.70 0.35 0.29 0.73 0.86 0.19 0.29 0.70 0.86 0.58 0.43 0.63 0.24 0.56 0.30 0.59 0.25 0.34 0.54 0.54 0.05 ]
[0.82 0.49 0.48 0.15 0.97 0.53 0.17 0.43 0.77 0.79 0.83 0.46 0.67 0.92 0.22 0.16 1.00 0.36 0.34 0.55 0.19 0.60 0.89 0.29 0.92 0.84 0.73 0.69 0.03 0.72 0.85 0.28 0.32 0.98 0.82 0.49 0.27 0.66 0.90 0.46 0.93 0.37 0.46 0.90 0.72 0.95 0.87 0.34 0.75 0.03 0.17 0.71 0.87 0.12 0.30 0.88 0.37 ]
[0.75 0.49 0.47 0.10 0.38 0.34 0.26 0.41 0.54 0.35 0.38 0.08 0.90 0.92 0.30 0.74 0.36 1.00 0.39 0.87 0.14 0.67 0.23 0.01 0.17 0.36 0.45 0.16 0.01 0.27 0.12 0.82 0.32 0.63 0.20 0.68 0.83 0.22 0.52 0.21 0.09 0.75 0.70 0.89 0.11 0.19 0.27 0.52 0.25 0.18 0.07 0.63 0.91 0.55 0.32 0.28 0.32 ]
[0.28 0.78 0.03 0.64 0.16 0.40 0.95 0.17 0.63 0.64 0.02 0.80 0.03 0.70 0.30 0.75 0.34 0.39 1.00 0.68 0.29 0.10 0.47 0.91 0.21 0.84 0.60 0.64 0.02 0.29 0.40 0.43 0.54 0.19 0.29 0.72 0.04 0.58 0.88 0.30 0.32 0.78 0.11 0.57 0.57 0.49 0.38 0.45 0.99 0.22 0.60 0.13 0.30 0.77 0.52 0.97 0.42 ]
[0.13 0.86 0.23 0.55 0.18 0.00 0.65 0.77 0.47 0.19 0.16 0.58 0.19 0.66 0.29 0.17 0.55 0.87 0.68 1.00 0.07 0.19 0.65 0.93 0.64 0.64 0.10 0.36 0.22 0.69 0.83 0.53 0.71 0.05 0.13 0.59 0.52 0.81 0.73 0.14 0.08 0.83 0.36 0.33 0.42 0.01 0.92 0.72 0.80 0.20 0.33 0.55 0.70 0.23 0.70 0.44 0.64 ]
[0.73 0.54 0.23 0.79 0.61 0.46 0.02 0.48 0.74 0.61 0.76 0.06 0.75 0.43 0.54 0.15 0.19 0.14 0.29 0.07 1.00 0.30 0.13 0.96 0.62 0.60 0.53 0.70 0.40 0.75 0.68 0.06 0.36 0.86 0.82 0.06 0.72 0.62 0.74 0.90 0.42 0.69 0.35 0.37 0.04 1.00 0.74 0.86 0.93 0.16 0.70 0.26 0.71 0.26 0.76 0.51 0.02 ]
[0.62 0.78 0.17 0.23 0.73 0.94 0.23 0.91 0.80 0.65 0.14 0.44 0.98 0.55 0.99 0.52 0.60 0.67 0.10 0.19 0.30 1.00 0.12 0.46 0.10 0.76 1.00 0.68 0.34 0.76 0.07 0.70 0.12 0.28 0.37 0.98 0.45 0.16 0.39 0.03 0.84 0.28 0.95 0.75 0.20 0.06 0.29 0.08 0.28 0.41 0.01 0.62 0.40 0.28 0.46 0.60 0.29 ]
[0.77 0.54 0.55 0.83 0.08 0.43 0.53 0.14 0.75 0.74 0.96 0.84 0.60 0.63 0.07 0.66 0.89 0.23 0.47 0.65 0.13 0.12 1.00 0.88 0.49 0.85 0.99 0.38 0.39 0.90 0.69 0.24 0.50 0.19 0.45 0.59 0.94 0.97 0.14 0.43 0.64 0.79 0.17 0.52 0.30 0.16 0.95 0.70 0.09 0.93 0.74 0.37 0.06 0.79 0.01 0.58 0.82 ]
[0.81 0.20 0.41 0.86 0.94 0.98 0.73 0.33 0.56 0.72 0.69 0.26 0.69 0.14 0.12 0.51 0.29 0.01 0.91 0.93 0.96 0.46 0.88 1.00 0.79 0.09 0.62 0.46 0.94 0.16 0.05 0.15 0.03 0.56 0.08 0.31 0.82 0.60 0.04 0.44 0.56 0.51 0.36 0.48 0.27 0.59 0.35 0.78 0.84 0.60 0.67 0.86 0.21 0.64 0.16 0.67 0.87 ]
[0.99 0.19 0.66 0.72 0.05 0.71 0.66 0.47 0.28 0.01 0.95 0.90 0.97 0.41 0.51 0.90 0.92 0.17 0.21 0.64 0.62 0.10 0.49 0.79 1.00 0.29 0.55 0.78 0.28 0.81 0.07 0.76 0.38 0.19 0.17 0.57 0.67 0.45 0.11 0.57 0.90 0.58 0.74 0.95 0.28 0.38 0.05 0.47 0.65 0.90 0.49 0.45 0.91 0.70 0.01 0.83 0.29 ]
[0.20 0.95 0.24 0.23 0.10 0.78 0.43 0.23 0.42 0.72 0.71 0.37 0.32 0.59 0.11 0.15 0.84 0.36 0.84 0.64 0.60 0.76 0.85 0.09 0.29 1.00 0.26 0.61 0.76 0.54 0.11 0.90 0.44 0.89 0.48 0.98 0.94 0.51 0.95 0.08 0.92 0.89 0.13 0.94 0.32 0.20 0.47 0.80 0.39 0.69 0.90 0.82 0.12 0.74 0.11 0.40 0.88 ]
[0.02 0.36 0.61 0.73 0.68 0.39 0.67 0.82 0.56 0.73 0.58 0.39 0.07 0.40 0.36 0.47 0.73 0.45 0.60 0.10 0.53 1.00 0.99 0.62 0.55 0.26 1.00 0.73 0.56 0.47 0.51 0.01 0.98 0.62 0.34 0.96 0.16 0.66 0.60 0.56 0.86 0.48 0.73 0.30 0.09 0.47 0.73 0.96 0.06 0.06 0.53 0.65 0.06 0.56 0.99 0.55 0.05 ]
[0.21 0.34 0.31 0.41 0.16 0.94 0.02 0.58 0.25 0.93 0.20 0.26 0.65 0.12 0.86 0.27 0.69 0.16 0.64 0.36 0.70 0.68 0.38 0.46 0.78 0.61 0.73 1.00 0.50 0.56 0.90 0.36 0.68 0.72 0.68 0.89 0.15 0.43 0.30 0.66 0.08 0.74 0.21 0.55 0.85 0.33 0.33 0.20 0.91 0.95 0.11 0.42 0.10 0.37 0.16 0.45 0.82 ]
[0.92 0.17 0.95 0.86 0.83 0.49 0.05 0.60 0.84 0.48 0.55 0.52 0.19 0.50 0.37 0.98 0.03 0.01 0.02 0.22 0.40 0.34 0.39 0.94 0.28 0.76 0.56 0.50 1.00 0.53 0.37 0.40 0.44 0.08 0.58 0.39 0.90 0.80 0.63 0.84 0.16 0.46 0.35 0.60 0.65 0.56 0.66 1.00 0.93 0.08 0.25 0.69 0.46 0.56 0.30 0.76 0.75 ]
[0.15 0.34 0.14 0.73 0.13 1.00 0.43 0.97 0.44 0.38 0.32 0.46 0.95 0.30 0.40 0.52 0.72 0.27 0.29 0.69 0.75 0.76 0.90 0.16 0.81 0.54 0.47 0.56 0.53 1.00 0.26 0.52 0.26 0.44 0.27 0.47 0.73 0.65 0.14 0.64 0.96 0.91 0.38 0.66 0.67 0.98 0.40 0.42 0.36 0.66 0.56 0.47 0.79 0.81 0.35 0.47 0.14 ]
[0.37 0.86 0.79 0.85 0.44 0.07 0.45 0.65 0.59 0.24 0.82 0.23 0.97 0.47 0.03 0.44 0.85 0.12 0.40 0.83 0.68 0.07 0.69 0.05 0.07 0.11 0.51 0.90 0.37 0.26 1.00 0.42 0.46 0.90 0.09 0.62 0.03 0.43 0.82 0.62 0.65 0.41 0.06 0.83 0.59 0.86 0.23 0.15 0.79 0.51 0.52 0.69 0.38 0.52 0.58 0.65 0.26 ]
[0.91 0.04 0.56 0.48 0.00 0.88 0.07 0.57 0.86 0.93 0.42 0.07 0.40 0.01 0.94 0.08 0.28 0.82 0.43 0.53 0.06 0.70 0.24 0.15 0.76 0.90 0.01 0.36 0.40 0.52 0.42 1.00 0.53 0.59 0.69 0.43 0.21 0.36 0.29 0.84 0.15 0.97 0.79 0.12 0.40 0.09 0.79 0.13 0.48 0.42 0.65 0.89 0.56 0.32 0.08 0.37 0.59 ]
[0.50 0.01 0.51 0.78 0.28 0.36 0.21 0.33 0.51 0.71 0.36 0.94 0.90 0.16 0.88 0.93 0.32 0.32 0.54 0.71 0.36 0.12 0.50 0.03 0.38 0.44 0.98 0.68 0.44 0.26 0.46 0.53 1.00 0.67 0.36 0.63 0.87 0.10 0.18 0.81 0.00 0.76 0.03 0.49 0.94 0.74 0.80 0.34 0.44 0.36 0.31 0.13 0.65 0.23 0.56 0.02 0.39 ]
[0.49 0.59 0.24 0.88 0.46 0.59 0.54 0.66 0.53 0.25 0.47 0.87 0.40 0.54 0.38 0.40 0.98 0.63 0.19 0.05 0.86 0.28 0.19 0.56 0.19 0.89 0.62 0.72 0.08 0.44 0.90 0.59 0.67 1.00 0.60 0.91 0.52 0.01 0.17 0.66 0.32 0.84 0.34 0.15 0.97 0.30 0.26 0.06 0.42 0.35 0.76 0.45 0.86 0.41 0.55 0.65 0.99 ]
[0.77 1.00 0.65 0.71 0.90 0.56 0.06 0.52 0.19 0.03 0.51 0.63 0.60 0.72 0.21 0.89 0.82 0.20 0.29 0.13 0.82 0.37 0.45 0.08 0.17 0.48 0.34 0.68 0.58 0.27 0.09 0.69 0.36 0.60 1.00 0.27 0.88 0.29 0.42 0.25 0.33 0.19 0.64 0.95 0.26 0.07 0.50 0.32 0.72 0.33 0.57 0.98 0.21 0.16 0.09 0.13 0.89 ]
[0.44 0.76 0.17 0.70 0.97 0.59 0.82 0.83 0.19 0.80 0.81 0.58 0.53 0.69 0.06 0.33 0.49 0.68 0.72 0.59 0.06 0.98 0.59 0.31 0.57 0.98 0.96 0.89 0.39 0.47 0.62 0.43 0.63 0.91 0.27 1.00 0.94 0.00 0.97 0.44 0.22 0.87 0.77 0.61 0.19 0.75 0.05 0.16 0.78 0.85 0.68 0.22 0.20 0.05 0.99 0.62 0.12 ]
