D = 8;
n = [ 5 5 5 5 5 5 5 5 ];
N = 59;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.53 0.76 0.45 0.02 0.82 0.42 0.08 0.46 0.03 0.29 0.66 0.66 0.29 0.01 0.06 0.64 0.85 0.76 0.85 0.48 0.35 0.43 0.83 0.75 0.28 0.27 0.36 0.65 0.73 0.23 0.63 0.25 0.71 0.91 0.54 0.68 0.73 0.90 0.16 0.05 0.54 0.42 0.19 0.23 0.30 0.70 0.99 0.21 0.85 0.44 0.58 0.62 0.90 1.00 0.11 0.56 0.08 0.06 ]
[0.53 1.00 0.89 0.11 0.34 0.50 0.97 0.41 0.96 0.59 0.09 0.77 0.79 0.99 0.92 0.47 0.51 0.15 0.23 0.21 0.45 0.93 0.47 0.70 0.85 0.34 0.16 0.18 0.47 0.96 0.66 0.31 0.30 0.94 0.75 0.98 0.01 0.34 0.97 0.24 0.01 0.31 0.88 0.34 0.38 0.65 0.96 0.82 0.42 1.00 0.17 0.94 0.90 0.94 0.39 0.85 0.51 0.09 0.59 ]
[0.76 0.89 1.00 0.04 0.75 0.92 0.72 0.24 0.52 0.13 0.18 0.84 0.44 0.83 0.39 0.73 0.87 0.67 0.56 0.47 1.00 0.72 0.76 0.89 0.82 0.97 0.97 0.61 0.30 0.14 0.25 0.40 0.81 0.58 0.37 0.08 0.55 0.84 0.94 0.57 0.68 0.50 0.28 0.10 0.38 0.05 0.32 0.44 0.30 0.55 0.73 0.52 0.02 0.03 0.14 0.79 0.48 0.20 0.75 ]
[0.45 0.11 0.04 1.00 0.24 0.60 0.40 0.99 0.70 0.43 0.88 0.03 0.66 0.17 0.21 0.07 0.86 0.08 0.10 0.20 0.15 0.66 0.10 0.20 0.41 0.21 0.73 0.88 0.35 0.47 0.12 0.09 0.72 0.24 0.13 0.29 0.17 0.38 0.45 0.33 0.24 0.56 0.13 0.11 0.94 0.35 0.17 0.20 0.36 0.59 0.01 0.04 0.17 0.77 0.03 0.43 0.08 0.77 0.38 ]
[0.02 0.34 0.75 0.24 1.00 0.91 0.52 0.86 0.52 0.89 0.66 0.47 1.00 0.83 0.26 0.80 0.34 0.48 0.78 0.24 0.44 0.85 0.70 0.20 0.12 0.07 0.44 0.46 0.09 0.86 0.04 0.50 0.76 0.42 0.20 0.51 0.44 0.31 0.66 0.43 0.63 0.22 0.50 0.25 0.95 0.75 0.08 0.07 0.91 0.05 0.28 0.53 0.97 0.98 0.51 0.45 0.43 0.46 0.64 ]
[0.82 0.50 0.92 0.60 0.91 1.00 0.11 0.32 0.96 0.81 0.76 0.27 0.13 0.53 0.39 0.40 0.96 0.08 0.25 0.79 0.06 0.35 0.67 0.87 0.11 0.08 0.64 0.52 0.02 0.29 0.70 0.19 0.68 0.08 0.13 0.55 0.35 0.13 0.66 0.56 0.66 0.91 0.23 0.59 0.26 0.79 0.39 0.84 0.41 0.05 0.23 0.91 0.51 0.34 0.50 0.99 0.01 0.52 0.19 ]
[0.42 0.97 0.72 0.40 0.52 0.11 1.00 0.11 0.98 0.41 0.57 0.20 0.29 0.98 0.08 0.45 0.58 0.63 0.20 0.42 0.01 0.59 0.07 0.78 0.87 0.05 0.23 0.57 0.38 0.10 0.49 0.56 0.96 0.75 0.59 0.52 0.07 0.38 0.13 0.69 0.97 0.45 0.54 0.36 0.59 0.69 0.42 0.70 0.66 0.88 0.13 0.46 0.82 0.71 0.49 0.33 0.27 0.15 0.79 ]
[0.08 0.41 0.24 0.99 0.86 0.32 0.11 1.00 0.31 0.78 0.84 0.34 0.14 0.36 0.27 0.19 0.44 0.40 0.16 0.88 0.84 0.94 0.43 0.85 0.67 0.88 0.43 0.92 0.08 0.91 0.69 0.25 0.23 0.06 0.01 0.03 0.01 0.24 0.94 0.39 0.49 0.61 0.44 0.95 0.84 0.29 0.91 0.48 0.58 0.29 0.48 0.95 0.98 0.91 0.07 0.77 0.73 0.90 0.70 ]
[0.46 0.96 0.52 0.70 0.52 0.96 0.98 0.31 1.00 0.32 0.87 0.08 0.41 0.75 0.93 0.22 0.43 0.41 0.92 0.50 0.08 0.70 0.16 0.59 0.57 0.03 0.05 0.92 0.77 0.28 0.17 0.69 0.90 0.80 0.71 0.61 0.95 0.81 0.94 0.80 0.90 0.57 0.99 0.81 0.14 0.53 0.15 0.96 0.56 0.44 0.77 0.21 0.77 0.82 0.60 0.07 0.58 0.76 0.01 ]
[0.03 0.59 0.13 0.43 0.89 0.81 0.41 0.78 0.32 1.00 0.77 0.37 0.07 0.48 0.37 0.51 0.97 0.89 0.15 0.08 0.47 0.70 0.79 0.05 0.60 0.33 0.93 0.02 0.64 0.82 0.44 0.46 0.81 0.90 0.11 0.32 0.36 0.96 0.04 0.73 0.29 0.97 0.34 0.56 0.56 0.77 0.26 0.58 0.19 0.41 0.06 0.61 0.61 0.41 0.14 0.53 0.78 0.78 0.18 ]
[0.29 0.09 0.18 0.88 0.66 0.76 0.57 0.84 0.87 0.77 1.00 0.02 0.57 0.49 0.04 0.04 0.36 0.55 0.62 0.14 0.85 0.53 0.50 0.09 0.65 0.88 0.29 0.75 0.74 0.21 0.57 0.99 0.97 0.08 0.78 0.44 0.91 0.33 0.01 0.11 0.64 1.00 0.88 0.91 0.31 0.16 0.75 0.41 0.03 0.10 0.90 0.31 0.29 0.06 0.11 0.66 0.74 0.35 0.54 ]
