D = 2;
n = [ 5 5 ];
N = 33;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.04 0.42 0.51 0.77 0.33 0.90 0.94 0.02 0.24 0.74 0.76 0.78 0.67 0.75 0.05 0.90 0.39 0.27 0.72 0.50 0.68 0.76 0.64 0.53 0.36 0.33 0.66 0.00 0.98 0.65 0.96 0.15 ]
[0.04 1.00 0.81 0.41 0.17 0.39 0.90 0.47 0.79 0.79 0.02 0.60 0.15 0.98 0.90 0.24 0.32 0.07 0.70 0.91 0.01 0.42 0.47 0.04 0.25 0.54 0.85 0.30 0.72 0.14 0.51 0.09 0.18 ]
[0.42 0.81 1.00 0.82 0.49 0.65 0.61 0.98 0.95 0.36 0.18 0.19 0.53 0.39 0.30 0.17 0.09 0.17 0.07 0.01 0.30 0.11 0.29 0.88 0.07 0.29 0.03 0.07 0.39 0.47 0.97 0.32 0.32 ]
[0.51 0.41 0.82 1.00 0.81 0.05 0.10 0.64 0.91 0.85 0.32 0.10 0.61 0.06 0.90 0.70 0.31 0.58 0.89 0.33 0.43 0.25 0.38 0.43 0.18 0.67 0.81 0.92 0.10 0.24 0.90 0.44 0.36 ]
[0.77 0.17 0.49 0.81 1.00 0.92 0.74 0.44 0.52 0.29 0.23 0.86 0.56 0.38 0.94 0.41 0.63 0.70 0.50 0.87 0.34 0.75 0.65 0.76 0.65 0.72 0.93 0.06 0.36 0.71 1.00 0.97 0.58 ]
[0.33 0.39 0.65 0.05 0.92 1.00 0.14 0.39 0.33 0.79 0.78 0.48 0.57 0.56 0.82 0.15 0.41 0.30 0.54 0.12 0.92 0.50 0.48 0.94 0.96 0.30 0.50 0.62 0.42 0.42 0.72 0.27 0.96 ]
[0.90 0.90 0.61 0.10 0.74 0.14 1.00 0.45 0.81 0.12 0.24 0.05 0.41 0.56 0.23 0.32 0.55 0.35 0.61 0.18 0.74 0.45 0.57 0.43 0.03 0.04 0.91 0.53 0.98 0.62 0.22 0.30 0.24 ]
[0.94 0.47 0.98 0.64 0.44 0.39 0.45 1.00 0.33 0.65 0.20 0.40 0.42 0.48 0.84 0.46 0.28 0.02 0.26 0.57 0.89 0.11 0.76 0.38 0.21 1.00 0.20 0.75 0.65 0.09 0.77 0.59 0.90 ]
[0.02 0.79 0.95 0.91 0.52 0.33 0.81 0.33 1.00 0.75 0.02 0.56 0.64 0.40 0.57 0.81 0.08 1.00 0.01 0.09 0.90 0.95 0.25 0.48 0.12 0.71 0.24 0.03 0.42 0.47 0.56 0.07 0.90 ]
[0.24 0.79 0.36 0.85 0.29 0.79 0.12 0.65 0.75 1.00 0.46 0.55 0.45 0.01 0.42 0.15 0.51 0.55 0.35 0.71 0.73 0.54 0.27 0.21 0.43 0.18 0.09 0.77 0.80 0.94 0.86 0.54 0.58 ]
[0.74 0.02 0.18 0.32 0.23 0.78 0.24 0.20 0.02 0.46 1.00 0.76 0.59 0.88 0.83 0.60 0.80 0.36 0.54 0.29 0.05 0.68 0.14 0.43 0.08 0.27 0.92 0.61 0.55 0.01 0.59 0.17 0.63 ]
[0.76 0.60 0.19 0.10 0.86 0.48 0.05 0.40 0.56 0.55 0.76 1.00 0.87 0.56 0.86 0.26 0.42 0.34 0.85 0.31 0.57 0.67 0.69 0.96 0.22 0.13 0.86 0.71 0.02 0.07 0.27 0.92 0.57 ]
[0.78 0.15 0.53 0.61 0.56 0.57 0.41 0.42 0.64 0.45 0.59 0.87 1.00 0.15 0.97 0.39 0.46 0.39 0.24 0.83 0.83 0.50 0.58 0.65 0.04 0.77 0.77 0.77 0.25 0.49 0.88 0.18 0.60 ]
[0.67 0.98 0.39 0.06 0.38 0.56 0.56 0.48 0.40 0.01 0.88 0.56 0.15 1.00 0.54 0.98 0.76 0.77 0.19 0.34 0.52 0.10 0.83 0.06 0.12 0.86 0.75 0.21 0.99 0.91 0.52 0.26 0.81 ]
[0.75 0.90 0.30 0.90 0.94 0.82 0.23 0.84 0.57 0.42 0.83 0.86 0.97 0.54 1.00 0.76 0.49 0.95 0.24 0.45 0.39 0.78 0.34 0.37 0.95 0.22 0.49 0.83 0.24 0.53 0.39 0.60 0.27 ]
[0.05 0.24 0.17 0.70 0.41 0.15 0.32 0.46 0.81 0.15 0.60 0.26 0.39 0.98 0.76 1.00 0.43 0.67 0.31 0.11 0.15 0.76 0.90 0.96 0.89 0.54 0.22 0.25 0.58 0.52 0.83 0.26 0.47 ]
[0.90 0.32 0.09 0.31 0.63 0.41 0.55 0.28 0.08 0.51 0.80 0.42 0.46 0.76 0.49 0.43 1.00 0.69 0.59 0.73 0.98 0.49 0.07 0.55 0.92 0.68 0.93 0.94 0.02 0.20 0.61 0.48 0.97 ]
[0.39 0.07 0.17 0.58 0.70 0.30 0.35 0.02 1.00 0.55 0.36 0.34 0.39 0.77 0.95 0.67 0.69 1.00 0.80 0.75 0.19 0.91 0.56 0.14 0.17 1.00 0.60 0.59 0.52 0.19 0.16 0.37 0.29 ]
[0.27 0.70 0.07 0.89 0.50 0.54 0.61 0.26 0.01 0.35 0.54 0.85 0.24 0.19 0.24 0.31 0.59 0.80 1.00 0.00 0.58 0.19 0.55 0.32 0.02 0.74 0.49 0.30 0.20 0.50 0.82 0.03 0.83 ]
[0.72 0.91 0.01 0.33 0.87 0.12 0.18 0.57 0.09 0.71 0.29 0.31 0.83 0.34 0.45 0.11 0.73 0.75 0.00 1.00 0.64 0.74 0.95 0.27 0.77 0.41 0.81 0.10 0.48 0.34 0.10 0.36 0.64 ]
[0.50 0.01 0.30 0.43 0.34 0.92 0.74 0.89 0.90 0.73 0.05 0.57 0.83 0.52 0.39 0.15 0.98 0.19 0.58 0.64 1.00 0.78 0.87 0.05 0.44 0.23 0.43 0.26 0.75 0.94 0.49 0.89 0.88 ]
[0.68 0.42 0.11 0.25 0.75 0.50 0.45 0.11 0.95 0.54 0.68 0.67 0.50 0.10 0.78 0.76 0.49 0.91 0.19 0.74 0.78 1.00 0.84 0.91 0.98 0.63 0.60 0.20 0.00 0.84 0.98 0.40 0.71 ]
[0.76 0.47 0.29 0.38 0.65 0.48 0.57 0.76 0.25 0.27 0.14 0.69 0.58 0.83 0.34 0.90 0.07 0.56 0.55 0.95 0.87 0.84 1.00 0.95 0.52 0.60 0.69 0.05 0.30 0.36 0.14 0.33 0.62 ]
[0.64 0.04 0.88 0.43 0.76 0.94 0.43 0.38 0.48 0.21 0.43 0.96 0.65 0.06 0.37 0.96 0.55 0.14 0.32 0.27 0.05 0.91 0.95 1.00 0.15 0.92 0.83 0.68 0.87 0.77 0.27 0.63 0.11 ]
[0.53 0.25 0.07 0.18 0.65 0.96 0.03 0.21 0.12 0.43 0.08 0.22 0.04 0.12 0.95 0.89 0.92 0.17 0.02 0.77 0.44 0.98 0.52 0.15 1.00 0.44 0.30 0.83 0.03 0.29 0.62 0.61 0.09 ]
[0.36 0.54 0.29 0.67 0.72 0.30 0.04 1.00 0.71 0.18 0.27 0.13 0.77 0.86 0.22 0.54 0.68 1.00 0.74 0.41 0.23 0.63 0.60 0.92 0.44 1.00 0.64 0.69 0.01 0.59 0.00 0.42 0.89 ]
[0.33 0.85 0.03 0.81 0.93 0.50 0.91 0.20 0.24 0.09 0.92 0.86 0.77 0.75 0.49 0.22 0.93 0.60 0.49 0.81 0.43 0.60 0.69 0.83 0.30 0.64 1.00 0.54 0.09 0.75 0.47 0.47 0.23 ]
[0.66 0.30 0.07 0.92 0.06 0.62 0.53 0.75 0.03 0.77 0.61 0.71 0.77 0.21 0.83 0.25 0.94 0.59 0.30 0.10 0.26 0.20 0.05 0.68 0.83 0.69 0.54 1.00 0.15 0.27 0.49 0.36 0.04 ]
[0.00 0.72 0.39 0.10 0.36 0.42 0.98 0.65 0.42 0.80 0.55 0.02 0.25 0.99 0.24 0.58 0.02 0.52 0.20 0.48 0.75 0.00 0.30 0.87 0.03 0.01 0.09 0.15 1.00 0.54 0.32 0.37 0.01 ]
[0.98 0.14 0.47 0.24 0.71 0.42 0.62 0.09 0.47 0.94 0.01 0.07 0.49 0.91 0.53 0.52 0.20 0.19 0.50 0.34 0.94 0.84 0.36 0.77 0.29 0.59 0.75 0.27 0.54 1.00 0.14 0.97 0.85 ]
[0.65 0.51 0.97 0.90 1.00 0.72 0.22 0.77 0.56 0.86 0.59 0.27 0.88 0.52 0.39 0.83 0.61 0.16 0.82 0.10 0.49 0.98 0.14 0.27 0.62 0.00 0.47 0.49 0.32 0.14 1.00 0.82 0.42 ]
[0.96 0.09 0.32 0.44 0.97 0.27 0.30 0.59 0.07 0.54 0.17 0.92 0.18 0.26 0.60 0.26 0.48 0.37 0.03 0.36 0.89 0.40 0.33 0.63 0.61 0.42 0.47 0.36 0.37 0.97 0.82 1.00 0.93 ]
[0.15 0.18 0.32 0.36 0.58 0.96 0.24 0.90 0.90 0.58 0.63 0.57 0.60 0.81 0.27 0.47 0.97 0.29 0.83 0.64 0.88 0.71 0.62 0.11 0.09 0.89 0.23 0.04 0.01 0.85 0.42 0.93 1.00 ]
];
