D = 4;
n = [ 4 4 4 4 ];
N = 41;
d = [1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.73 0.05 0.47 0.09 0.52 0.89 0.63 0.68 0.82 0.61 0.38 1.00 0.32 0.36 0.12 0.91 0.84 0.28 0.89 0.58 0.05 0.46 0.75 0.51 0.20 0.81 0.04 0.96 0.04 0.61 0.59 0.77 0.14 0.62 0.15 0.99 0.66 0.95 0.07 0.04 ]
[0.73 1.00 0.60 0.36 0.65 0.35 0.32 0.36 0.62 0.35 0.15 0.62 0.17 0.60 0.75 0.55 0.28 0.75 0.73 0.42 0.09 0.76 0.97 0.15 0.42 0.01 0.55 0.98 0.58 0.44 0.60 0.12 0.82 0.91 0.40 0.84 0.88 0.34 0.59 0.78 0.91 ]
[0.05 0.60 1.00 0.14 0.72 0.12 0.71 0.17 0.36 0.59 0.16 0.71 0.39 0.32 0.35 0.26 0.44 0.80 0.37 0.65 0.49 0.27 0.48 0.82 0.35 0.14 0.26 0.31 0.49 0.17 0.27 0.42 0.79 0.01 0.07 0.52 0.02 0.89 0.18 0.86 0.29 ]
[0.47 0.36 0.14 1.00 0.50 0.24 0.35 0.99 0.46 0.94 0.86 0.36 0.08 0.48 0.06 0.04 0.97 0.87 0.55 0.50 0.76 0.78 0.76 0.56 0.25 0.89 0.76 0.15 0.32 0.50 0.41 0.53 0.51 0.22 0.14 0.08 0.16 0.96 0.02 0.64 0.91 ]
[0.09 0.65 0.72 0.50 1.00 0.15 0.35 0.19 0.02 0.99 0.57 0.05 0.20 0.00 0.81 0.43 0.40 0.38 0.00 0.54 0.32 0.84 0.36 0.89 0.53 0.36 0.44 0.26 0.42 0.44 0.11 0.74 0.59 0.75 0.85 0.13 0.53 1.00 0.84 0.15 0.77 ]
[0.52 0.35 0.12 0.24 0.15 1.00 0.57 0.17 0.46 0.69 0.50 0.57 0.06 0.91 0.96 0.91 0.43 0.25 0.51 0.68 0.12 0.53 0.58 0.35 0.84 0.56 0.36 0.10 0.73 0.83 0.28 0.46 0.85 0.97 0.51 0.40 0.93 0.40 0.88 0.88 0.19 ]
[0.89 0.32 0.71 0.35 0.35 0.57 1.00 0.80 0.02 0.14 0.31 0.79 0.62 0.60 0.65 0.32 0.44 0.77 0.36 0.61 0.96 0.61 0.71 0.50 0.27 0.25 0.94 0.37 0.77 0.06 0.71 0.35 0.61 0.36 0.46 0.80 0.20 0.63 0.00 0.11 0.48 ]
[0.63 0.36 0.17 0.99 0.19 0.17 0.80 1.00 0.62 0.20 0.53 0.18 0.06 0.48 0.83 0.46 0.10 0.37 0.67 0.47 0.45 0.23 0.78 0.81 0.87 0.39 0.71 0.69 0.22 0.68 0.04 0.02 0.63 0.27 0.33 0.02 0.96 0.35 0.53 0.44 0.62 ]
[0.68 0.62 0.36 0.46 0.02 0.46 0.02 0.62 1.00 0.61 0.08 0.34 0.83 0.44 0.71 0.57 0.34 0.49 0.81 0.70 0.99 0.62 0.36 0.21 0.78 0.70 0.75 0.12 0.71 0.45 0.96 0.71 0.96 0.48 0.99 0.74 0.56 0.37 0.06 0.20 0.97 ]
[0.82 0.35 0.59 0.94 0.99 0.69 0.14 0.20 0.61 1.00 0.17 0.18 0.69 0.17 0.21 0.52 0.15 0.84 0.45 0.06 0.15 0.24 0.71 0.11 0.35 0.06 0.80 0.17 0.66 0.16 0.73 0.87 0.10 0.15 0.90 0.46 0.93 0.01 0.43 0.17 0.43 ]
[0.61 0.15 0.16 0.86 0.57 0.50 0.31 0.53 0.08 0.17 1.00 0.17 0.02 0.56 0.82 0.28 0.12 0.74 0.17 0.33 0.79 0.45 0.16 0.83 0.17 0.36 0.87 0.36 0.93 0.09 0.69 0.28 0.36 0.64 0.09 0.13 0.17 0.23 0.92 0.64 0.87 ]
[0.38 0.62 0.71 0.36 0.05 0.57 0.79 0.18 0.34 0.18 0.17 1.00 0.34 0.57 0.52 0.52 0.78 0.50 0.67 0.81 0.35 0.27 0.22 0.87 0.98 0.88 0.63 0.32 0.79 0.61 0.03 0.32 0.89 0.78 0.21 0.23 0.77 0.43 0.72 0.59 0.79 ]
[1.00 0.17 0.39 0.08 0.20 0.06 0.62 0.06 0.83 0.69 0.02 0.34 1.00 0.19 0.33 0.59 0.04 0.28 0.29 0.68 0.65 0.34 0.29 0.04 0.74 0.02 0.51 0.68 0.48 0.81 0.15 0.14 0.76 0.43 0.16 0.69 0.59 0.41 0.15 0.93 0.09 ]
[0.32 0.60 0.32 0.48 0.00 0.91 0.60 0.48 0.44 0.17 0.56 0.57 0.19 1.00 0.00 0.19 0.86 0.66 0.26 0.79 0.91 0.05 0.79 0.69 0.28 0.48 0.03 0.96 0.59 0.17 0.13 0.11 0.67 0.24 0.92 0.04 0.10 0.89 0.50 0.24 0.18 ]
[0.36 0.75 0.35 0.06 0.81 0.96 0.65 0.83 0.71 0.21 0.82 0.52 0.33 0.00 1.00 0.92 0.89 0.59 0.03 0.75 0.03 0.16 0.06 0.88 0.81 0.97 0.42 0.96 0.12 0.84 0.35 0.11 0.68 0.18 0.96 0.79 0.58 0.44 0.04 0.61 0.75 ]
[0.12 0.55 0.26 0.04 0.43 0.91 0.32 0.46 0.57 0.52 0.28 0.52 0.59 0.19 0.92 1.00 0.82 0.04 0.11 0.40 0.52 0.68 0.88 0.15 0.36 0.18 0.73 0.89 1.00 0.12 0.20 0.65 0.94 0.63 0.32 0.26 0.01 0.02 0.60 0.26 0.22 ]
[0.91 0.28 0.44 0.97 0.40 0.43 0.44 0.10 0.34 0.15 0.12 0.78 0.04 0.86 0.89 0.82 1.00 0.48 0.53 0.91 0.58 0.85 0.80 0.29 0.50 0.17 0.14 0.88 0.95 0.89 0.42 0.49 0.62 0.50 0.81 0.56 0.27 0.60 0.06 0.62 0.58 ]
[0.84 0.75 0.80 0.87 0.38 0.25 0.77 0.37 0.49 0.84 0.74 0.50 0.28 0.66 0.59 0.04 0.48 1.00 0.65 0.01 0.74 0.20 0.14 0.45 0.42 0.93 0.89 0.84 0.21 0.51 0.68 0.52 0.09 0.95 0.06 0.10 0.90 0.17 0.58 0.10 0.97 ]
[0.28 0.73 0.37 0.55 0.00 0.51 0.36 0.67 0.81 0.45 0.17 0.67 0.29 0.26 0.03 0.11 0.53 0.65 1.00 0.70 0.47 0.92 0.96 0.43 0.87 0.74 0.95 0.10 0.45 0.15 0.16 0.55 0.39 0.51 0.25 0.26 0.77 0.89 0.70 0.16 0.76 ]
[0.89 0.42 0.65 0.50 0.54 0.68 0.61 0.47 0.70 0.06 0.33 0.81 0.68 0.79 0.75 0.40 0.91 0.01 0.70 1.00 0.46 0.15 0.02 0.50 0.28 0.43 0.92 0.64 0.87 0.74 0.36 0.97 0.43 0.53 0.90 0.68 0.47 0.86 0.48 0.22 0.89 ]
[0.58 0.09 0.49 0.76 0.32 0.12 0.96 0.45 0.99 0.15 0.79 0.35 0.65 0.91 0.03 0.52 0.58 0.74 0.47 0.46 1.00 0.17 0.78 0.55 0.45 0.47 0.31 0.13 0.12 0.43 0.47 0.17 0.76 0.25 0.80 0.61 0.57 0.66 0.01 0.34 0.68 ]
[0.05 0.76 0.27 0.78 0.84 0.53 0.61 0.23 0.62 0.24 0.45 0.27 0.34 0.05 0.16 0.68 0.85 0.20 0.92 0.15 0.17 1.00 0.05 0.97 0.08 0.29 0.37 0.39 0.73 0.28 0.89 0.30 0.44 0.66 0.80 0.96 0.29 0.22 0.15 0.14 0.41 ]
[0.46 0.97 0.48 0.76 0.36 0.58 0.71 0.78 0.36 0.71 0.16 0.22 0.29 0.79 0.06 0.88 0.80 0.14 0.96 0.02 0.78 0.05 1.00 0.75 0.07 0.85 0.15 0.50 0.96 0.03 0.36 0.33 0.02 0.88 0.95 0.49 0.47 0.88 0.59 0.93 0.14 ]
[0.75 0.15 0.82 0.56 0.89 0.35 0.50 0.81 0.21 0.11 0.83 0.87 0.04 0.69 0.88 0.15 0.29 0.45 0.43 0.50 0.55 0.97 0.75 1.00 0.66 0.47 0.39 0.38 0.78 0.87 0.04 0.37 0.60 0.76 0.52 0.16 0.19 0.04 0.27 0.21 0.77 ]
[0.51 0.42 0.35 0.25 0.53 0.84 0.27 0.87 0.78 0.35 0.17 0.98 0.74 0.28 0.81 0.36 0.50 0.42 0.87 0.28 0.45 0.08 0.07 0.66 1.00 0.70 0.18 0.40 0.25 0.77 0.52 0.23 0.13 0.28 0.11 0.68 0.88 0.06 0.27 0.02 0.74 ]
[0.20 0.01 0.14 0.89 0.36 0.56 0.25 0.39 0.70 0.06 0.36 0.88 0.02 0.48 0.97 0.18 0.17 0.93 0.74 0.43 0.47 0.29 0.85 0.47 0.70 1.00 0.05 0.05 0.84 0.52 0.96 0.79 0.80 0.81 0.69 0.60 0.10 0.33 0.64 0.55 0.10 ]
[0.81 0.55 0.26 0.76 0.44 0.36 0.94 0.71 0.75 0.80 0.87 0.63 0.51 0.03 0.42 0.73 0.14 0.89 0.95 0.92 0.31 0.37 0.15 0.39 0.18 0.05 1.00 0.02 0.20 0.50 0.41 0.88 0.12 0.84 0.06 0.49 0.52 0.10 0.59 0.31 0.28 ]
[0.04 0.98 0.31 0.15 0.26 0.10 0.37 0.69 0.12 0.17 0.36 0.32 0.68 0.96 0.96 0.89 0.88 0.84 0.10 0.64 0.13 0.39 0.50 0.38 0.40 0.05 0.02 1.00 0.89 0.79 0.95 0.67 0.10 0.39 0.32 0.31 0.87 0.24 0.09 0.43 0.31 ]
[0.96 0.58 0.49 0.32 0.42 0.73 0.77 0.22 0.71 0.66 0.93 0.79 0.48 0.59 0.12 1.00 0.95 0.21 0.45 0.87 0.12 0.73 0.96 0.78 0.25 0.84 0.20 0.89 1.00 0.96 0.42 0.49 0.39 0.57 0.83 0.81 0.54 0.63 0.69 0.13 0.32 ]
[0.04 0.44 0.17 0.50 0.44 0.83 0.06 0.68 0.45 0.16 0.09 0.61 0.81 0.17 0.84 0.12 0.89 0.51 0.15 0.74 0.43 0.28 0.03 0.87 0.77 0.52 0.50 0.79 0.96 1.00 0.14 0.88 0.84 0.29 0.42 0.07 0.17 0.32 0.36 0.12 0.92 ]
[0.61 0.60 0.27 0.41 0.11 0.28 0.71 0.04 0.96 0.73 0.69 0.03 0.15 0.13 0.35 0.20 0.42 0.68 0.16 0.36 0.47 0.89 0.36 0.04 0.52 0.96 0.41 0.95 0.42 0.14 1.00 0.84 0.36 0.43 0.50 0.13 0.16 0.40 0.17 0.79 0.47 ]
[0.59 0.12 0.42 0.53 0.74 0.46 0.35 0.02 0.71 0.87 0.28 0.32 0.14 0.11 0.11 0.65 0.49 0.52 0.55 0.97 0.17 0.30 0.33 0.37 0.23 0.79 0.88 0.67 0.49 0.88 0.84 1.00 0.29 0.70 0.10 0.60 0.10 0.06 0.21 0.32 0.81 ]
[0.77 0.82 0.79 0.51 0.59 0.85 0.61 0.63 0.96 0.10 0.36 0.89 0.76 0.67 0.68 0.94 0.62 0.09 0.39 0.43 0.76 0.44 0.02 0.60 0.13 0.80 0.12 0.10 0.39 0.84 0.36 0.29 1.00 0.11 0.91 0.15 0.20 0.18 0.87 0.22 0.63 ]
