D = 6;
n = [ 3 3 3 3 3 3 ];
N = 59;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.80 0.87 0.34 0.13 0.37 0.48 0.32 0.44 0.19 0.58 0.22 0.50 0.68 0.92 0.69 0.33 0.67 0.44 0.59 0.72 0.12 0.82 0.28 0.85 0.19 0.12 0.25 0.50 0.62 0.79 0.63 0.58 0.49 0.12 0.29 0.15 0.60 0.63 0.59 0.37 0.85 0.39 0.56 0.11 0.90 0.03 0.93 0.78 0.88 0.45 0.31 0.68 0.25 0.06 0.63 0.89 0.65 0.75 ]
[0.80 1.00 0.07 0.48 0.17 0.96 0.91 0.40 0.93 0.83 0.24 0.73 0.78 0.60 0.30 0.71 0.98 0.17 0.01 0.84 0.62 0.84 0.72 0.30 0.77 0.23 0.51 0.62 0.60 0.45 0.84 0.88 0.78 0.22 0.98 0.44 0.35 0.08 0.83 0.29 0.03 0.63 0.18 0.37 0.52 0.53 0.55 0.17 0.04 0.96 0.11 0.42 0.12 0.03 0.00 0.08 0.69 0.43 0.68 ]
[0.87 0.07 1.00 0.30 0.27 0.89 0.72 0.67 0.68 0.42 0.09 0.73 0.13 0.30 0.90 0.90 0.53 0.83 0.87 0.78 0.21 0.97 0.82 0.96 0.66 0.94 0.82 0.76 0.48 0.93 0.43 0.58 0.93 0.43 0.96 0.44 0.57 0.13 0.53 0.17 0.39 0.75 0.05 0.27 0.07 0.66 0.15 0.76 0.38 0.60 0.76 0.58 0.47 0.61 0.41 0.50 0.38 0.98 0.33 ]
[0.34 0.48 0.30 1.00 0.79 0.74 0.44 0.25 0.54 0.26 0.20 0.61 0.43 0.55 0.91 0.06 0.58 0.80 0.69 0.18 0.04 0.35 0.38 0.07 1.00 0.55 0.53 0.02 0.30 0.58 0.83 0.99 0.95 0.36 0.46 0.68 0.56 0.99 0.74 0.08 0.09 0.53 0.01 0.53 0.41 0.14 0.94 0.66 0.26 0.80 0.92 0.43 0.04 0.74 0.89 0.99 0.43 0.66 0.26 ]
[0.13 0.17 0.27 0.79 1.00 0.62 0.20 0.43 0.85 0.85 0.70 0.83 0.62 0.89 0.59 0.87 0.26 0.40 0.33 0.28 0.40 0.79 0.87 0.33 0.06 0.97 0.03 0.92 0.20 0.50 0.83 0.60 0.61 0.51 0.09 0.94 0.00 0.39 0.79 0.36 0.73 0.80 0.83 0.97 0.07 0.39 0.67 0.32 0.30 0.64 0.61 0.70 0.66 0.83 0.50 0.86 0.72 0.14 0.28 ]
[0.37 0.96 0.89 0.74 0.62 1.00 0.14 0.80 0.08 0.69 0.93 0.01 0.69 0.52 0.30 0.19 0.46 0.61 0.50 0.78 0.34 0.92 0.29 0.79 0.53 0.53 0.96 0.14 0.32 0.36 0.94 0.85 0.69 0.55 0.35 0.70 0.92 0.41 0.83 0.10 0.03 0.79 0.41 0.66 0.16 0.59 0.09 0.01 0.67 0.38 0.37 0.16 0.50 0.87 0.36 0.73 0.29 0.00 0.63 ]
[0.48 0.91 0.72 0.44 0.20 0.14 1.00 0.37 0.10 0.25 0.80 0.96 0.79 0.46 0.53 0.40 0.37 0.59 0.15 0.77 0.08 0.46 0.72 0.41 0.85 0.50 0.42 0.54 0.57 0.81 0.85 0.98 0.78 0.03 0.02 0.07 0.17 0.68 1.00 0.48 0.77 0.47 0.92 0.35 0.49 0.74 0.72 0.15 0.64 0.78 0.72 0.13 0.86 0.43 0.76 0.68 0.03 0.71 0.41 ]
[0.32 0.40 0.67 0.25 0.43 0.80 0.37 1.00 0.74 0.06 0.57 0.06 0.94 0.24 0.49 0.76 0.80 0.43 0.73 0.17 0.76 0.77 0.49 0.09 0.29 0.05 0.71 0.26 0.68 0.69 0.37 0.66 0.42 0.51 0.64 0.63 0.53 0.16 0.72 0.92 0.92 0.26 0.39 0.46 0.69 0.42 0.05 0.33 0.15 0.66 0.95 0.76 0.91 0.28 0.71 0.35 0.82 0.05 0.89 ]
[0.44 0.93 0.68 0.54 0.85 0.08 0.10 0.74 1.00 0.33 0.69 0.56 0.31 0.93 0.07 0.47 0.66 0.27 0.23 0.94 0.84 0.94 0.44 0.01 0.72 0.25 0.81 0.10 0.00 0.72 0.35 0.65 0.96 0.71 0.19 0.33 0.46 0.60 0.54 0.09 0.04 0.83 0.22 0.88 0.54 0.02 0.40 0.89 0.91 0.36 0.51 0.27 0.45 0.07 0.90 0.11 0.14 0.78 0.98 ]
[0.19 0.83 0.42 0.26 0.85 0.69 0.25 0.06 0.33 1.00 0.49 0.37 0.43 0.36 0.54 0.08 0.95 0.23 0.83 0.63 0.17 0.67 0.05 0.66 0.36 0.42 0.07 0.97 0.46 0.69 0.57 0.33 0.55 0.36 0.87 0.35 0.99 0.32 0.75 0.30 0.63 0.16 0.85 0.57 0.90 0.70 0.44 0.99 0.79 0.20 0.61 0.45 0.44 0.23 0.93 0.46 0.09 0.95 0.75 ]
