D = 4;
n = [ 3 3 3 3 ];
N = 70;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.78 0.29 0.04 0.99 0.43 0.69 0.15 0.43 0.09 0.84 0.71 0.16 0.39 0.02 0.26 0.22 0.88 0.43 0.53 0.17 0.01 0.96 0.32 0.39 0.15 0.12 0.75 0.59 0.44 0.39 0.35 0.50 0.80 0.11 0.35 0.99 0.84 0.83 0.38 0.14 0.51 0.65 0.74 0.08 0.83 0.31 0.32 0.80 0.27 0.80 0.70 0.22 0.71 0.37 0.22 0.45 0.51 0.17 0.96 0.08 0.32 0.29 0.10 0.93 0.61 0.98 0.01 0.54 0.52 ]
[0.78 1.00 0.74 0.07 0.69 0.90 0.01 0.33 0.57 0.21 0.12 0.59 0.80 0.45 0.66 0.99 0.76 0.73 0.72 0.47 0.66 0.97 0.77 0.75 0.61 0.89 0.29 0.29 0.61 0.74 0.33 0.88 0.75 0.20 0.72 0.91 0.42 0.17 0.63 0.06 0.01 0.83 0.40 0.61 0.60 0.01 0.67 0.58 0.28 0.56 0.04 0.34 0.29 0.55 0.80 0.48 0.03 0.40 0.92 0.43 0.83 0.73 0.20 0.67 0.01 0.93 0.53 0.04 0.19 0.45 ]
[0.29 0.74 1.00 0.32 0.22 0.12 0.66 0.49 0.29 0.82 0.32 0.85 0.49 0.12 0.10 0.15 0.72 0.87 0.68 0.12 0.97 0.82 0.46 0.81 0.53 0.42 0.10 0.13 0.98 0.92 0.01 0.48 0.83 0.31 0.17 0.60 0.37 0.32 0.02 0.30 0.88 0.12 0.74 0.10 0.43 0.31 0.86 0.07 0.02 0.67 0.84 0.45 0.13 0.58 0.12 0.09 0.85 0.29 0.29 0.18 0.54 0.84 0.51 0.83 0.52 0.90 0.46 0.45 0.75 0.71 ]
[0.04 0.07 0.32 1.00 0.06 0.74 0.27 0.46 0.61 0.19 0.59 0.64 0.40 0.64 0.24 0.88 0.09 0.38 0.39 0.74 0.69 0.60 0.29 0.90 0.39 0.00 0.24 0.77 0.15 0.52 0.08 0.32 0.68 0.07 0.55 0.55 0.15 0.92 0.35 0.66 0.11 0.76 0.30 0.82 0.69 0.08 0.97 0.57 0.38 0.44 0.17 0.59 0.61 0.04 0.31 0.37 0.17 0.31 0.28 0.94 0.88 0.74 0.81 1.00 0.55 0.88 0.45 0.13 0.92 0.57 ]
[0.99 0.69 0.22 0.06 1.00 0.31 0.28 0.98 0.69 0.67 0.26 0.07 0.70 0.74 0.54 0.97 0.43 0.95 0.75 0.34 0.41 0.28 0.84 0.76 0.02 0.90 0.69 0.36 0.74 0.12 0.72 0.40 0.02 0.52 0.97 0.17 0.34 0.10 0.40 0.03 0.49 0.66 0.87 0.74 0.75 0.89 0.52 0.27 0.83 0.78 0.87 0.33 0.64 0.31 0.27 0.52 0.37 0.26 0.56 0.47 0.14 0.02 0.64 0.37 0.78 0.00 0.94 0.63 0.13 0.45 ]
[0.43 0.90 0.12 0.74 0.31 1.00 0.49 0.70 0.91 0.57 0.14 0.99 0.41 0.72 0.34 0.66 0.53 0.23 0.80 0.47 0.27 0.74 0.03 0.30 0.47 0.65 0.15 0.35 0.95 0.69 0.23 0.60 0.85 0.58 0.60 0.56 0.17 0.28 0.06 0.48 0.52 0.18 0.01 0.63 0.20 0.81 0.22 0.84 0.51 0.66 0.89 0.18 0.97 0.77 0.79 0.80 0.62 0.65 0.51 0.69 0.63 0.16 0.26 0.07 0.71 0.79 0.74 0.03 0.23 0.67 ]
[0.69 0.01 0.66 0.27 0.28 0.49 1.00 0.23 0.18 0.41 0.13 0.15 0.04 0.77 0.42 0.78 0.29 0.56 0.28 0.17 0.69 0.18 0.33 0.99 0.39 0.82 0.94 0.51 0.30 0.94 0.43 0.72 0.55 0.76 0.47 0.71 0.91 0.52 0.70 0.35 0.05 0.82 0.35 0.40 0.61 0.63 0.40 0.04 0.75 0.79 0.91 0.01 0.53 0.13 0.35 0.73 0.67 0.01 0.17 0.41 0.55 0.81 0.47 0.92 0.17 0.90 0.15 0.21 0.23 0.75 ]
[0.15 0.33 0.49 0.46 0.98 0.70 0.23 1.00 0.17 0.77 0.53 0.51 0.08 0.46 0.11 0.61 0.30 0.37 0.92 0.55 0.93 0.02 0.67 0.09 0.56 0.69 0.64 0.31 0.88 0.85 0.84 0.71 0.53 0.52 0.84 0.56 0.18 0.12 0.21 0.52 0.10 0.01 0.22 0.52 0.16 0.18 0.73 0.87 0.51 0.62 0.11 0.69 0.64 0.59 0.44 0.67 0.81 0.02 0.33 0.73 0.20 0.79 0.09 0.42 0.27 0.42 0.52 0.78 0.86 0.47 ]
[0.43 0.57 0.29 0.61 0.69 0.91 0.18 0.17 1.00 0.48 0.01 0.96 0.01 0.71 0.68 0.81 0.20 0.29 0.69 0.27 0.96 0.25 0.37 0.92 0.70 0.28 0.99 0.28 0.76 0.07 0.26 0.83 0.07 0.55 0.56 0.85 0.99 0.39 0.21 0.65 0.02 0.55 0.55 0.46 0.30 0.99 0.15 0.76 0.31 0.44 0.49 0.61 0.61 0.75 0.93 0.77 0.76 0.34 0.14 0.80 0.37 0.87 1.00 0.66 0.66 0.35 0.39 0.05 0.13 0.06 ]
[0.09 0.21 0.82 0.19 0.67 0.57 0.41 0.77 0.48 1.00 0.55 0.58 0.77 0.90 0.01 0.66 0.18 0.76 0.82 0.33 0.44 0.07 0.39 0.08 0.15 0.66 0.65 0.36 0.89 0.86 0.26 0.71 0.13 0.09 0.09 0.01 0.98 0.68 0.39 0.45 0.08 0.05 0.14 0.87 0.59 0.21 0.09 0.54 0.29 0.62 0.28 0.83 0.44 0.59 0.49 0.04 0.68 0.02 0.46 0.77 0.41 0.90 0.90 0.19 0.42 0.02 0.72 0.19 0.19 0.32 ]
[0.84 0.12 0.32 0.59 0.26 0.14 0.13 0.53 0.01 0.55 1.00 0.54 0.79 0.28 0.01 0.13 0.91 0.37 0.81 0.79 0.21 0.31 0.21 0.88 0.55 0.37 0.73 0.42 0.40 0.70 0.92 0.32 0.43 0.95 0.48 0.62 0.39 0.06 0.33 0.76 0.08 0.64 0.29 0.12 0.50 0.99 0.38 0.27 0.53 0.20 0.56 0.48 0.67 0.14 0.19 0.61 0.59 0.51 0.70 0.27 0.07 0.30 0.40 0.54 0.31 0.43 0.78 0.32 0.23 0.99 ]
[0.71 0.59 0.85 0.64 0.07 0.99 0.15 0.51 0.96 0.58 0.54 1.00 0.18 0.12 0.22 0.08 0.02 0.06 0.71 0.73 0.62 0.96 0.28 0.40 0.74 0.02 0.78 0.12 0.14 0.62 0.17 0.71 0.57 0.29 0.05 0.32 0.07 0.94 0.31 0.84 0.23 0.15 0.76 0.63 0.26 0.20 0.04 0.73 0.18 0.38 0.16 0.65 0.82 0.16 0.53 0.20 0.28 0.21 0.19 0.63 0.13 0.40 0.65 0.21 0.03 0.07 0.25 0.33 0.87 0.32 ]
[0.16 0.80 0.49 0.40 0.70 0.41 0.04 0.08 0.01 0.77 0.79 0.18 1.00 0.11 0.69 0.18 0.99 0.28 0.68 0.43 0.02 0.06 0.31 0.70 0.11 0.58 0.30 0.97 0.72 0.51 0.22 0.93 0.51 0.13 0.27 0.87 0.65 0.40 0.60 0.07 0.28 0.79 0.00 0.69 0.63 0.32 0.49 0.68 0.74 0.38 0.28 0.04 0.14 0.98 0.33 0.83 0.80 0.74 0.58 0.01 0.96 0.08 0.22 0.82 0.77 0.88 0.22 1.00 0.13 0.55 ]
[0.39 0.45 0.12 0.64 0.74 0.72 0.77 0.46 0.71 0.90 0.28 0.12 0.11 1.00 0.97 0.41 0.71 0.86 0.17 0.30 0.14 0.27 0.75 0.15 0.64 0.56 0.90 0.64 0.42 0.25 0.35 0.26 0.95 0.25 0.53 0.93 0.91 0.34 0.34 0.64 0.17 0.04 0.13 0.64 0.59 0.56 0.62 0.93 0.43 0.95 0.27 0.98 0.58 0.46 0.69 0.13 0.50 0.26 0.67 0.49 0.47 0.11 0.22 0.59 0.40 0.95 0.31 0.55 0.93 0.72 ]
[0.02 0.66 0.10 0.24 0.54 0.34 0.42 0.11 0.68 0.01 0.01 0.22 0.69 0.97 1.00 0.19 0.90 0.22 0.52 0.92 0.21 0.65 0.26 0.66 0.58 0.69 0.82 0.50 1.00 0.12 0.28 0.10 0.18 0.76 0.72 0.28 0.39 0.82 0.23 0.43 0.01 0.33 0.55 0.06 0.75 0.94 0.35 0.25 0.57 0.12 0.72 0.22 0.56 0.72 0.91 0.73 0.72 0.83 0.51 0.58 0.23 0.71 0.87 0.55 0.51 0.61 0.76 0.54 0.25 0.77 ]
[0.26 0.99 0.15 0.88 0.97 0.66 0.78 0.61 0.81 0.66 0.13 0.08 0.18 0.41 0.19 1.00 0.54 0.48 0.40 0.37 0.05 0.01 0.35 0.91 0.24 0.77 0.96 0.11 0.77 0.05 0.35 0.22 0.12 0.18 0.66 0.34 0.59 0.71 0.26 0.86 0.36 0.92 0.20 0.33 0.14 0.29 0.59 0.72 0.11 0.96 0.74 0.52 0.15 0.84 1.00 0.97 0.97 0.36 0.72 0.51 0.61 0.82 0.04 0.47 0.49 0.22 0.68 0.43 0.86 0.80 ]
[0.22 0.76 0.72 0.09 0.43 0.53 0.29 0.30 0.20 0.18 0.91 0.02 0.99 0.71 0.90 0.54 1.00 0.31 0.07 0.66 0.90 0.19 0.14 0.03 0.47 0.20 0.31 0.06 0.01 0.60 0.72 0.89 0.39 0.45 0.12 0.27 0.23 0.81 0.04 0.62 0.06 0.15 0.92 0.69 0.48 0.68 0.38 0.97 0.08 0.90 0.46 0.30 0.55 0.17 0.63 0.20 0.08 0.91 0.33 0.76 0.92 0.98 0.14 0.57 0.94 0.91 0.43 0.38 0.49 0.28 ]
[0.88 0.73 0.87 0.38 0.95 0.23 0.56 0.37 0.29 0.76 0.37 0.06 0.28 0.86 0.22 0.48 0.31 1.00 0.95 0.90 0.71 0.07 0.12 0.16 0.48 0.01 0.38 0.01 0.74 0.50 0.76 0.38 0.78 0.15 0.40 0.35 0.33 0.35 0.43 0.09 0.05 0.05 0.95 0.23 0.99 0.93 0.92 0.46 0.23 0.24 0.59 0.59 0.62 0.99 0.11 0.75 0.00 0.56 0.37 0.48 0.27 0.37 0.03 0.71 0.37 0.34 0.03 0.32 0.78 0.07 ]
[0.43 0.72 0.68 0.39 0.75 0.80 0.28 0.92 0.69 0.82 0.81 0.71 0.68 0.17 0.52 0.40 0.07 0.95 1.00 0.34 0.27 0.30 0.54 0.77 0.93 0.89 0.42 0.54 0.38 0.42 0.96 0.89 0.41 0.45 0.73 0.04 0.05 0.66 0.77 0.29 0.32 0.12 0.46 0.23 0.47 0.27 0.90 0.75 0.53 0.01 0.02 0.44 0.10 0.93 0.16 0.11 0.66 0.08 0.87 0.05 0.67 0.08 0.64 0.14 0.24 0.75 0.87 0.95 0.87 0.93 ]
