D = 2;
n = [ 4 4 ];
N = 49;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.04 0.25 0.98 0.99 0.31 0.96 0.83 0.16 0.64 0.70 0.42 0.49 0.51 0.02 0.55 0.75 0.95 0.01 0.65 0.52 0.72 0.72 0.50 0.53 0.47 0.85 0.31 0.59 0.53 0.79 0.70 0.47 0.23 0.43 0.50 0.35 0.06 0.08 0.94 0.33 0.23 0.45 0.74 0.61 0.78 0.29 0.20 0.60 ]
[0.04 1.00 0.11 0.88 0.97 0.51 0.08 0.06 0.93 0.06 0.14 0.06 0.64 0.08 0.87 0.29 0.15 0.57 0.12 0.87 0.98 0.30 0.74 0.62 0.05 0.59 0.86 0.54 0.49 0.65 0.54 0.65 0.45 0.41 0.12 0.07 0.35 0.77 0.30 0.38 0.65 0.81 0.64 0.77 0.14 0.12 0.34 0.13 0.85 ]
[0.25 0.11 1.00 0.41 0.38 0.28 0.79 0.11 0.94 0.50 0.10 0.88 0.34 0.64 0.74 0.83 0.26 0.30 0.89 0.06 0.44 0.21 0.19 0.54 0.30 0.12 0.58 0.18 0.98 0.65 0.85 0.52 0.22 0.11 0.28 0.30 0.35 0.52 0.97 0.73 0.18 0.21 0.17 0.69 0.07 0.99 0.08 0.13 0.19 ]
[0.98 0.88 0.41 1.00 0.55 0.37 0.16 0.72 0.04 0.75 0.24 0.49 0.94 0.11 0.39 0.81 0.81 0.24 0.05 0.52 0.73 0.59 0.32 0.99 0.14 0.20 0.10 0.68 0.38 0.29 0.97 0.79 0.93 0.06 0.01 0.62 0.31 0.21 0.50 0.52 0.48 0.63 0.39 0.48 0.66 0.10 0.45 0.62 0.64 ]
[0.99 0.97 0.38 0.55 1.00 0.80 0.47 0.88 0.61 0.99 0.32 0.90 0.77 0.47 0.99 0.81 0.12 0.39 0.29 0.09 0.25 0.59 0.21 0.84 0.15 0.64 0.99 0.35 0.96 0.09 0.78 0.97 0.12 0.34 0.64 0.88 0.55 0.09 0.21 0.28 0.52 0.49 0.42 0.29 0.71 0.31 0.17 0.54 0.61 ]
[0.31 0.51 0.28 0.37 0.80 1.00 0.20 0.56 0.39 0.80 0.13 0.58 0.69 0.59 0.02 0.70 0.39 0.20 0.38 0.68 0.23 0.08 0.34 0.73 0.16 0.43 0.91 0.20 0.68 0.21 0.34 0.35 0.90 0.54 0.93 0.47 0.78 0.96 0.14 0.20 0.92 0.03 0.70 0.08 0.14 0.10 0.52 0.48 0.77 ]
[0.96 0.08 0.79 0.16 0.47 0.20 1.00 0.12 0.62 0.56 0.28 0.15 0.37 0.25 0.25 0.66 0.72 0.41 0.70 0.10 0.29 0.62 0.68 0.69 0.45 0.62 0.81 0.29 0.36 0.27 0.95 0.40 0.46 0.30 0.73 0.80 0.90 0.50 0.60 0.63 0.34 0.54 0.59 0.63 0.47 0.30 0.95 0.21 0.86 ]
[0.83 0.06 0.11 0.72 0.88 0.56 0.12 1.00 0.91 0.43 0.39 0.56 0.63 0.75 0.23 0.06 0.22 0.78 0.44 0.99 0.75 0.84 0.06 0.96 0.48 0.37 0.81 0.34 0.32 0.14 0.58 0.24 0.05 0.43 0.92 0.98 0.77 0.40 0.17 0.25 0.67 0.61 0.97 0.76 0.67 0.29 0.80 0.74 0.91 ]
[0.16 0.93 0.94 0.04 0.61 0.39 0.62 0.91 1.00 0.95 0.73 0.34 0.68 1.00 0.13 0.42 0.38 0.61 0.35 0.60 0.40 0.43 0.35 0.14 0.32 0.92 0.24 0.24 0.64 0.87 0.38 0.03 0.96 0.96 0.68 0.84 0.41 0.44 0.34 0.46 0.58 0.59 0.68 0.02 0.06 0.63 0.58 0.52 0.13 ]
[0.64 0.06 0.50 0.75 0.99 0.80 0.56 0.43 0.95 1.00 0.10 0.81 0.92 0.96 0.53 0.95 0.02 0.62 0.87 0.83 0.67 0.57 0.80 0.59 0.91 0.04 0.77 0.31 0.54 0.50 0.77 0.41 0.86 0.11 0.92 0.99 0.54 0.42 0.72 0.54 0.18 0.04 0.87 0.13 0.40 1.00 0.71 0.09 0.39 ]
