D = 4;
n = [ 5 5 5 5 ];
N = 29;
d = [1 1 1 1 1 1 1 2 2 2 2 2 2 2 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.24 0.37 0.96 0.83 0.49 0.49 0.39 0.34 0.46 0.92 0.98 0.28 0.30 0.58 0.21 0.26 0.74 0.65 0.71 0.24 0.14 0.42 0.90 0.79 0.32 0.79 0.38 0.73 ]
[0.24 1.00 0.67 0.21 0.07 0.62 0.51 0.04 0.72 0.38 0.80 0.72 0.98 0.30 0.85 0.18 0.07 0.15 0.46 0.86 0.34 0.39 0.58 0.88 0.91 0.36 0.79 0.47 0.65 ]
[0.37 0.67 1.00 0.21 0.33 0.10 0.10 0.82 0.17 0.85 0.37 0.02 0.38 0.69 0.04 0.00 0.97 0.54 0.92 0.18 0.64 0.38 0.66 0.43 0.71 0.10 0.18 0.54 0.53 ]
[0.96 0.21 0.21 1.00 0.26 0.55 0.21 0.61 0.26 0.87 0.47 0.51 0.90 0.62 0.80 0.42 0.62 0.60 0.03 0.33 0.45 0.88 0.66 0.31 0.44 0.46 0.11 0.34 0.85 ]
[0.83 0.07 0.33 0.26 1.00 0.01 0.91 0.66 0.60 0.19 0.35 0.30 0.05 0.01 0.83 0.74 0.02 0.04 0.43 0.07 0.49 0.51 0.99 0.16 0.87 0.79 0.31 0.85 0.44 ]
[0.49 0.62 0.10 0.55 0.01 1.00 0.88 0.75 0.14 0.39 0.70 0.74 0.66 0.11 0.09 0.73 0.08 0.50 0.10 0.36 0.42 0.53 0.42 0.54 0.68 0.49 0.04 0.72 0.01 ]
[0.49 0.51 0.10 0.21 0.91 0.88 1.00 0.96 0.53 0.62 0.20 1.00 0.60 0.09 0.53 0.21 0.28 0.52 0.01 0.97 0.73 0.46 0.71 0.93 0.07 0.90 0.70 0.38 0.38 ]
[0.39 0.04 0.82 0.61 0.66 0.75 0.96 1.00 0.57 0.91 0.98 0.09 0.31 0.62 0.42 0.99 0.13 0.50 0.61 0.25 0.99 0.71 0.57 0.55 0.54 0.37 0.17 0.23 1.00 ]
[0.34 0.72 0.17 0.26 0.60 0.14 0.53 0.57 1.00 0.82 0.30 0.72 0.24 0.93 0.83 0.54 0.07 0.90 0.23 0.72 0.46 0.14 0.66 0.83 0.15 0.19 0.76 0.56 0.21 ]
[0.46 0.38 0.85 0.87 0.19 0.39 0.62 0.91 0.82 1.00 0.86 0.10 0.52 0.40 0.26 0.08 0.81 0.90 0.74 0.94 0.91 0.78 0.41 0.75 0.96 0.83 0.12 0.45 0.26 ]
[0.92 0.80 0.37 0.47 0.35 0.70 0.20 0.98 0.30 0.86 1.00 0.83 0.66 0.40 0.33 0.01 0.78 0.53 0.55 0.20 0.05 0.85 0.23 0.58 0.43 0.20 0.01 0.84 0.91 ]
[0.98 0.72 0.02 0.51 0.30 0.74 1.00 0.09 0.72 0.10 0.83 1.00 0.12 0.54 0.47 0.62 0.20 0.43 0.65 0.34 0.97 0.46 0.84 0.87 0.59 0.22 0.80 0.18 0.12 ]
[0.28 0.98 0.38 0.90 0.05 0.66 0.60 0.31 0.24 0.52 0.66 0.12 1.00 0.10 0.28 1.00 0.58 0.68 0.94 0.32 0.45 0.19 0.91 0.95 0.60 0.12 0.00 0.93 0.96 ]
[0.30 0.30 0.69 0.62 0.01 0.11 0.09 0.62 0.93 0.40 0.40 0.54 0.10 1.00 0.43 0.70 0.12 0.12 0.87 0.80 0.03 0.12 0.59 0.94 0.53 0.22 0.07 0.03 0.51 ]
[0.58 0.85 0.04 0.80 0.83 0.09 0.53 0.42 0.83 0.26 0.33 0.47 0.28 0.43 1.00 0.25 0.29 0.38 0.10 0.38 0.87 0.09 0.66 0.09 0.86 0.25 0.48 0.70 0.41 ]
