D = 2;
n = [ 2 2 ];
N = 65;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.19 0.43 0.93 0.48 0.55 0.19 0.18 0.07 0.58 0.10 0.89 0.67 0.62 0.37 0.75 0.01 0.74 0.33 0.20 0.66 0.61 0.47 0.48 0.87 0.15 0.29 0.44 0.66 0.23 0.47 0.97 0.78 0.48 0.28 0.22 0.26 0.31 0.69 0.97 0.97 0.72 0.20 0.88 0.65 0.70 0.15 0.28 0.97 0.95 0.72 0.37 0.76 0.84 0.23 0.10 0.39 0.43 0.64 0.19 0.32 0.43 0.26 0.36 0.05 ]
[0.19 1.00 0.45 0.65 0.04 0.35 0.24 0.30 0.81 0.96 0.79 0.71 0.12 0.84 0.04 0.30 0.08 0.29 0.51 0.65 0.66 0.81 0.55 0.23 0.73 0.69 0.90 0.10 0.56 0.88 0.64 0.91 0.62 0.30 0.72 0.74 0.96 0.84 0.34 0.52 0.15 0.42 0.06 0.20 0.20 0.84 0.53 0.01 0.76 0.54 0.25 0.51 0.61 0.36 0.11 0.96 0.37 0.84 0.85 0.84 0.28 0.46 0.49 0.22 0.37 ]
[0.43 0.45 1.00 0.72 0.40 0.97 0.68 0.83 0.41 0.07 0.01 0.44 0.79 0.62 0.46 0.15 0.80 0.91 0.71 0.32 0.39 0.35 0.59 0.43 0.73 0.82 0.94 0.80 0.53 0.11 0.32 0.02 0.44 0.64 0.24 0.79 0.65 0.73 0.68 0.36 0.80 0.37 0.10 0.50 0.02 0.83 0.72 0.10 0.23 0.77 0.48 0.57 0.07 0.09 0.09 0.67 0.52 0.55 0.90 0.02 0.84 0.58 0.81 0.95 0.09 ]
[0.93 0.65 0.72 1.00 0.79 0.36 0.72 0.02 0.51 0.77 0.20 0.56 0.50 0.65 0.95 0.92 0.76 0.20 0.29 0.70 0.62 0.68 0.50 0.07 0.19 0.44 0.67 0.83 0.96 0.40 0.44 0.50 0.55 0.82 0.73 0.84 0.17 0.46 0.86 0.58 0.18 0.73 0.77 0.58 0.62 0.15 0.10 0.22 0.09 0.91 0.02 0.72 0.74 0.71 0.98 0.02 0.58 0.39 0.43 0.16 0.21 0.91 0.75 0.64 0.67 ]
[0.48 0.04 0.40 0.79 1.00 0.31 0.03 0.94 0.75 0.47 0.45 0.42 0.06 0.89 0.36 0.20 0.48 0.52 0.20 0.38 0.47 0.16 0.10 0.07 0.40 0.67 0.70 0.75 0.51 0.60 0.90 0.98 0.55 0.20 0.07 0.56 0.26 0.29 0.40 0.10 0.96 0.86 0.28 0.93 0.60 0.61 0.37 0.06 0.04 0.40 0.60 0.89 0.35 0.55 0.89 0.84 0.62 0.31 0.74 0.00 0.40 0.47 0.77 0.18 0.92 ]
[0.55 0.35 0.97 0.36 0.31 1.00 0.61 0.93 0.94 0.21 0.73 0.34 0.35 0.70 0.11 0.83 0.79 0.73 0.06 0.22 0.80 0.75 0.79 0.47 0.64 0.85 0.84 0.64 0.74 0.50 0.19 0.88 0.80 0.34 0.07 0.08 0.83 0.61 0.24 0.41 0.89 0.62 0.70 0.98 0.32 0.64 0.39 0.19 0.17 0.53 0.77 0.68 0.29 0.49 0.94 0.62 0.05 0.31 0.94 0.32 0.56 0.87 0.40 0.87 0.33 ]
[0.19 0.24 0.68 0.72 0.03 0.61 1.00 0.85 0.53 0.35 0.42 0.47 0.06 0.30 0.08 0.39 0.21 0.56 0.97 0.49 0.39 0.52 0.26 0.94 0.94 0.24 0.23 0.81 0.83 0.42 0.89 0.83 0.19 0.28 0.13 0.61 0.34 0.98 0.42 0.03 0.92 0.02 0.53 0.00 0.12 0.34 0.83 0.94 0.93 0.65 0.34 0.21 0.74 0.23 0.01 0.90 0.71 0.92 0.63 0.28 0.40 0.11 0.37 0.87 0.27 ]
[0.18 0.30 0.83 0.02 0.94 0.93 0.85 1.00 0.82 0.44 0.01 0.30 0.68 0.12 0.11 0.87 0.09 0.52 0.89 0.12 0.04 0.16 0.02 0.57 0.31 0.55 0.28 0.37 0.31 0.54 0.60 0.53 0.46 0.35 0.70 0.36 0.73 0.67 0.82 0.74 0.61 0.75 0.57 0.58 0.03 0.97 0.66 0.29 0.81 0.69 0.80 0.84 0.33 0.48 0.85 1.00 0.67 0.28 0.81 0.12 0.41 0.65 0.78 0.33 0.27 ]
[0.07 0.81 0.41 0.51 0.75 0.94 0.53 0.82 1.00 0.85 0.37 0.44 0.10 0.82 0.07 0.37 0.03 0.00 0.10 0.97 0.25 0.75 0.10 0.94 0.35 0.78 0.09 0.33 0.26 0.13 0.95 0.73 0.04 0.42 0.13 0.29 1.00 0.83 0.99 0.40 0.57 0.37 0.70 0.64 0.95 0.63 0.33 0.32 0.99 0.65 0.94 0.33 0.10 0.27 1.00 0.19 1.00 0.78 0.15 0.56 0.05 0.37 0.33 0.14 0.30 ]
[0.58 0.96 0.07 0.77 0.47 0.21 0.35 0.44 0.85 1.00 0.14 0.30 0.23 0.50 0.29 0.70 0.68 0.55 0.03 0.65 0.59 0.42 0.90 0.54 0.74 0.42 0.99 0.79 0.69 0.45 0.02 0.02 0.89 0.92 0.50 0.85 0.63 0.44 0.31 0.12 0.34 0.30 0.19 0.68 0.67 0.86 0.92 0.28 0.23 0.36 0.92 0.10 0.60 0.82 0.17 0.09 0.55 0.45 0.17 0.46 0.47 0.59 0.95 0.80 0.14 ]
