D = 2;
n = [ 5 5 ];
N = 36;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.13 0.71 0.87 0.26 0.10 0.07 0.63 0.83 0.78 0.57 0.97 0.84 0.46 0.73 0.76 0.59 0.36 0.43 0.87 0.52 0.06 0.15 0.91 0.09 0.76 0.25 0.71 0.13 0.31 0.26 0.20 0.27 0.17 0.15 0.38 ]
[0.13 1.00 0.11 0.98 0.47 0.74 0.43 0.65 0.88 0.34 0.66 0.30 0.48 0.65 0.70 0.16 0.61 0.02 0.49 0.76 0.24 0.73 0.94 0.34 0.38 0.31 0.63 0.63 0.28 0.92 0.49 0.11 0.66 0.05 0.94 0.28 ]
[0.71 0.11 1.00 0.54 0.74 0.28 0.82 0.73 0.67 0.00 0.51 0.71 0.51 0.71 0.59 0.18 0.56 0.74 0.83 0.51 0.68 0.63 0.98 0.46 0.52 0.30 0.41 0.41 0.61 0.32 0.16 0.05 0.39 0.76 0.72 0.62 ]
[0.87 0.98 0.54 1.00 0.82 0.97 0.31 0.01 0.20 0.06 0.09 0.64 0.51 0.48 0.43 0.81 0.83 0.84 0.31 0.01 0.37 0.64 0.16 0.26 0.40 0.82 0.74 0.88 0.85 0.70 0.35 0.15 0.58 0.18 0.69 0.38 ]
[0.26 0.47 0.74 0.82 1.00 0.95 0.65 0.22 0.52 0.97 0.52 0.23 0.78 0.24 0.07 0.84 0.54 0.92 0.69 0.49 1.00 0.82 0.97 0.99 0.86 0.60 0.76 0.78 0.11 0.29 0.94 0.93 0.09 0.39 0.28 0.42 ]
[0.10 0.74 0.28 0.97 0.95 1.00 0.22 0.14 0.49 0.14 0.25 0.19 0.10 0.40 0.37 0.34 0.42 0.74 0.00 0.41 0.40 0.10 0.84 0.01 0.32 0.40 0.85 0.14 0.46 0.87 0.02 0.97 0.87 0.68 0.04 0.63 ]
[0.07 0.43 0.82 0.31 0.65 0.22 1.00 0.05 1.00 0.35 0.46 0.11 0.41 0.00 0.58 0.21 0.84 0.14 0.45 0.57 0.29 0.99 0.41 0.91 0.21 0.30 0.71 0.66 0.27 0.45 0.15 0.75 0.11 0.79 0.01 0.50 ]
[0.63 0.65 0.73 0.01 0.22 0.14 0.05 1.00 0.09 0.18 0.96 0.20 0.59 0.73 0.59 0.45 0.59 0.93 0.89 0.81 0.69 0.13 0.97 0.09 0.76 0.94 0.10 0.47 0.78 0.06 0.43 0.02 0.21 0.95 0.86 0.49 ]
[0.83 0.88 0.67 0.20 0.52 0.49 1.00 0.09 1.00 0.59 0.20 0.22 0.03 0.17 0.70 0.30 0.51 0.80 0.22 0.85 0.75 0.46 0.67 0.58 0.63 0.93 0.27 0.91 0.91 0.52 0.87 0.62 0.66 0.53 0.37 0.24 ]
[0.78 0.34 0.00 0.06 0.97 0.14 0.35 0.18 0.59 1.00 0.86 0.12 0.45 0.22 0.44 0.19 0.21 0.41 0.17 0.40 0.53 0.03 0.75 0.61 0.51 0.82 0.52 0.91 0.37 0.97 1.00 0.84 0.86 0.73 0.99 0.25 ]
[0.57 0.66 0.51 0.09 0.52 0.25 0.46 0.96 0.20 0.86 1.00 0.22 0.88 0.30 0.08 0.34 0.14 0.13 0.74 0.10 0.76 0.89 0.03 0.66 0.86 0.64 0.82 0.79 0.07 0.37 0.14 0.68 0.85 0.28 0.46 0.64 ]
[0.97 0.30 0.71 0.64 0.23 0.19 0.11 0.20 0.22 0.12 0.22 1.00 0.25 0.94 0.33 0.07 0.92 0.36 0.80 0.27 0.89 0.36 0.65 0.85 0.62 0.59 0.91 0.16 0.94 0.97 0.82 0.26 0.71 0.43 0.13 0.60 ]
