D = 2;
n = [ 1 1 ];
N = 55;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.24 0.20 0.51 0.04 0.64 0.19 0.08 0.67 0.56 0.81 0.96 0.03 0.07 0.78 0.39 0.43 0.30 0.34 0.05 0.79 0.01 0.55 0.14 0.42 0.52 0.53 0.39 0.48 0.25 0.77 0.45 0.56 0.86 0.92 0.74 0.01 0.15 0.78 0.80 0.55 0.00 0.59 0.06 0.12 0.53 0.64 0.47 0.90 0.55 0.41 0.99 0.56 0.64 0.76 ]
[0.24 1.00 0.84 0.04 0.72 0.98 0.23 0.73 0.15 0.39 0.19 0.70 0.04 0.78 0.70 0.47 0.60 0.23 0.77 0.30 0.41 0.45 0.31 0.50 0.92 0.92 0.57 0.02 0.33 0.00 0.61 0.69 0.15 0.27 0.59 0.47 0.23 0.08 0.99 0.42 0.31 0.84 0.71 0.50 0.95 0.98 0.43 0.62 0.89 0.40 0.34 0.31 0.69 0.49 0.75 ]
[0.20 0.84 1.00 0.90 0.33 0.67 0.26 0.82 0.34 0.78 0.22 0.38 0.87 0.04 0.37 0.18 0.33 0.81 0.89 0.08 0.94 0.37 0.75 0.32 0.46 0.05 0.08 0.98 0.90 0.97 0.70 0.59 0.67 0.04 0.83 0.99 0.43 0.15 0.30 0.96 0.31 0.07 0.73 0.82 0.66 0.98 0.55 0.25 0.54 0.96 0.76 0.37 0.26 0.05 0.19 ]
[0.51 0.04 0.90 1.00 0.10 0.34 0.93 0.65 0.74 0.88 0.34 0.63 0.76 0.67 0.32 0.79 0.27 0.76 0.81 0.05 0.65 0.08 0.09 0.27 0.00 0.49 0.69 0.19 0.24 0.71 0.47 0.07 0.05 0.86 0.76 0.59 0.74 0.15 0.70 0.90 0.56 0.15 0.73 0.65 0.03 0.95 0.20 0.06 0.75 0.85 0.09 0.60 0.62 0.22 0.68 ]
[0.04 0.72 0.33 0.10 1.00 0.61 0.24 0.58 0.01 0.49 0.02 0.36 0.59 0.49 0.26 0.10 0.85 0.15 0.96 0.25 0.20 0.53 0.64 0.74 0.61 0.30 0.32 0.69 0.24 0.04 0.53 0.42 0.72 0.45 0.05 0.84 0.57 0.90 0.14 0.59 0.83 0.74 0.04 0.57 0.89 0.09 0.80 0.27 0.22 0.24 0.83 0.38 0.40 0.15 0.15 ]
[0.64 0.98 0.67 0.34 0.61 1.00 0.15 0.11 0.35 0.89 0.29 0.06 0.67 0.27 0.73 0.21 0.59 0.22 0.35 0.49 0.03 0.98 0.99 0.42 0.83 0.07 0.91 0.86 0.63 0.11 0.39 0.68 0.67 0.42 0.54 0.83 0.29 0.76 0.80 0.97 0.34 0.06 0.83 0.96 0.96 0.94 0.85 0.49 0.16 0.22 0.19 0.76 0.83 0.94 0.93 ]
[0.19 0.23 0.26 0.93 0.24 0.15 1.00 0.14 0.04 0.43 0.47 0.35 0.73 0.44 0.78 0.52 0.72 0.72 0.76 0.89 0.50 0.14 0.66 0.40 0.12 0.22 0.80 0.40 0.79 0.29 0.75 0.35 0.71 0.96 0.64 0.10 0.63 0.52 0.86 0.25 0.51 0.47 0.64 0.81 0.09 0.37 0.83 0.47 0.91 0.29 0.31 0.89 0.10 0.25 0.01 ]
[0.08 0.73 0.82 0.65 0.58 0.11 0.14 1.00 0.42 0.46 0.26 0.71 0.73 0.05 0.82 0.67 0.54 0.74 0.28 0.61 0.86 0.82 0.15 0.64 0.47 0.20 0.15 0.41 0.32 0.39 0.40 0.17 0.91 0.49 0.94 0.64 0.59 0.79 0.48 0.06 0.01 0.75 0.36 0.39 0.98 0.96 0.93 0.42 0.80 0.13 0.02 0.87 0.69 0.62 0.42 ]
[0.67 0.15 0.34 0.74 0.01 0.35 0.04 0.42 1.00 0.71 0.37 0.03 0.08 0.35 0.85 0.57 0.94 0.42 0.18 0.91 0.90 0.35 0.36 0.55 0.09 0.86 0.14 0.23 0.21 0.42 0.16 0.00 0.81 0.43 0.39 0.74 0.15 0.74 0.31 0.69 0.40 0.67 0.11 0.78 0.15 0.90 0.70 0.06 0.30 0.49 0.21 0.22 0.15 0.29 0.89 ]
[0.56 0.39 0.78 0.88 0.49 0.89 0.43 0.46 0.71 1.00 0.73 0.64 0.64 0.05 0.73 0.94 0.34 0.18 0.60 0.68 0.93 0.15 0.57 0.62 0.03 0.02 0.99 0.57 0.71 0.61 0.32 0.90 0.61 0.62 0.15 0.84 0.11 0.67 0.81 0.29 0.94 0.44 0.12 0.70 0.61 0.25 0.85 0.07 0.04 0.97 0.32 0.03 0.50 0.63 0.69 ]
[0.81 0.19 0.22 0.34 0.02 0.29 0.47 0.26 0.37 0.73 1.00 0.39 0.26 0.14 0.22 0.17 0.27 0.46 0.54 0.71 0.02 0.22 0.09 0.51 0.07 0.30 0.56 0.29 0.09 0.16 0.04 0.18 1.00 0.69 0.59 0.16 0.98 0.94 0.63 0.07 0.11 0.70 0.51 0.81 0.09 0.27 0.89 0.84 0.05 0.46 0.90 0.73 0.67 0.27 0.09 ]
[0.96 0.70 0.38 0.63 0.36 0.06 0.35 0.71 0.03 0.64 0.39 1.00 0.13 0.59 0.39 0.21 0.05 0.58 0.79 0.65 0.63 0.35 0.19 0.57 0.19 0.71 0.54 0.83 0.13 0.35 0.47 0.36 0.60 0.79 0.54 0.57 0.36 0.44 0.17 0.53 0.43 0.20 0.67 0.05 0.53 0.46 0.32 0.56 0.58 0.73 0.02 0.18 0.68 0.28 0.11 ]
[0.03 0.04 0.87 0.76 0.59 0.67 0.73 0.73 0.08 0.64 0.26 0.13 1.00 0.29 0.55 0.60 0.08 0.60 0.63 0.50 0.28 0.58 0.39 0.07 0.05 0.77 0.87 0.44 0.91 0.79 0.82 0.07 0.49 0.84 0.68 0.28 0.34 0.80 0.42 0.62 0.92 0.06 0.87 0.17 0.96 0.34 0.10 0.95 0.32 0.72 0.72 0.43 0.00 0.31 0.98 ]
[0.07 0.78 0.04 0.67 0.49 0.27 0.44 0.05 0.35 0.05 0.14 0.59 0.29 1.00 0.15 0.65 0.04 0.47 0.15 0.05 0.66 0.72 0.80 0.89 0.34 0.53 0.16 0.96 0.16 0.86 0.19 0.52 0.49 0.02 0.25 0.81 0.14 0.15 0.94 0.20 0.33 0.72 0.83 0.69 0.00 0.38 0.32 0.93 0.66 0.20 0.86 0.51 0.20 0.28 0.27 ]
[0.78 0.70 0.37 0.32 0.26 0.73 0.78 0.82 0.85 0.73 0.22 0.39 0.55 0.15 1.00 0.92 0.60 0.50 0.94 0.70 0.46 0.91 0.45 0.63 0.39 0.89 0.61 0.06 0.28 0.71 0.98 0.72 0.56 0.03 0.53 0.15 0.19 0.97 0.57 0.02 0.33 0.32 0.25 0.71 0.29 0.21 0.12 0.84 0.05 0.35 0.93 0.39 0.25 0.09 0.87 ]
[0.39 0.47 0.18 0.79 0.10 0.21 0.52 0.67 0.57 0.94 0.17 0.21 0.60 0.65 0.92 1.00 0.03 0.71 0.16 0.24 0.96 0.44 0.36 0.94 0.45 0.10 0.64 0.24 0.32 0.11 0.30 0.80 0.85 0.63 0.58 0.93 0.68 0.39 0.04 0.97 0.81 0.53 0.86 0.23 0.48 0.30 0.97 0.87 0.86 0.70 0.98 0.91 0.17 0.03 0.43 ]
[0.43 0.60 0.33 0.27 0.85 0.59 0.72 0.54 0.94 0.34 0.27 0.05 0.08 0.04 0.60 0.03 1.00 0.45 0.60 0.97 0.16 0.76 0.39 0.36 0.12 0.38 0.05 0.49 0.45 0.73 0.84 0.29 0.59 0.54 0.56 0.57 0.14 1.00 0.21 0.76 0.66 0.31 0.96 0.81 0.16 0.72 0.86 0.68 0.63 0.35 0.53 0.85 0.59 0.04 0.13 ]
[0.30 0.23 0.81 0.76 0.15 0.22 0.72 0.74 0.42 0.18 0.46 0.58 0.60 0.47 0.50 0.71 0.45 1.00 0.26 0.41 0.99 0.87 0.97 0.82 0.59 0.55 0.05 0.83 0.92 0.07 0.82 0.36 0.22 0.75 0.29 0.91 0.98 0.22 0.64 0.49 0.18 0.60 0.20 0.30 0.27 0.63 0.32 0.50 0.90 0.57 0.17 0.44 0.96 0.07 0.48 ]
[0.34 0.77 0.89 0.81 0.96 0.35 0.76 0.28 0.18 0.60 0.54 0.79 0.63 0.15 0.94 0.16 0.60 0.26 1.00 0.90 0.52 0.73 0.63 0.21 0.76 0.55 0.72 0.73 0.62 0.63 0.04 0.82 0.31 0.58 0.15 0.41 0.47 0.28 0.81 0.95 0.27 0.23 0.28 0.82 0.75 0.92 0.11 0.77 0.83 0.25 0.42 0.43 0.26 0.89 0.30 ]
[0.05 0.30 0.08 0.05 0.25 0.49 0.89 0.61 0.91 0.68 0.71 0.65 0.50 0.05 0.70 0.24 0.97 0.41 0.90 1.00 0.23 0.49 0.75 0.54 0.02 0.04 0.43 0.65 0.95 0.18 0.90 0.97 0.75 0.55 0.97 0.45 0.86 0.26 0.47 0.69 0.11 0.63 0.03 0.44 0.13 0.22 0.11 0.43 0.28 0.49 0.75 0.59 0.50 0.55 0.27 ]
[0.79 0.41 0.94 0.65 0.20 0.03 0.50 0.86 0.90 0.93 0.02 0.63 0.28 0.66 0.46 0.96 0.16 0.99 0.52 0.23 1.00 0.65 0.01 0.40 0.09 0.62 0.21 0.72 0.97 0.52 0.24 0.97 0.27 0.38 0.56 0.02 0.40 0.04 0.77 0.78 0.16 0.33 0.36 0.58 0.54 0.41 0.95 0.36 0.86 0.03 0.05 0.00 0.69 0.42 0.42 ]
[0.01 0.45 0.37 0.08 0.53 0.98 0.14 0.82 0.35 0.15 0.22 0.35 0.58 0.72 0.91 0.44 0.76 0.87 0.73 0.49 0.65 1.00 0.09 0.50 0.29 0.44 0.80 0.61 0.24 0.34 0.72 0.21 0.40 0.92 0.84 0.96 0.68 0.70 0.88 0.25 0.95 0.92 0.20 0.05 0.57 0.95 0.66 0.93 0.72 0.41 0.33 0.40 0.84 0.88 0.13 ]
[0.55 0.31 0.75 0.09 0.64 0.99 0.66 0.15 0.36 0.57 0.09 0.19 0.39 0.80 0.45 0.36 0.39 0.97 0.63 0.75 0.01 0.09 1.00 0.97 0.80 0.04 0.10 0.58 0.62 0.37 0.58 0.12 0.14 0.78 0.23 0.42 0.03 0.53 0.24 0.93 0.71 0.10 0.12 0.93 0.31 0.80 0.86 0.88 0.10 0.11 0.01 0.53 0.12 0.26 0.66 ]
[0.14 0.50 0.32 0.27 0.74 0.42 0.40 0.64 0.55 0.62 0.51 0.57 0.07 0.89 0.63 0.94 0.36 0.82 0.21 0.54 0.40 0.50 0.97 1.00 0.69 1.00 0.28 0.39 0.36 0.79 0.14 0.61 0.14 0.82 0.10 0.91 0.56 0.36 0.27 0.18 0.65 0.34 0.37 0.93 0.91 0.36 0.69 0.17 0.48 0.49 0.13 0.19 0.30 0.93 0.87 ]
[0.42 0.92 0.46 0.00 0.61 0.83 0.12 0.47 0.09 0.03 0.07 0.19 0.05 0.34 0.39 0.45 0.12 0.59 0.76 0.02 0.09 0.29 0.80 0.69 1.00 0.13 0.24 0.83 0.10 0.58 0.31 0.52 0.21 1.00 0.39 0.38 0.96 0.76 0.63 0.35 0.33 0.34 0.31 0.73 0.22 0.55 0.90 0.44 0.03 0.02 0.67 0.26 0.28 0.06 0.93 ]
[0.52 0.92 0.05 0.49 0.30 0.07 0.22 0.20 0.86 0.02 0.30 0.71 0.77 0.53 0.89 0.10 0.38 0.55 0.55 0.04 0.62 0.44 0.04 1.00 0.13 1.00 0.11 0.69 0.05 0.05 0.62 0.84 0.34 0.33 0.80 0.58 0.04 0.31 0.99 0.43 0.87 0.42 0.62 0.25 0.03 0.08 0.64 0.95 0.47 0.40 0.15 0.51 0.04 0.64 0.67 ]
[0.53 0.57 0.08 0.69 0.32 0.91 0.80 0.15 0.14 0.99 0.56 0.54 0.87 0.16 0.61 0.64 0.05 0.05 0.72 0.43 0.21 0.80 0.10 0.28 0.24 0.11 1.00 0.30 0.39 0.11 0.35 0.67 0.20 0.27 0.61 0.16 0.15 0.06 0.74 0.49 0.42 0.38 0.61 0.66 0.91 0.33 0.88 0.02 0.75 0.06 0.45 0.23 0.45 0.29 0.86 ]
[0.39 0.02 0.98 0.19 0.69 0.86 0.40 0.41 0.23 0.57 0.29 0.83 0.44 0.96 0.06 0.24 0.49 0.83 0.73 0.65 0.72 0.61 0.58 0.39 0.83 0.69 0.30 1.00 0.64 0.38 0.53 0.55 0.44 0.07 0.58 0.34 0.56 0.64 0.47 0.50 0.06 0.19 0.98 0.72 0.42 0.01 0.25 0.37 0.45 0.65 0.21 0.34 0.09 0.33 0.24 ]
[0.48 0.33 0.90 0.24 0.24 0.63 0.79 0.32 0.21 0.71 0.09 0.13 0.91 0.16 0.28 0.32 0.45 0.92 0.62 0.95 0.97 0.24 0.62 0.36 0.10 0.05 0.39 0.64 1.00 0.09 0.15 0.17 0.39 0.01 0.35 0.25 0.92 0.22 0.15 0.95 0.90 0.10 0.17 0.90 0.44 0.45 0.06 0.53 0.87 0.08 0.38 0.29 0.40 0.99 0.09 ]
[0.25 0.00 0.97 0.71 0.04 0.11 0.29 0.39 0.42 0.61 0.16 0.35 0.79 0.86 0.71 0.11 0.73 0.07 0.63 0.18 0.52 0.34 0.37 0.79 0.58 0.05 0.11 0.38 0.09 1.00 0.21 0.21 0.97 0.20 0.08 0.20 0.08 0.69 0.39 1.00 0.17 0.26 0.90 0.05 0.83 0.66 0.52 0.32 0.18 0.64 0.07 0.94 0.71 0.43 0.40 ]
[0.77 0.61 0.70 0.47 0.53 0.39 0.75 0.40 0.16 0.32 0.04 0.47 0.82 0.19 0.98 0.30 0.84 0.82 0.04 0.90 0.24 0.72 0.58 0.14 0.31 0.62 0.35 0.53 0.15 0.21 1.00 0.55 0.16 0.55 0.89 0.45 0.22 0.45 0.44 0.40 0.53 0.85 0.43 0.38 0.40 0.66 0.32 0.43 0.63 0.11 0.76 0.96 0.48 0.25 0.57 ]
[0.45 0.69 0.59 0.07 0.42 0.68 0.35 0.17 0.00 0.90 0.18 0.36 0.07 0.52 0.72 0.80 0.29 0.36 0.82 0.97 0.97 0.21 0.12 0.61 0.52 0.84 0.67 0.55 0.17 0.21 0.55 1.00 0.29 0.54 0.46 0.99 0.02 0.75 0.85 0.07 0.91 0.91 0.51 0.36 0.83 0.11 0.17 0.23 0.63 0.99 0.95 0.27 0.22 0.45 0.64 ]
