D = 8;
n = [ 5 5 5 5 5 5 5 5 ];
N = 74;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.71 0.14 0.53 0.00 0.59 0.50 0.17 0.00 0.16 0.23 0.30 0.88 0.88 0.92 0.87 0.23 0.07 0.37 0.03 0.04 0.73 0.20 0.93 0.92 0.46 0.37 0.73 0.76 0.16 0.99 0.13 0.94 0.66 0.54 0.45 0.12 0.75 0.49 0.16 0.83 0.53 0.78 0.14 0.45 0.89 0.90 0.05 0.08 0.36 0.17 0.44 0.47 0.13 0.36 0.90 0.08 0.06 0.14 0.75 0.29 0.66 0.63 0.93 0.31 0.16 0.37 0.01 0.02 0.61 0.84 0.58 0.53 0.51 ]
[0.71 1.00 0.59 0.66 0.35 0.04 0.87 0.29 0.22 0.49 0.77 0.63 0.58 0.17 0.37 0.32 0.49 0.20 0.83 0.23 0.61 0.64 0.62 0.79 0.57 0.13 0.75 0.46 0.87 0.72 0.88 0.72 0.09 0.24 0.70 0.48 0.45 0.52 0.62 0.47 0.99 0.91 0.19 0.46 0.02 0.66 0.04 0.41 0.19 0.79 0.26 0.14 0.55 0.69 0.05 0.40 0.38 0.18 0.60 0.96 0.30 0.82 0.44 0.66 0.37 0.91 0.22 0.68 0.70 0.77 0.04 0.35 0.79 0.19 ]
[0.14 0.59 1.00 0.42 0.81 0.37 0.04 0.39 0.75 0.42 0.55 0.82 0.74 0.65 0.49 0.29 0.13 0.13 0.69 0.20 0.06 0.60 0.85 0.38 0.56 0.47 0.11 0.12 0.11 0.76 0.89 0.89 0.93 0.03 0.78 0.68 0.09 0.39 0.09 1.00 0.86 0.93 0.52 0.38 0.68 0.72 0.49 0.83 0.55 0.83 0.15 0.44 0.65 0.12 0.91 0.43 0.36 0.12 0.02 0.02 0.56 0.51 0.65 0.02 0.91 0.87 0.98 0.07 0.84 0.62 0.15 0.45 0.84 0.69 ]
[0.53 0.66 0.42 1.00 0.49 0.27 0.97 0.94 0.06 0.44 0.69 0.98 0.62 0.18 0.71 0.92 0.69 0.90 0.05 0.90 0.40 0.65 0.01 0.52 0.48 0.05 0.24 0.75 0.41 0.38 0.42 0.70 0.03 0.93 0.84 0.07 0.24 0.54 0.75 0.89 0.39 0.44 0.91 0.10 0.83 0.75 0.03 0.31 0.09 0.79 0.05 0.25 0.70 0.14 0.62 0.72 0.55 0.17 0.36 0.99 0.25 0.85 0.73 0.83 0.63 0.67 0.47 0.38 0.26 0.61 0.83 0.91 0.57 0.67 ]
[0.00 0.35 0.81 0.49 1.00 0.45 0.58 0.82 0.43 0.47 0.26 0.15 0.67 0.27 0.45 0.43 0.52 0.17 0.96 0.03 0.89 0.05 0.84 0.26 0.38 0.27 0.13 0.80 0.03 0.97 0.79 0.98 0.69 0.86 0.27 0.59 0.62 0.01 0.91 0.29 0.59 0.03 0.64 0.67 0.31 0.75 0.59 0.34 0.32 0.54 0.76 0.41 0.10 0.85 0.75 0.13 0.40 0.68 0.09 0.76 0.80 0.84 0.74 0.17 0.88 0.41 0.18 0.03 0.86 0.36 0.33 0.94 0.35 0.58 ]
[0.59 0.04 0.37 0.27 0.45 1.00 0.10 0.30 0.58 0.16 0.75 0.21 0.40 0.51 0.86 0.12 0.64 0.93 0.59 0.40 0.26 0.03 0.26 0.98 0.44 0.30 0.57 0.28 0.52 0.20 0.06 0.38 0.45 0.86 0.53 0.95 0.57 0.16 0.29 0.47 0.91 0.26 0.25 0.29 0.46 0.30 0.21 0.18 0.04 0.83 0.33 0.72 0.55 0.03 0.43 0.60 0.08 0.73 0.80 0.11 0.85 0.32 0.04 0.26 0.34 0.21 0.53 0.97 0.64 0.46 0.67 0.80 0.96 0.46 ]
[0.50 0.87 0.04 0.97 0.58 0.10 1.00 0.79 0.48 0.52 0.11 0.47 0.69 0.08 0.78 0.80 0.02 0.75 0.86 0.75 0.18 0.05 0.65 0.95 0.10 0.43 0.55 0.17 0.37 0.69 0.83 0.19 0.91 0.38 0.45 0.83 0.14 0.92 0.65 0.93 0.69 0.11 0.39 0.37 0.89 0.58 0.91 0.91 0.82 0.87 0.86 0.53 0.87 0.47 0.92 0.15 0.44 0.40 0.23 0.70 0.37 0.89 0.78 0.17 0.10 0.15 0.93 0.96 0.64 0.21 0.12 0.55 0.12 0.76 ]
[0.17 0.29 0.39 0.94 0.82 0.30 0.79 1.00 0.93 0.31 0.52 0.23 0.42 0.44 0.99 0.62 0.02 0.16 0.52 0.44 0.91 0.51 0.75 0.91 0.25 0.59 0.67 0.71 0.17 0.29 0.07 0.16 0.27 0.64 0.51 0.51 0.18 0.81 0.06 0.93 0.92 0.06 0.88 0.37 0.45 0.04 0.35 0.94 0.55 0.10 0.46 0.24 0.04 0.14 0.62 0.75 0.27 0.25 0.95 0.51 0.94 0.87 0.74 0.37 0.95 0.42 0.69 0.23 0.94 0.74 0.61 0.74 0.72 0.40 ]
[0.00 0.22 0.75 0.06 0.43 0.58 0.48 0.93 1.00 0.42 0.21 0.92 0.07 0.05 0.13 0.63 0.94 0.91 0.89 0.64 0.29 0.03 0.05 0.44 0.27 0.85 0.35 0.88 0.21 0.33 0.85 0.70 0.52 0.05 0.18 0.60 0.46 0.96 0.14 0.77 0.00 0.39 0.50 0.08 0.35 0.58 0.97 0.14 0.87 0.67 0.71 0.80 0.32 0.88 0.67 0.43 0.81 0.87 0.93 0.77 0.95 0.50 0.91 0.39 0.34 0.54 0.86 0.52 0.06 0.83 0.24 0.63 0.22 0.82 ]
[0.16 0.49 0.42 0.44 0.47 0.16 0.52 0.31 0.42 1.00 0.61 0.32 0.90 0.35 0.08 0.40 0.11 0.03 0.78 0.86 0.73 0.20 0.87 0.30 0.91 0.97 0.74 0.99 0.47 0.56 0.91 0.70 0.48 0.39 0.13 0.77 0.39 0.08 0.80 0.14 0.60 0.49 0.22 0.18 0.38 0.57 0.68 0.58 0.05 0.66 0.30 0.66 0.90 0.92 0.31 0.09 0.71 0.22 0.75 0.36 0.23 0.01 0.59 0.84 0.06 0.42 0.65 0.54 0.57 0.11 0.90 0.99 0.76 0.64 ]
[0.23 0.77 0.55 0.69 0.26 0.75 0.11 0.52 0.21 0.61 1.00 0.39 0.21 0.35 0.08 0.44 0.95 0.75 0.56 0.19 0.17 0.95 0.42 0.18 0.50 0.63 0.23 0.19 0.04 0.58 0.79 0.12 0.00 0.11 0.53 0.58 0.82 0.48 0.35 0.77 0.14 0.46 0.08 0.31 0.98 0.42 0.97 0.49 0.27 0.26 0.44 0.30 0.45 0.33 0.08 0.66 0.50 0.11 0.43 0.86 0.67 0.50 0.48 0.22 0.12 0.46 0.64 0.03 0.10 0.33 0.87 0.13 0.78 0.88 ]
[0.30 0.63 0.82 0.98 0.15 0.21 0.47 0.23 0.92 0.32 0.39 1.00 0.57 0.41 0.05 0.84 0.86 0.97 0.09 0.76 0.18 0.95 0.87 0.97 0.64 0.49 0.57 0.63 0.56 0.39 0.28 0.55 0.14 0.23 0.21 0.38 0.14 0.03 0.73 0.60 0.77 0.10 0.84 0.48 0.68 0.99 0.74 0.84 0.06 0.86 0.37 0.52 0.74 0.49 0.78 0.68 0.35 0.86 0.77 0.28 0.66 0.95 0.33 0.39 0.66 0.63 0.48 0.89 0.51 0.68 0.53 0.83 0.38 0.19 ]
[0.88 0.58 0.74 0.62 0.67 0.40 0.69 0.42 0.07 0.90 0.21 0.57 1.00 0.44 0.85 0.78 0.17 0.78 0.56 0.45 0.14 0.79 0.44 0.82 0.36 0.98 0.74 0.90 0.04 0.31 0.14 0.17 0.60 0.40 0.02 0.29 0.35 0.57 0.28 0.61 0.14 0.53 0.10 0.69 0.74 0.49 0.40 0.14 0.75 0.39 0.30 0.38 0.44 0.41 0.47 0.89 0.93 0.73 0.96 0.41 0.56 0.10 0.59 0.79 0.01 0.49 0.81 0.58 0.53 0.10 0.76 0.21 0.66 0.17 ]
[0.88 0.17 0.65 0.18 0.27 0.51 0.08 0.44 0.05 0.35 0.35 0.41 0.44 1.00 0.59 0.61 0.40 0.73 0.30 0.88 0.06 0.86 0.30 0.47 0.29 0.74 0.17 0.71 0.01 0.57 0.15 0.51 0.52 0.71 0.67 0.19 0.63 0.52 0.73 0.95 0.67 0.35 0.65 0.90 0.25 0.15 0.60 0.66 0.01 0.68 0.85 0.78 0.98 0.60 0.61 1.00 0.73 0.75 0.20 0.34 0.11 0.17 0.82 0.17 0.04 0.39 0.88 0.28 0.63 0.94 0.82 0.78 0.67 0.08 ]
[0.92 0.37 0.49 0.71 0.45 0.86 0.78 0.99 0.13 0.08 0.08 0.05 0.85 0.59 1.00 0.09 0.62 0.52 0.72 0.98 0.15 0.70 0.65 0.19 0.55 0.57 0.02 0.35 0.51 0.92 0.17 0.38 0.61 0.33 0.40 0.95 0.72 0.21 0.99 0.93 0.18 0.62 0.61 0.93 0.79 0.91 0.75 0.47 0.38 0.99 0.34 0.66 0.19 0.73 0.61 0.34 0.48 0.28 0.62 0.83 0.39 0.55 0.64 0.71 0.65 0.96 0.85 0.72 0.50 0.90 0.19 0.01 0.22 0.12 ]
[0.87 0.32 0.29 0.92 0.43 0.12 0.80 0.62 0.63 0.40 0.44 0.84 0.78 0.61 0.09 1.00 0.88 0.11 0.92 0.28 0.62 0.44 0.13 0.39 0.02 0.46 0.51 0.42 0.96 0.27 0.69 0.57 0.02 0.92 0.90 0.35 0.38 0.99 0.99 0.47 0.30 0.77 0.36 0.13 0.37 0.93 0.77 0.15 0.07 0.38 0.77 0.52 0.99 0.77 0.99 0.66 0.99 0.62 0.45 0.61 0.62 0.02 0.75 0.28 0.20 0.34 0.43 0.42 0.20 0.58 0.15 0.97 0.10 0.48 ]
[0.23 0.49 0.13 0.69 0.52 0.64 0.02 0.02 0.94 0.11 0.95 0.86 0.17 0.40 0.62 0.88 1.00 0.99 0.18 0.94 0.91 0.88 0.91 0.54 0.65 0.25 0.90 0.86 0.30 0.95 0.48 0.79 0.32 0.60 0.03 0.31 0.21 0.91 0.92 0.97 0.17 0.92 0.48 0.34 0.22 0.92 0.64 0.53 0.55 0.65 0.51 0.87 0.69 0.99 0.71 0.65 0.92 0.08 0.34 0.57 0.46 0.52 0.12 0.11 0.94 0.30 0.90 0.02 0.45 0.78 0.84 0.47 0.90 0.84 ]
[0.07 0.20 0.13 0.90 0.17 0.93 0.75 0.16 0.91 0.03 0.75 0.97 0.78 0.73 0.52 0.11 0.99 1.00 0.00 0.09 0.18 0.83 0.61 0.21 0.30 0.62 0.57 0.37 0.85 0.99 0.94 0.98 0.47 0.03 0.74 0.63 0.19 0.96 0.46 0.71 0.24 0.35 0.76 0.52 0.71 0.26 0.38 0.91 0.19 0.67 0.94 0.92 0.69 0.52 0.51 0.10 0.29 0.96 0.50 0.33 0.57 0.12 0.39 0.38 0.20 0.63 0.76 0.03 0.42 0.26 0.58 0.00 0.93 0.06 ]
[0.37 0.83 0.69 0.05 0.96 0.59 0.86 0.52 0.89 0.78 0.56 0.09 0.56 0.30 0.72 0.92 0.18 0.00 1.00 0.71 0.33 0.27 0.61 0.43 0.91 0.74 0.00 0.06 0.54 0.45 0.39 0.19 0.17 0.02 0.95 0.17 0.19 0.86 0.72 0.46 0.26 0.61 0.32 0.91 0.33 0.05 0.96 0.41 0.92 0.64 0.66 0.06 0.38 0.87 0.56 0.94 0.87 0.43 0.76 0.73 0.22 0.22 0.86 0.17 0.25 0.28 0.26 0.00 0.16 0.11 0.89 0.43 0.54 0.80 ]
[0.03 0.23 0.20 0.90 0.03 0.40 0.75 0.44 0.64 0.86 0.19 0.76 0.45 0.88 0.98 0.28 0.94 0.09 0.71 1.00 0.97 0.41 0.84 0.55 0.76 0.86 0.32 0.99 0.46 0.92 0.16 0.20 0.72 0.79 0.80 0.53 0.45 0.28 0.85 0.49 0.56 0.20 0.57 0.12 0.05 0.63 0.20 0.46 0.61 0.21 0.96 0.45 0.92 0.22 0.97 0.39 0.98 0.04 0.44 0.37 0.55 0.18 0.20 0.89 0.35 0.39 0.76 0.05 0.09 0.62 0.07 0.45 0.22 0.87 ]
