D = 6;
n = [ 5 5 5 5 5 5 ];
N = 68;
d = [1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 ];
m = [
[1.00 0.06 0.20 0.80 0.08 0.00 0.91 0.06 0.86 0.66 0.05 0.78 0.64 0.89 0.98 0.48 0.83 0.17 0.61 0.63 0.01 0.51 0.03 0.94 0.61 0.08 0.46 0.07 0.31 1.00 0.00 0.30 0.66 0.43 0.75 0.91 0.17 0.92 0.21 0.89 0.71 0.51 0.95 0.53 0.03 0.18 0.06 0.38 0.28 0.80 0.46 0.17 0.85 0.50 0.82 0.50 0.26 0.23 0.94 0.33 0.86 0.39 0.77 0.76 0.81 0.43 0.39 0.10 ]
[0.06 1.00 0.23 0.51 0.26 0.34 0.80 0.85 0.29 0.96 0.22 0.56 0.68 0.72 0.89 0.15 0.86 0.87 0.23 0.01 0.25 0.81 0.14 0.64 0.05 0.82 0.09 0.38 0.14 0.51 0.37 0.78 0.97 0.02 0.15 0.89 0.24 0.55 0.57 0.31 0.13 0.87 0.68 0.99 0.49 0.68 0.94 0.20 0.56 0.76 0.38 0.36 0.49 0.42 0.89 0.65 0.01 0.43 0.22 0.61 0.68 0.20 0.34 0.94 0.51 0.94 0.28 0.01 ]
[0.20 0.23 1.00 0.02 0.87 0.55 0.13 0.16 0.30 0.58 0.46 0.09 0.33 0.56 0.04 0.42 0.83 0.34 0.94 0.84 0.66 0.97 0.25 0.83 0.64 0.60 0.74 0.84 0.66 0.22 0.57 0.22 0.05 0.99 0.27 0.74 0.97 0.80 0.90 0.65 0.77 0.95 0.23 1.00 0.56 0.29 0.32 0.20 0.89 0.43 0.41 0.69 0.05 0.17 0.97 0.33 0.44 0.07 0.42 0.94 0.79 0.79 0.40 0.36 0.90 0.17 0.65 0.40 ]
[0.80 0.51 0.02 1.00 0.61 0.06 0.73 0.68 0.47 0.35 0.67 0.01 0.06 0.36 0.20 0.11 0.57 0.77 0.16 0.14 0.19 0.89 0.93 0.02 0.55 0.64 0.54 0.26 0.98 0.66 0.89 0.99 0.89 0.77 0.62 0.12 0.45 0.93 0.30 0.75 0.71 0.99 0.29 0.77 0.73 0.38 0.89 0.06 0.16 0.76 0.63 0.23 0.08 0.60 0.17 0.60 0.05 0.13 0.04 0.39 0.00 0.66 0.20 0.71 0.50 0.84 0.88 0.47 ]
[0.08 0.26 0.87 0.61 1.00 0.96 0.28 0.74 0.62 0.36 0.39 0.57 0.36 0.42 0.53 0.49 0.03 0.79 0.15 0.70 0.39 0.54 0.69 0.90 0.79 0.22 0.98 0.28 0.11 0.11 0.27 0.94 0.09 0.22 0.44 0.36 0.31 0.27 0.30 0.78 0.08 0.75 0.01 0.63 0.95 0.23 0.83 0.60 0.10 0.59 0.98 0.34 0.89 0.39 0.11 0.15 0.09 0.94 0.35 0.81 0.75 0.50 0.69 0.84 0.68 0.72 0.08 0.54 ]
[0.00 0.34 0.55 0.06 0.96 1.00 0.47 0.74 0.97 0.06 0.82 0.37 1.00 0.28 0.92 0.82 0.15 0.38 0.80 0.87 0.36 0.24 0.22 0.94 0.56 0.87 0.97 0.76 0.52 0.08 0.57 0.24 0.14 0.87 0.99 0.19 0.97 0.37 0.20 0.14 0.96 0.53 0.89 0.34 0.01 0.91 0.56 0.36 0.89 0.73 0.93 0.99 0.56 0.61 0.23 0.62 0.35 0.80 0.08 0.09 0.57 0.71 0.50 0.63 0.93 0.90 0.49 0.76 ]
[0.91 0.80 0.13 0.73 0.28 0.47 1.00 0.23 0.25 0.08 0.82 0.33 0.32 0.14 0.45 0.81 0.03 0.73 0.91 0.91 0.19 0.20 0.13 0.65 0.78 0.84 0.89 0.69 0.41 0.01 0.34 0.07 0.12 0.68 0.78 0.99 0.25 0.72 0.75 0.42 0.28 0.44 0.37 0.21 0.76 0.90 0.72 0.04 0.61 0.84 0.54 0.60 0.83 0.27 0.27 0.40 0.53 0.04 0.53 0.34 0.37 0.08 0.51 0.54 0.20 0.60 0.68 0.17 ]
[0.06 0.85 0.16 0.68 0.74 0.74 0.23 1.00 0.19 0.11 0.89 0.16 0.04 0.81 0.97 0.57 0.09 0.10 0.08 0.18 0.38 0.19 0.92 0.35 0.51 0.23 0.76 0.15 0.60 0.87 0.51 0.11 0.86 0.18 0.89 0.35 0.50 0.54 0.84 0.30 0.31 0.86 0.30 0.96 0.01 0.79 0.22 0.60 0.59 0.82 0.33 0.35 0.58 0.03 0.39 0.53 0.22 0.26 0.49 0.65 0.73 0.97 0.23 0.57 0.84 0.42 0.23 0.41 ]
[0.86 0.29 0.30 0.47 0.62 0.97 0.25 0.19 1.00 0.51 0.23 0.40 0.95 0.04 0.58 0.46 0.14 0.11 0.79 0.54 0.42 0.73 0.04 0.07 0.20 0.01 0.52 0.57 0.13 0.05 0.58 0.83 0.71 0.10 0.80 0.61 0.23 0.79 0.56 0.53 0.51 0.14 0.35 0.81 0.55 0.42 0.37 0.33 0.56 0.25 0.98 0.73 0.40 0.84 0.81 0.92 0.97 0.71 0.73 0.56 0.74 0.82 0.34 0.19 0.37 0.61 0.55 0.21 ]
[0.66 0.96 0.58 0.35 0.36 0.06 0.08 0.11 0.51 1.00 0.66 0.27 0.78 1.00 0.49 0.41 0.77 0.55 0.27 0.35 0.23 0.86 0.35 0.10 0.47 0.78 0.37 0.75 0.78 0.42 0.41 0.32 0.98 0.94 0.47 0.92 0.75 0.14 0.06 0.18 0.75 0.57 0.33 0.48 0.78 0.57 0.91 0.99 0.60 0.34 0.82 0.09 0.20 0.50 0.22 0.46 0.82 0.22 0.90 0.64 0.52 0.90 0.55 0.00 0.72 0.18 0.11 0.87 ]
[0.05 0.22 0.46 0.67 0.39 0.82 0.82 0.89 0.23 0.66 1.00 0.66 0.41 0.09 0.23 0.31 0.31 0.75 0.35 0.65 0.82 0.64 0.42 0.71 0.01 0.17 0.24 0.74 0.35 0.07 0.08 0.55 0.97 0.45 0.92 0.11 0.83 0.12 0.47 0.61 0.06 0.37 0.38 0.14 0.27 0.76 0.77 0.43 0.26 0.52 0.88 0.03 0.80 0.32 0.57 0.97 0.70 0.00 0.71 0.81 0.23 0.92 0.97 0.25 0.37 0.07 0.94 0.72 ]
