D = 4;
n = [ 5 5 5 5 ];
N = 38;
d = [1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.58 0.41 0.61 0.08 0.39 0.87 0.20 0.23 0.43 0.20 0.43 0.65 0.60 0.47 0.39 0.02 0.62 0.83 0.37 0.10 0.52 0.66 0.58 0.09 0.34 0.90 0.66 0.70 0.66 0.22 0.34 0.95 0.52 0.71 0.75 0.84 0.63 ]
[0.58 1.00 0.94 0.51 0.29 0.45 0.96 0.07 0.83 0.40 0.70 0.92 0.69 0.98 0.82 0.87 0.25 0.66 0.26 0.59 0.09 0.52 0.36 0.07 0.80 0.83 0.85 0.87 0.92 0.12 0.25 0.35 0.69 0.22 0.17 0.37 0.56 0.92 ]
[0.41 0.94 1.00 0.16 0.82 0.73 0.26 0.39 0.17 0.38 0.65 0.08 0.45 0.27 0.69 0.57 0.87 0.92 0.72 0.93 0.40 0.33 0.77 0.01 0.32 0.73 0.97 0.37 0.72 0.74 0.98 0.47 0.44 0.30 0.12 0.85 0.66 0.82 ]
[0.61 0.51 0.16 1.00 0.78 0.01 0.80 0.03 0.34 0.53 0.03 0.94 0.64 0.27 0.52 0.14 0.87 0.10 0.46 0.75 0.68 0.22 0.80 0.61 0.16 0.33 0.93 0.54 0.03 0.90 0.24 0.53 0.84 0.94 0.91 0.02 0.21 0.37 ]
[0.08 0.29 0.82 0.78 1.00 0.53 0.31 0.26 0.39 0.99 0.54 0.58 0.43 0.83 0.60 0.03 0.95 0.01 0.99 0.71 0.53 0.50 0.86 0.59 0.65 0.70 0.60 0.22 0.58 0.37 0.81 0.96 0.33 0.58 0.46 0.20 0.03 0.56 ]
[0.39 0.45 0.73 0.01 0.53 1.00 0.93 0.58 0.24 0.97 0.88 0.42 0.00 0.26 0.53 0.40 0.38 0.61 0.86 0.23 0.37 0.25 0.71 0.04 0.82 0.19 0.20 0.25 0.90 0.82 0.68 0.72 0.21 0.81 0.96 0.34 0.70 0.25 ]
[0.87 0.96 0.26 0.80 0.31 0.93 1.00 0.62 0.50 0.88 0.94 0.70 0.63 0.33 0.74 0.79 0.27 0.61 0.37 0.44 0.16 0.84 0.82 0.52 0.27 0.63 0.94 0.25 0.02 0.64 0.72 0.67 0.32 0.96 0.81 0.28 0.72 0.48 ]
[0.20 0.07 0.39 0.03 0.26 0.58 0.62 1.00 0.04 0.74 0.23 0.53 0.36 0.49 0.51 0.60 0.45 0.35 0.38 0.74 0.71 0.76 0.15 0.66 0.32 0.87 0.68 0.46 0.57 0.84 0.21 0.96 0.80 0.40 1.00 0.32 0.65 0.80 ]
[0.23 0.83 0.17 0.34 0.39 0.24 0.50 0.04 1.00 0.58 0.91 0.09 0.27 0.54 0.66 0.47 0.36 0.23 0.83 0.50 0.93 0.77 0.69 0.40 0.22 0.49 0.64 0.02 0.36 0.37 0.06 0.73 0.86 0.36 0.03 0.34 0.25 0.89 ]
[0.43 0.40 0.38 0.53 0.99 0.97 0.88 0.74 0.58 1.00 0.37 0.78 0.48 0.43 0.20 0.52 0.45 0.69 0.06 1.00 0.12 0.01 0.59 0.26 0.23 0.74 0.87 0.60 0.89 0.15 0.70 0.51 0.09 0.92 0.59 0.66 0.97 0.73 ]
