D = 8;
n = [ 3 3 3 3 3 3 3 3 ];
N = 53;
d = [1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 4 4 4 4 4 4 5 5 5 5 5 5 6 6 6 6 6 6 7 7 7 7 7 7 8 8 8 8 8 8 8 8 8 8 8 ];
m = [
[1.00 0.72 0.28 0.05 0.52 0.22 0.28 0.01 0.57 0.98 0.89 0.94 0.64 0.07 0.87 0.43 0.16 0.45 0.67 0.78 0.37 0.53 0.13 0.04 0.43 0.39 0.87 0.05 0.53 0.16 1.00 0.25 0.74 0.73 0.44 0.50 0.48 0.08 0.87 0.06 0.06 0.18 0.01 0.12 0.51 0.10 0.43 0.74 0.57 0.37 0.07 0.57 0.30 ]
[0.72 1.00 0.57 0.91 0.98 0.21 0.90 0.36 0.35 0.52 0.49 0.32 0.81 0.92 0.69 0.50 0.91 0.66 0.60 0.92 0.78 0.56 0.71 0.31 0.46 0.97 0.60 0.17 0.59 0.21 0.28 0.49 0.91 0.47 0.74 0.92 0.08 0.27 0.96 0.96 0.93 0.76 0.64 0.51 0.75 0.36 0.76 0.58 0.33 0.26 0.85 0.30 0.19 ]
[0.28 0.57 1.00 0.41 0.29 0.95 0.90 0.44 0.69 0.56 0.71 0.74 0.35 0.66 0.89 0.79 0.14 0.11 0.38 0.44 0.15 0.39 0.34 0.24 0.23 0.39 0.26 0.95 0.28 0.45 0.98 0.52 0.74 0.03 0.61 0.36 0.77 0.04 0.34 0.84 0.45 0.63 0.29 0.14 0.86 0.53 0.10 0.26 0.48 0.99 0.91 0.95 0.60 ]
[0.05 0.91 0.41 1.00 0.78 0.33 0.98 0.83 0.92 0.58 0.85 0.34 0.77 0.94 0.99 0.22 0.64 0.73 0.51 0.89 0.62 0.55 0.95 0.29 0.62 0.53 0.66 0.05 0.19 0.09 0.01 0.17 0.23 0.66 0.55 0.87 0.14 0.87 0.74 0.52 0.67 0.94 0.60 0.18 0.91 0.99 0.59 0.45 0.06 0.06 0.52 0.96 0.21 ]
[0.52 0.98 0.29 0.78 1.00 0.06 0.98 0.92 0.25 0.73 0.40 0.52 0.81 0.22 0.97 0.09 1.00 0.71 0.56 0.26 0.48 0.91 0.08 0.42 0.25 0.35 0.35 0.86 0.88 0.51 0.19 0.77 0.25 0.67 0.63 0.67 0.38 0.84 0.14 0.55 0.08 0.05 0.26 0.82 0.42 0.42 0.77 0.19 0.08 0.17 0.24 0.05 0.41 ]
[0.22 0.21 0.95 0.33 0.06 1.00 0.02 0.57 0.26 0.92 0.78 0.19 0.29 0.74 0.78 0.89 0.47 0.46 0.91 0.15 0.32 0.04 0.60 0.56 0.18 0.83 1.00 0.58 0.72 0.71 0.55 0.77 0.26 0.64 0.59 0.87 0.86 0.06 0.37 0.31 0.04 0.14 0.11 0.77 0.71 0.34 0.16 0.26 0.49 0.71 0.32 0.45 0.83 ]
[0.28 0.90 0.90 0.98 0.98 0.02 1.00 0.19 0.72 0.62 0.78 0.30 0.62 0.41 0.73 0.66 0.24 0.32 0.67 0.55 0.47 0.40 0.45 0.67 0.91 0.78 0.92 0.28 0.72 0.98 0.82 0.07 0.27 0.79 0.48 0.45 0.87 0.30 0.16 0.00 0.05 0.72 0.96 0.33 0.88 0.89 0.45 0.49 0.06 0.25 0.12 0.32 0.51 ]
[0.01 0.36 0.44 0.83 0.92 0.57 0.19 1.00 0.97 0.72 0.10 0.29 0.16 0.17 0.16 0.86 0.67 0.29 0.29 0.59 0.41 0.62 0.47 0.72 0.99 0.77 0.91 0.94 0.70 0.30 0.00 0.19 0.90 0.14 0.42 0.32 0.62 0.12 0.77 0.11 0.29 0.44 0.14 0.28 0.49 0.99 0.39 0.86 0.59 0.59 0.81 0.51 0.38 ]
[0.57 0.35 0.69 0.92 0.25 0.26 0.72 0.97 1.00 0.34 0.23 1.00 0.99 0.73 0.03 0.60 0.82 0.84 0.40 0.74 0.01 0.71 0.78 0.10 0.77 0.48 0.97 0.63 0.04 0.02 0.04 0.04 0.81 0.70 0.80 0.38 0.34 0.40 0.61 0.82 0.65 0.31 0.92 0.67 0.12 0.07 0.94 0.29 0.93 0.45 0.36 0.07 0.86 ]
[0.98 0.52 0.56 0.58 0.73 0.92 0.62 0.72 0.34 1.00 0.62 0.02 0.67 0.03 0.90 0.91 0.61 0.09 0.66 0.55 0.57 0.53 0.33 0.45 0.24 0.99 0.41 0.91 0.75 0.66 0.23 0.58 0.53 0.80 0.06 0.76 0.61 0.33 0.59 0.18 0.74 0.42 0.68 0.94 0.04 0.10 0.24 0.39 0.69 0.39 0.50 0.27 0.45 ]
[0.89 0.49 0.71 0.85 0.40 0.78 0.78 0.10 0.23 0.62 1.00 0.88 0.68 0.22 0.71 0.24 0.81 0.04 0.42 0.16 0.41 0.51 0.86 0.57 0.97 0.63 1.00 0.60 0.68 0.05 0.41 0.39 0.08 0.63 0.66 0.08 0.51 0.04 0.88 0.32 0.42 0.57 0.81 0.64 0.85 0.81 0.70 0.89 0.62 0.97 0.55 0.28 0.78 ]
[0.94 0.32 0.74 0.34 0.52 0.19 0.30 0.29 1.00 0.02 0.88 1.00 0.17 0.76 0.90 0.56 0.11 0.61 0.73 0.46 0.76 0.96 0.27 0.56 0.13 0.37 0.07 0.81 0.85 0.71 0.90 0.96 0.55 0.17 0.54 0.83 0.00 0.34 0.11 0.22 0.90 0.50 0.16 0.91 0.56 0.04 0.02 0.33 0.36 0.70 0.26 0.29 0.80 ]
[0.64 0.81 0.35 0.77 0.81 0.29 0.62 0.16 0.99 0.67 0.68 0.17 1.00 0.25 0.83 0.06 0.85 0.46 0.57 0.36 0.27 0.46 0.99 0.62 0.68 0.04 0.95 0.08 0.74 0.01 0.07 0.73 0.85 0.92 0.12 0.12 0.23 0.23 0.12 0.68 0.27 0.14 0.19 0.38 0.76 0.76 0.60 0.52 0.26 0.30 0.77 0.57 0.90 ]
[0.07 0.92 0.66 0.94 0.22 0.74 0.41 0.17 0.73 0.03 0.22 0.76 0.25 1.00 0.64 0.89 1.00 0.43 0.52 0.14 0.86 0.44 0.16 0.02 0.84 0.01 0.25 0.07 0.17 0.99 0.69 0.43 0.79 0.55 0.44 0.85 0.71 0.35 0.93 0.80 0.17 0.40 0.10 0.72 0.44 0.78 0.49 0.49 0.64 0.45 0.87 0.88 0.28 ]
[0.87 0.69 0.89 0.99 0.97 0.78 0.73 0.16 0.03 0.90 0.71 0.90 0.83 0.64 1.00 0.26 0.22 0.05 0.48 0.46 0.21 0.88 0.30 0.72 0.87 0.46 0.86 0.88 0.48 0.08 0.57 0.90 0.16 0.71 0.61 0.35 0.55 0.83 0.24 0.66 0.72 0.76 0.40 0.19 0.32 0.87 0.65 0.76 0.58 0.77 0.98 0.11 0.51 ]
[0.43 0.50 0.79 0.22 0.09 0.89 0.66 0.86 0.60 0.91 0.24 0.56 0.06 0.89 0.26 1.00 0.62 0.92 0.97 0.35 0.92 0.11 0.58 0.85 0.75 0.24 0.57 0.93 0.02 0.66 0.23 0.99 0.91 0.47 0.11 0.10 0.82 0.10 0.26 0.43 0.09 0.47 0.92 0.07 0.95 0.71 0.84 0.39 0.25 0.13 0.47 0.77 0.01 ]
[0.16 0.91 0.14 0.64 1.00 0.47 0.24 0.67 0.82 0.61 0.81 0.11 0.85 1.00 0.22 0.62 1.00 0.50 0.86 0.06 0.82 0.00 0.18 0.12 0.93 0.19 0.22 0.26 0.83 0.39 0.72 0.83 0.11 0.45 0.35 0.93 0.94 0.32 0.61 0.78 0.75 0.67 0.02 0.45 0.41 0.74 0.09 0.92 0.48 0.33 0.39 0.54 0.19 ]
[0.45 0.66 0.11 0.73 0.71 0.46 0.32 0.29 0.84 0.09 0.04 0.61 0.46 0.43 0.05 0.92 0.50 1.00 0.90 0.68 0.51 0.47 0.16 0.15 0.56 0.42 0.28 0.49 0.22 0.53 0.35 0.32 0.69 0.34 0.64 0.28 0.59 0.52 0.34 0.12 0.74 0.11 0.69 0.99 0.55 0.30 0.31 0.01 0.78 0.74 0.69 0.80 0.62 ]
