D = 2;
n = [ 3 3 ];
N = 42;
d = [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 ];
m = [
[1.00 0.67 0.74 0.27 0.68 0.78 0.00 0.69 0.43 0.09 0.80 0.80 0.91 0.82 0.48 0.16 0.41 0.47 0.28 0.57 0.08 0.36 0.87 0.07 0.23 0.50 0.21 0.53 0.28 0.61 0.40 0.54 0.76 0.13 0.41 0.77 0.79 0.81 0.15 0.02 0.72 0.65 ]
[0.67 1.00 0.95 0.37 0.66 0.70 0.18 0.12 0.78 0.68 0.59 0.14 0.12 0.21 0.92 0.40 0.51 0.67 0.08 0.31 0.33 0.44 0.50 0.96 0.68 0.34 0.60 0.31 0.12 0.20 0.89 0.52 0.70 0.24 0.48 0.02 0.62 0.31 0.95 0.65 0.03 0.60 ]
[0.74 0.95 1.00 0.13 0.37 0.36 0.75 0.33 0.82 0.99 0.72 0.98 0.38 0.79 0.48 0.75 0.47 0.06 0.59 0.02 0.78 0.82 0.10 0.36 0.58 0.78 0.25 0.82 0.80 0.80 0.84 0.34 0.60 0.43 0.08 0.33 0.04 0.93 0.50 0.96 0.85 0.37 ]
[0.27 0.37 0.13 1.00 0.99 0.47 0.48 0.16 0.23 0.99 0.28 0.05 0.90 0.37 0.36 0.49 0.36 0.88 0.73 0.98 0.20 0.65 0.58 0.56 0.46 0.77 0.18 0.66 0.33 0.66 0.15 0.93 0.92 0.86 0.10 0.76 0.88 0.72 0.93 0.04 0.98 0.28 ]
[0.68 0.66 0.37 0.99 1.00 0.72 0.60 0.91 0.13 0.75 0.50 0.97 0.99 0.93 0.30 0.28 0.17 0.14 0.80 0.07 0.32 0.37 0.10 0.58 0.05 0.15 0.40 0.33 0.56 0.13 0.74 0.90 0.14 0.65 0.12 0.27 0.50 0.15 0.31 0.73 0.12 0.66 ]
[0.78 0.70 0.36 0.47 0.72 1.00 0.34 0.43 0.27 0.15 0.98 0.16 0.82 0.95 0.22 0.49 0.09 0.54 0.78 0.25 0.83 0.52 0.87 0.68 0.64 0.45 0.41 0.67 0.45 0.13 0.45 0.96 0.08 0.39 0.30 0.66 0.11 0.11 0.93 0.67 0.34 0.80 ]
[0.00 0.18 0.75 0.48 0.60 0.34 1.00 0.08 0.13 0.91 0.38 0.86 0.92 0.20 0.54 0.73 0.89 0.89 0.45 0.37 0.42 0.21 0.79 0.37 0.56 0.64 0.02 0.97 0.24 0.80 0.83 0.21 0.67 0.81 0.13 0.38 0.87 0.34 0.84 0.70 0.81 0.57 ]
[0.69 0.12 0.33 0.16 0.91 0.43 0.08 1.00 0.16 0.01 0.80 0.20 0.74 0.96 0.36 0.84 0.80 0.27 0.67 0.74 0.76 0.52 0.64 0.65 0.77 0.60 0.44 0.05 0.73 0.36 0.22 0.16 0.63 0.74 0.91 0.52 0.40 0.26 0.61 0.56 0.53 0.43 ]
[0.43 0.78 0.82 0.23 0.13 0.27 0.13 0.16 1.00 0.91 0.16 0.47 0.35 0.37 0.17 0.52 0.29 0.14 0.41 0.75 0.61 0.39 0.87 0.15 0.15 0.75 0.98 0.69 0.92 0.85 0.23 0.75 0.29 0.09 0.69 0.57 0.96 0.63 0.49 0.09 0.68 0.19 ]
[0.09 0.68 0.99 0.99 0.75 0.15 0.91 0.01 0.91 1.00 0.24 0.39 0.42 0.03 0.92 0.33 0.46 0.45 0.86 0.27 0.22 0.35 0.71 0.02 0.99 0.15 0.32 0.25 0.76 0.73 0.33 0.68 0.06 0.80 0.49 0.83 0.33 0.04 0.44 0.75 0.72 0.78 ]
