D = 4;
n = [ 2 2 2 2 ];
N = 48;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.16 0.66 0.22 0.02 0.10 0.43 0.59 0.62 0.55 0.22 0.00 0.68 0.43 0.69 0.82 0.22 0.43 0.38 0.76 0.32 0.99 0.88 0.42 0.03 0.49 0.80 0.42 0.89 0.12 0.29 0.91 0.25 0.01 0.58 0.06 0.42 0.98 0.50 0.55 0.05 0.92 0.33 0.09 0.03 0.18 0.35 0.36 ]
[0.16 1.00 0.30 0.09 0.29 0.14 0.29 0.72 0.84 0.91 0.24 0.57 0.36 0.89 0.94 0.27 0.14 0.28 0.07 0.13 0.06 0.76 0.37 0.33 0.74 0.58 0.04 0.92 0.36 0.28 0.99 0.51 0.05 0.35 0.64 0.62 0.98 0.04 0.95 0.23 0.52 0.38 0.71 0.78 0.53 0.20 0.98 0.68 ]
[0.66 0.30 1.00 0.26 0.82 0.29 0.76 0.10 0.98 0.91 0.57 0.05 0.86 0.87 0.24 0.35 0.21 0.41 0.54 0.83 0.85 0.01 0.53 0.84 0.95 0.58 0.72 0.76 0.46 0.30 0.41 0.57 0.08 0.30 0.20 0.06 0.82 0.92 0.69 0.54 0.39 0.93 0.50 0.94 0.14 0.85 0.82 0.68 ]
[0.22 0.09 0.26 1.00 0.89 0.46 0.64 0.28 0.84 0.72 0.62 0.84 0.27 0.49 0.97 0.34 0.99 0.37 0.07 0.21 0.43 0.21 0.94 0.21 0.87 0.41 0.45 0.23 0.16 0.07 0.80 0.87 0.72 0.02 0.73 0.52 0.64 0.55 0.70 0.35 0.96 0.81 0.50 0.69 0.67 0.27 0.25 0.56 ]
[0.02 0.29 0.82 0.89 1.00 0.51 0.07 0.30 0.72 0.26 0.19 0.74 0.99 0.59 0.95 0.57 0.43 0.07 0.22 0.73 0.05 0.21 0.19 0.66 0.26 0.88 0.64 0.17 0.63 0.55 0.10 0.11 0.48 0.08 0.23 0.93 0.46 0.82 0.05 0.94 0.70 0.89 0.29 0.36 0.88 0.95 0.09 0.64 ]
[0.10 0.14 0.29 0.46 0.51 1.00 0.12 0.44 0.33 0.28 0.75 0.69 0.78 0.53 0.91 0.83 0.41 0.57 0.61 0.31 0.05 0.67 0.93 0.32 0.85 0.30 0.98 0.46 0.40 0.93 0.51 0.56 0.86 0.97 0.73 0.48 0.79 0.04 0.14 0.69 0.96 0.58 0.68 0.72 0.62 0.56 0.98 0.93 ]
[0.43 0.29 0.76 0.64 0.07 0.12 1.00 0.12 0.68 0.92 0.96 0.75 0.88 0.06 0.49 0.88 0.36 0.56 0.95 0.42 0.73 0.76 0.36 0.70 0.41 0.05 0.26 0.11 0.29 0.54 0.92 0.50 0.14 0.14 0.21 0.40 0.64 0.15 0.49 0.95 0.04 0.85 0.59 0.92 0.67 0.47 0.56 0.74 ]
[0.59 0.72 0.10 0.28 0.30 0.44 0.12 1.00 0.54 0.00 0.31 0.53 0.20 0.02 0.91 0.16 0.39 0.42 0.96 0.25 0.32 0.42 0.64 0.56 0.36 0.05 0.15 0.64 0.22 0.93 0.32 0.17 0.34 0.40 0.22 0.32 0.52 0.11 0.79 0.69 0.66 0.99 0.35 0.36 0.76 0.24 0.09 0.00 ]
[0.62 0.84 0.98 0.84 0.72 0.33 0.68 0.54 1.00 0.84 0.70 0.62 0.88 0.61 0.16 0.47 0.63 0.79 0.81 0.07 0.58 0.18 0.89 0.56 0.62 0.03 0.16 0.95 0.38 0.55 0.28 0.43 0.28 0.32 0.57 0.09 0.71 0.51 0.02 0.40 0.36 0.09 0.22 0.65 0.39 0.16 0.14 0.61 ]
[0.55 0.91 0.91 0.72 0.26 0.28 0.92 0.00 0.84 1.00 0.25 0.12 0.89 0.30 0.89 0.94 0.35 0.47 0.82 0.41 0.73 0.28 0.11 0.13 0.83 0.26 0.71 0.67 0.22 0.63 0.83 0.53 0.27 0.44 0.46 0.14 0.10 0.42 0.88 0.80 0.82 0.23 0.54 0.30 0.30 0.89 0.39 0.01 ]
[0.22 0.24 0.57 0.62 0.19 0.75 0.96 0.31 0.70 0.25 1.00 0.23 0.74 0.08 0.90 0.64 0.57 0.54 0.43 0.64 0.61 0.22 0.19 0.18 0.57 0.26 0.87 0.12 0.36 0.96 0.08 0.60 0.08 0.27 0.07 0.08 0.56 0.01 0.37 0.31 0.66 0.36 0.73 0.70 0.71 0.83 0.85 0.46 ]
[0.00 0.57 0.05 0.84 0.74 0.69 0.75 0.53 0.62 0.12 0.23 1.00 0.43 0.99 0.78 0.64 0.87 0.80 0.57 0.08 0.39 0.15 0.97 0.81 0.32 0.47 0.11 0.92 0.05 0.52 0.54 0.30 0.38 0.80 0.64 0.81 0.37 0.35 0.76 0.87 0.62 0.28 0.10 0.32 0.67 0.67 0.46 0.59 ]
[0.68 0.36 0.86 0.27 0.99 0.78 0.88 0.20 0.88 0.89 0.74 0.43 1.00 0.22 0.94 0.42 0.81 0.97 0.83 0.47 0.05 0.93 0.31 0.42 0.77 0.64 0.07 0.91 0.09 0.48 0.69 0.97 0.74 0.59 0.19 0.96 1.00 0.20 0.14 0.86 0.65 0.35 0.51 0.12 0.27 0.86 0.39 0.11 ]
[0.43 0.89 0.87 0.49 0.59 0.53 0.06 0.02 0.61 0.30 0.08 0.99 0.22 1.00 0.22 0.80 0.95 0.54 0.70 0.75 0.98 0.34 0.13 0.23 0.92 0.40 0.43 0.93 0.29 0.49 0.52 0.01 0.78 0.56 0.99 0.13 0.38 0.48 0.05 0.48 0.16 0.76 0.22 0.45 0.52 0.90 0.11 0.66 ]
[0.69 0.94 0.24 0.97 0.95 0.91 0.49 0.91 0.16 0.89 0.90 0.78 0.94 0.22 1.00 0.62 0.16 0.74 0.14 0.69 0.93 0.90 0.71 0.96 0.41 0.95 0.90 0.54 0.02 0.43 0.18 0.25 0.49 0.26 0.78 0.78 0.81 0.80 0.46 0.12 0.36 0.62 0.47 0.58 0.26 0.79 0.61 0.54 ]
[0.82 0.27 0.35 0.34 0.57 0.83 0.88 0.16 0.47 0.94 0.64 0.64 0.42 0.80 0.62 1.00 0.20 0.49 0.02 0.51 0.71 0.79 0.32 0.65 0.54 0.99 0.44 0.29 0.72 0.46 0.47 0.35 0.57 0.98 0.79 0.24 0.66 0.27 0.53 0.86 0.74 0.68 0.42 0.51 0.99 0.04 0.72 0.77 ]
[0.22 0.14 0.21 0.99 0.43 0.41 0.36 0.39 0.63 0.35 0.57 0.87 0.81 0.95 0.16 0.20 1.00 0.43 0.25 0.46 0.12 1.00 0.04 0.83 0.95 0.61 0.05 0.85 0.96 0.04 0.73 0.04 0.57 0.67 0.01 0.53 0.64 0.98 0.64 0.81 0.11 0.54 0.06 0.40 0.47 0.65 0.23 1.00 ]
