D = 4;
n = [ 2 2 2 2 ];
N = 51;
d = [1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 ];
m = [
[1.00 0.45 0.52 0.10 0.20 0.73 0.77 0.65 0.84 0.55 0.22 0.08 0.87 0.51 0.67 0.89 0.99 0.02 0.38 0.63 0.52 0.41 0.11 0.94 0.36 0.31 0.69 0.90 0.90 0.19 0.13 0.04 0.50 0.69 0.16 0.54 0.85 0.44 0.19 0.36 0.83 0.91 0.13 0.82 0.97 0.90 0.44 0.93 0.01 0.59 0.51 ]
[0.45 1.00 0.18 0.93 0.25 0.16 0.50 0.67 0.57 0.87 0.13 0.46 0.23 0.65 0.67 0.94 0.65 0.12 0.31 0.41 0.61 0.43 0.31 0.43 0.81 0.70 0.12 0.40 0.37 0.44 0.53 0.95 0.67 0.72 0.70 0.74 0.26 0.13 0.82 0.55 0.45 0.98 0.21 0.67 0.32 0.55 0.84 0.13 0.08 0.85 0.07 ]
[0.52 0.18 1.00 0.55 0.38 0.48 0.65 0.65 0.66 0.49 0.77 0.55 0.26 0.15 0.57 0.38 0.42 0.57 0.68 0.41 0.90 0.29 0.74 0.16 0.86 0.52 0.16 0.46 0.94 0.57 0.53 0.91 0.05 0.90 0.57 0.77 0.72 0.83 0.83 0.81 0.57 0.20 0.98 0.06 0.87 0.09 0.62 0.46 0.70 1.00 0.28 ]
[0.10 0.93 0.55 1.00 0.54 0.31 0.47 0.93 0.78 0.11 0.48 0.84 0.28 0.14 0.12 0.57 0.14 0.11 0.05 0.24 0.36 0.96 0.09 0.78 0.29 0.12 0.05 0.99 0.55 0.33 0.18 0.91 0.69 0.74 0.03 0.87 0.31 0.32 0.60 0.34 0.01 0.56 0.31 0.96 0.96 0.08 0.56 0.24 0.49 0.41 0.43 ]
[0.20 0.25 0.38 0.54 1.00 0.47 0.92 0.91 0.18 0.42 0.49 0.87 0.55 0.45 0.62 0.67 0.74 0.56 0.22 0.82 0.20 0.03 0.97 1.00 0.14 0.75 0.44 0.68 0.43 0.57 0.04 0.44 1.00 0.80 0.13 0.69 0.93 0.74 0.63 0.65 0.86 0.34 0.26 0.26 0.30 0.36 0.07 0.82 0.16 0.36 0.15 ]
[0.73 0.16 0.48 0.31 0.47 1.00 0.71 0.58 0.99 0.51 0.47 0.01 0.84 0.56 0.61 0.45 0.16 0.55 0.49 0.24 0.75 0.37 0.25 0.98 0.86 0.79 0.10 0.72 0.55 0.94 0.44 0.36 0.98 0.24 0.55 0.57 0.67 0.20 0.50 0.53 0.89 0.33 0.66 0.48 0.52 0.07 0.68 0.01 0.29 0.85 0.34 ]
[0.77 0.50 0.65 0.47 0.92 0.71 1.00 0.21 0.12 0.26 0.28 0.42 0.05 0.37 0.13 0.26 0.05 0.88 0.95 0.88 0.56 0.85 0.06 0.21 0.93 0.97 0.98 0.10 0.48 0.27 0.89 0.48 0.50 0.89 0.78 0.21 0.68 0.76 0.84 0.18 0.69 0.39 0.11 0.20 0.95 0.40 0.69 0.39 0.42 0.89 0.49 ]
[0.65 0.67 0.65 0.93 0.91 0.58 0.21 1.00 0.56 0.19 0.46 0.36 0.60 0.70 0.75 0.82 0.51 0.10 0.04 0.50 0.08 0.89 0.77 0.84 0.95 0.46 0.04 0.58 0.12 0.41 0.72 0.30 0.78 0.67 0.94 0.76 0.70 0.73 0.24 0.51 0.11 0.30 0.20 0.79 0.16 0.05 0.43 0.11 0.34 0.12 0.26 ]
[0.84 0.57 0.66 0.78 0.18 0.99 0.12 0.56 1.00 0.31 0.25 0.59 0.06 0.52 0.51 0.60 0.22 0.66 0.13 0.00 0.75 0.91 0.08 0.04 0.23 0.93 0.04 0.52 0.44 0.28 0.30 0.25 0.22 0.46 0.04 0.73 0.43 0.22 0.14 0.81 0.29 0.24 0.83 0.03 0.38 0.52 0.68 0.08 0.71 0.97 0.95 ]
[0.55 0.87 0.49 0.11 0.42 0.51 0.26 0.19 0.31 1.00 0.10 0.66 0.86 0.46 0.61 0.06 0.42 0.12 0.22 0.52 0.41 0.37 0.52 0.00 0.57 0.60 0.99 0.90 0.70 0.22 0.59 0.77 0.12 0.60 0.06 0.54 0.58 0.39 0.32 0.83 0.46 0.59 0.38 0.18 0.84 0.34 0.79 0.07 0.66 0.18 0.71 ]
[0.22 0.13 0.77 0.48 0.49 0.47 0.28 0.46 0.25 0.10 1.00 0.09 0.14 0.36 0.70 0.48 0.11 0.46 0.34 0.81 0.48 0.72 0.78 0.36 0.15 0.91 0.85 0.33 0.57 0.33 0.50 0.13 0.70 0.13 0.36 0.45 0.62 0.77 0.47 0.70 0.23 0.51 0.80 0.76 0.39 0.44 0.69 0.49 0.89 0.58 0.15 ]
[0.08 0.46 0.55 0.84 0.87 0.01 0.42 0.36 0.59 0.66 0.09 1.00 0.62 0.26 0.42 0.06 0.18 0.51 0.02 0.49 0.44 0.88 0.04 0.24 0.27 0.74 0.70 0.21 0.23 0.77 0.87 0.89 0.73 0.09 0.62 0.87 0.28 0.81 0.08 0.97 0.87 0.28 0.47 0.14 0.60 0.46 0.01 0.65 0.92 0.12 0.64 ]
[0.87 0.23 0.26 0.28 0.55 0.84 0.05 0.60 0.06 0.86 0.14 0.62 1.00 0.90 0.70 0.65 0.75 0.48 0.84 0.94 0.16 0.98 0.51 0.36 0.19 0.15 0.99 0.12 0.24 0.01 0.43 0.80 0.18 0.29 0.49 0.23 0.07 0.43 0.94 0.94 0.29 0.98 0.74 0.17 0.05 0.75 0.86 0.89 0.54 0.25 0.67 ]
[0.51 0.65 0.15 0.14 0.45 0.56 0.37 0.70 0.52 0.46 0.36 0.26 0.90 1.00 0.48 0.37 0.60 0.70 0.84 0.69 0.87 0.02 0.27 0.47 0.00 0.08 0.77 0.38 0.62 0.26 0.44 0.95 0.02 0.12 0.98 0.35 0.40 0.65 0.49 0.95 0.86 0.55 0.79 0.37 0.09 0.01 0.43 0.74 0.64 0.72 0.36 ]
[0.67 0.67 0.57 0.12 0.62 0.61 0.13 0.75 0.51 0.61 0.70 0.42 0.70 0.48 1.00 0.01 0.61 0.31 0.60 0.55 1.00 0.82 0.41 0.17 0.61 0.10 0.90 0.15 0.11 0.85 0.61 0.47 0.59 0.61 0.81 0.61 0.07 0.43 0.35 0.82 0.26 0.35 0.42 0.29 0.34 0.89 0.33 0.75 0.06 0.23 0.28 ]
[0.89 0.94 0.38 0.57 0.67 0.45 0.26 0.82 0.60 0.06 0.48 0.06 0.65 0.37 0.01 1.00 0.86 0.47 0.28 0.34 0.49 0.97 0.68 0.30 0.79 0.16 0.64 0.02 0.88 0.85 0.05 0.34 0.89 0.39 0.08 0.06 0.08 0.70 0.45 0.39 0.97 0.86 0.30 0.81 0.74 0.83 0.42 0.88 0.48 0.68 0.85 ]
[0.99 0.65 0.42 0.14 0.74 0.16 0.05 0.51 0.22 0.42 0.11 0.18 0.75 0.60 0.61 0.86 1.00 0.57 0.85 0.32 0.96 1.00 0.82 0.80 0.83 0.83 0.64 0.45 0.82 0.75 0.35 0.11 0.91 0.66 0.85 0.31 0.29 0.71 0.97 0.60 0.45 0.37 0.16 0.61 0.43 0.80 0.33 0.85 0.05 0.35 0.21 ]
